Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Лесная городская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №2104	УИК №2105	УИК №2106	УИК №2107	УИК №2108	УИК №2109	УИК №2110	УИК №2111	УИК №2112	УИК №2113	УИК №2114	УИК №2115	УИК №2116	УИК №2117	УИК №2118	УИК №2119	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124	УИК №2125	УИК №2126	УИК №2127					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	1.Политическая партия «Аграрная партия России»	795	31	52	44	38	32	26	39	38	24	49	62	21	27	37	37	27	36	31	45	16	19	36	5	23					
		2.61%	2.67%	3.54%	3.24%	3.24%	1.89%	2.34%	3.15%	2.47%	2.47%	2.91%	3.56%	2.06%	3.10%	3.59%	2.52%	2.02%	2.29%	1.66%	2.97%	2.25%	1.36%	2.08%	1.39%	4.68%					
19	2.Всероссийская политическая партия «Гражданская Сила»	710	26	26	35	25	37	37	34	31	20	32	48	33	19	24	26	26	45	46	48	7	20	58	3	4					
		2.33%	2.24%	1.77%	2.58%	2.13%	2.19%	3.33%	2.74%	2.01%	2.06%	1.90%	2.76%	3.23%	2.18%	2.33%	1.77%	1.94%	2.86%	2.46%	3.17%	0.98%	1.43%	3.35%	0.83%	0.81%					
20	3.Политическая партия «Демократическая партия России»	42	0	1	2	0	5	3	0	2	2	1	2	1	2	0	1	2	1	3	7	0	5	0	1	1					
		0.14%	0.00%	0.07%	0.15%	0.00%	0.30%	0.27%	0.00%	0.13%	0.21%	0.06%	0.11%	0.10%	0.23%	0.00%	0.07%	0.15%	0.06%	0.16%	0.46%	0.00%	0.36%	0.00%	0.28%	0.20%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2284	92	112	77	73	74	95	91	138	90	202	171	83	85	85	112	112	103	112	117	50	44	136	14	16					
		7.49%	7.93%	7.61%	5.67%	6.22%	4.38%	8.55%	7.34%	8.96%	9.27%	12.00%	9.82%	8.13%	9.77%	8.24%	7.63%	8.36%	6.55%	5.99%	7.72%	7.03%	3.15%	7.87%	3.89%	3.26%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	184	7	11	9	5	16	5	3	6	11	14	12	5	8	5	14	8	10	12	10	4	2	5	1	1					
		0.60%	0.60%	0.75%	0.66%	0.43%	0.95%	0.45%	0.24%	0.39%	1.13%	0.83%	0.69%	0.49%	0.92%	0.48%	0.95%	0.60%	0.64%	0.64%	0.66%	0.56%	0.14%	0.29%	0.28%	0.20%					
23	6.Политическая партия «Партия социальной справедливости»	97	4	6	3	3	5	4	6	3	2	6	5	2	5	3	4	9	3	5	3	0	5	9	1	1					
		0.32%	0.34%	0.41%	0.22%	0.26%	0.30%	0.36%	0.48%	0.19%	0.21%	0.36%	0.29%	0.20%	0.57%	0.29%	0.27%	0.67%	0.19%	0.27%	0.20%	0.00%	0.36%	0.52%	0.28%	0.20%					
24	7.Политическая партия «Либерально-демократическая партия России»	3558	135	193	189	142	267	105	171	167	89	156	157	133	95	116	183	175	169	207	171	84	161	214	31	48					
		11.66%	11.64%	13.12%	13.93%	12.10%	15.81%	9.45%	13.80%	10.84%	9.17%	9.27%	9.01%	13.03%	10.92%	11.24%	12.47%	13.07%	10.75%	11.08%	11.28%	11.81%	11.52%	12.38%	8.61%	9.78%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2491	103	126	126	75	101	95	74	131	109	161	158	96	69	68	140	133	141	170	122	57	51	137	14	34					
		8.16%	8.88%	8.57%	9.29%	6.39%	5.98%	8.55%	5.97%	8.51%	11.23%	9.57%	9.07%	9.40%	7.93%	6.59%	9.54%	9.93%	8.97%	9.10%	8.05%	8.02%	3.65%	7.92%	3.89%	6.92%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	223	12	12	5	9	12	8	9	12	3	15	19	3	7	8	9	11	11	14	11	6	6	18	2	1					
		0.73%	1.03%	0.82%	0.37%	0.77%	0.71%	0.72%	0.73%	0.78%	0.31%	0.89%	1.09%	0.29%	0.80%	0.78%	0.61%	0.82%	0.70%	0.75%	0.73%	0.84%	0.43%	1.04%	0.56%	0.20%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	19396	730	900	823	786	1110	698	784	974	588	1003	1068	615	536	663	893	805	1019	1221	941	475	1067	1064	286	347					
		63.57%	62.93%	61.18%	60.65%	66.95%	65.72%	62.83%	63.28%	63.25%	60.56%	59.60%	61.31%	60.24%	61.61%	64.24%	60.87%	60.12%	64.82%	65.33%	62.07%	66.81%	76.38%	61.54%	79.44%	70.67%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	393	10	15	29	11	16	19	14	16	17	30	19	15	8	15	25	21	25	23	19	2	4	36	1	3					
		1.29%	0.86%	1.02%	2.14%	0.94%	0.95%	1.71%	1.13%	1.04%	1.75%	1.78%	1.09%	1.47%	0.92%	1.45%	1.70%	1.57%	1.59%	1.23%	1.25%	0.28%	0.29%	2.08%	0.28%	0.61%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
