19	Жириновский Владимир Вольфович	6010	78	83	104	77	131	45	103	98	62	113	69	120	63	111	61	128	133	139	138	136	117	108	126	86	55	70	82	106	88	135	124	98	85	116	102	91	108	125	155	98	110	100	98	51	58	111	118	154	79	92	113	142	122	120	92	116	63	83	66	35	20									
		8.05%	6.91%	8.25%	11.04%	8.03%	8.33%	6.48%	8.89%	6.49%	6.99%	8.31%	5.04%	8.61%	5.09%	6.54%	4.98%	6.73%	11.23%	9.18%	7.99%	8.88%	8.48%	7.59%	8.88%	5.39%	4.28%	6.40%	8.21%	8.42%	7.60%	10.07%	9.54%	7.56%	7.42%	7.84%	7.35%	7.83%	6.54%	7.93%	9.16%	7.33%	9.60%	10.60%	10.34%	6.70%	10.38%	9.32%	8.09%	10.60%	7.52%	8.78%	8.51%	11.80%	10.54%	8.54%	7.79%	9.33%	5.56%	8.54%	14.38%	4.52%	6.43%									
20	Зюганов Геннадий Андреевич	15460	260	247	216	213	287	148	251	258	179	294	163	324	197	289	157	283	232	373	259	325	359	376	307	210	77	186	240	278	315	319	311	279	227	329	311	242	340	327	290	286	283	226	210	227	128	262	373	340	244	245	327	245	258	329	260	313	270	214	82	8	52									
		20.70%	23.03%	24.55%	22.93%	22.21%	18.26%	21.33%	21.66%	17.09%	20.18%	21.62%	11.92%	23.24%	15.91%	17.04%	12.81%	14.88%	19.59%	24.64%	14.99%	21.21%	26.03%	26.42%	21.63%	13.17%	5.99%	17.02%	24.02%	22.08%	27.20%	23.79%	23.92%	21.51%	19.83%	22.24%	22.41%	20.83%	20.58%	20.74%	17.14%	21.39%	24.69%	23.97%	22.15%	29.83%	22.90%	21.99%	25.58%	23.40%	23.22%	23.38%	24.62%	20.37%	22.30%	23.42%	22.02%	25.18%	23.83%	22.02%	17.86%	1.03%	16.72%									
21	Миронов Сергей Михайлович	3316	54	49	51	66	72	37	47	64	28	44	73	65	29	79	33	55	54	62	43	83	57	67	59	34	51	59	49	51	41	56	47	58	51	97	75	47	99	88	79	67	63	45	31	33	34	52	78	59	55	57	77	52	44	74	68	59	52	34	17	3	9									
		4.44%	4.78%	4.87%	5.41%	6.88%	4.58%	5.33%	4.06%	4.24%	3.16%	3.24%	5.34%	4.66%	2.34%	4.66%	2.69%	2.89%	4.56%	4.10%	2.49%	5.42%	4.13%	4.71%	4.16%	2.13%	3.97%	5.40%	4.90%	4.05%	3.54%	4.18%	3.62%	4.47%	4.45%	6.56%	5.40%	4.04%	5.99%	5.58%	4.67%	5.01%	5.50%	4.77%	3.27%	4.34%	6.08%	4.37%	5.35%	4.06%	5.23%	5.44%	5.80%	4.32%	3.80%	5.27%	5.76%	4.75%	4.59%	3.50%	3.70%	0.39%	2.89%									
22	Прохоров Михаил Дмитриевич	7594	133	101	122	107	146	57	108	229	95	157	106	154	53	207	59	105	152	170	78	248	157	154	230	53	64	85	106	166	134	96	125	145	146	122	136	141	140	242	144	167	120	95	80	77	42	136	188	191	140	105	158	124	141	147	126	127	125	70	29	13	20									
		10.17%	11.78%	10.04%	12.95%	11.16%	9.29%	8.21%	9.32%	15.17%	10.71%	11.54%	7.75%	11.05%	4.28%	12.21%	4.81%	5.52%	12.84%	11.23%	4.52%	16.19%	11.39%	10.82%	16.21%	3.32%	4.98%	7.78%	10.61%	13.19%	11.57%	7.16%	9.62%	11.18%	12.75%	8.25%	9.80%	12.13%	8.47%	15.35%	8.51%	12.49%	10.47%	10.07%	8.44%	10.12%	7.51%	11.42%	12.89%	13.15%	13.32%	10.02%	11.90%	10.31%	12.19%	10.46%	10.67%	10.22%	11.03%	7.20%	6.32%	1.68%	6.43%									
23	Путин Владимир Владимирович	41044	586	510	438	482	924	303	634	835	504	730	957	700	879	992	864	1307	601	737	1192	718	663	686	672	1199	1026	680	502	648	563	719	673	689	623	795	738	616	939	764	998	696	557	454	512	351	286	613	687	681	509	526	633	619	568	713	613	599	605	563	259	706	208									
		54.94%	51.90%	50.70%	46.50%	50.26%	58.78%	43.66%	54.70%	55.30%	56.82%	53.68%	69.96%	50.22%	71.00%	58.49%	70.47%	68.72%	50.76%	48.68%	69.02%	46.87%	48.08%	48.21%	47.36%	75.17%	79.84%	62.21%	50.25%	51.47%	48.62%	53.62%	51.77%	53.12%	54.41%	53.75%	53.17%	53.01%	56.84%	48.45%	58.98%	52.06%	48.60%	48.14%	54.01%	46.12%	51.16%	51.47%	47.12%	46.87%	48.43%	50.19%	47.67%	51.45%	49.09%	50.75%	51.91%	48.19%	53.40%	57.92%	56.43%	91.10%	66.88%									
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
