Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																			
Дата голосования: 18.09.2016																																			
																																			
Наименование Избирательной комиссии:    Одесская																																			
																																			
Сводная таблица итогов голосования по федеральному избирательному округу																																			
																																			
		Сумма	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1929	УИК №1930	УИК №1931									
23	"5. Политическая партия ""Российская экологическая партия ""Зеленые"""	26	1	6	0	2	0	1	4	1	0	1	1	0	0	0	3	0	0	0	1	1	1	1	2	0									
		0.44%	0.23%	1.38%	0.00%	0.65%	0.00%	0.26%	1.31%	0.25%	0.00%	0.34%	0.68%	0.00%	0.00%	0.00%	1.19%	0.00%	0.00%	0.00%	0.25%	0.23%	0.23%	0.23%	1.07%	0.00%									
24	"6. Политическая партия ""Гражданская Платформа"""	13	1	2	1	0	0	0	1	2	1	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0									
		0.22%	0.23%	0.46%	1.18%	0.00%	0.00%	0.00%	0.33%	0.50%	0.93%	0.00%	0.68%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.23%	0.23%	0.00%	0.53%	0.00%									
25	7. Политическая партия ЛДПР - Либерально-демократическая партия России	917	81	77	13	37	25	40	31	50	18	75	26	3	7	9	40	2	12	19	55	63	77	82	41	34									
		15.45%	18.66%	17.74%	15.29%	12.05%	8.50%	10.26%	10.13%	12.56%	16.67%	25.25%	17.69%	3.80%	7.78%	15.52%	15.87%	7.14%	14.81%	22.62%	13.89%	14.79%	17.62%	19.07%	21.93%	17.99%									
26	"8. Политическая партия ""Партия народной свободы"" (ПАРНАС)"	23	4	1	0	1	2	1	1	1	1	2	0	0	0	0	2	0	0	1	0	4	2	0	0	0									
		0.39%	0.92%	0.23%	0.00%	0.33%	0.68%	0.26%	0.33%	0.25%	0.93%	0.67%	0.00%	0.00%	0.00%	0.00%	0.79%	0.00%	0.00%	1.19%	0.00%	0.94%	0.46%	0.00%	0.00%	0.00%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	64	8	2	1	0	4	3	3	2	0	4	1	0	0	0	4	1	3	0	6	8	10	3	0	1									
		1.08%	1.84%	0.46%	1.18%	0.00%	1.36%	0.77%	0.98%	0.50%	0.00%	1.35%	0.68%	0.00%	0.00%	0.00%	1.59%	3.57%	3.70%	0.00%	1.52%	1.88%	2.29%	0.70%	0.00%	0.53%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	16	1	1	0	2	0	1	2	0	1	1	1	0	0	0	1	0	0	0	1	1	0	1	1	1									
		0.27%	0.23%	0.23%	0.00%	0.65%	0.00%	0.26%	0.65%	0.00%	0.93%	0.34%	0.68%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.25%	0.23%	0.00%	0.23%	0.53%	0.53%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	35	2	5	0	3	2	2	1	2	1	1	0	1	0	0	0	0	2	1	3	5	2	0	2	0									
		0.59%	0.46%	1.15%	0.00%	0.98%	0.68%	0.51%	0.33%	0.50%	0.93%	0.34%	0.00%	1.27%	0.00%	0.00%	0.00%	0.00%	2.47%	1.19%	0.76%	1.17%	0.46%	0.00%	1.07%	0.00%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	1708	113	123	19	85	86	122	107	120	38	46	16	36	16	15	81	7	20	16	137	129	140	149	43	44									
		28.77%	26.04%	28.34%	22.35%	27.69%	29.25%	31.28%	34.97%	30.15%	35.19%	15.49%	10.88%	45.57%	17.78%	25.86%	32.14%	25.00%	24.69%	19.05%	34.60%	30.28%	32.04%	34.65%	22.99%	23.28%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	15	1	0	0	0	0	2	0	1	0	1	1	0	0	0	2	0	1	1	0	2	1	2	0	0									
		0.25%	0.23%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.25%	0.00%	0.34%	0.68%	0.00%	0.00%	0.00%	0.79%	0.00%	1.23%	1.19%	0.00%	0.47%	0.23%	0.47%	0.00%	0.00%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	124	9	9	1	5	5	13	9	12	5	5	2	0	3	0	8	0	2	1	5	8	5	12	2	3									
		2.09%	2.07%	2.07%	1.18%	1.63%	1.70%	3.33%	2.94%	3.02%	4.63%	1.68%	1.36%	0.00%	3.33%	0.00%	3.17%	0.00%	2.47%	1.19%	1.26%	1.88%	1.14%	2.79%	1.07%	1.59%									
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
