Выборы Президента Российской Федерации																																							
																																							
Наименование Избирательной комиссии:    Буйнакская																																							
																																							
Итоги голосования 																																							
																																							
		Сумма	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216					
11	Число полученных открепительных  удостоверений	500	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	25	25	15					
12	Число выданных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
14	Число неиспользованных открепительных удостоверений	500	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	15	25	25	15					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																							
18	. Глазьев Сергей Юрьевич	191	0	1	3	0	0	11	16	0	48	32	1	1	0	1	3	2	1	1	0	0	7	2	4	5	1	19	3	6	0	5	0	18					
		0.49%	0.00%	0.26%	0.29%	0.00%	0.00%	0.64%	1.50%	0.00%	3.10%	1.82%	0.16%	0.10%	0.00%	0.17%	0.39%	0.19%	0.05%	0.20%	0.00%	0.00%	0.33%	0.09%	0.68%	0.27%	0.56%	1.15%	3.53%	0.24%	0.00%	0.21%	0.00%	0.86%					
19	. Малышкин Олег Александрович	39	0	0	0	2	3	0	1	1	1	16	0	1	0	0	0	0	1	0	0	0	1	1	1	0	0	4	0	4	0	1	0	1					
		0.10%	0.00%	0.00%	0.00%	0.47%	1.24%	0.00%	0.09%	0.08%	0.06%	0.91%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.05%	0.00%	0.00%	0.00%	0.05%	0.05%	0.17%	0.00%	0.00%	0.24%	0.00%	0.16%	0.00%	0.04%	0.00%	0.05%					
20	. Миронов Сергей Михайлович	115	0	10	2	0	0	0	2	3	0	16	0	10	0	0	1	0	2	1	0	12	1	0	2	0	0	2	0	4	0	10	33	4					
		0.30%	0.00%	2.60%	0.20%	0.00%	0.00%	0.00%	0.19%	0.24%	0.00%	0.91%	0.00%	1.01%	0.00%	0.00%	0.13%	0.00%	0.10%	0.20%	0.00%	0.74%	0.05%	0.00%	0.34%	0.00%	0.00%	0.12%	0.00%	0.16%	0.00%	0.42%	1.32%	0.19%					
21	. Путин Владимир Владимирович	35120	273	358	963	418	210	1430	1014	1156	1398	1588	603	923	367	573	681	992	1996	439	1460	1441	1744	1843	556	1642	172	1284	74	2165	777	2349	2405	1826					
		90.28%	84.78%	92.99%	94.60%	98.35%	87.14%	83.33%	95.12%	93.60%	90.19%	90.33%	99.34%	93.33%	98.66%	95.02%	88.10%	92.80%	97.27%	86.25%	86.80%	88.30%	82.77%	87.51%	94.40%	88.57%	96.63%	77.58%	87.06%	86.29%	96.88%	97.63%	96.01%	86.91%					
22	. Хакамада Ирина Муцуовна	235	3	1	2	1	6	6	3	21	16	16	1	30	0	4	13	2	15	2	3	0	6	7	2	14	1	7	0	41	0	2	0	10					
		0.60%	0.93%	0.26%	0.20%	0.24%	2.49%	0.35%	0.28%	1.70%	1.03%	0.91%	0.16%	3.03%	0.00%	0.66%	1.68%	0.19%	0.73%	0.39%	0.18%	0.00%	0.28%	0.33%	0.34%	0.76%	0.56%	0.42%	0.00%	1.63%	0.00%	0.08%	0.00%	0.48%					
23	. Харитонов Николай Михайлович	2833	41	10	24	4	21	261	20	42	61	66	1	20	5	23	60	66	10	61	199	174	327	232	19	175	4	328	8	252	25	20	40	234					
		7.28%	12.73%	2.60%	2.36%	0.94%	8.71%	15.21%	1.88%	3.40%	3.94%	3.75%	0.16%	2.02%	1.34%	3.81%	7.76%	6.17%	0.49%	11.98%	11.83%	10.66%	15.52%	11.02%	3.23%	9.44%	2.25%	19.82%	9.41%	10.04%	3.12%	0.83%	1.60%	11.14%					
																																							
24	Против всех	107	2	1	17	0	1	1	0	12	0	16	1	0	0	0	9	0	0	3	0	0	6	4	2	4	0	6	0	18	0	2	0	2					
		0.28%	0.62%	0.26%	1.67%	0.00%	0.41%	0.06%	0.00%	0.97%	0.00%	0.91%	0.16%	0.00%	0.00%	0.00%	1.16%	0.00%	0.00%	0.59%	0.00%	0.00%	0.28%	0.19%	0.34%	0.22%	0.00%	0.36%	0.00%	0.72%	0.00%	0.08%	0.00%	0.10%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
