Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																														
Дата голосования: 02.12.2007																																														
																																														
Наименование Избирательной комиссии:    ТИК Добрянского МР																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	1.Политическая партия «Аграрная партия России»	674	37	45	35	54	38	45	35	18	19	13	16	13	23	51	44	30	14	14	6	2	9	9	8	5	1	5	15	10	4	2	3	8	5	3	12	3	6	10	4					
		2.78%	2.62%	3.07%	2.26%	3.65%	2.77%	3.16%	2.51%	1.50%	1.84%	1.91%	1.92%	4.80%	2.37%	3.69%	3.37%	3.26%	2.88%	2.63%	5.17%	1.05%	3.27%	4.13%	2.36%	0.79%	1.25%	4.85%	4.72%	6.41%	3.96%	1.68%	2.94%	2.99%	2.55%	2.21%	8.16%	1.64%	2.56%	3.36%	1.21%					
19	2.Всероссийская политическая партия «Гражданская Сила»	235	11	4	21	13	14	19	13	12	13	3	4	3	10	29	12	9	9	1	1	0	1	3	7	4	0	0	2	0	2	2	0	1	0	4	0	2	0	2	4					
		0.97%	0.78%	0.27%	1.36%	0.88%	1.02%	1.33%	0.93%	1.00%	1.26%	0.44%	0.48%	1.11%	1.03%	2.10%	0.92%	0.98%	1.85%	0.19%	0.86%	0.00%	0.36%	1.38%	2.06%	0.63%	0.00%	0.00%	0.63%	0.00%	1.98%	1.68%	0.00%	0.37%	0.00%	2.94%	0.00%	1.09%	0.00%	0.67%	1.21%					
20	3.Политическая партия «Демократическая партия России»	43	2	6	2	2	3	4	2	1	0	0	4	0	2	4	1	0	3	1	0	0	0	0	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0					
		0.18%	0.14%	0.41%	0.13%	0.14%	0.22%	0.28%	0.14%	0.08%	0.00%	0.00%	0.48%	0.00%	0.21%	0.29%	0.08%	0.00%	0.62%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	1.98%	0.84%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2106	121	175	145	129	167	130	100	91	112	52	89	10	75	117	66	54	33	26	7	10	24	10	25	77	4	8	18	6	20	5	2	63	19	17	19	9	19	22	30					
		8.69%	8.58%	11.95%	9.36%	8.72%	12.18%	9.13%	7.18%	7.58%	10.82%	7.65%	10.66%	3.69%	7.74%	8.47%	5.05%	5.87%	6.79%	4.89%	6.03%	5.24%	8.73%	4.59%	7.37%	12.22%	5.00%	7.77%	5.66%	3.85%	19.80%	4.20%	1.96%	23.60%	9.69%	12.50%	12.93%	4.92%	8.12%	7.38%	9.09%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	538	33	35	58	40	30	44	55	23	17	14	6	3	23	45	27	47	10	2	0	4	2	1	3	2	2	0	0	0	0	1	0	3	1	1	1	1	0	2	2					
		2.22%	2.34%	2.39%	3.74%	2.70%	2.19%	3.09%	3.95%	1.92%	1.64%	2.06%	0.72%	1.11%	2.37%	3.26%	2.07%	5.11%	2.06%	0.38%	0.00%	2.09%	0.73%	0.46%	0.88%	0.32%	2.50%	0.00%	0.00%	0.00%	0.00%	0.84%	0.00%	1.12%	0.51%	0.74%	0.68%	0.55%	0.00%	0.67%	0.61%					
23	6.Политическая партия «Партия социальной справедливости»	47	2	0	3	6	1	2	1	1	3	3	1	0	4	2	2	4	0	2	0	0	0	0	0	3	0	0	2	1	0	0	1	0	0	0	0	0	1	1	1					
		0.19%	0.14%	0.00%	0.19%	0.41%	0.07%	0.14%	0.07%	0.08%	0.29%	0.44%	0.12%	0.00%	0.41%	0.14%	0.15%	0.43%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.63%	0.64%	0.00%	0.00%	0.98%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.34%	0.30%					
24	7.Политическая партия «Либерально-демократическая партия России»	3021	159	150	195	204	121	164	183	169	126	84	119	44	144	177	218	132	73	78	4	30	17	8	40	66	13	9	19	23	12	11	10	32	14	15	13	32	22	41	50					
		12.46%	11.28%	10.25%	12.59%	13.78%	8.83%	11.52%	13.14%	14.08%	12.17%	12.35%	14.25%	16.24%	14.86%	12.82%	16.69%	14.35%	15.02%	14.66%	3.45%	15.71%	6.18%	3.67%	11.80%	10.48%	16.25%	8.74%	5.97%	14.74%	11.88%	9.24%	9.80%	11.99%	7.14%	11.03%	8.84%	17.49%	9.40%	13.76%	15.15%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1661	107	124	120	104	122	108	94	75	74	31	50	8	68	117	127	66	52	28	4	9	8	13	13	15	1	6	8	3	5	8	2	20	10	2	6	17	13	13	10					
		6.85%	7.59%	8.47%	7.75%	7.03%	8.90%	7.58%	6.75%	6.25%	7.15%	4.56%	5.99%	2.95%	7.02%	8.47%	9.72%	7.17%	10.70%	5.26%	3.45%	4.71%	2.91%	5.96%	3.83%	2.38%	1.25%	5.83%	2.52%	1.92%	4.95%	6.72%	1.96%	7.49%	5.10%	1.47%	4.08%	9.29%	5.56%	4.36%	3.03%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	303	18	38	20	18	19	33	23	23	13	5	19	0	4	12	14	5	0	1	1	1	0	2	4	4	0	1	2	1	2	4	0	2	1	0	2	1	3	2	5					
		1.25%	1.28%	2.60%	1.29%	1.22%	1.39%	2.32%	1.65%	1.92%	1.26%	0.74%	2.28%	0.00%	0.41%	0.87%	1.07%	0.54%	0.00%	0.19%	0.86%	0.52%	0.00%	0.92%	1.18%	0.63%	0.00%	0.97%	0.63%	0.64%	1.98%	3.36%	0.00%	0.75%	0.51%	0.00%	1.36%	0.55%	1.28%	0.67%	1.52%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14859	872	824	898	857	794	813	827	721	601	457	518	186	596	781	765	554	279	368	91	134	214	170	238	427	57	72	247	112	53	81	83	136	144	94	94	118	169	197	217					
		61.29%	61.84%	56.28%	57.97%	57.91%	57.91%	57.09%	59.37%	60.08%	58.07%	67.21%	62.04%	68.63%	61.51%	56.55%	58.58%	60.22%	57.41%	69.17%	78.45%	70.16%	77.82%	77.98%	70.21%	67.78%	71.25%	69.90%	77.67%	71.79%	52.48%	68.07%	81.37%	50.94%	73.47%	69.12%	63.95%	64.48%	72.22%	66.11%	65.76%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	519	35	52	40	42	47	52	43	46	43	4	6	3	12	35	15	12	7	1	0	0	0	1	1	2	0	2	5	0	1	0	1	2	1	0	0	0	1	4	3					
		2.14%	2.48%	3.55%	2.58%	2.84%	3.43%	3.65%	3.09%	3.83%	4.15%	0.59%	0.72%	1.11%	1.24%	2.53%	1.15%	1.30%	1.44%	0.19%	0.00%	0.00%	0.00%	0.46%	0.29%	0.32%	0.00%	1.94%	1.57%	0.00%	0.99%	0.00%	0.98%	0.75%	0.51%	0.00%	0.00%	0.00%	0.43%	1.34%	0.91%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
