Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																		
Дата голосования: 07.12.2003 0:00:00																																																		
																																																		
Наименование Избирательной комиссии:    Таврическая																																																		
																																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																		
																																																		
		Сумма	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541					
24	"7. ""Новый курс - Автомобильная Россия"""	104	8	5	7	17	5	2	0	0	3	0	1	0	0	0	1	3	0	5	0	1	2	0	6	0	3	0	1	1	0	1	2	0	6	0	3	1	17	0	1	0	2	0	0					
		0.60%	0.78%	0.41%	0.81%	1.25%	0.90%	0.68%	0.0%	0.0%	0.67%	0.0%	0.33%	0.0%	0.0%	0.0%	0.14%	2.32%	0.0%	0.93%	0.0%	0.49%	1.25%	0.0%	0.68%	0.0%	1.17%	0.0%	0.55%	0.59%	0.0%	0.79%	0.26%	0.0%	0.65%	0.0%	2.70%	0.89%	1.28%	0.0%	1.53%	0.0%	0.32%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	28	1	2	0	3	1	2	2	0	2	0	0	0	0	2	1	1	0	0	0	0	0	0	3	0	0	0	0	0	1	0	3	0	0	1	0	0	3	0	0	0	0	0	0					
		0.16%	0.09%	0.16%	0.0%	0.22%	0.18%	0.68%	0.28%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	1.69%	0.14%	0.77%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.40%	0.0%	0.0%	0.82%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	31	1	7	1	2	2	1	1	0	1	0	0	0	3	0	0	0	0	2	0	3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	2	0	0	1	0	0	1					
		0.18%	0.09%	0.57%	0.11%	0.14%	0.36%	0.34%	0.14%	0.0%	0.22%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	1.48%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.89%	0.15%	0.0%	0.0%	0.54%	0.0%	0.0%	0.77%					
27	"10. ""Аграрная партия России"""	957	41	30	23	28	18	9	44	8	43	4	15	10	51	3	41	10	16	38	2	84	10	1	58	18	14	19	17	13	7	8	45	7	47	5	0	3	91	3	3	11	42	7	10					
		5.59%	4.00%	2.46%	2.67%	2.06%	3.24%	3.09%	6.17%	6.06%	9.66%	1.76%	5.08%	4.50%	6.97%	2.54%	6.03%	7.75%	7.20%	7.08%	2.06%	41.58%	6.28%	1.51%	6.62%	7.25%	5.46%	11.11%	9.49%	7.78%	4.26%	6.34%	6.03%	8.97%	5.09%	4.13%	0.0%	2.67%	6.86%	2.97%	4.61%	5.97%	6.88%	5.10%	7.75%					
28	"11. ""Истинные патриоты России"""	75	1	0	1	53	2	2	1	0	0	1	1	0	2	1	0	0	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0	0	0	0					
		0.43%	0.09%	0.0%	0.11%	3.89%	0.36%	0.68%	0.14%	0.0%	0.0%	0.44%	0.33%	0.0%	0.27%	0.84%	0.0%	0.0%	0.45%	0.0%	0.0%	1.48%	0.0%	1.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.90%	1.78%	0.07%	0.99%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	106	9	4	5	10	3	2	5	0	4	1	6	1	4	0	4	1	4	4	1	2	1	0	13	0	3	0	0	1	1	0	2	1	2	2	1	2	1	0	0	0	5	1	0					
		0.61%	0.87%	0.32%	0.58%	0.73%	0.54%	0.68%	0.70%	0.0%	0.89%	0.44%	2.03%	0.45%	0.54%	0.0%	0.58%	0.77%	1.80%	0.74%	1.03%	0.99%	0.62%	0.0%	1.48%	0.0%	1.17%	0.0%	0.0%	0.59%	0.60%	0.0%	0.26%	1.28%	0.21%	1.65%	0.90%	1.78%	0.07%	0.0%	0.0%	0.0%	0.81%	0.72%	0.0%					
30	"13. ""Демократическая партия России"""	66	2	5	0	3	6	1	2	0	1	1	0	0	0	0	0	0	0	1	2	0	0	0	8	2	0	1	1	0	1	0	6	2	4	1	0	0	9	0	3	1	2	1	0					
		0.38%	0.19%	0.41%	0.0%	0.22%	1.08%	0.34%	0.28%	0.0%	0.22%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	2.06%	0.0%	0.0%	0.0%	0.91%	0.80%	0.0%	0.58%	0.55%	0.0%	0.60%	0.0%	0.80%	2.56%	0.43%	0.82%	0.0%	0.0%	0.67%	0.0%	4.61%	0.54%	0.32%	0.72%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	47	1	1	1	4	1	1	2	0	3	0	0	0	0	0	2	0	2	0	0	0	2	0	3	3	2	2	0	0	0	0	1	0	3	0	7	0	4	0	0	0	1	0	1					
		0.27%	0.09%	0.08%	0.11%	0.29%	0.18%	0.34%	0.28%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.90%	0.0%	0.0%	0.0%	1.25%	0.0%	0.34%	1.20%	0.78%	1.16%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.32%	0.0%	6.30%	0.0%	0.30%	0.0%	0.0%	0.0%	0.16%	0.0%	0.77%					
32	"15. ""Партия СЛОН"""	23	0	0	2	1	0	1	0	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	4	0	0	1	0	2	0	0	1	0	1	3	0	0	0	1	0	0					
		0.13%	0.0%	0.0%	0.23%	0.07%	0.0%	0.34%	0.0%	1.51%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	2.33%	0.0%	0.0%	0.60%	0.0%	0.26%	0.0%	0.0%	0.82%	0.0%	0.89%	0.22%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	641	58	64	47	56	24	12	18	4	17	3	9	5	26	2	16	0	3	17	4	3	1	4	29	4	5	12	5	6	0	6	32	4	43	7	2	4	53	3	4	1	19	3	6					
		3.74%	5.66%	5.26%	5.45%	4.12%	4.32%	4.12%	2.52%	3.03%	3.82%	1.32%	3.05%	2.25%	3.55%	1.69%	2.35%	0.0%	1.35%	3.17%	4.12%	1.48%	0.62%	6.06%	3.31%	1.61%	1.95%	7.01%	2.79%	3.59%	0.0%	4.76%	4.28%	5.12%	4.65%	5.78%	1.80%	3.57%	4.0%	2.97%	6.15%	0.54%	3.11%	2.18%	4.65%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	85	3	4	1	9	1	0	5	0	3	2	3	3	3	0	1	3	2	3	1	2	0	0	3	1	0	0	4	2	1	0	2	0	7	1	0	1	4	1	0	5	3	0	1					
		0.49%	0.29%	0.32%	0.11%	0.66%	0.18%	0.0%	0.70%	0.0%	0.67%	0.88%	1.01%	1.35%	0.41%	0.0%	0.14%	2.32%	0.90%	0.55%	1.03%	0.99%	0.0%	0.0%	0.34%	0.40%	0.0%	0.0%	2.23%	1.19%	0.60%	0.0%	0.26%	0.0%	0.75%	0.82%	0.0%	0.89%	0.30%	0.99%	0.0%	2.71%	0.49%	0.0%	0.77%					
35	"18. ""ЛДПР"""	2524	117	167	114	280	74	67	104	17	76	31	44	34	111	5	142	23	19	65	20	2	7	29	116	18	37	37	28	22	16	31	92	14	157	24	0	13	221	14	8	9	87	13	19					
		14.75%	11.42%	13.73%	13.24%	20.60%	13.33%	23.02%	14.58%	12.87%	17.07%	13.65%	14.91%	15.31%	15.18%	4.23%	20.91%	17.82%	8.55%	12.12%	20.61%	0.99%	4.40%	43.93%	13.24%	7.25%	14.45%	21.63%	15.64%	13.17%	9.75%	24.60%	12.33%	17.94%	17.00%	19.83%	0.0%	11.60%	16.67%	13.86%	12.30%	4.89%	14.26%	9.48%	14.72%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	311	10	13	19	18	8	5	26	4	17	5	6	0	7	1	3	2	1	19	2	4	5	6	11	8	5	3	2	3	0	4	15	3	22	1	1	1	23	2	3	3	18	0	2					
		1.81%	0.97%	1.06%	2.20%	1.32%	1.44%	1.71%	3.64%	3.03%	3.82%	2.20%	2.03%	0.0%	0.95%	0.84%	0.44%	1.55%	0.45%	3.54%	2.06%	1.98%	3.14%	9.09%	1.25%	3.22%	1.95%	1.75%	1.11%	1.79%	0.0%	3.17%	2.01%	3.84%	2.38%	0.82%	0.90%	0.89%	1.73%	1.98%	4.61%	1.63%	2.95%	0.0%	1.55%					
37	"20. ""Политическая партия ""Единая Россия"""	5686	380	470	325	429	225	88	278	51	161	55	108	81	273	46	127	41	103	195	44	38	60	12	252	116	58	30	72	71	77	47	159	12	275	42	64	52	394	31	20	77	196	21	30					
		33.23%	37.10%	38.65%	37.74%	31.56%	40.54%	30.24%	38.99%	38.63%	36.17%	24.22%	36.61%	36.48%	37.34%	38.98%	18.70%	31.78%	46.39%	36.38%	45.36%	18.81%	37.73%	18.18%	28.76%	46.77%	22.65%	17.54%	40.22%	42.51%	46.95%	37.30%	21.31%	15.38%	29.79%	34.71%	57.65%	46.42%	29.73%	30.69%	30.76%	41.84%	32.13%	15.32%	23.25%					
38	"21. ""Российская Конституционно-демократическая партия"""	35	2	4	2	5	1	1	2	1	0	0	0	0	1	0	2	1	1	0	0	0	0	0	1	0	2	0	0	1	0	0	2	1	1	0	0	0	2	0	1	0	1	0	0					
		0.20%	0.19%	0.32%	0.23%	0.36%	0.18%	0.34%	0.28%	0.75%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.29%	0.77%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.78%	0.0%	0.0%	0.59%	0.0%	0.0%	0.26%	1.28%	0.10%	0.0%	0.0%	0.0%	0.15%	0.0%	1.53%	0.0%	0.16%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	26	0	3	2	1	2	2	1	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	2	0	1	0	0	0	2	0	0	0	3	0	0					
		0.15%	0.0%	0.24%	0.23%	0.07%	0.36%	0.68%	0.14%	0.0%	0.0%	0.88%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.10%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3838	226	269	180	234	111	45	99	19	40	45	44	59	170	34	256	28	52	95	8	36	37	8	246	52	105	40	23	36	31	17	296	21	234	8	26	21	292	15	12	44	130	64	30					
		22.43%	22.07%	22.12%	20.90%	17.21%	20.0%	15.46%	13.88%	14.39%	8.98%	19.82%	14.91%	26.57%	23.25%	28.81%	37.70%	21.70%	23.42%	17.72%	8.24%	17.82%	23.27%	12.12%	28.08%	20.96%	41.01%	23.39%	12.84%	21.55%	18.90%	13.49%	39.67%	26.92%	25.35%	6.61%	23.42%	18.74%	22.03%	14.85%	18.46%	23.91%	21.31%	46.71%	23.25%					
																																																		
41	Против всех	687	45	46	31	69	21	16	22	6	21	18	18	13	9	1	20	4	4	34	2	3	3	1	40	9	12	11	5	4	4	4	27	3	32	13	5	2	41	6	5	7	30	10	10					
		4.01%	4.39%	3.78%	3.60%	5.07%	3.78%	5.49%	3.08%	4.54%	4.71%	7.92%	6.10%	5.85%	1.23%	0.84%	2.94%	3.10%	1.80%	6.34%	2.06%	1.48%	1.88%	1.51%	4.56%	3.62%	4.68%	6.43%	2.79%	2.39%	2.43%	3.17%	3.61%	3.84%	3.46%	10.74%	4.50%	1.78%	3.09%	5.94%	7.69%	3.80%	4.91%	7.29%	7.75%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
