Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Мценская городская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №813					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	288	15	8	7	15	17	12	6	11	4	9	10	34	6	24	33	21	19	6	24	0	7					
		1.27%	1.16%	0.55%	0.50%	1.09%	1.20%	1.19%	0.71%	1.63%	0.60%	1.35%	1.51%	2.62%	0.73%	1.43%	1.98%	1.61%	1.38%	1.14%	1.54%	0.00%	0.80%					
23	6.Политическая партия «Партия социальной справедливости»	48	6	3	2	1	2	2	4	2	4	1	2	1	3	3	2	2	3	1	1	0	3					
		0.21%	0.46%	0.20%	0.14%	0.07%	0.14%	0.20%	0.47%	0.30%	0.60%	0.15%	0.30%	0.08%	0.36%	0.18%	0.12%	0.15%	0.22%	0.19%	0.06%	0.00%	0.34%					
24	7.Политическая партия «Либерально-демократическая партия России»	2325	118	135	138	146	138	95	81	83	79	58	61	148	87	172	168	141	156	59	173	11	78					
		10.25%	9.13%	9.20%	9.84%	10.57%	9.77%	9.40%	9.52%	12.28%	11.90%	8.68%	9.20%	11.38%	10.53%	10.26%	10.06%	10.80%	11.31%	11.22%	11.10%	12.94%	8.93%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2220	148	145	97	152	113	82	83	71	52	61	73	138	75	145	195	109	156	39	156	7	123					
		9.79%	11.46%	9.88%	6.92%	11.01%	8.00%	8.11%	9.75%	10.50%	7.83%	9.13%	11.01%	10.62%	9.08%	8.65%	11.68%	8.35%	11.31%	7.41%	10.01%	8.24%	14.09%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	251	16	12	12	14	15	12	6	3	5	8	6	11	10	20	23	26	21	4	14	0	13					
		1.11%	1.24%	0.82%	0.86%	1.01%	1.06%	1.19%	0.71%	0.44%	0.75%	1.20%	0.90%	0.85%	1.21%	1.19%	1.38%	1.99%	1.52%	0.76%	0.90%	0.00%	1.49%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11943	644	691	886	675	710	572	471	376	384	359	324	649	460	921	873	695	713	291	789	47	413					
		52.64%	49.85%	47.10%	63.20%	48.88%	50.28%	56.58%	55.35%	55.62%	57.83%	53.74%	48.87%	49.92%	55.69%	54.95%	52.28%	53.22%	51.70%	55.32%	50.61%	55.29%	47.31%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	179	10	11	7	21	11	5	6	3	3	3	4	13	6	4	20	9	14	5	13	0	11					
		0.79%	0.77%	0.75%	0.50%	1.52%	0.78%	0.49%	0.71%	0.44%	0.45%	0.45%	0.60%	1.00%	0.73%	0.24%	1.20%	0.69%	1.02%	0.95%	0.83%	0.00%	1.26%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
