Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Мценская городская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №813					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3343	173	217	130	219	222	178	97	96	79	86	102	205	137	251	227	222	235	85	237	26	119					
		16.86%	14.44%	15.97%	16.25%	18.07%	18.41%	15.59%	15.40%	15.09%	17.14%	13.44%	21.03%	17.90%	17.08%	19.12%	15.82%	16.46%	17.67%	18.81%	17.41%	14.77%	17.17%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2931	157	164	128	187	151	198	83	110	99	98	67	133	136	201	212	201	198	63	199	22	124					
		14.78%	13.11%	12.07%	16.00%	15.43%	12.52%	17.34%	13.17%	17.30%	21.48%	15.31%	13.81%	11.62%	16.96%	15.31%	14.77%	14.90%	14.89%	13.94%	14.62%	12.50%	17.89%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	192	11	14	10	13	10	16	6	7	5	3	4	13	8	12	12	15	14	4	11	3	1					
		0.97%	0.92%	1.03%	1.25%	1.07%	0.83%	1.40%	0.95%	1.10%	1.08%	0.47%	0.82%	1.14%	0.99%	0.91%	0.84%	1.11%	1.05%	0.88%	0.81%	1.70%	0.14%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6289	428	484	241	339	421	326	187	172	126	210	164	367	220	388	459	471	423	124	456	46	237					
		31.72%	35.73%	35.61%	30.13%	27.97%	34.91%	28.55%	29.68%	27.04%	27.33%	32.81%	33.81%	32.05%	27.43%	29.55%	31.99%	34.91%	31.80%	27.43%	33.50%	26.14%	34.20%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	494	33	36	20	27	25	23	14	6	11	24	11	26	16	25	57	34	36	10	42	5	13					
		2.49%	2.75%	2.65%	2.50%	2.23%	2.07%	2.01%	2.22%	0.94%	2.39%	3.75%	2.27%	2.27%	1.99%	1.90%	3.97%	2.52%	2.71%	2.21%	3.09%	2.84%	1.88%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6041	370	400	251	395	338	375	232	222	131	198	129	378	262	389	441	370	385	152	373	67	183					
		30.47%	30.88%	29.43%	31.38%	32.59%	28.03%	32.84%	36.83%	34.91%	28.42%	30.94%	26.60%	33.01%	32.67%	29.63%	30.73%	27.43%	28.95%	33.63%	27.41%	38.07%	26.41%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	170	4	14	4	12	16	6	2	12	2	7	2	8	9	10	12	11	14	3	14	2	6					
		0.86%	0.33%	1.03%	0.50%	0.99%	1.33%	0.53%	0.32%	1.89%	0.43%	1.09%	0.41%	0.70%	1.12%	0.76%	0.84%	0.82%	1.05%	0.66%	1.03%	1.14%	0.87%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
