7	Число избирательных бюллетеней в переносных ящиках для голосования	4667	362	42	85	50	151	45	37	38	18	20	22	33	78	13	26	38	18	22	36	32	164	46	98	44	32	75	0	39	27	57	53	46	84	69	54	166	14	34	75	115	85	139	16	91	47	30	109	83	29	88	65	42	0	78	23	57	91	141	76	61	36	150	106	46	21	99	79	42	40	72	27	73	22	34	11									
8	Число бюллетеней в стационарных ящиках для голосования	104762	2119	2189	1697	1530	1893	1139	1657	1158	1178	1740	1545	2286	2065	1555	1890	1962	1146	2039	315	1376	1652	1611	2283	1370	1628	1226	331	775	1176	1615	1939	2210	2025	1082	561	1998	1043	587	1570	1618	1701	1049	397	1537	951	394	432	512	2105	1241	531	1551	1600	525	564	663	1180	1380	1535	882	1625	600	1326	2189	2060	1780	2084	1716	1711	1577	1544	1448	1042	2059	492									
9	Число недействительных избирательных бюллетеней	841	24	19	16	13	13	9	9	10	12	17	12	16	8	14	17	17	17	23	6	20	17	18	19	20	0	10	0	1	0	13	19	22	12	24	71	13	13	6	9	1	25	15	0	0	1	2	1	4	14	5	1	5	0	7	0	2	10	21	21	2	0	0	7	3	15	9	15	10	5	23	1	19	10	5	3									
10	Число действительных избирательных бюллетеней	108588	2457	2212	1766	1567	2031	1175	1685	1186	1184	1743	1555	2303	2135	1554	1899	1983	1147	2038	345	1388	1799	1639	2362	1394	1660	1291	331	813	1203	1659	1973	2234	2097	1127	544	2151	1044	615	1636	1732	1761	1173	413	1628	997	422	540	591	2120	1324	595	1588	1600	596	587	718	1261	1500	1590	941	1661	750	1425	2232	2066	1870	2148	1748	1746	1626	1570	1502	1054	2088	500									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																						
13	Бабурин Сергей Николаевич	540	22	16	11	12	10	5	9	5	10	13	5	7	10	15	2	18	8	16	3	8	9	3	8	2	0	15	0	2	6	13	5	9	17	5	2	2	0	5	8	2	7	5	1	6	4	0	1	2	10	1	6	6	0	2	6	3	15	13	13	0	6	5	3	20	5	16	22	8	7	8	3	4	6	4	4									
		0.49%	0.89%	0.72%	0.62%	0.76%	0.49%	0.42%	0.53%	0.42%	0.84%	0.74%	0.32%	0.30%	0.47%	0.96%	0.10%	0.90%	0.69%	0.78%	0.85%	0.57%	0.50%	0.18%	0.34%	0.14%	0.00%	1.15%	0.00%	0.25%	0.50%	0.78%	0.25%	0.40%	0.81%	0.43%	0.33%	0.09%	0.00%	0.81%	0.49%	0.12%	0.39%	0.42%	0.24%	0.37%	0.40%	0.00%	0.18%	0.34%	0.47%	0.08%	1.01%	0.38%	0.00%	0.33%	1.02%	0.42%	1.18%	0.85%	0.81%	0.00%	0.36%	0.67%	0.21%	0.89%	0.24%	0.85%	1.02%	0.46%	0.40%	0.49%	0.19%	0.26%	0.56%	0.19%	0.80%									
14	Грудинин Павел Николаевич	10431	309	236	55	208	239	129	209	138	173	276	218	137	76	215	201	146	166	255	36	188	160	150	168	96	134	173	14	57	18	243	153	243	203	140	39	128	96	68	162	31	237	143	39	122	84	16	49	36	190	61	26	75	75	38	50	96	74	182	226	60	118	7	86	153	184	216	223	346	122	391	173	164	148	87	48									
		9.53%	12.45%	10.58%	3.09%	13.16%	11.69%	10.90%	12.34%	11.54%	14.46%	15.68%	13.91%	5.91%	3.55%	13.71%	10.49%	7.30%	14.26%	12.37%	10.26%	13.35%	8.81%	9.05%	7.06%	6.79%	8.07%	13.30%	4.23%	7.00%	1.50%	14.53%	7.68%	10.77%	9.63%	12.16%	6.34%	5.91%	9.08%	10.95%	9.85%	1.79%	13.27%	12.04%	9.44%	7.49%	8.42%	3.77%	9.06%	6.05%	8.90%	4.59%	4.36%	4.71%	4.69%	6.30%	8.52%	13.33%	5.82%	11.97%	14.03%	6.36%	7.10%	0.93%	6.01%	6.85%	8.84%	11.50%	10.31%	19.68%	6.97%	23.71%	11.01%	10.78%	13.91%	4.16%	9.54%									
15	Жириновский Владимир Вольфович	4527	105	77	52	60	68	41	65	58	77	197	69	148	81	60	36	119	52	90	30	58	50	58	102	35	52	69	26	38	60	64	51	176	100	125	16	19	11	28	71	27	85	70	28	52	44	29	34	16	67	46	32	47	2	27	34	31	41	65	80	50	53	39	41	57	78	90	94	83	42	74	42	43	49	121	20									
		4.14%	4.23%	3.45%	2.92%	3.80%	3.33%	3.46%	3.84%	4.85%	6.44%	11.19%	4.40%	6.38%	3.78%	3.83%	1.88%	5.95%	4.47%	4.37%	8.55%	4.12%	2.75%	3.50%	4.28%	2.48%	3.13%	5.30%	7.85%	4.67%	4.99%	3.83%	2.56%	7.80%	4.74%	10.86%	2.60%	0.88%	1.04%	4.51%	4.32%	1.56%	4.76%	5.89%	6.78%	3.19%	4.41%	6.84%	6.28%	2.69%	3.14%	3.46%	5.37%	2.95%	0.13%	4.48%	5.79%	4.31%	3.23%	4.27%	4.97%	5.30%	3.19%	5.20%	2.86%	2.55%	3.75%	4.79%	4.35%	4.72%	2.40%	4.49%	2.67%	2.83%	4.61%	5.78%	3.98%									
16	Путин Владимир Владимирович	90072	1898	1810	1604	1203	1635	956	1349	940	863	1169	1182	1989	1931	1200	1591	1637	872	1594	267	1070	1533	1376	2020	1239	1446	992	287	695	1081	1296	1727	1756	1719	819	485	1970	928	492	1352	1661	1395	910	338	1418	843	370	450	525	1786	1196	525	1427	1520	505	485	579	1114	1191	1213	811	1437	678	1275	1966	1750	1479	1740	1258	1544	1095	1319	1231	800	1849	416									
		82.31%	76.50%	81.13%	90.01%	76.14%	79.99%	80.74%	79.63%	78.60%	72.16%	66.42%	75.43%	85.77%	90.11%	76.53%	83.04%	81.85%	74.91%	77.34%	76.07%	75.99%	84.42%	83.04%	84.84%	87.62%	87.11%	76.25%	86.71%	85.38%	89.86%	77.51%	86.70%	77.84%	81.51%	71.16%	78.86%	91.04%	87.80%	79.23%	82.19%	95.85%	78.11%	76.60%	81.84%	87.10%	84.47%	87.26%	83.18%	88.24%	83.69%	89.99%	88.09%	89.58%	95.00%	83.75%	82.62%	80.42%	87.65%	78.30%	75.29%	86.00%	86.51%	90.40%	89.04%	87.96%	84.09%	78.71%	80.44%	71.56%	88.18%	66.40%	83.96%	80.93%	75.19%	88.34%	82.70%									
17	Собчак Ксения Анатольевна	1074	38	33	19	33	31	19	15	17	21	28	21	4	9	35	29	33	23	28	5	29	13	18	29	9	9	16	0	6	5	14	17	16	17	18	0	7	3	8	7	2	9	16	3	10	8	3	2	6	12	6	1	7	0	10	5	3	7	12	20	3	12	6	3	14	25	29	28	23	13	16	13	28	23	12	2									
		0.98%	1.53%	1.48%	1.07%	2.09%	1.52%	1.60%	0.89%	1.42%	1.76%	1.59%	1.34%	0.17%	0.42%	2.23%	1.51%	1.65%	1.98%	1.36%	1.42%	2.06%	0.72%	1.09%	1.22%	0.64%	0.54%	1.23%	0.00%	0.74%	0.42%	0.84%	0.85%	0.71%	0.81%	1.56%	0.00%	0.32%	0.28%	1.29%	0.43%	0.12%	0.50%	1.35%	0.73%	0.61%	0.80%	0.71%	0.37%	1.01%	0.56%	0.45%	0.17%	0.44%	0.00%	1.66%	0.85%	0.42%	0.55%	0.79%	1.24%	0.32%	0.72%	0.80%	0.21%	0.63%	1.20%	1.54%	1.29%	1.31%	0.74%	0.97%	0.83%	1.84%	2.16%	0.57%	0.40%									
18	Сурайкин Максим Александрович	535	16	10	5	10	11	9	6	5	13	17	11	3	7	6	3	10	4	15	0	4	7	9	10	5	6	9	4	2	10	13	1	11	12	9	1	16	2	6	15	4	10	13	1	6	8	2	2	4	13	8	3	8	0	7	3	3	3	9	3	2	6	5	6	6	8	8	16	6	10	10	6	7	8	3	5									
		0.49%	0.64%	0.45%	0.28%	0.63%	0.54%	0.76%	0.35%	0.42%	1.09%	0.97%	0.70%	0.13%	0.33%	0.38%	0.16%	0.50%	0.34%	0.73%	0.00%	0.28%	0.39%	0.54%	0.42%	0.35%	0.36%	0.69%	1.21%	0.25%	0.83%	0.78%	0.05%	0.49%	0.57%	0.78%	0.16%	0.74%	0.19%	0.97%	0.91%	0.23%	0.56%	1.09%	0.24%	0.37%	0.80%	0.47%	0.37%	0.67%	0.61%	0.60%	0.50%	0.50%	0.00%	1.16%	0.51%	0.42%	0.24%	0.59%	0.19%	0.21%	0.36%	0.67%	0.42%	0.27%	0.38%	0.43%	0.74%	0.34%	0.57%	0.61%	0.38%	0.46%	0.75%	0.14%	0.99%									
19	Титов Борис Юрьевич	798	35	15	9	19	19	12	19	15	20	25	21	5	12	16	21	8	13	17	2	20	13	17	17	3	9	10	0	7	14	10	6	11	21	6	1	8	1	3	11	4	13	12	1	9	3	1	2	1	13	5	1	11	2	4	3	2	5	17	23	13	19	7	3	4	8	24	12	13	8	16	9	16	11	9	3									
		0.73%	1.41%	0.67%	0.51%	1.20%	0.93%	1.01%	1.12%	1.25%	1.67%	1.42%	1.34%	0.22%	0.56%	1.02%	1.10%	0.40%	1.12%	0.82%	0.57%	1.42%	0.72%	1.03%	0.71%	0.21%	0.54%	0.77%	0.00%	0.86%	1.16%	0.60%	0.30%	0.49%	0.99%	0.52%	0.16%	0.37%	0.09%	0.48%	0.67%	0.23%	0.73%	1.01%	0.24%	0.55%	0.30%	0.24%	0.37%	0.17%	0.61%	0.38%	0.17%	0.69%	0.13%	0.66%	0.51%	0.28%	0.39%	1.12%	1.43%	1.38%	1.14%	0.93%	0.21%	0.18%	0.38%	1.28%	0.55%	0.74%	0.46%	0.97%	0.57%	1.05%	1.03%	0.43%	0.60%									
20	Явлинский Григорий Алексеевич	611	34	15	11	22	18	4	13	8	7	18	28	10	9	7	16	12	9	23	2	11	14	8	8	5	4	7	0	6	9	6	13	12	8	5	0	1	3	5	10	1	5	4	2	5	3	1	0	1	29	1	1	7	1	3	1	1	2	11	12	2	10	3	8	12	8	8	13	11	0	16	5	9	9	3	2									
		0.56%	1.37%	0.67%	0.62%	1.39%	0.88%	0.34%	0.77%	0.67%	0.59%	1.02%	1.79%	0.43%	0.42%	0.45%	0.84%	0.60%	0.77%	1.12%	0.57%	0.78%	0.77%	0.48%	0.34%	0.35%	0.24%	0.54%	0.00%	0.74%	0.75%	0.36%	0.65%	0.53%	0.38%	0.43%	0.00%	0.05%	0.28%	0.81%	0.61%	0.06%	0.28%	0.34%	0.48%	0.31%	0.30%	0.24%	0.00%	0.17%	1.36%	0.08%	0.17%	0.44%	0.06%	0.50%	0.17%	0.14%	0.16%	0.72%	0.74%	0.21%	0.60%	0.40%	0.56%	0.54%	0.38%	0.43%	0.60%	0.63%	0.00%	0.97%	0.32%	0.59%	0.85%	0.14%	0.40%									
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
