7	Число избирательных бюллетеней в переносных ящиках для голосования	6098	983	228	31	700	535	35	146	52	5	93	17	35	25	50	23	46	64	21	100	29	36	45	47	11	24	28	26	20	23	42	99	150	84	47	24	54	5	43	44	45	27	35	17	70	29	198	186	49	26	188	145	151	45	7	56	80	67	145	89	74	39	4	32	56	63	59	22	24									
8	Число бюллетеней в стационарных ящиках для голосования	94685	1473	1845	1769	1880	1492	1986	1747	1612	1150	1606	1729	2284	1810	2425	1547	2380	1222	826	369	2092	1851	1951	1925	843	1930	1329	245	243	820	1558	2143	1367	1781	1128	521	2125	928	750	2099	2095	2233	1580	391	1303	869	361	334	314	2432	860	263	1966	955	410	502	627	1048	1711	2486	1243	1709	584	1549	1323	1837	1580	2158	1181									
9	Число недействительных избирательных бюллетеней	813	14	61	7	13	38	16	2	0	6	7	12	21	50	29	5	26	11	11	4	22	2	11	19	4	0	9	0	0	0	16	25	17	7	16	0	18	7	1	13	11	0	4	2	4	10	1	2	0	24	6	3	7	0	6	4	6	2	15	2	14	29	1	11	10	10	74	20	15									
10	Число действительных избирательных бюллетеней	99970	2442	2012	1793	2567	1989	2005	1891	1664	1149	1692	1734	2298	1785	2446	1565	2400	1275	836	465	2099	1885	1985	1953	850	1954	1348	271	263	843	1584	2217	1500	1858	1159	545	2161	926	792	2130	2129	2260	1611	406	1369	888	558	518	363	2434	1042	405	2110	1000	411	554	701	1113	1841	2573	1303	1719	587	1570	1369	1890	1565	2160	1190									
11	Число полученных открепительных  удостоверений	1485	40	20	25	30	25	30	30	38	25	35	25	35	25	40	25	50	25	20	10	30	25	35	15	20	15	20	10	9	5	25	20	25	30	15	10	15	10	5	25	30	25	20	10	20	20	10	10	10	57	15	10	22	10	10	10	10	28	25	35	20	20	10	20	20	20	25	26	20									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1344	40	16	25	30	22	30	30	38	25	35	19	35	25	40	24	50	24	7	3	30	25	35	15	7	15	20	10	9	5	25	20	9	30	13	5	15	6	2	25	30	25	20	10	20	9	10	10	10	57	15	6	22	10	6	10	10	22	25	35	8	17	10	20	20	11	25	26	6									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2191	442	63	51	167	250	37	14	21	10	64	37	32	21	21	30	34	22	55	160	41	22	15	6	2	1	8	0	1	11	18	27	93	8	9	10	2	0	1	5	15	6	4	2	5	11	2	32	6	59	21	20	12	3	9	2	5	8	9	14	7	27	2	8	7	16	46	15	7									
14	Число неиспользованных открепительных удостоверений	141	0	4	0	0	3	0	0	0	0	0	6	0	0	0	1	0	1	13	7	0	0	0	0	13	0	0	0	0	0	0	0	16	0	2	5	0	4	3	0	0	0	0	0	0	11	0	0	0	0	0	4	0	0	4	0	0	6	0	0	12	3	0	0	0	9	0	0	14									
15	Число открепительных удостоверений, выданных избирателям ТИК	315	5	2	9	5	8	7	11	3	4	10	20	11	9	15	10	9	5	6	2	8	8	12	5	1	4	11	0	1	1	2	3	3	5	0	0	12	0	2	1	0	5	0	1	2	1	2	0	0	14	1	1	9	0	0	1	1	2	10	8	2	0	1	1	2	0	14	5	2									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																															
19	Жириновский Владимир Вольфович	4321	103	128	40	112	95	78	144	14	38	120	99	69	133	139	50	140	35	36	33	123	33	11	70	26	31	27	5	7	17	92	89	13	85	147	39	56	22	20	128	106	77	17	15	37	36	18	43	5	141	18	33	82	14	43	68	27	63	101	204	67	85	38	49	24	89	16	104	54									
		4.29%	4.19%	6.17%	2.22%	4.34%	4.69%	3.86%	7.61%	0.84%	3.29%	7.06%	5.67%	2.98%	7.25%	5.62%	3.18%	5.77%	2.72%	4.25%	7.04%	5.80%	1.75%	0.55%	3.55%	3.04%	1.59%	1.99%	1.85%	2.66%	2.02%	5.75%	3.97%	0.86%	4.56%	12.51%	7.16%	2.57%	2.36%	2.52%	5.97%	4.95%	3.41%	1.05%	3.68%	2.69%	4.01%	3.22%	8.27%	1.38%	5.74%	1.72%	8.09%	3.87%	1.40%	10.31%	12.19%	3.82%	5.65%	5.44%	7.92%	5.09%	4.86%	6.46%	3.10%	1.74%	4.68%	0.98%	4.77%	4.48%									
20	Зюганов Геннадий Андреевич	9369	275	254	134	145	252	233	217	35	82	160	246	288	228	166	236	178	101	88	67	313	52	107	141	77	101	44	7	3	15	272	266	207	103	146	16	138	29	50	328	249	257	29	28	55	128	41	82	11	300	21	46	83	58	76	125	44	48	291	326	164	231	21	30	178	224	60	253	110									
		9.30%	11.20%	12.25%	7.44%	5.62%	12.43%	11.53%	11.46%	2.10%	7.10%	9.42%	14.09%	12.42%	12.43%	6.71%	15.03%	7.34%	7.85%	10.39%	14.29%	14.76%	2.76%	5.36%	7.15%	9.02%	5.17%	3.24%	2.58%	1.14%	1.78%	17.00%	11.86%	13.65%	5.52%	12.43%	2.94%	6.33%	3.11%	6.31%	15.31%	11.64%	11.37%	1.80%	6.86%	4.01%	14.25%	7.33%	15.77%	3.03%	12.21%	2.00%	11.27%	3.92%	5.80%	18.23%	22.40%	6.22%	4.30%	15.68%	12.66%	12.45%	13.22%	3.57%	1.90%	12.91%	11.79%	3.66%	11.61%	9.13%									
21	Миронов Сергей Михайлович	1679	54	37	20	45	36	51	13	8	11	22	60	39	52	88	10	48	44	25	15	73	7	12	17	8	39	6	2	1	3	42	28	22	6	21	10	14	19	4	36	36	3	22	7	21	38	3	17	2	66	16	5	27	8	9	11	14	16	51	3	44	44	8	19	9	42	9	57	24									
		1.67%	2.20%	1.78%	1.11%	1.74%	1.78%	2.52%	0.69%	0.48%	0.95%	1.29%	3.44%	1.68%	2.83%	3.56%	0.64%	1.98%	3.42%	2.95%	3.20%	3.44%	0.37%	0.60%	0.86%	0.94%	1.99%	0.44%	0.74%	0.38%	0.36%	2.63%	1.25%	1.45%	0.32%	1.79%	1.83%	0.64%	2.04%	0.50%	1.68%	1.68%	0.13%	1.36%	1.72%	1.53%	4.23%	0.54%	3.27%	0.55%	2.69%	1.53%	1.23%	1.28%	0.80%	2.16%	1.97%	1.98%	1.43%	2.75%	0.12%	3.34%	2.52%	1.36%	1.20%	0.65%	2.21%	0.55%	2.61%	1.99%									
22	Прохоров Михаил Дмитриевич	3616	41	142	55	180	116	132	20	10	6	30	97	111	162	48	8	74	40	72	23	177	6	9	68	23	36	23	0	3	6	136	161	27	11	26	11	16	21	24	76	47	2	16	17	17	50	9	17	0	213	10	17	22	11	31	47	18	35	78	6	58	67	20	56	15	112	54	252	92									
		3.59%	1.67%	6.85%	3.06%	6.98%	5.72%	6.53%	1.06%	0.60%	0.52%	1.77%	5.56%	4.79%	8.83%	1.94%	0.51%	3.05%	3.11%	8.50%	4.90%	8.35%	0.32%	0.45%	3.45%	2.69%	1.84%	1.69%	0.00%	1.14%	0.71%	8.50%	7.18%	1.78%	0.59%	2.21%	2.02%	0.73%	2.25%	3.03%	3.55%	2.20%	0.09%	0.99%	4.17%	1.24%	5.57%	1.61%	3.27%	0.00%	8.67%	0.95%	4.17%	1.04%	1.10%	7.43%	8.42%	2.55%	3.14%	4.20%	0.23%	4.40%	3.83%	3.40%	3.54%	1.09%	5.89%	3.29%	11.56%	7.63%									
23	Путин Владимир Владимирович	80985	1969	1451	1544	2085	1490	1511	1497	1597	1012	1360	1232	1791	1210	2005	1261	1960	1055	615	327	1413	1787	1846	1657	716	1747	1248	257	249	802	1042	1673	1231	1653	819	469	1937	835	694	1562	1691	1921	1527	339	1239	636	487	359	345	1714	977	304	1896	909	252	303	598	951	1320	2034	970	1292	500	1416	1143	1423	1426	1494	910									
		80.36%	80.17%	69.99%	85.78%	80.81%	73.51%	74.76%	79.08%	95.97%	87.62%	80.05%	70.56%	77.23%	65.94%	81.01%	80.32%	80.79%	82.04%	72.61%	69.72%	66.62%	94.70%	92.48%	84.03%	83.84%	89.41%	91.97%	94.83%	94.68%	95.14%	65.13%	74.62%	81.15%	88.63%	69.70%	86.06%	88.89%	89.50%	87.52%	72.89%	79.02%	85.00%	94.55%	83.09%	90.24%	70.82%	87.12%	69.04%	95.04%	69.73%	93.23%	74.51%	89.56%	90.90%	60.43%	54.30%	84.58%	85.29%	71.12%	78.99%	73.65%	73.91%	85.03%	89.56%	82.89%	74.89%	87.00%	68.53%	75.52%									
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
																																																																															
