Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Старокулаткинская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552					
39	"22. ""Развитие предпринимательства"""	10	2	1	0	0	0	0	1	1	1	0	0	0	1	2	0	0	1	0	0	0	0					
		0.10%	0.12%	0.12%	0.0%	0.0%	0.0%	0.0%	0.38%	0.31%	0.27%	0.0%	0.0%	0.0%	0.43%	0.51%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1426	321	182	116	40	71	18	13	51	22	7	29	26	19	79	17	112	203	27	48	3	22					
		14.54%	19.86%	22.08%	18.47%	10.95%	23.90%	8.07%	4.94%	15.98%	5.99%	4.51%	5.22%	8.66%	8.29%	20.36%	14.78%	20.28%	29.25%	4.63%	5.79%	1.86%	6.37%					
																												
41	Против всех	187	62	27	13	1	4	4	5	4	6	0	12	4	7	5	0	7	8	3	12	3	0					
		1.90%	3.83%	3.27%	2.07%	0.27%	1.34%	1.79%	1.90%	1.25%	1.63%	0.0%	2.16%	1.33%	3.05%	1.28%	0.0%	1.26%	1.15%	0.51%	1.44%	1.86%	0.0%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
