Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																			
Дата голосования: 04.12.2011																																																			
																																																			
"Наименование Избирательной комиссии:    Владимир, Фрунзенская"																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №1062	УИК №1063					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	18478	261	487	348	333	353	218	239	290	311	313	244	279	270	288	305	299	274	284	290	368	268	270	273	244	259	220	242	249	334	273	282	291	240	300	358	301	326	422	347	314	2044	1639	1830	1098					
		35.22%	23.20%	30.69%	27.06%	25.32%	37.04%	23.57%	25.05%	27.44%	26.42%	25.61%	21.98%	21.87%	20.56%	27.17%	24.94%	25.64%	22.59%	23.97%	27.72%	27.82%	25.07%	25.35%	27.83%	26.07%	27.38%	22.73%	23.91%	24.36%	29.14%	23.41%	24.00%	22.32%	21.78%	25.30%	28.08%	23.63%	25.15%	35.40%	40.02%	38.43%	96.01%	91.98%	89.14%	92.11%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	337	12	18	10	8	5	6	9	8	9	12	7	15	17	8	7	4	8	2	4	8	6	2	9	6	6	6	6	8	5	12	13	16	13	8	9	7	12	3	6	1	3	3	0	0					
		0.64%	1.07%	1.13%	0.78%	0.61%	0.52%	0.65%	0.94%	0.76%	0.76%	0.98%	0.63%	1.18%	1.29%	0.75%	0.57%	0.34%	0.66%	0.17%	0.38%	0.60%	0.56%	0.19%	0.92%	0.64%	0.63%	0.62%	0.59%	0.78%	0.44%	1.03%	1.11%	1.23%	1.18%	0.67%	0.71%	0.55%	0.93%	0.25%	0.69%	0.12%	0.14%	0.17%	0.00%	0.00%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
