Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Шадринская городская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	"1. ""ЕДИНЕНИЕ"""	222	3	6	7	15	4	9	4	2	3	14	14	3	9	4	7	7	7	6	7	5	11	2	16	6	9	6	6	5	6	1	3	2	13					
		0.74%	0.37%	0.42%	0.84%	1.00%	0.30%	0.73%	0.32%	0.18%	0.32%	1.61%	1.41%	0.54%	0.86%	0.58%	0.51%	0.72%	0.44%	0.75%	1.88%	1.11%	1.07%	0.58%	1.47%	0.74%	0.73%	0.60%	0.52%	0.63%	0.56%	0.32%	0.72%	0.5%	4.22%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	501	15	28	12	29	16	23	25	14	13	11	25	11	21	11	43	10	40	10	6	10	17	10	11	13	12	11	11	8	11	7	8	0	9					
		1.67%	1.88%	1.99%	1.45%	1.94%	1.23%	1.87%	2.00%	1.28%	1.40%	1.27%	2.52%	1.98%	2.01%	1.61%	3.13%	1.03%	2.55%	1.25%	1.61%	2.23%	1.66%	2.94%	1.01%	1.61%	0.97%	1.11%	0.97%	1.01%	1.03%	2.30%	1.92%	0.0%	2.92%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	963	24	62	19	43	32	35	51	28	35	35	34	22	36	22	59	40	72	24	13	11	21	10	33	13	30	36	18	35	41	12	6	5	6					
		3.22%	3.01%	4.42%	2.30%	2.88%	2.46%	2.85%	4.08%	2.56%	3.77%	4.04%	3.42%	3.97%	3.45%	3.23%	4.30%	4.12%	4.59%	3.01%	3.49%	2.45%	2.05%	2.94%	3.03%	1.61%	2.44%	3.64%	1.58%	4.42%	3.86%	3.94%	1.44%	1.25%	1.94%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2024	58	108	38	101	70	71	83	93	66	70	69	43	92	42	115	81	135	50	20	35	68	18	80	55	73	58	58	38	60	23	26	11	16					
		6.78%	7.29%	7.70%	4.61%	6.77%	5.39%	5.79%	6.65%	8.51%	7.11%	8.08%	6.95%	7.76%	8.82%	6.16%	8.39%	8.35%	8.62%	6.28%	5.37%	7.81%	6.64%	5.29%	7.35%	6.83%	5.95%	5.87%	5.11%	4.80%	5.65%	7.56%	6.26%	2.75%	5.19%					
22	"5. ""За Русь Святую"""	79	0	2	1	3	4	3	4	6	3	1	5	1	1	4	3	9	3	3	0	0	3	0	1	1	1	2	5	1	3	1	1	3	1					
		0.26%	0.0%	0.14%	0.12%	0.20%	0.30%	0.24%	0.32%	0.54%	0.32%	0.11%	0.50%	0.18%	0.09%	0.58%	0.21%	0.92%	0.19%	0.37%	0.0%	0.0%	0.29%	0.0%	0.09%	0.12%	0.08%	0.20%	0.44%	0.12%	0.28%	0.32%	0.24%	0.75%	0.32%					
23	"6. ""Объединенная Российская партия ""Русь"""	60	1	0	0	2	3	2	2	3	2	0	3	2	2	2	2	4	5	2	1	0	0	0	2	1	3	6	2	4	2	0	1	1	0					
		0.20%	0.12%	0.0%	0.0%	0.13%	0.23%	0.16%	0.16%	0.27%	0.21%	0.0%	0.30%	0.36%	0.19%	0.29%	0.14%	0.41%	0.31%	0.25%	0.26%	0.0%	0.0%	0.0%	0.18%	0.12%	0.24%	0.60%	0.17%	0.50%	0.18%	0.0%	0.24%	0.25%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	247	13	12	4	6	4	14	9	8	4	4	11	5	5	4	9	9	8	7	3	7	15	2	11	6	15	9	16	7	7	4	4	0	5					
		0.82%	1.63%	0.85%	0.48%	0.40%	0.30%	1.14%	0.72%	0.73%	0.43%	0.46%	1.10%	0.90%	0.47%	0.58%	0.65%	0.92%	0.51%	0.88%	0.80%	1.56%	1.46%	0.58%	1.01%	0.74%	1.22%	0.91%	1.41%	0.88%	0.65%	1.31%	0.96%	0.0%	1.62%					
25	"8. ""Народно-республиканская партия России"""	21	0	0	1	1	1	1	1	1	0	0	1	1	0	2	3	1	0	0	0	0	0	0	0	1	0	0	1	1	2	1	0	0	1					
		0.07%	0.0%	0.0%	0.12%	0.06%	0.07%	0.08%	0.08%	0.09%	0.0%	0.0%	0.10%	0.18%	0.0%	0.29%	0.21%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.08%	0.12%	0.18%	0.32%	0.0%	0.0%	0.32%					
26	"9. ""Российская экологическая партия ""Зеленые"""	92	4	3	3	1	3	1	5	1	6	3	3	5	5	1	6	3	10	2	1	0	0	2	1	3	6	2	4	6	1	1	0	0	0					
		0.30%	0.50%	0.21%	0.36%	0.06%	0.23%	0.08%	0.40%	0.09%	0.64%	0.34%	0.30%	0.90%	0.47%	0.14%	0.43%	0.30%	0.63%	0.25%	0.26%	0.0%	0.0%	0.58%	0.09%	0.37%	0.48%	0.20%	0.35%	0.75%	0.09%	0.32%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1183	31	57	19	52	54	40	45	30	45	24	30	28	46	35	39	35	67	19	13	24	69	15	45	44	71	34	42	34	50	14	24	2	6					
		3.96%	3.89%	4.06%	2.30%	3.48%	4.16%	3.26%	3.60%	2.74%	4.84%	2.77%	3.02%	5.05%	4.41%	5.13%	2.84%	3.60%	4.27%	2.38%	3.49%	5.35%	6.73%	4.41%	4.13%	5.46%	5.79%	3.44%	3.70%	4.29%	4.71%	4.60%	5.78%	0.5%	1.94%					
28	"11. ""Истинные патриоты России"""	29	1	2	1	0	1	0	3	1	0	2	2	0	2	0	1	0	2	1	0	3	0	2	0	0	1	3	1	0	0	0	0	0	0					
		0.09%	0.12%	0.14%	0.12%	0.0%	0.07%	0.0%	0.24%	0.09%	0.0%	0.23%	0.20%	0.0%	0.19%	0.0%	0.07%	0.0%	0.12%	0.12%	0.0%	0.66%	0.0%	0.58%	0.0%	0.0%	0.08%	0.30%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	318	10	16	10	22	17	21	9	9	7	4	14	10	6	13	4	15	13	5	2	7	7	3	13	10	14	13	13	6	14	4	1	2	4					
		1.06%	1.25%	1.14%	1.21%	1.47%	1.31%	1.71%	0.72%	0.82%	0.75%	0.46%	1.41%	1.80%	0.57%	1.90%	0.29%	1.54%	0.83%	0.62%	0.53%	1.56%	0.68%	0.88%	1.19%	1.24%	1.14%	1.31%	1.14%	0.75%	1.31%	1.31%	0.24%	0.5%	1.29%					
30	"13. ""Демократическая партия России"""	62	1	1	1	5	1	3	3	3	1	1	1	1	0	1	15	1	2	1	2	2	1	1	2	1	1	0	0	3	2	1	1	0	3					
		0.20%	0.12%	0.07%	0.12%	0.33%	0.07%	0.24%	0.24%	0.27%	0.10%	0.11%	0.10%	0.18%	0.0%	0.14%	1.09%	0.10%	0.12%	0.12%	0.53%	0.44%	0.09%	0.29%	0.18%	0.12%	0.08%	0.0%	0.0%	0.37%	0.18%	0.32%	0.24%	0.0%	0.97%					
31	"14. ""Великая Россия - Евразийский Союз"""	42	2	1	3	4	1	3	0	2	1	2	2	0	1	1	1	2	0	0	2	0	2	1	1	1	4	1	0	1	2	0	1	0	0					
		0.14%	0.25%	0.07%	0.36%	0.26%	0.07%	0.24%	0.0%	0.18%	0.10%	0.23%	0.20%	0.0%	0.09%	0.14%	0.07%	0.20%	0.0%	0.0%	0.53%	0.0%	0.19%	0.29%	0.09%	0.12%	0.32%	0.10%	0.0%	0.12%	0.18%	0.0%	0.24%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	22	0	2	2	0	0	1	0	0	2	2	0	0	1	0	2	0	0	1	0	2	1	0	0	0	1	1	0	1	1	0	0	1	1					
		0.07%	0.0%	0.14%	0.24%	0.0%	0.0%	0.08%	0.0%	0.0%	0.21%	0.23%	0.0%	0.0%	0.09%	0.0%	0.14%	0.0%	0.0%	0.12%	0.0%	0.44%	0.09%	0.0%	0.0%	0.0%	0.08%	0.10%	0.0%	0.12%	0.09%	0.0%	0.0%	0.25%	0.32%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2447	66	113	69	163	101	97	128	129	95	50	78	38	107	50	141	68	134	79	24	26	70	25	95	56	96	63	93	61	67	20	33	4	8					
		8.20%	8.30%	8.06%	8.37%	10.93%	7.78%	7.91%	10.25%	11.81%	10.23%	5.77%	7.86%	6.85%	10.26%	7.34%	10.29%	7.01%	8.55%	9.93%	6.45%	5.80%	6.83%	7.35%	8.73%	6.95%	7.83%	6.38%	8.20%	7.71%	6.31%	6.57%	7.95%	1.0%	2.59%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	57	2	1	0	6	1	1	2	1	2	4	2	0	0	0	1	2	2	2	0	0	5	2	5	3	3	2	3	1	2	0	1	1	0					
		0.19%	0.25%	0.07%	0.0%	0.40%	0.07%	0.08%	0.16%	0.09%	0.21%	0.46%	0.20%	0.0%	0.0%	0.0%	0.07%	0.20%	0.12%	0.25%	0.0%	0.0%	0.48%	0.58%	0.45%	0.37%	0.24%	0.20%	0.26%	0.12%	0.18%	0.0%	0.24%	0.25%	0.0%					
35	"18. ""ЛДПР"""	4901	136	217	127	205	198	182	167	154	135	218	145	83	145	108	194	167	225	142	90	69	167	57	219	174	216	175	229	150	169	48	92	24	74					
		16.42%	17.10%	15.48%	15.41%	13.75%	15.26%	14.85%	13.38%	14.10%	14.54%	25.17%	14.61%	14.98%	13.91%	15.85%	14.16%	17.21%	14.36%	17.86%	24.19%	15.40%	16.30%	16.76%	20.12%	21.61%	17.63%	17.73%	20.21%	18.96%	15.92%	15.78%	22.16%	6.0%	24.02%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	604	13	23	20	29	27	26	25	23	21	16	21	14	12	14	27	25	42	11	10	16	14	5	17	14	23	24	26	23	24	7	6	4	2					
		2.02%	1.63%	1.64%	2.42%	1.94%	2.08%	2.12%	2.00%	2.10%	2.26%	1.84%	2.11%	2.52%	1.15%	2.05%	1.97%	2.57%	2.68%	1.38%	2.68%	3.57%	1.36%	1.47%	1.56%	1.73%	1.87%	2.43%	2.29%	2.90%	2.26%	2.30%	1.44%	1.0%	0.64%					
37	"20. ""Политическая партия ""Единая Россия"""	10753	309	525	357	533	514	411	440	368	309	234	357	210	345	250	478	330	546	314	130	159	383	118	358	271	415	372	419	262	426	101	136	268	105					
		36.03%	38.86%	37.47%	43.32%	35.77%	39.62%	33.55%	35.25%	33.69%	33.29%	27.02%	35.98%	37.90%	33.10%	36.71%	34.89%	34.02%	34.86%	39.49%	34.94%	35.49%	37.40%	34.70%	32.90%	33.66%	33.87%	37.68%	36.98%	33.12%	40.15%	33.22%	32.77%	67.0%	34.09%					
38	"21. ""Российская Конституционно-демократическая партия"""	45	0	2	2	3	2	3	3	3	0	2	0	0	1	0	0	2	3	2	0	1	1	0	2	2	1	2	1	1	1	1	0	2	2					
		0.15%	0.0%	0.14%	0.24%	0.20%	0.15%	0.24%	0.24%	0.27%	0.0%	0.23%	0.0%	0.0%	0.09%	0.0%	0.0%	0.20%	0.19%	0.25%	0.0%	0.22%	0.09%	0.0%	0.18%	0.24%	0.08%	0.20%	0.08%	0.12%	0.09%	0.32%	0.0%	0.5%	0.64%					
39	"22. ""Развитие предпринимательства"""	82	2	5	3	6	4	6	3	5	6	1	2	3	2	0	9	1	4	0	1	2	2	0	0	2	1	1	2	2	3	0	2	0	2					
		0.27%	0.25%	0.35%	0.36%	0.40%	0.30%	0.48%	0.24%	0.45%	0.64%	0.11%	0.20%	0.54%	0.19%	0.0%	0.65%	0.10%	0.25%	0.0%	0.26%	0.44%	0.19%	0.0%	0.0%	0.24%	0.08%	0.10%	0.17%	0.25%	0.28%	0.0%	0.48%	0.0%	0.64%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3475	68	135	82	185	166	194	168	147	133	123	117	43	152	76	144	114	168	88	32	52	119	40	121	86	157	122	128	93	110	26	36	38	12					
		11.64%	8.55%	9.63%	9.95%	12.41%	12.79%	15.83%	13.46%	13.46%	14.33%	14.20%	11.79%	7.76%	14.58%	11.16%	10.51%	11.75%	10.72%	11.06%	8.60%	11.60%	11.62%	11.76%	11.12%	10.68%	12.81%	12.36%	11.29%	11.75%	10.36%	8.55%	8.67%	9.5%	3.89%					
																																								
41	Против всех	1285	34	52	34	59	58	61	44	49	37	34	42	25	48	36	56	38	63	18	9	12	37	17	46	39	60	34	43	43	43	26	28	25	35					
		4.30%	4.27%	3.71%	4.12%	3.95%	4.47%	4.97%	3.52%	4.48%	3.98%	3.92%	4.23%	4.51%	4.60%	5.28%	4.08%	3.91%	4.02%	2.26%	2.41%	2.67%	3.61%	5.0%	4.22%	4.84%	4.89%	3.44%	3.79%	5.43%	4.05%	8.55%	6.74%	6.25%	11.36%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
