Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Светлоярская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	271	12	11	11	25	12	16	0	10	19	6	9	3	12	25	6	3	0	15	10	6	0	3	14	1	1	21	10	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	217	22	4	34	12	13	9	3	6	3	6	4	6	6	10	8	2	2	5	1	4	3	4	6	2	3	18	16	5					
14	Число погашенных неиспользованных открепительных удостоверений	129	10	9	11	2	10	1	0	0	1	9	6	7	3	0	4	7	5	0	0	9	5	2	8	5	3	7	5	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	1.Политическая партия «Аграрная партия России»	926	41	29	69	29	30	44	1	23	12	26	56	9	31	57	108	10	2	129	17	38	5	3	71	4	4	51	17	10					
		5.29%	4.02%	3.58%	6.61%	2.54%	3.01%	4.45%	3.03%	3.63%	2.12%	4.48%	7.14%	2.45%	3.95%	7.89%	11.58%	3.25%	1.89%	16.45%	3.61%	5.52%	3.09%	1.71%	7.38%	2.99%	3.31%	4.77%	2.36%	2.61%					
19	2.Всероссийская политическая партия «Гражданская Сила»	88	6	3	4	11	13	9	0	4	4	6	2	1	2	3	0	0	0	0	0	2	0	0	2	1	0	13	2	0					
		0.50%	0.59%	0.37%	0.38%	0.96%	1.30%	0.91%	0.00%	0.63%	0.71%	1.03%	0.26%	0.27%	0.25%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.21%	0.75%	0.00%	1.22%	0.28%	0.00%					
20	3.Политическая партия «Демократическая партия России»	20	0	0	1	1	3	1	0	1	0	1	1	0	1	1	3	0	0	0	3	1	0	0	1	0	0	1	0	0					
		0.11%	0.00%	0.00%	0.10%	0.09%	0.30%	0.10%	0.00%	0.16%	0.00%	0.17%	0.13%	0.00%	0.13%	0.14%	0.32%	0.00%	0.00%	0.00%	0.64%	0.15%	0.00%	0.00%	0.10%	0.00%	0.00%	0.09%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2804	187	134	158	162	130	161	7	92	83	112	140	57	121	115	166	23	3	125	110	102	16	48	190	15	20	217	61	49					
		16.03%	18.35%	16.52%	15.13%	14.19%	13.04%	16.28%	21.21%	14.53%	14.69%	19.31%	17.86%	15.53%	15.41%	15.93%	17.79%	7.47%	2.83%	15.94%	23.35%	14.80%	9.88%	27.43%	19.75%	11.19%	16.53%	20.30%	8.46%	12.79%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	68	2	0	9	19	5	5	0	0	1	0	2	3	3	2	2	0	0	0	6	2	0	0	1	0	0	4	1	1					
		0.39%	0.20%	0.00%	0.86%	1.66%	0.50%	0.51%	0.00%	0.00%	0.18%	0.00%	0.26%	0.82%	0.38%	0.28%	0.21%	0.00%	0.00%	0.00%	1.27%	0.29%	0.00%	0.00%	0.10%	0.00%	0.00%	0.37%	0.14%	0.26%					
23	6.Политическая партия «Партия социальной справедливости»	31	0	1	3	1	0	5	0	0	5	0	1	2	0	0	1	0	0	0	0	3	1	0	1	0	0	6	1	0					
		0.18%	0.00%	0.12%	0.29%	0.09%	0.00%	0.51%	0.00%	0.00%	0.88%	0.00%	0.13%	0.54%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.44%	0.62%	0.00%	0.10%	0.00%	0.00%	0.56%	0.14%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1473	108	41	72	100	100	87	5	42	42	42	49	23	55	44	126	20	7	93	37	35	11	7	70	19	8	97	95	38					
		8.42%	10.60%	5.06%	6.90%	8.76%	10.03%	8.80%	15.15%	6.64%	7.43%	7.24%	6.25%	6.27%	7.01%	6.09%	13.50%	6.49%	6.60%	11.86%	7.86%	5.08%	6.79%	4.00%	7.28%	14.18%	6.61%	9.07%	13.18%	9.92%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	770	53	43	66	66	56	62	2	29	36	15	23	11	28	47	23	10	3	25	9	26	2	2	25	5	1	45	40	17					
		4.40%	5.20%	5.30%	6.32%	5.78%	5.62%	6.27%	6.06%	4.58%	6.37%	2.59%	2.93%	2.99%	3.57%	6.51%	2.47%	3.25%	2.83%	3.19%	1.91%	3.77%	1.23%	1.14%	2.60%	3.73%	0.83%	4.21%	5.55%	4.44%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	112	8	8	9	10	7	5	0	6	4	1	5	4	4	4	1	2	0	2	0	2	1	2	12	1	3	6	5	0					
		0.64%	0.79%	0.99%	0.86%	0.88%	0.70%	0.51%	0.00%	0.95%	0.71%	0.17%	0.64%	1.09%	0.51%	0.55%	0.11%	0.65%	0.00%	0.26%	0.00%	0.29%	0.62%	1.14%	1.25%	0.75%	2.48%	0.56%	0.69%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10935	596	541	629	725	624	587	18	432	373	368	490	254	528	434	501	240	91	401	280	467	126	113	573	89	81	616	495	263					
		62.53%	58.49%	66.71%	60.25%	63.49%	62.59%	59.35%	54.55%	68.25%	66.02%	63.45%	62.50%	69.21%	67.26%	60.11%	53.70%	77.92%	85.85%	51.15%	59.45%	67.78%	77.78%	64.57%	59.56%	66.42%	66.94%	57.62%	68.65%	68.67%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	95	5	2	8	9	9	13	0	1	3	3	6	0	3	3	2	1	0	3	8	5	0	0	0	0	2	4	3	2					
		0.54%	0.49%	0.25%	0.77%	0.79%	0.90%	1.31%	0.00%	0.16%	0.53%	0.52%	0.77%	0.00%	0.38%	0.42%	0.21%	0.32%	0.00%	0.38%	1.70%	0.73%	0.00%	0.00%	0.00%	0.00%	1.65%	0.37%	0.42%	0.52%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
