Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																										
Дата голосования: 07.12.2003 0:00:00																																																										
																																																										
Наименование Избирательной комиссии:    Чекмагушевская																																																										
																																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																										
																																																										
		Сумма	УИК №3287	УИК №3288	УИК №3289	УИК №3290	УИК №3291	УИК №3292	УИК №3293	УИК №3294	УИК №3295	УИК №3296	УИК №3297	УИК №3298	УИК №3299	УИК №3300	УИК №3301	УИК №3302	УИК №3303	УИК №3304	УИК №3305	УИК №3306	УИК №3307	УИК №3308	УИК №3309	УИК №3310	УИК №3311	УИК №3312	УИК №3313	УИК №3314	УИК №3315	УИК №3316	УИК №3317	УИК №3318	УИК №3319	УИК №3320	УИК №3321	УИК №3322	УИК №3323	УИК №3324	УИК №3325	УИК №3326	УИК №3327	УИК №3328	УИК №3329	УИК №3330	УИК №3331	УИК №3332	УИК №3333	УИК №3334	УИК №3335	УИК №3336	УИК №3337					
18	"1. ""ЕДИНЕНИЕ"""	768	29	17	17	37	15	38	48	10	20	4	2	14	8	15	25	1	9	12	5	16	17	6	12	4	31	7	17	9	24	29	5	12	17	7	14	0	21	11	12	22	17	7	16	18	4	17	26	6	11	15	12					
		3.72%	2.66%	1.95%	2.37%	3.48%	2.00%	3.80%	4.8%	4.34%	4.15%	3.77%	1.72%	3.83%	2.69%	6.49%	4.62%	0.60%	3.38%	3.40%	1.17%	6.86%	3.52%	3.27%	5.97%	2.83%	5.50%	4.32%	2.65%	4.83%	3.77%	4.25%	3.62%	7.27%	4.87%	4.21%	7.44%	0.0%	3.96%	4.31%	4.70%	4.28%	4.78%	7.36%	4.25%	3.10%	2.43%	3.76%	5.47%	3.10%	3.35%	3.75%	3.85%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	299	30	14	15	16	20	15	20	6	7	0	0	2	4	4	6	0	4	2	4	3	6	1	2	4	7	1	18	2	8	10	1	3	4	1	3	0	8	1	3	6	4	1	5	5	0	2	2	3	3	7	6					
		1.45%	2.75%	1.61%	2.09%	1.50%	2.67%	1.50%	2.0%	2.60%	1.45%	0.0%	0.0%	0.54%	1.34%	1.73%	1.11%	0.0%	1.50%	0.56%	0.94%	1.28%	1.24%	0.54%	0.99%	2.83%	1.24%	0.61%	2.81%	1.07%	1.25%	1.46%	0.72%	1.81%	1.14%	0.60%	1.59%	0.0%	1.51%	0.39%	1.17%	1.16%	1.12%	1.05%	1.32%	0.86%	0.0%	0.44%	0.42%	1.55%	0.91%	1.75%	1.92%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	612	30	45	29	25	20	54	30	8	12	2	1	14	12	4	18	3	6	4	3	2	12	5	8	5	14	6	3	4	16	32	1	6	0	8	7	1	13	10	5	29	15	2	11	13	6	8	22	2	14	8	4					
		2.97%	2.75%	5.18%	4.05%	2.35%	2.67%	5.41%	3.0%	3.47%	2.49%	1.88%	0.86%	3.83%	4.04%	1.73%	3.33%	1.82%	2.25%	1.13%	0.70%	0.85%	2.48%	2.73%	3.98%	3.54%	2.48%	3.70%	0.46%	2.15%	2.51%	4.69%	0.72%	3.63%	0.0%	4.81%	3.72%	0.67%	2.45%	3.92%	1.96%	5.64%	4.22%	2.10%	2.92%	2.24%	3.65%	1.77%	4.63%	1.03%	4.26%	2.0%	1.28%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	248	24	14	10	20	9	20	22	5	4	0	3	3	3	1	3	1	1	1	2	2	6	0	0	2	4	2	3	2	5	10	1	0	1	1	4	0	2	1	0	9	2	2	4	7	3	1	10	2	4	7	5					
		1.20%	2.20%	1.61%	1.39%	1.88%	1.20%	2.00%	2.2%	2.17%	0.83%	0.0%	2.58%	0.82%	1.01%	0.43%	0.55%	0.60%	0.37%	0.28%	0.47%	0.85%	1.24%	0.0%	0.0%	1.41%	0.71%	1.23%	0.46%	1.07%	0.78%	1.46%	0.72%	0.0%	0.28%	0.60%	2.12%	0.0%	0.37%	0.39%	0.0%	1.75%	0.56%	2.10%	1.06%	1.20%	1.82%	0.22%	2.10%	1.03%	1.21%	1.75%	1.60%					
22	"5. ""За Русь Святую"""	73	5	3	1	1	1	8	5	0	6	1	0	2	3	1	0	0	1	0	0	0	2	0	1	1	1	0	1	0	0	2	1	0	1	0	1	1	4	1	0	1	1	1	4	6	0	1	0	1	1	0	2					
		0.35%	0.45%	0.34%	0.13%	0.09%	0.13%	0.80%	0.5%	0.0%	1.24%	0.94%	0.0%	0.54%	1.01%	0.43%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.41%	0.0%	0.49%	0.70%	0.17%	0.0%	0.15%	0.0%	0.0%	0.29%	0.72%	0.0%	0.28%	0.0%	0.53%	0.67%	0.75%	0.39%	0.0%	0.19%	0.28%	1.05%	1.06%	1.03%	0.0%	0.22%	0.0%	0.51%	0.30%	0.0%	0.64%					
23	"6. ""Объединенная Российская партия ""Русь"""	142	0	2	1	5	3	2	5	3	3	0	4	6	1	0	12	0	1	2	0	5	5	0	1	1	10	5	6	1	2	4	0	1	2	1	1	0	2	2	3	3	0	1	6	4	1	5	1	1	1	13	4					
		0.68%	0.0%	0.23%	0.13%	0.47%	0.40%	0.20%	0.5%	1.30%	0.62%	0.0%	3.44%	1.64%	0.33%	0.0%	2.22%	0.0%	0.37%	0.56%	0.0%	2.14%	1.03%	0.0%	0.49%	0.70%	1.77%	3.08%	0.93%	0.53%	0.31%	0.58%	0.0%	0.60%	0.57%	0.60%	0.53%	0.0%	0.37%	0.78%	1.17%	0.58%	0.0%	1.05%	1.59%	0.68%	0.60%	1.10%	0.21%	0.51%	0.30%	3.25%	1.28%					
24	"7. ""Новый курс - Автомобильная Россия"""	221	28	13	25	14	14	13	27	9	2	1	0	3	1	0	1	0	1	0	2	3	0	0	0	0	2	0	5	0	5	7	1	1	0	1	1	0	4	1	1	6	3	2	2	2	0	7	3	1	4	2	3					
		1.07%	2.56%	1.49%	3.49%	1.31%	1.86%	1.30%	2.7%	3.91%	0.41%	0.94%	0.0%	0.82%	0.33%	0.0%	0.18%	0.0%	0.37%	0.0%	0.47%	1.28%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.78%	0.0%	0.78%	1.02%	0.72%	0.60%	0.0%	0.60%	0.53%	0.0%	0.75%	0.39%	0.39%	1.16%	0.84%	2.10%	0.53%	0.34%	0.0%	1.55%	0.63%	0.51%	1.21%	0.5%	0.96%					
25	"8. ""Народно-республиканская партия России"""	113	5	1	2	2	5	9	2	1	1	3	1	5	2	0	1	1	1	0	0	0	4	0	1	0	5	0	6	0	0	4	0	1	5	1	2	0	3	2	0	5	2	2	2	3	0	8	3	0	5	3	4					
		0.54%	0.45%	0.11%	0.27%	0.18%	0.66%	0.90%	0.2%	0.43%	0.20%	2.83%	0.86%	1.36%	0.67%	0.0%	0.18%	0.60%	0.37%	0.0%	0.0%	0.0%	0.82%	0.0%	0.49%	0.0%	0.88%	0.0%	0.93%	0.0%	0.0%	0.58%	0.0%	0.60%	1.43%	0.60%	1.06%	0.0%	0.56%	0.78%	0.0%	0.97%	0.56%	2.10%	0.53%	0.51%	0.0%	1.77%	0.63%	0.0%	1.52%	0.75%	1.28%					
26	"9. ""Российская экологическая партия ""Зеленые"""	75	6	5	5	8	3	2	5	1	2	0	0	1	2	1	1	0	0	1	0	0	1	1	0	1	2	1	0	0	1	5	1	1	0	0	1	1	2	0	0	1	0	1	1	3	0	0	2	0	1	1	4					
		0.36%	0.55%	0.57%	0.69%	0.75%	0.40%	0.20%	0.5%	0.43%	0.41%	0.0%	0.0%	0.27%	0.67%	0.43%	0.18%	0.0%	0.0%	0.28%	0.0%	0.0%	0.20%	0.54%	0.0%	0.70%	0.35%	0.61%	0.0%	0.0%	0.15%	0.73%	0.72%	0.60%	0.0%	0.0%	0.53%	0.67%	0.37%	0.0%	0.0%	0.19%	0.0%	1.05%	0.26%	0.51%	0.0%	0.0%	0.42%	0.0%	0.30%	0.25%	1.28%					
27	"10. ""Аграрная партия России"""	1586	65	62	70	69	34	40	78	11	54	1	11	39	24	31	36	6	19	23	45	25	16	8	7	15	47	22	12	20	25	22	1	11	40	10	24	37	89	51	20	36	30	4	38	54	6	46	37	19	23	35	38					
		7.69%	5.96%	7.14%	9.79%	6.50%	4.53%	4.00%	7.8%	4.78%	11.22%	0.94%	9.48%	10.68%	8.08%	13.41%	6.66%	3.65%	7.14%	6.53%	10.58%	10.72%	3.31%	4.37%	3.48%	10.63%	8.34%	13.58%	1.87%	10.75%	3.93%	3.22%	0.72%	6.66%	11.46%	6.02%	12.76%	25.0%	16.82%	19.99%	7.84%	7.00%	8.45%	4.21%	10.10%	9.31%	3.65%	10.19%	7.78%	9.84%	7.01%	8.75%	12.21%					
28	"11. ""Истинные патриоты России"""	83	4	7	2	4	2	2	2	0	3	0	0	2	3	1	5	0	4	1	0	0	2	1	1	0	3	2	2	0	2	3	1	2	1	0	1	0	2	0	0	4	2	0	2	2	0	2	2	0	1	2	1					
		0.40%	0.36%	0.80%	0.27%	0.37%	0.26%	0.20%	0.2%	0.0%	0.62%	0.0%	0.0%	0.54%	1.01%	0.43%	0.92%	0.0%	1.50%	0.28%	0.0%	0.0%	0.41%	0.54%	0.49%	0.0%	0.53%	1.23%	0.31%	0.0%	0.31%	0.43%	0.72%	1.21%	0.28%	0.0%	0.53%	0.0%	0.37%	0.0%	0.0%	0.77%	0.56%	0.0%	0.53%	0.34%	0.0%	0.44%	0.42%	0.0%	0.30%	0.5%	0.32%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	191	11	3	4	12	8	6	12	4	3	2	3	4	1	0	9	0	3	3	1	2	8	1	4	2	7	3	3	2	9	3	0	0	1	2	1	0	4	2	4	11	1	1	6	7	0	2	2	2	3	6	3					
		0.92%	1.00%	0.34%	0.55%	1.13%	1.06%	0.60%	1.2%	1.73%	0.62%	1.88%	2.58%	1.09%	0.33%	0.0%	1.66%	0.0%	1.12%	0.85%	0.23%	0.85%	1.65%	0.54%	1.99%	1.41%	1.24%	1.85%	0.46%	1.07%	1.41%	0.43%	0.0%	0.0%	0.28%	1.20%	0.53%	0.0%	0.75%	0.78%	1.56%	2.14%	0.28%	1.05%	1.59%	1.20%	0.0%	0.44%	0.42%	1.03%	0.91%	1.5%	0.96%					
30	"13. ""Демократическая партия России"""	104	6	2	2	4	4	4	4	2	2	1	6	4	1	1	4	0	1	1	0	3	1	0	2	0	0	1	4	0	1	5	0	1	1	0	0	0	2	1	2	6	1	1	4	3	1	2	4	1	1	1	6					
		0.50%	0.55%	0.23%	0.27%	0.37%	0.53%	0.40%	0.4%	0.86%	0.41%	0.94%	5.17%	1.09%	0.33%	0.43%	0.74%	0.0%	0.37%	0.28%	0.0%	1.28%	0.20%	0.0%	0.99%	0.0%	0.0%	0.61%	0.62%	0.0%	0.15%	0.73%	0.0%	0.60%	0.28%	0.0%	0.0%	0.0%	0.37%	0.39%	0.78%	1.16%	0.28%	1.05%	1.06%	0.51%	0.60%	0.44%	0.84%	0.51%	0.30%	0.25%	1.92%					
31	"14. ""Великая Россия - Евразийский Союз"""	177	12	14	3	28	9	11	15	3	5	0	1	5	4	0	1	1	0	0	2	0	2	2	0	2	3	0	2	0	2	11	0	2	3	2	0	0	2	0	0	8	4	0	1	2	2	6	3	0	2	2	0					
		0.85%	1.10%	1.61%	0.41%	2.63%	1.20%	1.10%	1.5%	1.30%	1.03%	0.0%	0.86%	1.36%	1.34%	0.0%	0.18%	0.60%	0.0%	0.0%	0.47%	0.0%	0.41%	1.09%	0.0%	1.41%	0.53%	0.0%	0.31%	0.0%	0.31%	1.61%	0.0%	1.21%	0.85%	1.20%	0.0%	0.0%	0.37%	0.0%	0.0%	1.55%	1.12%	0.0%	0.26%	0.34%	1.21%	1.33%	0.63%	0.0%	0.60%	0.5%	0.0%					
32	"15. ""Партия СЛОН"""	41	2	3	0	2	4	2	0	2	1	0	0	3	1	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	4	0	1	0	0	0	0	1	0	0	1	2	0	1	2	0	0	0	0	3	0	2					
		0.19%	0.18%	0.34%	0.0%	0.18%	0.53%	0.20%	0.0%	0.86%	0.20%	0.0%	0.0%	0.82%	0.33%	0.0%	0.37%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.19%	0.56%	0.0%	0.26%	0.34%	0.0%	0.0%	0.0%	0.0%	0.91%	0.0%	0.64%					
33	"16. ""Родина"" (народно-патриотический союз)"""	680	63	57	41	61	38	60	53	26	8	1	3	4	8	2	24	4	2	6	4	1	15	3	5	4	12	4	12	2	18	29	2	0	2	1	6	0	11	6	6	16	7	1	3	13	3	5	5	4	7	8	4					
		3.30%	5.77%	6.56%	5.73%	5.74%	5.07%	6.01%	5.3%	11.30%	1.66%	0.94%	2.58%	1.09%	2.69%	0.86%	4.44%	2.43%	0.75%	1.70%	0.94%	0.42%	3.11%	1.63%	2.48%	2.83%	2.13%	2.46%	1.87%	1.07%	2.83%	4.25%	1.44%	0.0%	0.57%	0.60%	3.19%	0.0%	2.07%	2.35%	2.35%	3.11%	1.97%	1.05%	0.79%	2.24%	1.82%	1.10%	1.05%	2.07%	2.13%	2.0%	1.28%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	262	12	3	2	15	6	4	4	8	2	0	0	5	6	0	8	4	9	7	5	0	5	2	3	2	12	14	5	0	3	5	0	5	0	6	4	0	6	5	3	19	10	2	5	10	2	3	5	4	5	7	10					
		1.27%	1.10%	0.34%	0.27%	1.41%	0.80%	0.40%	0.4%	3.47%	0.41%	0.0%	0.0%	1.36%	2.02%	0.0%	1.48%	2.43%	3.38%	1.98%	1.17%	0.0%	1.03%	1.09%	1.49%	1.41%	2.13%	8.64%	0.78%	0.0%	0.47%	0.73%	0.0%	3.03%	0.0%	3.61%	2.12%	0.0%	1.13%	1.96%	1.17%	3.69%	2.81%	2.10%	1.32%	1.72%	1.21%	0.66%	1.05%	2.07%	1.52%	1.75%	3.21%					
35	"18. ""ЛДПР"""	1313	109	61	61	98	73	104	122	26	19	6	2	22	8	8	34	2	15	17	14	8	44	9	8	20	16	11	18	6	28	55	0	4	14	1	2	2	18	8	4	32	24	5	10	40	5	18	29	16	26	18	13					
		6.37%	10.0%	7.02%	8.53%	9.23%	9.74%	10.42%	12.2%	11.30%	3.95%	5.66%	1.72%	6.02%	2.69%	3.46%	6.29%	1.21%	5.63%	4.82%	3.29%	3.43%	9.12%	4.91%	3.98%	14.18%	2.84%	6.79%	2.81%	3.22%	4.40%	8.06%	0.0%	2.42%	4.01%	0.60%	1.06%	1.35%	3.40%	3.13%	1.56%	6.22%	6.76%	5.26%	2.65%	6.89%	3.04%	3.99%	6.10%	8.29%	7.92%	4.5%	4.18%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	471	39	23	18	35	38	15	35	6	8	2	0	10	3	7	11	7	0	5	8	4	12	2	2	3	11	1	11	0	10	21	2	2	5	0	3	1	10	4	3	8	17	3	4	18	2	8	8	3	8	12	3					
		2.28%	3.57%	2.64%	2.51%	3.29%	5.07%	1.50%	3.5%	2.60%	1.66%	1.88%	0.0%	2.73%	1.01%	3.03%	2.03%	4.26%	0.0%	1.42%	1.88%	1.71%	2.48%	1.09%	0.99%	2.12%	1.95%	0.61%	1.71%	0.0%	1.57%	3.07%	1.44%	1.21%	1.43%	0.0%	1.59%	0.67%	1.89%	1.56%	1.17%	1.55%	4.78%	3.15%	1.06%	3.10%	1.21%	1.77%	1.68%	1.55%	2.43%	3.0%	0.96%					
37	"20. ""Политическая партия ""Единая Россия"""	9183	367	281	239	332	252	336	327	64	240	72	70	134	130	132	268	112	141	228	277	123	245	114	101	56	242	47	457	122	363	281	114	76	208	86	70	99	268	122	126	153	146	45	192	250	118	201	185	99	139	200	133					
		44.58%	33.66%	32.37%	33.42%	31.29%	33.64%	33.66%	32.7%	27.82%	49.89%	67.92%	60.34%	36.71%	43.77%	57.14%	49.62%	68.29%	53.00%	64.77%	65.17%	52.78%	50.82%	62.29%	50.24%	39.71%	42.98%	29.01%	71.40%	65.59%	57.07%	41.20%	82.60%	46.06%	59.59%	51.80%	37.23%	66.89%	50.66%	47.84%	49.41%	29.76%	41.12%	47.36%	51.06%	43.10%	71.95%	44.56%	38.94%	51.29%	42.37%	50.0%	42.76%					
38	"21. ""Российская Конституционно-демократическая партия"""	98	2	8	2	1	1	2	1	2	2	0	0	2	1	1	3	3	1	4	1	2	0	0	1	0	6	0	1	0	3	4	1	3	3	1	0	1	0	0	2	3	2	1	2	12	0	8	3	1	0	0	1					
		0.47%	0.18%	0.92%	0.27%	0.09%	0.13%	0.20%	0.1%	0.86%	0.41%	0.0%	0.0%	0.54%	0.33%	0.43%	0.55%	1.82%	0.37%	1.13%	0.23%	0.85%	0.0%	0.0%	0.49%	0.0%	1.06%	0.0%	0.15%	0.0%	0.47%	0.58%	0.72%	1.81%	0.85%	0.60%	0.0%	0.67%	0.0%	0.0%	0.78%	0.58%	0.56%	1.05%	0.53%	2.06%	0.0%	1.77%	0.63%	0.51%	0.0%	0.0%	0.32%					
39	"22. ""Развитие предпринимательства"""	89	6	4	1	3	2	3	14	3	2	0	0	0	1	1	3	0	1	2	3	1	1	0	6	1	2	0	4	0	0	2	0	2	0	1	1	0	2	1	0	1	3	0	1	4	1	3	0	0	2	0	1					
		0.43%	0.55%	0.46%	0.13%	0.28%	0.26%	0.30%	1.4%	1.30%	0.41%	0.0%	0.0%	0.0%	0.33%	0.43%	0.55%	0.0%	0.37%	0.56%	0.70%	0.42%	0.20%	0.0%	2.98%	0.70%	0.35%	0.0%	0.62%	0.0%	0.0%	0.29%	0.0%	1.21%	0.0%	0.60%	0.53%	0.0%	0.37%	0.39%	0.0%	0.19%	0.84%	0.0%	0.26%	0.68%	0.60%	0.66%	0.0%	0.0%	0.60%	0.0%	0.32%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2543	150	168	132	218	131	176	140	15	60	7	4	39	44	17	47	11	42	26	29	16	29	16	19	7	62	17	38	12	66	82	3	20	39	18	21	4	51	11	46	66	38	8	35	64	9	74	91	22	43	27	33					
		12.34%	13.76%	19.35%	18.46%	20.54%	17.48%	17.63%	14.0%	6.52%	12.47%	6.60%	3.44%	10.68%	14.81%	7.35%	8.70%	6.70%	15.78%	7.38%	6.82%	6.86%	6.01%	8.74%	9.45%	4.96%	11.01%	10.49%	5.93%	6.45%	10.37%	12.02%	2.17%	12.12%	11.17%	10.84%	11.17%	2.70%	9.64%	4.31%	18.03%	12.84%	10.70%	8.42%	9.30%	11.03%	5.48%	16.40%	19.15%	11.39%	13.10%	6.75%	10.61%					
																																																										
41	Против всех	500	47	34	15	34	29	35	19	7	5	2	0	16	8	1	3	3	0	7	3	5	10	3	3	1	15	1	9	1	22	29	3	3	1	4	3	1	4	3	5	32	5	1	9	8	0	13	16	4	6	10	2					
		2.42%	4.31%	3.91%	2.09%	3.20%	3.87%	3.50%	1.9%	3.04%	1.03%	1.88%	0.0%	4.38%	2.69%	0.43%	0.55%	1.82%	0.0%	1.98%	0.70%	2.14%	2.07%	1.63%	1.49%	0.70%	2.66%	0.61%	1.40%	0.53%	3.45%	4.25%	2.17%	1.81%	0.28%	2.40%	1.59%	0.67%	0.75%	1.17%	1.96%	6.22%	1.40%	1.05%	2.39%	1.37%	0.0%	2.88%	3.36%	2.07%	1.82%	2.5%	0.64%					
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
																																																										
