		8.24%	9.09%	10.23%	6.76%	8.22%	8.70%	6.73%	4.59%	16.81%	6.10%	8.13%	6.14%	14.71%	6.79%	8.51%	7.37%	7.76%	7.33%	7.37%	8.65%	9.43%	3.01%	14.06%	8.73%	7.69%	9.00%	11.61%	6.55%	10.33%	9.09%	12.84%	3.05%	8.96%	12.12%	7.53%	6.11%	7.25%	4.56%	8.13%	8.03%	7.09%	4.60%	10.34%	5.94%	5.08%	8.13%	8.24%	7.78%	7.80%	7.32%	8.97%	11.14%	5.42%	6.39%	5.48%	6.30%	3.57%	8.49%	16.30%	5.77%	9.78%	5.88%									
20	Зюганов Геннадий Андреевич	9434	25	257	233	308	168	38	71	20	17	70	37	32	270	14	24	37	92	299	11	91	103	101	308	74	25	133	49	32	13	37	33	25	17	392	111	26	46	73	90	197	18	68	93	511	185	589	230	298	351	271	396	282	429	94	248	30	366	487	299	26	164									
		28.90%	15.15%	28.59%	30.90%	28.44%	29.84%	17.04%	21.71%	17.70%	10.37%	33.49%	13.36%	23.53%	21.08%	14.89%	12.63%	15.10%	20.44%	25.62%	10.58%	21.46%	19.36%	39.45%	36.84%	35.58%	25.00%	22.06%	21.40%	17.39%	9.85%	25.00%	20.12%	18.66%	12.88%	37.37%	12.10%	13.47%	14.98%	25.80%	30.10%	35.82%	10.34%	33.50%	30.69%	36.06%	30.68%	36.79%	36.51%	36.34%	39.53%	35.24%	28.82%	40.23%	38.10%	42.92%	36.36%	17.86%	34.14%	21.87%	33.82%	28.26%	29.23%									
21	Миронов Сергей Михайлович	1125	7	38	30	29	15	1	8	3	3	0	16	6	43	1	0	1	20	40	1	11	17	5	53	6	4	18	9	2	2	5	3	1	3	18	22	1	1	10	8	10	6	8	8	70	18	69	22	37	38	50	45	31	48	6	34	6	40	65	34	1	18									
		3.45%	4.24%	4.23%	3.98%	2.68%	2.66%	0.45%	2.45%	2.65%	1.83%	0.00%	5.78%	4.41%	3.36%	1.06%	0.00%	0.41%	4.44%	3.43%	0.96%	2.59%	3.20%	1.95%	6.34%	2.88%	4.00%	2.99%	3.93%	1.09%	1.52%	3.38%	1.83%	0.75%	2.27%	1.72%	2.40%	0.52%	0.33%	3.53%	2.68%	1.82%	3.45%	3.94%	2.64%	4.94%	2.99%	4.31%	3.49%	4.51%	4.28%	6.50%	3.28%	4.42%	4.26%	2.74%	4.99%	3.57%	3.73%	2.92%	3.85%	1.09%	3.21%									
22	Прохоров Михаил Дмитриевич	1993	7	56	51	52	23	14	18	4	5	3	14	4	73	2	4	7	23	51	2	23	20	7	59	8	1	31	5	4	6	5	1	3	3	42	30	6	4	5	7	23	2	6	23	126	28	102	43	49	48	56	156	49	95	5	71	8	116	168	96	0	40									
		6.11%	4.24%	6.23%	6.76%	4.80%	4.09%	6.28%	5.50%	3.54%	3.05%	1.44%	5.05%	2.94%	5.70%	2.13%	2.11%	2.86%	5.11%	4.37%	1.92%	5.42%	3.76%	2.73%	7.06%	3.85%	1.00%	5.14%	2.18%	2.17%	4.55%	3.38%	0.61%	2.24%	2.27%	4.00%	3.27%	3.11%	1.30%	1.77%	2.34%	4.18%	1.15%	2.96%	7.59%	8.89%	4.64%	6.37%	6.83%	5.98%	5.41%	7.28%	11.35%	6.99%	8.44%	2.28%	10.41%	4.76%	10.82%	7.54%	10.86%	0.00%	7.13%									
23	Путин Владимир Владимирович	17130	111	450	385	597	306	154	214	67	129	116	193	74	803	69	146	179	277	683	79	256	375	106	334	101	60	346	149	126	99	82	120	93	92	511	688	146	242	170	165	277	139	98	158	619	321	701	281	365	378	315	608	296	469	99	281	116	444	1115	397	56	304									
		52.48%	67.27%	50.06%	51.06%	55.12%	54.35%	69.06%	65.44%	59.29%	78.66%	55.50%	69.68%	54.41%	62.69%	73.40%	76.84%	73.06%	61.56%	58.53%	75.96%	60.38%	70.49%	41.41%	39.95%	48.56%	60.00%	57.38%	65.07%	68.48%	75.00%	55.41%	73.17%	69.40%	69.70%	48.71%	75.03%	75.65%	78.83%	60.07%	55.18%	50.36%	79.89%	48.28%	52.15%	43.68%	53.23%	43.79%	44.60%	44.51%	42.57%	40.96%	44.25%	42.23%	41.65%	45.21%	41.20%	69.05%	41.42%	50.07%	44.91%	60.87%	54.19%									
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
