Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
"Наименование Избирательной комиссии:    Воронеж, Центральная"																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437	УИК №1438	УИК №1439	УИК №1440					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1001	15	50	20	25	15	15	20	15	20	20	20	50	20	20	15	41	10	10	10	20	15	65	10	10	10	20	70	10	20	40	20	15	50	50	100	20	10	35	0	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	598	10	25	7	16	10	12	13	10	11	13	13	22	9	11	6	32	7	9	4	13	13	61	6	6	2	11	37	5	16	17	15	12	28	44	35	11	6	20	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	617	20	10	12	18	4	9	5	10	10	9	14	13	7	6	15	14	17	15	10	10	6	40	13	13	9	8	7	9	7	5	6	12	11	3	57	4	7	12	0	160					
14	Число погашенных открепительных удостоверений	403	5	25	13	9	5	3	7	5	9	7	7	28	11	9	9	9	3	1	6	7	2	4	4	4	8	9	33	5	4	23	5	3	22	6	65	9	4	15	0	0					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	"1. ""ЕДИНЕНИЕ"""	237	5	4	3	13	7	8	7	7	8	9	6	7	1	1	2	7	3	5	3	5	6	9	7	4	1	6	3	2	14	4	7	5	11	4	7	3	0	7	1	25					
		0.69%	0.56%	0.54%	0.35%	1.02%	0.78%	0.77%	0.78%	0.74%	0.84%	1.07%	0.51%	1.03%	0.13%	0.14%	0.21%	0.71%	0.39%	0.55%	0.33%	0.61%	0.76%	1.11%	0.80%	0.46%	0.13%	0.88%	0.33%	0.20%	1.36%	0.45%	0.79%	0.49%	1.02%	0.72%	0.83%	0.42%	0.0%	0.56%	0.71%	2.76%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2622	83	47	63	97	68	62	81	90	92	101	92	39	87	66	83	78	83	76	82	71	53	64	50	48	45	61	52	67	61	62	48	61	80	44	76	52	39	83	10	25					
		7.64%	9.31%	6.44%	7.53%	7.67%	7.59%	6.03%	9.07%	9.57%	9.71%	12.03%	7.93%	5.76%	11.38%	9.72%	8.98%	8.01%	10.87%	8.48%	9.21%	8.72%	6.73%	7.96%	5.72%	5.55%	6.06%	9.02%	5.88%	6.82%	5.96%	7.07%	5.45%	5.98%	7.44%	7.95%	9.11%	7.44%	5.93%	6.71%	7.19%	2.76%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	853	18	27	18	31	12	26	26	18	34	22	36	25	19	23	38	12	10	18	21	14	22	22	23	24	24	15	20	30	29	25	23	30	28	0	11	12	17	24	8	18					
		2.48%	2.02%	3.70%	2.15%	2.45%	1.34%	2.52%	2.91%	1.91%	3.59%	2.62%	3.10%	3.69%	2.48%	3.38%	4.11%	1.23%	1.31%	2.00%	2.35%	1.71%	2.79%	2.73%	2.63%	2.77%	3.23%	2.21%	2.26%	3.05%	2.83%	2.85%	2.61%	2.94%	2.60%	0.0%	1.31%	1.71%	2.58%	1.94%	5.75%	1.98%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2225	57	46	66	85	51	91	72	97	93	64	82	56	70	44	99	74	60	56	79	59	47	45	53	36	35	44	44	50	57	37	44	51	61	9	37	59	24	71	4	16					
		6.48%	6.39%	6.31%	7.89%	6.72%	5.69%	8.85%	8.06%	10.31%	9.82%	7.62%	7.06%	8.27%	9.16%	6.48%	10.71%	7.60%	7.86%	6.24%	8.87%	7.24%	5.97%	5.59%	6.06%	4.16%	4.71%	6.50%	4.98%	5.09%	5.57%	4.22%	5.0%	5.00%	5.67%	1.62%	4.43%	8.45%	3.65%	5.74%	2.87%	1.76%					
22	"5. ""За Русь Святую"""	218	4	5	3	11	3	4	6	5	6	3	9	4	5	4	2	2	3	4	1	4	2	10	2	7	5	3	4	21	7	11	7	7	7	1	7	9	6	5	0	9					
		0.63%	0.44%	0.68%	0.35%	0.87%	0.33%	0.38%	0.67%	0.53%	0.63%	0.35%	0.77%	0.59%	0.65%	0.58%	0.21%	0.20%	0.39%	0.44%	0.11%	0.49%	0.25%	1.24%	0.22%	0.81%	0.67%	0.44%	0.45%	2.13%	0.68%	1.25%	0.79%	0.68%	0.65%	0.18%	0.83%	1.28%	0.91%	0.40%	0.0%	0.99%					
23	"6. ""Объединенная Российская партия ""Русь"""	65	2	1	1	1	0	1	1	4	1	1	2	1	1	1	4	2	2	2	1	1	3	2	1	2	2	2	1	0	1	2	4	4	4	0	2	1	0	1	0	3					
		0.18%	0.22%	0.13%	0.11%	0.07%	0.0%	0.09%	0.11%	0.42%	0.10%	0.11%	0.17%	0.14%	0.13%	0.14%	0.43%	0.20%	0.26%	0.22%	0.11%	0.12%	0.38%	0.24%	0.11%	0.23%	0.26%	0.29%	0.11%	0.0%	0.09%	0.22%	0.45%	0.39%	0.37%	0.0%	0.23%	0.14%	0.0%	0.08%	0.0%	0.33%					
24	"7. ""Новый курс - Автомобильная Россия"""	395	4	10	16	15	15	15	7	8	7	14	8	7	6	4	6	12	10	8	12	7	12	8	12	18	8	6	5	11	14	8	15	13	14	4	4	10	10	20	0	12					
		1.15%	0.44%	1.37%	1.91%	1.18%	1.67%	1.45%	0.78%	0.85%	0.73%	1.66%	0.68%	1.03%	0.78%	0.58%	0.64%	1.23%	1.31%	0.89%	1.34%	0.85%	1.52%	0.99%	1.37%	2.08%	1.07%	0.88%	0.56%	1.12%	1.36%	0.91%	1.70%	1.27%	1.30%	0.72%	0.47%	1.43%	1.52%	1.61%	0.0%	1.32%					
25	"8. ""Народно-республиканская партия России"""	28	1	1	1	0	0	0	2	0	1	1	1	0	0	0	0	1	0	1	0	1	0	2	1	0	3	0	1	2	0	1	3	1	1	0	0	0	1	0	0	1					
		0.08%	0.11%	0.13%	0.11%	0.0%	0.0%	0.0%	0.22%	0.0%	0.10%	0.11%	0.08%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.11%	0.0%	0.12%	0.0%	0.24%	0.11%	0.0%	0.40%	0.0%	0.11%	0.20%	0.0%	0.11%	0.34%	0.09%	0.09%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.11%					
26	"9. ""Российская экологическая партия ""Зеленые"""	244	9	4	3	9	5	9	2	6	8	9	5	7	6	4	4	10	8	5	4	3	6	7	9	7	4	10	11	3	1	11	5	3	8	3	11	6	3	13	0	3					
		0.71%	1.01%	0.54%	0.35%	0.71%	0.55%	0.87%	0.22%	0.63%	0.84%	1.07%	0.43%	1.03%	0.78%	0.58%	0.43%	1.02%	1.04%	0.55%	0.44%	0.36%	0.76%	0.87%	1.02%	0.81%	0.53%	1.47%	1.24%	0.30%	0.09%	1.25%	0.56%	0.29%	0.74%	0.54%	1.31%	0.85%	0.45%	1.05%	0.0%	0.33%					
27	"10. ""Аграрная партия России"""	865	24	9	23	28	29	23	23	14	9	16	11	11	14	18	17	18	19	15	19	13	18	25	21	14	18	10	20	27	19	8	14	17	102	75	25	11	27	46	4	11					
		2.52%	2.69%	1.23%	2.75%	2.21%	3.24%	2.23%	2.57%	1.48%	0.95%	1.90%	0.94%	1.62%	1.83%	2.65%	1.83%	1.84%	2.49%	1.67%	2.13%	1.59%	2.28%	3.10%	2.40%	1.62%	2.42%	1.47%	2.26%	2.74%	1.85%	0.91%	1.59%	1.66%	9.49%	13.56%	2.99%	1.57%	4.10%	3.72%	2.87%	1.21%					
28	"11. ""Истинные патриоты России"""	31	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	3	0	0	1	1	3	0	4	0	2	0	0	2	0	0	4	2	3	0	1					
		0.09%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.13%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.12%	0.38%	0.0%	0.0%	0.11%	0.13%	0.44%	0.0%	0.40%	0.0%	0.22%	0.0%	0.0%	0.18%	0.0%	0.0%	0.57%	0.30%	0.24%	0.0%	0.11%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	228	4	4	4	10	3	9	6	12	4	4	8	4	11	1	6	7	2	2	9	6	2	9	7	15	7	3	3	6	10	5	3	3	6	0	4	7	6	8	3	5					
		0.66%	0.44%	0.54%	0.47%	0.79%	0.33%	0.87%	0.67%	1.27%	0.42%	0.47%	0.68%	0.59%	1.43%	0.14%	0.64%	0.71%	0.26%	0.22%	1.01%	0.73%	0.25%	1.11%	0.80%	1.73%	0.94%	0.44%	0.33%	0.61%	0.97%	0.57%	0.34%	0.29%	0.55%	0.0%	0.47%	1.00%	0.91%	0.64%	2.15%	0.55%					
30	"13. ""Демократическая партия России"""	51	0	0	1	3	0	4	2	0	3	0	1	1	0	2	6	1	4	1	1	2	1	0	1	0	2	3	1	0	0	2	0	1	2	0	0	3	0	0	0	3					
		0.14%	0.0%	0.0%	0.11%	0.23%	0.0%	0.38%	0.22%	0.0%	0.31%	0.0%	0.08%	0.14%	0.0%	0.29%	0.64%	0.10%	0.52%	0.11%	0.11%	0.24%	0.12%	0.0%	0.11%	0.0%	0.26%	0.44%	0.11%	0.0%	0.0%	0.22%	0.0%	0.09%	0.18%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.33%					
31	"14. ""Великая Россия - Евразийский Союз"""	41	1	2	1	1	0	1	1	1	0	0	1	0	0	1	2	4	0	1	2	1	2	2	0	0	2	1	0	0	1	0	2	1	1	3	0	1	1	1	3	0					
		0.11%	0.11%	0.27%	0.11%	0.07%	0.0%	0.09%	0.11%	0.10%	0.0%	0.0%	0.08%	0.0%	0.0%	0.14%	0.21%	0.41%	0.0%	0.11%	0.22%	0.12%	0.25%	0.24%	0.0%	0.0%	0.26%	0.14%	0.0%	0.0%	0.09%	0.0%	0.22%	0.09%	0.09%	0.54%	0.0%	0.14%	0.15%	0.08%	2.15%	0.0%					
32	"15. ""Партия СЛОН"""	91	1	0	1	5	2	3	2	3	0	1	2	4	1	1	2	6	3	2	0	1	0	1	2	1	0	1	1	5	5	11	6	6	1	1	3	1	1	2	0	3					
		0.26%	0.11%	0.0%	0.11%	0.39%	0.22%	0.29%	0.22%	0.31%	0.0%	0.11%	0.17%	0.59%	0.13%	0.14%	0.21%	0.61%	0.39%	0.22%	0.0%	0.12%	0.0%	0.12%	0.22%	0.11%	0.0%	0.14%	0.11%	0.50%	0.48%	1.25%	0.68%	0.58%	0.09%	0.18%	0.35%	0.14%	0.15%	0.16%	0.0%	0.33%					
33	"16. ""Родина"" (народно-патриотический союз)"""	6294	142	153	154	238	152	244	152	160	200	129	284	115	150	144	189	144	139	156	147	153	157	141	157	149	130	117	141	163	172	131	177	263	204	70	141	134	159	312	1	30					
		18.34%	15.93%	20.98%	18.42%	18.82%	16.98%	23.73%	17.02%	17.02%	21.11%	15.37%	24.48%	16.98%	19.63%	21.20%	20.45%	14.79%	18.21%	17.41%	16.51%	18.79%	19.94%	17.53%	17.96%	17.24%	17.52%	17.30%	15.96%	16.59%	16.81%	14.95%	20.11%	25.80%	18.99%	12.65%	16.90%	19.19%	24.20%	25.24%	0.71%	3.31%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	34	1	0	4	0	0	0	0	2	0	1	0	1	3	0	2	4	0	1	0	0	1	0	0	1	1	1	0	0	0	1	2	1	0	0	1	1	0	1	1	3					
		0.09%	0.11%	0.0%	0.47%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.11%	0.0%	0.14%	0.39%	0.0%	0.21%	0.41%	0.0%	0.11%	0.0%	0.0%	0.12%	0.0%	0.0%	0.11%	0.13%	0.14%	0.0%	0.0%	0.0%	0.11%	0.22%	0.09%	0.0%	0.0%	0.11%	0.14%	0.0%	0.08%	0.71%	0.33%					
35	"18. ""ЛДПР"""	3099	56	67	46	99	50	46	63	46	54	63	90	56	59	49	62	105	48	90	76	68	65	64	94	120	83	53	110	94	94	93	91	84	78	52	77	58	60	122	3	311					
		9.03%	6.28%	9.19%	5.50%	7.83%	5.58%	4.47%	7.05%	4.89%	5.70%	7.50%	7.75%	8.27%	7.72%	7.21%	6.70%	10.79%	6.29%	10.04%	8.53%	8.35%	8.25%	7.96%	10.75%	13.88%	11.18%	7.84%	12.45%	9.57%	9.18%	10.61%	10.34%	8.24%	7.26%	9.40%	9.23%	8.30%	9.13%	9.87%	2.15%	34.36%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	465	13	12	7	18	9	11	12	12	4	10	18	10	14	7	11	15	11	11	7	13	13	11	20	14	12	5	15	0	20	11	15	13	23	11	12	10	11	17	0	7					
		1.35%	1.45%	1.64%	0.83%	1.42%	1.00%	1.07%	1.34%	1.27%	0.42%	1.19%	1.55%	1.47%	1.83%	1.03%	1.19%	1.54%	1.44%	1.22%	0.78%	1.59%	1.65%	1.36%	2.28%	1.62%	1.61%	0.73%	1.69%	0.0%	1.95%	1.25%	1.70%	1.27%	2.14%	1.98%	1.43%	1.43%	1.67%	1.37%	0.0%	0.77%					
37	"20. ""Политическая партия ""Единая Россия"""	7550	206	158	186	247	204	192	175	193	178	173	246	154	125	148	171	256	150	225	174	172	183	178	221	192	191	158	274	261	237	245	156	219	184	173	188	150	156	260	24	167					
		22.00%	23.12%	21.67%	22.24%	19.54%	22.79%	18.67%	19.59%	20.53%	18.79%	20.61%	21.20%	22.74%	16.36%	21.79%	18.50%	26.31%	19.65%	25.11%	19.55%	21.13%	23.25%	22.13%	25.28%	22.22%	25.74%	23.37%	31.03%	26.57%	23.16%	27.96%	17.72%	21.49%	17.13%	31.28%	22.54%	21.48%	23.74%	21.03%	17.26%	18.45%					
38	"21. ""Российская Конституционно-демократическая партия"""	37	1	0	0	0	1	1	3	3	1	1	2	1	0	1	0	0	0	3	1	2	0	0	0	0	0	2	0	0	0	0	1	0	1	1	2	1	1	3	1	3					
		0.10%	0.11%	0.0%	0.0%	0.0%	0.11%	0.09%	0.33%	0.31%	0.10%	0.11%	0.17%	0.14%	0.0%	0.14%	0.0%	0.0%	0.0%	0.33%	0.11%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.09%	0.18%	0.23%	0.14%	0.15%	0.24%	0.71%	0.33%					
39	"22. ""Развитие предпринимательства"""	91	2	2	2	4	1	0	1	2	4	5	2	1	2	1	2	2	0	1	2	5	3	4	4	4	2	4	3	0	1	2	4	1	3	2	4	3	0	2	1	3					
		0.26%	0.22%	0.27%	0.23%	0.31%	0.11%	0.0%	0.11%	0.21%	0.42%	0.59%	0.17%	0.14%	0.26%	0.14%	0.21%	0.20%	0.0%	0.11%	0.22%	0.61%	0.38%	0.49%	0.45%	0.46%	0.26%	0.59%	0.33%	0.0%	0.09%	0.22%	0.45%	0.09%	0.27%	0.36%	0.47%	0.42%	0.0%	0.16%	0.71%	0.33%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	6185	202	138	189	246	212	223	196	201	181	151	173	135	156	121	170	148	171	150	194	162	144	135	145	163	126	123	111	167	219	142	189	180	185	53	159	106	93	158	36	32					
		18.02%	22.67%	18.93%	22.60%	19.46%	23.68%	21.69%	21.94%	21.38%	19.11%	17.99%	14.91%	19.94%	20.41%	17.82%	18.39%	15.21%	22.41%	16.74%	21.79%	19.90%	18.29%	16.79%	16.59%	18.86%	16.98%	18.19%	12.57%	17.00%	21.40%	16.21%	21.47%	17.66%	17.22%	9.58%	19.06%	15.18%	14.15%	12.78%	25.89%	3.53%					
																																															
41	Против всех	2070	49	30	41	86	59	53	43	48	49	56	77	28	30	36	41	58	33	63	49	43	37	54	38	37	35	42	58	62	51	58	52	52	57	43	57	49	38	67	11	200					
		6.03%	5.49%	4.11%	4.90%	6.80%	6.59%	5.15%	4.81%	5.10%	5.17%	6.67%	6.63%	4.13%	3.92%	5.30%	4.43%	5.96%	4.32%	7.03%	5.50%	5.28%	4.70%	6.71%	4.34%	4.28%	4.71%	6.21%	6.56%	6.31%	4.98%	6.62%	5.90%	5.10%	5.30%	7.77%	6.83%	7.02%	5.78%	5.42%	7.91%	22.09%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
