Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Плавская																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	246	12	7	7	4	4	7	2	2	5	2	3	3	6	2	17	2	5	3	2	2	10	10	15	24	45	25	20	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	207	9	3	2	3	4	5	0	0	3	2	3	3	2	2	17	0	4	3	1	0	10	10	15	22	44	24	16	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	160	1	0	2	3	3	2	1	1	1	3	3	1	1	4	0	2	5	4	5	0	7	9	6	8	3	3	3	79					
14	Число погашенных открепительных удостоверений	39	3	4	5	1	0	2	2	2	2	0	0	0	4	0	0	2	1	0	1	2	0	0	0	2	1	1	4	0					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	"1. ""ЕДИНЕНИЕ"""	186	6	10	1	4	5	17	2	4	2	3	6	4	5	5	13	2	2	2	8	3	11	8	14	11	19	9	9	1					
		1.54%	3.79%	1.11%	1.08%	1.57%	1.60%	3.77%	1.39%	3.73%	1.31%	1.19%	1.46%	1.32%	2.08%	2.60%	1.92%	1.65%	1.10%	0.86%	4.23%	2.34%	1.56%	1.45%	1.97%	0.94%	1.37%	0.89%	0.94%	1.17%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	261	3	12	0	4	1	6	4	1	1	6	11	4	4	3	23	2	10	3	4	3	6	5	23	31	47	28	13	3					
		2.16%	1.89%	1.33%	0.0%	1.57%	0.32%	1.33%	2.79%	0.93%	0.65%	2.39%	2.68%	1.32%	1.66%	1.56%	3.41%	1.65%	5.52%	1.29%	2.11%	2.34%	0.85%	0.90%	3.24%	2.65%	3.40%	2.78%	1.36%	3.52%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	378	10	38	2	4	5	9	3	1	3	6	22	7	14	1	22	4	6	3	8	4	23	28	26	27	35	31	32	4					
		3.14%	6.32%	4.24%	2.17%	1.57%	1.60%	2.0%	2.09%	0.93%	1.97%	2.39%	5.37%	2.31%	5.83%	0.52%	3.26%	3.30%	3.31%	1.29%	4.23%	3.12%	3.26%	5.09%	3.66%	2.31%	2.53%	3.07%	3.36%	4.70%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	294	3	17	3	8	5	10	0	1	1	2	14	0	7	4	14	1	3	5	6	3	27	7	20	48	33	35	15	2					
		2.44%	1.89%	1.89%	3.26%	3.14%	1.60%	2.22%	0.0%	0.93%	0.65%	0.79%	3.42%	0.0%	2.91%	2.08%	2.07%	0.82%	1.65%	2.16%	3.17%	2.34%	3.82%	1.27%	2.82%	4.11%	2.39%	3.47%	1.57%	2.35%					
22	"5. ""За Русь Святую"""	81	2	8	0	2	1	5	3	0	1	4	1	0	1	2	6	1	1	3	1	0	7	2	8	7	4	5	6	0					
		0.67%	1.26%	0.89%	0.0%	0.78%	0.32%	1.11%	2.09%	0.0%	0.65%	1.59%	0.24%	0.0%	0.41%	1.04%	0.89%	0.82%	0.55%	1.29%	0.52%	0.0%	0.99%	0.36%	1.12%	0.59%	0.28%	0.49%	0.63%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	33	5	0	0	4	1	0	0	0	0	3	4	0	1	2	2	0	0	2	0	0	0	1	0	1	3	3	1	0					
		0.27%	3.16%	0.0%	0.0%	1.57%	0.32%	0.0%	0.0%	0.0%	0.0%	1.19%	0.97%	0.0%	0.41%	1.04%	0.29%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.18%	0.0%	0.08%	0.21%	0.29%	0.10%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	100	0	2	0	1	0	3	1	0	0	1	4	5	3	1	4	0	2	2	0	2	12	2	7	19	24	1	4	0					
		0.83%	0.0%	0.22%	0.0%	0.39%	0.0%	0.66%	0.69%	0.0%	0.0%	0.39%	0.97%	1.65%	1.25%	0.52%	0.59%	0.0%	1.10%	0.86%	0.0%	1.56%	1.70%	0.36%	0.98%	1.62%	1.73%	0.09%	0.42%	0.0%					
25	"8. ""Народно-республиканская партия России"""	37	1	3	0	2	1	4	1	2	1	1	0	0	0	2	3	0	0	2	0	3	1	1	2	0	2	1	3	1					
		0.30%	0.63%	0.33%	0.0%	0.78%	0.32%	0.88%	0.69%	1.86%	0.65%	0.39%	0.0%	0.0%	0.0%	1.04%	0.44%	0.0%	0.0%	0.86%	0.0%	2.34%	0.14%	0.18%	0.28%	0.0%	0.14%	0.09%	0.31%	1.17%					
26	"9. ""Российская экологическая партия ""Зеленые"""	44	1	1	0	1	0	5	1	0	1	0	0	0	3	0	2	0	1	2	2	1	4	0	0	2	10	3	4	0					
		0.36%	0.63%	0.11%	0.0%	0.39%	0.0%	1.11%	0.69%	0.0%	0.65%	0.0%	0.0%	0.0%	1.25%	0.0%	0.29%	0.0%	0.55%	0.86%	1.05%	0.78%	0.56%	0.0%	0.0%	0.17%	0.72%	0.29%	0.42%	0.0%					
27	"10. ""Аграрная партия России"""	640	13	64	22	12	31	39	25	11	7	41	6	45	11	2	63	19	7	15	15	12	12	21	16	35	31	36	27	2					
		5.31%	8.22%	7.14%	23.91%	4.72%	9.93%	8.66%	17.48%	10.28%	4.60%	16.33%	1.46%	14.85%	4.58%	1.04%	9.34%	15.70%	3.86%	6.49%	7.93%	9.37%	1.70%	3.81%	2.25%	2.99%	2.24%	3.57%	2.83%	2.35%					
28	"11. ""Истинные патриоты России"""	36	0	1	0	1	1	2	0	0	0	0	1	1	0	0	0	1	0	2	1	1	1	0	3	3	11	1	5	0					
		0.29%	0.0%	0.11%	0.0%	0.39%	0.32%	0.44%	0.0%	0.0%	0.0%	0.0%	0.24%	0.33%	0.0%	0.0%	0.0%	0.82%	0.0%	0.86%	0.52%	0.78%	0.14%	0.0%	0.42%	0.25%	0.79%	0.09%	0.52%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	189	5	14	0	4	4	4	4	2	3	12	5	7	1	5	13	5	4	4	9	5	9	6	16	14	17	5	9	3					
		1.57%	3.16%	1.56%	0.0%	1.57%	1.28%	0.88%	2.79%	1.86%	1.97%	4.78%	1.22%	2.31%	0.41%	2.60%	1.92%	4.13%	2.20%	1.73%	4.76%	3.90%	1.27%	1.09%	2.25%	1.19%	1.23%	0.49%	0.94%	3.52%					
30	"13. ""Демократическая партия России"""	35	1	0	1	0	1	1	0	0	1	1	1	1	1	0	3	0	1	2	1	0	0	2	2	5	7	3	0	0					
		0.29%	0.63%	0.0%	1.08%	0.0%	0.32%	0.22%	0.0%	0.0%	0.65%	0.39%	0.24%	0.33%	0.41%	0.0%	0.44%	0.0%	0.55%	0.86%	0.52%	0.0%	0.0%	0.36%	0.28%	0.42%	0.50%	0.29%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	25	0	4	1	1	4	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	6	1	1	1					
		0.20%	0.0%	0.44%	1.08%	0.39%	1.28%	0.22%	0.69%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.78%	0.0%	0.18%	0.0%	0.08%	0.43%	0.09%	0.10%	1.17%					
32	"15. ""Партия СЛОН"""	24	0	0	0	1	1	2	0	0	0	0	1	0	0	0	1	0	0	0	1	1	2	1	1	3	7	2	0	0					
		0.19%	0.0%	0.0%	0.0%	0.39%	0.32%	0.44%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.52%	0.78%	0.28%	0.18%	0.14%	0.25%	0.50%	0.19%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1099	22	61	2	17	13	24	12	8	8	21	48	17	37	10	69	14	13	19	19	3	77	54	87	125	117	90	104	8					
		9.12%	13.92%	6.80%	2.17%	6.69%	4.16%	5.33%	8.39%	7.47%	5.26%	8.36%	11.73%	5.61%	15.41%	5.20%	10.23%	11.57%	7.18%	8.22%	10.05%	2.34%	10.92%	9.81%	12.27%	10.71%	8.47%	8.93%	10.92%	9.41%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	49	0	1	1	1	1	4	3	1	0	1	1	0	1	0	2	0	0	1	0	2	2	1	6	4	5	1	9	1					
		0.40%	0.0%	0.11%	1.08%	0.39%	0.32%	0.88%	2.09%	0.93%	0.0%	0.39%	0.24%	0.0%	0.41%	0.0%	0.29%	0.0%	0.0%	0.43%	0.0%	1.56%	0.28%	0.18%	0.84%	0.34%	0.36%	0.09%	0.94%	1.17%					
35	"18. ""ЛДПР"""	1625	15	156	13	38	38	37	15	27	13	37	55	42	34	31	88	18	13	33	15	16	104	61	69	153	215	135	141	13					
		13.49%	9.49%	17.41%	14.13%	14.96%	12.17%	8.22%	10.48%	25.23%	8.55%	14.74%	13.44%	13.86%	14.16%	16.14%	13.05%	14.87%	7.18%	14.28%	7.93%	12.5%	14.75%	11.09%	9.73%	13.11%	15.57%	13.40%	14.81%	15.29%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	189	3	15	2	6	6	8	2	3	3	1	7	2	5	1	5	3	4	6	2	1	13	8	16	18	17	19	11	2					
		1.57%	1.89%	1.67%	2.17%	2.36%	1.92%	1.77%	1.39%	2.80%	1.97%	0.39%	1.71%	0.66%	2.08%	0.52%	0.74%	2.47%	2.20%	2.59%	1.05%	0.78%	1.84%	1.45%	2.25%	1.54%	1.23%	1.88%	1.15%	2.35%					
37	"20. ""Политическая партия ""Единая Россия"""	3813	34	296	30	75	103	172	43	15	27	66	130	117	63	92	188	28	62	68	37	25	229	194	236	386	399	357	317	24					
		31.67%	21.51%	33.03%	32.60%	29.52%	33.01%	38.22%	30.06%	14.01%	17.76%	26.29%	31.78%	38.61%	26.25%	47.91%	27.89%	23.14%	34.25%	29.43%	19.57%	19.53%	32.48%	35.27%	33.28%	33.07%	28.91%	35.45%	33.29%	28.23%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	0	0	1	1	2	1	0	0	0	0	0	0	2	2	2	0	1	3	1	1	3	1	0	3	0	3	0	0					
		0.22%	0.0%	0.0%	1.08%	0.39%	0.64%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.83%	1.04%	0.29%	0.0%	0.55%	1.29%	0.52%	0.78%	0.42%	0.18%	0.0%	0.25%	0.0%	0.29%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	32	0	0	0	2	3	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	3	0	4	3	6	2	5	1					
		0.26%	0.0%	0.0%	0.0%	0.78%	0.96%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.14%	0.0%	0.0%	0.43%	0.0%	0.0%	0.42%	0.0%	0.56%	0.25%	0.43%	0.19%	0.52%	1.17%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1755	23	103	8	38	54	55	14	25	72	28	58	27	27	10	82	11	36	25	43	26	117	101	103	143	200	147	163	16					
		14.57%	14.55%	11.49%	8.69%	14.96%	17.30%	12.22%	9.79%	23.36%	47.36%	11.15%	14.18%	8.91%	11.25%	5.20%	12.16%	9.09%	19.88%	10.82%	22.75%	20.31%	16.59%	18.36%	14.52%	12.25%	14.49%	14.59%	17.12%	18.82%					
																																			
41	Против всех	865	4	73	1	27	24	28	7	4	4	11	25	14	15	14	57	11	15	21	12	12	33	31	36	114	133	85	52	2					
		7.18%	2.53%	8.14%	1.08%	10.62%	7.69%	6.22%	4.89%	3.73%	2.63%	4.38%	6.11%	4.62%	6.25%	7.29%	8.45%	9.09%	8.28%	9.09%	6.34%	9.37%	4.68%	5.63%	5.07%	9.76%	9.63%	8.44%	5.46%	2.35%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
