Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																														
Дата голосования: 02.12.2007																																														
																																														
Наименование Избирательной комиссии:    Котельниковская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	400	8	11	20	12	20	10	20	10	15	20	14	12	5	5	5	5	18	5	10	6	5	5	5	20	10	5	5	5	10	5	5	5	10	44	5	5	5	10	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	332	8	11	13	12	11	6	4	2	15	20	14	12	3	5	5	5	18	5	10	6	5	3	4	20	10	5	5	5	5	5	5	2	2	44	5	5	2	10	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	157	16	32	5	10	9	4	4	4	10	0	11	3	4	0	1	0	3	1	1	1	0	1	1	3	3	4	3	3	0	4	2	0	2	6	0	2	2	2	0					
14	Число погашенных неиспользованных открепительных удостоверений	68	0	0	7	0	9	4	16	8	0	0	0	0	2	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	5	0	0	3	8	0	0	0	3	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	1.Политическая партия «Аграрная партия России»	666	16	14	14	25	13	20	5	7	29	18	24	20	2	4	0	24	50	6	42	16	3	9	17	24	27	16	6	18	19	23	4	3	25	27	10	24	0	59	3					
		4.01%	1.71%	2.72%	2.68%	2.57%	2.13%	5.08%	0.96%	1.79%	2.45%	2.95%	2.26%	4.00%	2.82%	4.88%	0.00%	8.19%	15.43%	6.45%	8.08%	6.93%	2.00%	4.81%	4.25%	4.19%	5.04%	4.34%	3.35%	4.89%	3.43%	7.69%	4.17%	1.55%	4.47%	3.81%	4.74%	6.42%	0.00%	9.04%	1.62%					
19	2.Всероссийская политическая партия «Гражданская Сила»	77	4	2	6	4	3	0	2	4	24	2	4	1	0	0	0	0	3	2	1	1	0	1	0	0	2	2	0	1	3	0	0	0	1	1	1	1	0	1	0					
		0.46%	0.43%	0.39%	1.15%	0.41%	0.49%	0.00%	0.38%	1.03%	2.03%	0.33%	0.38%	0.20%	0.00%	0.00%	0.00%	0.00%	0.93%	2.15%	0.19%	0.43%	0.00%	0.53%	0.00%	0.00%	0.37%	0.54%	0.00%	0.27%	0.54%	0.00%	0.00%	0.00%	0.18%	0.14%	0.47%	0.27%	0.00%	0.15%	0.00%					
20	3.Политическая партия «Демократическая партия России»	21	1	1	1	0	1	0	0	1	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	5	0	1	0	0	0	2					
		0.13%	0.11%	0.19%	0.19%	0.00%	0.16%	0.00%	0.00%	0.26%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.89%	0.00%	0.47%	0.00%	0.00%	0.00%	1.08%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2485	175	82	97	187	119	69	88	80	269	117	198	49	8	11	7	26	29	12	62	22	16	14	51	63	81	24	40	79	30	21	10	23	40	75	39	47	10	81	34					
		14.98%	18.76%	15.92%	18.55%	19.20%	19.51%	17.51%	16.86%	20.51%	22.72%	19.15%	18.64%	9.80%	11.27%	13.41%	11.11%	8.87%	8.95%	12.90%	11.92%	9.52%	10.67%	7.49%	12.75%	10.99%	15.11%	6.50%	22.35%	21.47%	5.42%	7.02%	10.42%	11.92%	7.16%	10.58%	18.48%	12.57%	10.00%	12.40%	18.38%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	39	1	3	5	4	1	3	0	1	3	1	1	1	0	0	0	0	0	0	0	1	3	2	0	3	0	0	0	0	0	0	0	0	0	1	2	1	0	2	0					
		0.24%	0.11%	0.58%	0.96%	0.41%	0.16%	0.76%	0.00%	0.26%	0.25%	0.16%	0.09%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	2.00%	1.07%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.95%	0.27%	0.00%	0.31%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	28	0	0	0	1	5	0	2	1	3	0	2	0	1	0	0	0	2	2	0	1	0	0	1	0	0	0	0	0	0	1	0	0	3	1	0	0	0	1	1					
		0.17%	0.00%	0.00%	0.00%	0.10%	0.82%	0.00%	0.38%	0.26%	0.25%	0.00%	0.19%	0.00%	1.41%	0.00%	0.00%	0.00%	0.62%	2.15%	0.00%	0.43%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.54%	0.14%	0.00%	0.00%	0.00%	0.15%	0.54%					
24	7.Политическая партия «Либерально-демократическая партия России»	1283	94	48	58	79	50	27	46	17	90	37	116	43	1	10	4	30	27	2	41	26	3	13	23	47	33	10	6	36	33	18	8	21	50	49	19	21	2	42	3					
		7.73%	10.08%	9.32%	11.09%	8.11%	8.20%	6.85%	8.81%	4.36%	7.60%	6.06%	10.92%	8.60%	1.41%	12.20%	6.35%	10.24%	8.33%	2.15%	7.88%	11.26%	2.00%	6.95%	5.75%	8.20%	6.16%	2.71%	3.35%	9.78%	5.96%	6.02%	8.33%	10.88%	8.94%	6.91%	9.00%	5.61%	2.00%	6.43%	1.62%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	798	44	42	35	46	34	33	34	17	84	29	68	25	0	2	0	7	14	6	22	8	6	11	7	25	15	13	4	17	18	10	6	8	20	31	7	12	3	27	8					
		4.81%	4.72%	8.16%	6.69%	4.72%	5.57%	8.38%	6.51%	4.36%	7.09%	4.75%	6.40%	5.00%	0.00%	2.44%	0.00%	2.39%	4.32%	6.45%	4.23%	3.46%	4.00%	5.88%	1.75%	4.36%	2.80%	3.52%	2.23%	4.62%	3.25%	3.34%	6.25%	4.15%	3.58%	4.37%	3.32%	3.21%	3.00%	4.13%	4.32%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	109	5	1	3	10	6	0	5	2	13	2	9	7	1	0	0	1	1	0	1	1	2	1	1	0	2	9	1	2	1	1	1	3	2	5	0	2	0	5	3					
		0.66%	0.54%	0.19%	0.57%	1.03%	0.98%	0.00%	0.96%	0.51%	1.10%	0.33%	0.85%	1.40%	1.41%	0.00%	0.00%	0.34%	0.31%	0.00%	0.19%	0.43%	1.33%	0.53%	0.25%	0.00%	0.37%	2.44%	0.56%	0.54%	0.18%	0.33%	1.04%	1.55%	0.36%	0.71%	0.00%	0.53%	0.00%	0.77%	1.62%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10907	581	317	299	603	374	237	331	254	642	395	632	352	54	54	51	200	194	63	346	155	117	136	300	407	370	292	122	213	446	224	66	130	402	512	128	264	85	429	130					
		65.74%	62.27%	61.55%	57.17%	61.91%	61.31%	60.15%	63.41%	65.13%	54.22%	64.65%	59.51%	70.40%	76.06%	65.85%	80.95%	68.26%	59.88%	67.74%	66.54%	67.10%	78.00%	72.73%	75.00%	71.03%	69.03%	79.13%	68.16%	57.88%	80.51%	74.92%	68.75%	67.36%	71.91%	72.21%	60.66%	70.59%	85.00%	65.70%	70.27%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	65	7	2	2	13	1	2	3	1	12	4	2	0	4	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	2	2	1	0	0	2	0					
		0.39%	0.75%	0.39%	0.38%	1.33%	0.16%	0.51%	0.57%	0.26%	1.01%	0.65%	0.19%	0.00%	5.63%	1.22%	1.59%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.18%	0.00%	0.00%	0.52%	0.36%	0.28%	0.47%	0.00%	0.00%	0.31%	0.00%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
