Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
Наименование Избирательной комиссии:    Котельниковская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №2201	УИК №2202	УИК №2203	УИК №2204	УИК №2205	УИК №2206	УИК №2207	УИК №2208	УИК №2209	УИК №2210	УИК №2211	УИК №2212	УИК №2213	УИК №2214	УИК №2215	УИК №2216	УИК №2217	УИК №2218	УИК №2219	УИК №2220	УИК №2221	УИК №2222	УИК №2223	УИК №2224	УИК №2225	УИК №2226	УИК №2227	УИК №2228	УИК №2229	УИК №2230	УИК №2231	УИК №2232	УИК №2233	УИК №2234	УИК №2235	УИК №2236	УИК №2237	УИК №2238	УИК №2239	УИК №2240					
14	Число погашенных неиспользованных открепительных удостоверений	89	1	3	0	0	10	5	7	8	1	6	1	0	1	5	0	0	0	4	5	5	5	1	3	0	0	4	0	0	0	0	0	0	2	0	0	0	5	2	5	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	0	1	0	3	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2887	173	119	122	240	133	71	99	61	228	102	209	98	6	6	7	45	45	12	69	34	47	46	56	54	65	72	23	58	100	41	25	24	80	106	31	30	13	87	23	27					
		18.73%	21.46%	25.11%	24.60%	24.92%	26.23%	23.43%	20.33%	18.60%	20.38%	18.18%	19.72%	19.84%	9.68%	6.82%	18.42%	13.55%	14.80%	15.19%	17.83%	15.32%	37.30%	21.70%	18.67%	9.41%	12.62%	21.69%	13.07%	13.88%	22.52%	18.06%	27.78%	15.09%	14.55%	16.88%	21.68%	11.03%	16.25%	16.17%	14.29%	7.48%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1732	86	67	59	117	54	41	56	43	146	90	185	44	2	9	1	43	4	6	51	23	6	24	52	50	47	18	8	41	48	18	5	12	52	70	15	26	6	65	12	30					
		11.24%	10.67%	14.14%	11.90%	12.15%	10.65%	13.53%	11.50%	13.11%	13.05%	16.04%	17.45%	8.91%	3.23%	10.23%	2.63%	12.95%	1.32%	7.59%	13.18%	10.36%	4.76%	11.32%	17.33%	8.71%	9.13%	5.42%	4.55%	9.81%	10.81%	7.93%	5.56%	7.55%	9.45%	11.15%	10.49%	9.56%	7.50%	12.08%	7.45%	8.31%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	116	9	4	5	3	5	3	8	1	14	9	13	2	0	1	0	0	1	1	3	1	1	3	6	0	2	2	2	0	2	1	0	0	0	2	3	4	0	3	0	2					
		0.75%	1.12%	0.84%	1.01%	0.31%	0.99%	0.99%	1.64%	0.30%	1.25%	1.60%	1.23%	0.40%	0.00%	1.14%	0.00%	0.00%	0.33%	1.27%	0.78%	0.45%	0.79%	1.42%	2.00%	0.00%	0.39%	0.60%	1.14%	0.00%	0.45%	0.44%	0.00%	0.00%	0.00%	0.32%	2.10%	1.47%	0.00%	0.56%	0.00%	0.55%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2569	155	108	100	209	98	59	98	72	262	124	238	71	3	21	2	34	24	14	62	35	19	25	65	61	69	22	34	54	52	20	13	16	44	96	30	35	4	64	20	37					
		16.66%	19.23%	22.78%	20.16%	21.70%	19.33%	19.47%	20.12%	21.95%	23.41%	22.10%	22.45%	14.37%	4.84%	23.86%	5.26%	10.24%	7.89%	17.72%	16.02%	15.77%	15.08%	11.79%	21.67%	10.63%	13.40%	6.63%	19.32%	12.92%	11.71%	8.81%	14.44%	10.06%	8.00%	15.29%	20.98%	12.87%	5.00%	11.90%	12.42%	10.25%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	156	10	6	8	23	6	6	5	4	12	4	11	5	0	0	0	5	6	0	4	2	1	4	1	3	0	1	3	4	1	1	1	0	2	4	0	3	0	2	1	7					
		1.01%	1.24%	1.27%	1.61%	2.39%	1.18%	1.98%	1.03%	1.22%	1.07%	0.71%	1.04%	1.01%	0.00%	0.00%	0.00%	1.51%	1.97%	0.00%	1.03%	0.90%	0.79%	1.89%	0.33%	0.52%	0.00%	0.30%	1.70%	0.96%	0.23%	0.44%	1.11%	0.00%	0.36%	0.64%	0.00%	1.10%	0.00%	0.37%	0.62%	1.94%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7756	366	163	196	351	202	119	213	142	447	224	390	273	51	49	27	202	221	46	194	125	52	106	118	398	328	213	105	258	235	141	43	106	355	339	62	171	56	313	103	253					
		50.31%	45.41%	34.39%	39.52%	36.45%	39.84%	39.27%	43.74%	43.29%	39.95%	39.93%	36.79%	55.26%	82.26%	55.68%	71.05%	60.84%	72.70%	58.23%	50.13%	56.31%	41.27%	50.00%	39.33%	69.34%	63.69%	64.16%	59.66%	61.72%	52.93%	62.11%	47.78%	66.67%	64.55%	53.98%	43.36%	62.87%	70.00%	58.18%	63.98%	70.08%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	52	2	1	1	5	6	0	3	1	5	3	4	0	0	0	1	2	1	0	1	1	0	0	0	0	1	1	0	0	2	1	2	0	4	2	0	0	0	1	0	1					
		0.34%	0.25%	0.21%	0.20%	0.52%	1.18%	0.00%	0.62%	0.30%	0.45%	0.53%	0.38%	0.00%	0.00%	0.00%	2.63%	0.60%	0.33%	0.00%	0.26%	0.45%	0.00%	0.00%	0.00%	0.00%	0.19%	0.30%	0.00%	0.00%	0.45%	0.44%	2.22%	0.00%	0.73%	0.32%	0.00%	0.00%	0.00%	0.19%	0.00%	0.28%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
