Выборы Президента Российской Федерации																																							
																																							
"Наименование Избирательной комиссии:    Махачкала, Кировская"																																							
																																							
Итоги голосования 																																							
																																							
		Сумма	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951					
		0.35%	0.62%	0.00%	0.18%	0.26%	0.00%	0.90%	0.00%	0.08%	0.26%	0.00%	0.08%	1.48%	0.45%	0.12%	0.12%	0.40%	0.43%	0.16%	0.00%	0.20%	0.07%	0.43%	2.85%	2.36%	0.00%	0.10%	0.00%	0.07%	0.20%	0.00%	0.00%	0.00%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
