Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
"Наименование Избирательной комиссии:    Самара, Ленинская"																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886					
		1.33%	1.20%	1.17%	1.70%	1.39%	0.43%	0.87%	1.03%	1.98%	1.87%	1.01%	0.97%	0.87%	0.96%	1.83%	2.33%	0.99%	2.02%	1.31%	0.88%	1.06%	1.38%	1.58%	1.21%	1.59%					
28	"11. ""Истинные патриоты России"""	83	2	0	50	1	1	1	3	2	0	1	0	0	3	0	2	2	1	6	1	1	0	4	0	2					
		0.29%	0.17%	0.0%	4.06%	0.09%	0.14%	0.09%	0.23%	0.18%	0.0%	0.06%	0.0%	0.0%	0.32%	0.0%	0.17%	0.15%	0.07%	0.49%	0.08%	0.07%	0.0%	0.30%	0.0%	0.16%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	620	28	23	52	20	10	20	32	22	19	27	17	32	22	14	23	24	13	42	29	31	33	22	35	30					
		2.24%	2.40%	2.24%	4.22%	1.98%	1.44%	1.93%	2.54%	2.07%	1.78%	1.82%	1.51%	3.50%	2.34%	1.28%	2.06%	1.82%	1.01%	3.45%	2.33%	2.36%	2.54%	1.66%	2.65%	2.51%					
30	"13. ""Демократическая партия России"""	33	0	2	1	0	0	1	2	0	3	3	2	1	1	3	0	3	1	2	1	0	1	5	0	1					
		0.11%	0.0%	0.19%	0.08%	0.0%	0.0%	0.09%	0.15%	0.0%	0.28%	0.20%	0.17%	0.10%	0.10%	0.27%	0.0%	0.22%	0.07%	0.16%	0.08%	0.0%	0.07%	0.37%	0.0%	0.08%					
31	"14. ""Великая Россия - Евразийский Союз"""	43	2	2	3	1	1	2	1	1	1	0	3	4	1	0	1	2	1	0	1	1	7	2	4	2					
		0.15%	0.17%	0.19%	0.24%	0.09%	0.14%	0.19%	0.07%	0.09%	0.09%	0.0%	0.26%	0.43%	0.10%	0.0%	0.08%	0.15%	0.07%	0.0%	0.08%	0.07%	0.53%	0.15%	0.30%	0.16%					
32	"15. ""Партия СЛОН"""	39	2	3	0	1	2	0	3	1	1	1	0	0	0	3	3	2	3	2	2	2	0	5	2	1					
		0.14%	0.17%	0.29%	0.0%	0.09%	0.28%	0.0%	0.23%	0.09%	0.09%	0.06%	0.0%	0.0%	0.0%	0.27%	0.26%	0.15%	0.23%	0.16%	0.16%	0.15%	0.0%	0.37%	0.15%	0.08%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3356	137	118	90	106	72	100	178	115	160	220	128	66	129	134	124	145	197	141	165	203	156	143	191	138					
		12.12%	11.76%	11.53%	7.31%	10.53%	10.43%	9.68%	14.18%	10.86%	15.03%	14.90%	11.39%	7.23%	13.76%	12.31%	11.15%	11.04%	15.34%	11.58%	13.30%	15.48%	12.00%	10.80%	14.48%	11.57%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	26	2	2	3	1	1	1	2	1	0	1	2	0	1	1	1	0	0	0	2	1	1	0	1	2					
		0.09%	0.17%	0.19%	0.24%	0.09%	0.14%	0.09%	0.15%	0.09%	0.0%	0.06%	0.17%	0.0%	0.10%	0.09%	0.08%	0.0%	0.0%	0.0%	0.16%	0.07%	0.07%	0.0%	0.07%	0.16%					
35	"18. ""ЛДПР"""	2646	121	127	171	113	80	120	141	88	46	83	96	142	103	108	87	129	97	110	90	100	89	139	137	129					
		9.56%	10.39%	12.41%	13.90%	11.23%	11.59%	11.61%	11.23%	8.31%	4.32%	5.62%	8.54%	15.57%	10.99%	9.92%	7.82%	9.82%	7.55%	9.03%	7.25%	7.62%	6.85%	10.49%	10.38%	10.82%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	384	20	14	20	9	10	13	13	3	13	23	12	19	20	13	15	17	18	24	14	17	20	26	23	8					
		1.38%	1.71%	1.36%	1.62%	0.89%	1.44%	1.25%	1.03%	0.28%	1.22%	1.55%	1.06%	2.08%	2.13%	1.19%	1.34%	1.29%	1.40%	1.97%	1.12%	1.29%	1.53%	1.96%	1.74%	0.67%					
37	"20. ""Политическая партия ""Единая Россия"""	7024	295	267	254	258	201	273	353	282	268	345	260	259	229	281	270	360	310	298	320	336	320	342	319	324					
		25.38%	25.34%	26.09%	20.65%	25.64%	29.13%	26.42%	28.12%	26.65%	25.18%	23.37%	23.15%	28.39%	24.43%	25.82%	24.28%	27.41%	24.14%	24.48%	25.80%	25.62%	24.63%	25.83%	24.18%	27.18%					
38	"21. ""Российская Конституционно-демократическая партия"""	32	1	3	3	0	1	0	2	0	0	2	0	1	1	0	1	1	1	2	2	1	3	2	2	3					
		0.11%	0.08%	0.29%	0.24%	0.0%	0.14%	0.0%	0.15%	0.0%	0.0%	0.13%	0.0%	0.10%	0.10%	0.0%	0.08%	0.07%	0.07%	0.16%	0.16%	0.07%	0.23%	0.15%	0.15%	0.25%					
39	"22. ""Развитие предпринимательства"""	74	3	1	5	4	1	5	4	5	1	3	2	3	1	1	4	1	2	1	6	6	1	6	5	3					
		0.26%	0.25%	0.09%	0.40%	0.39%	0.14%	0.48%	0.31%	0.47%	0.09%	0.20%	0.17%	0.32%	0.10%	0.09%	0.35%	0.07%	0.15%	0.08%	0.48%	0.45%	0.07%	0.45%	0.37%	0.25%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4932	215	162	157	173	86	181	188	215	245	309	178	116	150	213	211	232	225	235	254	240	278	238	218	213					
		17.82%	18.47%	15.83%	12.76%	17.19%	12.46%	17.52%	14.98%	20.32%	23.02%	20.93%	15.85%	12.71%	16.00%	19.57%	18.97%	17.66%	17.52%	19.30%	20.48%	18.30%	21.40%	17.97%	16.52%	17.86%					
																															
41	Против всех	1447	57	51	103	34	24	49	72	47	34	72	49	66	41	53	65	72	62	74	56	82	77	74	70	63					
		5.22%	4.89%	4.98%	8.37%	3.37%	3.47%	4.74%	5.73%	4.44%	3.19%	4.87%	4.36%	7.23%	4.37%	4.87%	5.84%	5.48%	4.82%	6.08%	4.51%	6.25%	5.92%	5.58%	5.30%	5.28%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
