Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Березовская городская																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173					
		2.19%	1.87%	2.15%	2.23%	1.61%	1.80%	2.81%	2.21%	3.21%	2.05%	4.36%	2.32%	2.55%	2.25%	2.90%	3.53%	1.56%	1.89%	1.97%	2.18%	2.17%	1.52%	1.79%	1.18%	3.03%	1.16%	0.75%	2.95%	2.70%	2.5%	6.57%	2.88%	0.96%	1.81%	2.13%	1.54%	2.85%	3.72%	5.38%					
28	"11. ""Истинные патриоты России"""	22	2	0	0	0	2	0	0	0	0	5	0	0	0	0	1	3	1	0	1	0	0	1	0	1	0	0	1	0	0	0	2	0	0	2	0	0	0	0					
		0.09%	0.31%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.99%	0.0%	0.0%	0.0%	0.0%	0.23%	0.93%	0.31%	0.0%	0.13%	0.0%	0.0%	0.12%	0.0%	0.14%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	318	8	8	15	13	21	1	7	5	4	7	11	5	10	13	6	5	2	3	7	11	12	11	20	11	14	0	15	2	5	2	21	12	6	7	6	2	4	6					
		1.42%	1.25%	0.95%	1.08%	0.91%	1.45%	1.40%	0.91%	0.76%	0.63%	1.38%	1.70%	2.12%	1.61%	1.80%	1.41%	1.56%	0.63%	1.47%	0.95%	1.59%	1.83%	1.41%	1.57%	1.58%	2.72%	0.0%	1.77%	1.80%	4.16%	2.63%	2.52%	1.65%	3.63%	0.78%	0.92%	1.90%	1.24%	4.61%					
30	"13. ""Демократическая партия России"""	75	1	8	0	4	2	0	3	3	2	1	3	0	0	3	2	2	1	0	4	1	1	0	2	4	4	0	6	0	0	1	4	4	0	1	4	2	1	1					
		0.33%	0.15%	0.95%	0.0%	0.28%	0.13%	0.0%	0.39%	0.45%	0.31%	0.19%	0.46%	0.0%	0.0%	0.41%	0.47%	0.62%	0.31%	0.0%	0.54%	0.14%	0.15%	0.0%	0.15%	0.57%	0.77%	0.0%	0.70%	0.0%	0.0%	1.31%	0.48%	0.55%	0.0%	0.11%	0.61%	1.90%	0.31%	0.76%					
31	"14. ""Великая Россия - Евразийский Союз"""	56	2	2	4	4	4	0	2	0	2	4	1	2	2	2	0	3	0	0	0	1	2	2	0	0	3	0	4	1	0	0	2	1	0	5	0	1	0	0					
		0.25%	0.31%	0.23%	0.28%	0.28%	0.27%	0.0%	0.26%	0.0%	0.31%	0.79%	0.15%	0.85%	0.32%	0.27%	0.0%	0.93%	0.0%	0.0%	0.0%	0.14%	0.30%	0.25%	0.0%	0.0%	0.58%	0.0%	0.47%	0.90%	0.0%	0.0%	0.24%	0.13%	0.0%	0.56%	0.0%	0.95%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	43	1	1	1	1	3	0	1	2	0	0	1	1	1	3	0	0	0	0	1	3	3	1	4	0	4	0	0	0	0	0	3	1	0	1	5	1	0	0					
		0.19%	0.15%	0.11%	0.07%	0.07%	0.20%	0.0%	0.13%	0.30%	0.0%	0.0%	0.15%	0.42%	0.16%	0.41%	0.0%	0.0%	0.0%	0.0%	0.13%	0.43%	0.45%	0.12%	0.31%	0.0%	0.77%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.13%	0.0%	0.11%	0.77%	0.95%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1460	50	63	94	102	118	6	66	42	41	26	37	11	51	43	18	21	13	7	79	36	57	57	76	59	48	6	52	5	6	0	57	36	8	25	20	8	9	7					
		6.55%	7.81%	7.55%	6.78%	7.16%	8.17%	8.45%	8.58%	6.43%	6.46%	5.15%	5.73%	4.68%	8.22%	5.95%	4.24%	6.56%	4.10%	3.44%	10.79%	5.20%	8.71%	7.31%	5.98%	8.51%	9.33%	4.54%	6.14%	4.50%	5.0%	0.0%	6.84%	4.96%	4.84%	2.80%	3.09%	7.61%	2.79%	5.38%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	62	1	3	4	4	1	0	0	1	0	1	1	1	0	4	0	1	1	0	3	2	0	0	6	4	4	0	3	0	0	1	5	2	0	1	4	1	1	2					
		0.27%	0.15%	0.35%	0.28%	0.28%	0.06%	0.0%	0.0%	0.15%	0.0%	0.19%	0.15%	0.42%	0.0%	0.55%	0.0%	0.31%	0.31%	0.0%	0.40%	0.28%	0.0%	0.0%	0.47%	0.57%	0.77%	0.0%	0.35%	0.0%	0.0%	1.31%	0.60%	0.27%	0.0%	0.11%	0.61%	0.95%	0.31%	1.53%					
35	"18. ""ЛДПР"""	2865	66	122	183	152	155	8	99	81	88	61	77	26	78	109	51	33	68	19	84	89	89	104	206	102	58	23	90	16	13	1	138	101	32	123	47	12	48	13					
		12.86%	10.31%	14.62%	13.21%	10.68%	10.74%	11.26%	12.87%	12.40%	13.88%	12.10%	11.93%	11.06%	12.58%	15.09%	12.02%	10.31%	21.45%	9.35%	11.47%	12.87%	13.60%	13.35%	16.22%	14.71%	11.28%	17.42%	10.63%	14.41%	10.83%	1.31%	16.56%	13.93%	19.39%	13.80%	7.27%	11.42%	14.90%	10.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	452	6	17	19	35	27	2	21	10	7	12	5	3	9	13	6	8	7	5	15	23	12	15	25	19	13	6	24	3	1	3	27	17	1	14	19	0	1	2					
		2.02%	0.93%	2.03%	1.37%	2.45%	1.87%	2.81%	2.73%	1.53%	1.10%	2.38%	0.77%	1.27%	1.45%	1.80%	1.41%	2.5%	2.20%	2.46%	2.04%	3.32%	1.83%	1.92%	1.96%	2.74%	2.52%	4.54%	2.83%	2.70%	0.83%	3.94%	3.24%	2.34%	0.60%	1.57%	2.94%	0.0%	0.31%	1.53%					
37	"20. ""Политическая партия ""Единая Россия"""	8508	244	262	443	505	448	22	288	246	242	202	261	91	241	267	181	118	112	84	279	233	213	302	498	260	187	58	300	67	69	44	326	316	72	399	397	35	153	43					
		38.19%	38.12%	31.41%	31.98%	35.48%	31.04%	30.98%	37.45%	37.67%	38.17%	40.07%	40.46%	38.72%	38.87%	36.98%	42.68%	36.87%	35.33%	41.37%	38.11%	33.71%	32.56%	38.76%	39.21%	37.51%	36.38%	43.93%	35.46%	60.36%	57.5%	57.89%	39.13%	43.58%	43.63%	44.78%	61.45%	33.33%	47.51%	33.07%					
38	"21. ""Российская Конституционно-демократическая партия"""	71	0	3	12	4	3	0	3	0	0	1	0	0	1	2	1	0	1	2	2	2	1	3	3	5	3	0	2	0	1	0	2	1	2	4	5	0	1	1					
		0.31%	0.0%	0.35%	0.86%	0.28%	0.20%	0.0%	0.39%	0.0%	0.0%	0.19%	0.0%	0.0%	0.16%	0.27%	0.23%	0.0%	0.31%	0.98%	0.27%	0.28%	0.15%	0.38%	0.23%	0.72%	0.58%	0.0%	0.23%	0.0%	0.83%	0.0%	0.24%	0.13%	1.21%	0.44%	0.77%	0.0%	0.31%	0.76%					
39	"22. ""Развитие предпринимательства"""	72	2	7	0	2	11	0	4	1	2	4	3	4	2	1	2	2	1	0	3	3	0	4	4	0	2	0	2	0	0	0	0	1	0	3	0	0	0	2					
		0.32%	0.31%	0.83%	0.0%	0.14%	0.76%	0.0%	0.52%	0.15%	0.31%	0.79%	0.46%	1.70%	0.32%	0.13%	0.47%	0.62%	0.31%	0.0%	0.40%	0.43%	0.0%	0.51%	0.31%	0.0%	0.38%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.33%	0.0%	0.0%	0.0%	1.53%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1633	38	51	107	133	122	6	52	44	45	29	40	15	50	46	25	28	23	14	59	56	47	45	80	54	46	11	102	2	11	8	64	64	4	52	34	0	21	5					
		7.33%	5.93%	6.11%	7.72%	9.34%	8.45%	8.45%	6.76%	6.73%	7.09%	5.75%	6.20%	6.38%	8.06%	6.37%	5.89%	8.75%	7.25%	6.89%	8.06%	8.10%	7.18%	5.77%	6.29%	7.79%	8.94%	8.33%	12.05%	1.80%	9.16%	10.52%	7.68%	8.82%	2.42%	5.83%	5.26%	0.0%	6.52%	3.84%					
																																													
41	Против всех	994	33	45	94	72	68	6	38	23	28	24	19	10	31	30	12	14	11	9	32	23	21	35	39	27	19	17	35	2	3	2	26	36	3	54	16	14	13	10					
		4.46%	5.15%	5.39%	6.78%	5.05%	4.71%	8.45%	4.94%	3.52%	4.41%	4.76%	2.94%	4.25%	5.0%	4.15%	2.83%	4.37%	3.47%	4.43%	4.37%	3.32%	3.21%	4.49%	3.07%	3.89%	3.69%	12.87%	4.13%	1.80%	2.5%	2.63%	3.12%	4.96%	1.81%	6.06%	2.47%	13.33%	4.03%	7.69%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
