Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																													
Дата голосования: 07.12.2003 0:00:00																																																													
																																																													
Наименование Избирательной комиссии:    Узловская 																																																													
																																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																													
																																																													
		Сумма	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	810	30	20	25	20	30	30	25	30	25	25	30	20	30	25	25	20	30	25	15	20	15	5	10	15	20	10	30	20	20	20	20	6	5	5	5	5	6	5	6	6	5	5	10	6	6	6	15	11	6	6	0	0	0	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	637	26	17	22	16	18	30	22	30	22	25	26	20	27	23	14	20	26	24	14	10	15	2	8	8	15	7	25	17	17	19	16	5	5	2	0	3	3	0	2	2	1	2	6	1	3	3	8	6	1	3	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	530	6	7	7	7	10	10	4	9	7	5	10	8	6	3	2	9	7	21	11	6	6	1	8	7	1	3	0	6	10	6	3	8	6	3	7	4	12	4	5	7	2	7	2	1	6	3	6	1	3	1	89	33	58	56					
14	Число погашенных открепительных удостоверений	173	4	3	3	4	12	0	3	0	3	0	4	0	3	2	11	0	4	1	1	10	0	3	2	7	5	3	5	3	3	1	4	1	0	3	5	2	3	5	4	4	4	3	4	5	3	3	7	5	5	3	0	0	0	0					
15	Число открепительных удостоверений выданных ТИК	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																													
18	"1. ""ЕДИНЕНИЕ"""	393	11	5	19	12	8	9	9	4	3	9	14	12	15	13	9	4	5	12	8	7	9	2	5	12	15	8	17	11	10	13	7	2	4	4	1	0	8	7	4	15	1	3	2	1	4	6	14	8	2	2	3	4	1	0					
		1.17%	0.84%	0.56%	1.45%	0.94%	0.72%	0.65%	0.95%	0.29%	0.30%	1.02%	1.46%	0.96%	1.21%	1.25%	1.01%	0.52%	0.44%	1.22%	1.28%	0.97%	1.03%	1.47%	1.00%	1.6%	1.91%	1.64%	1.73%	1.23%	1.40%	1.34%	0.62%	0.60%	2.40%	2.70%	0.98%	0.0%	2.60%	4.96%	1.39%	5.47%	0.62%	1.53%	1.41%	0.54%	2.13%	2.38%	2.8%	2.72%	1.03%	0.88%	3.37%	12.12%	1.72%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	735	39	27	24	21	34	39	35	42	21	26	24	39	22	28	29	17	25	33	8	16	12	3	15	8	7	7	10	23	13	11	26	3	2	1	1	1	5	0	2	2	4	1	1	1	2	2	8	3	1	5	3	1	1	1					
		2.18%	2.99%	3.02%	1.83%	1.65%	3.09%	2.84%	3.70%	3.13%	2.10%	2.94%	2.51%	3.12%	1.77%	2.70%	3.27%	2.25%	2.23%	3.35%	1.28%	2.22%	1.37%	2.20%	3.01%	1.06%	0.89%	1.44%	1.02%	2.58%	1.83%	1.13%	2.31%	0.90%	1.20%	0.67%	0.98%	0.90%	1.62%	0.0%	0.69%	0.72%	2.51%	0.51%	0.70%	0.54%	1.06%	0.79%	1.6%	1.02%	0.51%	2.20%	3.37%	3.03%	1.72%	1.78%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1693	66	55	73	122	74	79	80	79	48	37	32	63	84	63	29	31	64	52	41	35	32	4	28	35	34	23	37	36	26	41	33	15	7	6	1	1	10	1	2	16	7	5	4	8	7	12	15	8	7	11	8	0	1	5					
		5.04%	5.07%	6.16%	5.58%	9.60%	6.74%	5.75%	8.47%	5.89%	4.81%	4.19%	3.35%	5.04%	6.79%	6.07%	3.27%	4.10%	5.72%	5.28%	6.59%	4.86%	3.66%	2.94%	5.63%	4.66%	4.34%	4.73%	3.78%	4.04%	3.66%	4.24%	2.93%	4.51%	4.21%	4.05%	0.98%	0.90%	3.25%	0.70%	0.69%	5.83%	4.40%	2.55%	2.83%	4.34%	3.74%	4.76%	3.0%	2.72%	3.62%	4.84%	8.98%	0.0%	1.72%	8.92%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1208	54	39	43	32	45	69	38	81	61	38	26	68	56	37	28	34	49	49	13	33	21	2	10	34	27	12	31	25	16	17	40	16	2	0	0	1	10	3	1	3	2	3	0	9	2	6	6	2	5	6	0	1	0	2					
		3.59%	4.15%	4.37%	3.29%	2.51%	4.10%	5.02%	4.02%	6.04%	6.12%	4.30%	2.72%	5.44%	4.53%	3.56%	3.16%	4.50%	4.38%	4.98%	2.09%	4.58%	2.40%	1.47%	2.01%	4.53%	3.45%	2.46%	3.16%	2.80%	2.25%	1.75%	3.56%	4.81%	1.20%	0.0%	0.0%	0.90%	3.25%	2.12%	0.34%	1.09%	1.25%	1.53%	0.0%	4.89%	1.06%	2.38%	1.2%	0.68%	2.59%	2.64%	0.0%	3.03%	0.0%	3.57%					
22	"5. ""За Русь Святую"""	231	5	11	7	10	4	5	3	5	8	1	3	8	11	6	11	6	6	5	7	2	11	0	3	8	5	9	7	2	2	6	4	1	2	4	2	0	1	0	4	2	3	3	0	0	1	5	6	6	2	2	2	0	0	4					
		0.68%	0.38%	1.23%	0.53%	0.78%	0.36%	0.36%	0.31%	0.37%	0.80%	0.11%	0.31%	0.64%	0.88%	0.57%	1.24%	0.79%	0.53%	0.50%	1.12%	0.27%	1.26%	0.0%	0.60%	1.06%	0.63%	1.85%	0.71%	0.22%	0.28%	0.62%	0.35%	0.30%	1.20%	2.70%	1.96%	0.0%	0.32%	0.0%	1.39%	0.72%	1.88%	1.53%	0.0%	0.0%	0.53%	1.98%	1.2%	2.04%	1.03%	0.88%	2.24%	0.0%	0.0%	7.14%					
23	"6. ""Объединенная Российская партия ""Русь"""	99	4	3	2	3	6	5	1	2	0	7	3	1	3	6	2	0	5	0	2	3	6	1	0	2	5	2	5	1	1	4	0	0	0	0	0	1	3	0	0	1	0	0	1	0	1	3	1	1	0	0	2	0	0	0					
		0.29%	0.30%	0.33%	0.15%	0.23%	0.54%	0.36%	0.10%	0.14%	0.0%	0.79%	0.31%	0.08%	0.24%	0.57%	0.22%	0.0%	0.44%	0.0%	0.32%	0.41%	0.68%	0.73%	0.0%	0.26%	0.63%	0.41%	0.51%	0.11%	0.14%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.90%	0.97%	0.0%	0.0%	0.36%	0.0%	0.0%	0.70%	0.0%	0.53%	1.19%	0.2%	0.34%	0.0%	0.0%	2.24%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	252	10	5	10	10	8	13	11	9	10	14	12	9	9	8	9	6	6	9	6	6	10	0	4	7	3	1	11	4	4	2	3	3	0	0	0	1	1	0	2	4	0	1	2	0	1	2	2	1	0	2	0	0	0	1					
		0.75%	0.76%	0.56%	0.76%	0.78%	0.72%	0.94%	1.16%	0.67%	1.00%	1.58%	1.25%	0.72%	0.72%	0.77%	1.01%	0.79%	0.53%	0.91%	0.96%	0.83%	1.14%	0.0%	0.80%	0.93%	0.38%	0.20%	1.12%	0.44%	0.56%	0.20%	0.26%	0.90%	0.0%	0.0%	0.0%	0.90%	0.32%	0.0%	0.69%	1.45%	0.0%	0.51%	1.41%	0.0%	0.53%	0.79%	0.4%	0.34%	0.0%	0.88%	0.0%	0.0%	0.0%	1.78%					
25	"8. ""Народно-республиканская партия России"""	64	3	1	1	0	2	1	1	2	2	2	1	1	0	4	0	1	3	1	1	2	0	0	0	2	3	2	3	1	1	6	3	1	0	1	0	2	0	2	1	0	0	0	0	1	1	0	0	0	0	3	0	0	0	2					
		0.19%	0.23%	0.11%	0.07%	0.0%	0.18%	0.07%	0.10%	0.14%	0.20%	0.22%	0.10%	0.08%	0.0%	0.38%	0.0%	0.13%	0.26%	0.10%	0.16%	0.27%	0.0%	0.0%	0.0%	0.26%	0.38%	0.41%	0.30%	0.11%	0.14%	0.62%	0.26%	0.30%	0.0%	0.67%	0.0%	1.81%	0.0%	1.41%	0.34%	0.0%	0.0%	0.0%	0.0%	0.54%	0.53%	0.0%	0.0%	0.0%	0.0%	1.32%	0.0%	0.0%	0.0%	3.57%					
26	"9. ""Российская экологическая партия ""Зеленые"""	121	3	5	4	2	2	4	1	4	4	1	4	4	7	8	2	2	6	6	0	5	7	0	0	1	4	3	3	3	4	2	2	2	1	0	0	1	2	0	0	2	0	0	1	0	0	2	4	1	1	0	1	0	0	0					
		0.36%	0.23%	0.56%	0.30%	0.15%	0.18%	0.29%	0.10%	0.29%	0.40%	0.11%	0.41%	0.32%	0.56%	0.77%	0.22%	0.26%	0.53%	0.61%	0.0%	0.69%	0.80%	0.0%	0.0%	0.13%	0.51%	0.61%	0.30%	0.33%	0.56%	0.20%	0.17%	0.60%	0.60%	0.0%	0.0%	0.90%	0.65%	0.0%	0.0%	0.72%	0.0%	0.0%	0.70%	0.0%	0.0%	0.79%	0.8%	0.34%	0.51%	0.0%	1.12%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	953	22	13	35	30	23	30	20	28	9	13	23	41	26	17	35	18	30	27	9	18	18	3	14	11	21	25	23	21	17	35	26	15	22	26	1	9	24	11	14	21	9	12	9	13	8	28	10	18	9	7	3	2	1	0					
		2.83%	1.69%	1.45%	2.67%	2.36%	2.09%	2.18%	2.11%	2.09%	0.90%	1.47%	2.40%	3.28%	2.10%	1.63%	3.95%	2.38%	2.68%	2.74%	1.44%	2.5%	2.06%	2.20%	2.81%	1.46%	2.68%	5.14%	2.35%	2.35%	2.39%	3.62%	2.31%	4.51%	13.25%	17.56%	0.98%	8.18%	7.81%	7.80%	4.89%	7.66%	5.66%	6.12%	6.38%	7.06%	4.27%	11.11%	2.0%	6.12%	4.66%	3.08%	3.37%	6.06%	1.72%	0.0%					
28	"11. ""Истинные патриоты России"""	39	0	0	0	2	2	1	0	0	1	1	0	0	1	0	0	1	0	0	0	2	2	1	0	3	5	5	1	1	2	1	3	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
		0.11%	0.0%	0.0%	0.0%	0.15%	0.18%	0.07%	0.0%	0.0%	0.10%	0.11%	0.0%	0.0%	0.08%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.27%	0.22%	0.73%	0.0%	0.4%	0.63%	1.02%	0.10%	0.11%	0.28%	0.10%	0.26%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	1.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	465	18	15	16	16	12	17	10	20	15	10	9	20	27	22	15	14	18	13	6	12	15	2	2	7	9	5	13	17	10	23	9	4	1	1	1	0	6	6	3	3	0	1	0	1	2	4	7	3	1	1	0	0	1	2					
		1.38%	1.38%	1.68%	1.22%	1.25%	1.09%	1.23%	1.05%	1.49%	1.50%	1.13%	0.94%	1.6%	2.18%	2.12%	1.69%	1.85%	1.61%	1.32%	0.96%	1.66%	1.71%	1.47%	0.40%	0.93%	1.15%	1.02%	1.32%	1.90%	1.40%	2.38%	0.80%	1.20%	0.60%	0.67%	0.98%	0.0%	1.95%	4.25%	1.04%	1.09%	0.0%	0.51%	0.0%	0.54%	1.06%	1.58%	1.4%	1.02%	0.51%	0.44%	0.0%	0.0%	1.72%	3.57%					
30	"13. ""Демократическая партия России"""	71	5	2	1	1	0	2	0	4	2	0	1	4	4	2	2	1	1	3	0	0	1	0	0	1	4	0	0	1	3	1	2	5	1	0	1	0	1	0	0	4	1	1	1	2	1	0	1	3	0	1	0	0	0	0					
		0.21%	0.38%	0.22%	0.07%	0.07%	0.0%	0.14%	0.0%	0.29%	0.20%	0.0%	0.10%	0.32%	0.32%	0.19%	0.22%	0.13%	0.08%	0.30%	0.0%	0.0%	0.11%	0.0%	0.0%	0.13%	0.51%	0.0%	0.0%	0.11%	0.42%	0.10%	0.17%	1.50%	0.60%	0.0%	0.98%	0.0%	0.32%	0.0%	0.0%	1.45%	0.62%	0.51%	0.70%	1.08%	0.53%	0.0%	0.2%	1.02%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	62	2	4	0	0	2	2	3	1	1	2	3	0	5	4	0	2	1	1	2	0	1	0	1	3	1	2	1	2	1	0	3	1	2	1	0	0	0	0	0	1	1	2	0	0	1	1	0	1	0	1	0	0	0	0					
		0.18%	0.15%	0.44%	0.0%	0.0%	0.18%	0.14%	0.31%	0.07%	0.10%	0.22%	0.31%	0.0%	0.40%	0.38%	0.0%	0.26%	0.08%	0.10%	0.32%	0.0%	0.11%	0.0%	0.20%	0.4%	0.12%	0.41%	0.10%	0.22%	0.14%	0.0%	0.26%	0.30%	1.20%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.62%	1.02%	0.0%	0.0%	0.53%	0.39%	0.0%	0.34%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	39	2	3	0	1	1	4	4	0	0	1	0	1	0	1	0	1	0	1	2	1	1	0	1	0	1	0	1	0	1	1	3	0	0	0	0	0	0	0	1	1	0	0	0	2	1	0	1	0	0	1	0	0	0	0					
		0.11%	0.15%	0.33%	0.0%	0.07%	0.09%	0.29%	0.42%	0.0%	0.0%	0.11%	0.0%	0.08%	0.0%	0.09%	0.0%	0.13%	0.0%	0.10%	0.32%	0.13%	0.11%	0.0%	0.20%	0.0%	0.12%	0.0%	0.10%	0.0%	0.14%	0.10%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.36%	0.0%	0.0%	0.0%	1.08%	0.53%	0.0%	0.2%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4687	182	121	208	169	158	246	134	201	176	137	150	255	264	166	142	106	189	112	67	94	159	22	45	69	48	83	106	106	93	130	146	36	4	4	10	13	30	12	45	19	9	24	10	15	23	16	45	24	13	27	5	5	10	4					
		13.95%	13.98%	13.56%	15.92%	13.30%	14.40%	17.91%	14.19%	15.01%	17.67%	15.53%	15.70%	20.4%	21.35%	16.00%	16.02%	14.03%	16.90%	11.39%	10.77%	13.05%	18.21%	16.17%	9.05%	9.2%	6.13%	17.07%	10.83%	11.89%	13.09%	13.45%	13.00%	10.84%	2.40%	2.70%	9.80%	11.81%	9.77%	8.51%	15.73%	6.93%	5.66%	12.24%	7.09%	8.15%	12.29%	6.34%	9.0%	8.16%	6.73%	11.89%	5.61%	15.15%	17.24%	7.14%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	97	3	2	6	2	2	1	0	3	2	4	3	2	4	3	2	3	1	3	0	5	1	0	4	3	2	4	3	4	2	1	2	2	0	1	1	1	2	3	1	0	0	1	0	1	0	2	3	1	0	0	1	0	0	0					
		0.28%	0.23%	0.22%	0.45%	0.15%	0.18%	0.07%	0.0%	0.22%	0.20%	0.45%	0.31%	0.16%	0.32%	0.28%	0.22%	0.39%	0.08%	0.30%	0.0%	0.69%	0.11%	0.0%	0.80%	0.4%	0.25%	0.82%	0.30%	0.44%	0.28%	0.10%	0.17%	0.60%	0.0%	0.67%	0.98%	0.90%	0.65%	2.12%	0.34%	0.0%	0.0%	0.51%	0.0%	0.54%	0.0%	0.79%	0.6%	0.34%	0.0%	0.0%	1.12%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	4090	168	116	149	151	127	159	102	147	111	82	136	147	135	132	104	69	126	149	79	97	112	19	75	70	75	60	160	88	104	149	134	41	12	31	16	8	35	12	18	45	34	31	21	17	13	31	67	47	35	22	10	1	6	5					
		12.17%	12.91%	13.00%	11.40%	11.88%	11.57%	11.58%	10.80%	10.97%	11.14%	9.29%	14.24%	11.76%	10.92%	12.72%	11.73%	9.13%	11.27%	15.15%	12.70%	13.47%	12.82%	13.97%	15.09%	9.33%	9.59%	12.34%	16.35%	9.87%	14.64%	15.42%	11.93%	12.34%	7.22%	20.94%	15.68%	7.27%	11.40%	8.51%	6.29%	16.42%	21.38%	15.81%	14.89%	9.23%	6.95%	12.30%	13.4%	15.98%	18.13%	9.69%	11.23%	3.03%	10.34%	8.92%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	480	21	12	12	16	14	13	11	18	7	9	22	14	20	24	7	12	14	16	10	5	13	4	7	16	11	7	11	15	14	11	16	5	1	2	2	0	4	6	6	4	4	3	3	6	2	7	14	2	0	3	3	0	1	0					
		1.42%	1.61%	1.34%	0.91%	1.25%	1.27%	0.94%	1.16%	1.34%	0.70%	1.02%	2.30%	1.12%	1.61%	2.31%	0.79%	1.58%	1.25%	1.62%	1.60%	0.69%	1.48%	2.94%	1.40%	2.13%	1.40%	1.44%	1.12%	1.68%	1.97%	1.13%	1.42%	1.50%	0.60%	1.35%	1.96%	0.0%	1.30%	4.25%	2.09%	1.45%	2.51%	1.53%	2.12%	3.26%	1.06%	2.77%	2.8%	0.68%	0.0%	1.32%	3.37%	0.0%	1.72%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	10236	392	267	412	404	308	403	281	350	245	259	278	302	291	266	296	244	276	272	215	251	297	48	169	258	320	134	345	345	249	249	369	138	66	30	24	37	82	50	82	79	44	62	40	63	68	71	171	103	74	88	21	13	22	13					
		30.47%	30.13%	29.93%	31.54%	31.81%	28.07%	29.35%	29.76%	26.13%	24.59%	29.36%	29.10%	24.16%	23.54%	25.65%	33.40%	32.31%	24.68%	27.67%	34.56%	34.86%	34.02%	35.29%	34.00%	34.4%	40.92%	27.57%	35.27%	38.72%	35.07%	25.77%	32.85%	41.56%	39.75%	20.27%	23.52%	33.63%	26.71%	35.46%	28.67%	28.83%	27.67%	31.63%	28.36%	34.23%	36.36%	28.17%	34.2%	35.03%	38.34%	38.76%	23.59%	39.39%	37.93%	23.21%					
38	"21. ""Российская Конституционно-демократическая партия"""	67	1	0	1	1	1	1	2	4	3	1	2	0	4	0	1	3	1	3	2	1	0	0	2	1	2	1	1	0	1	0	5	1	0	3	1	1	0	0	0	1	1	2	2	1	0	2	2	1	2	0	0	0	0	2					
		0.19%	0.07%	0.0%	0.07%	0.07%	0.09%	0.07%	0.21%	0.29%	0.30%	0.11%	0.20%	0.0%	0.32%	0.0%	0.11%	0.39%	0.08%	0.30%	0.32%	0.13%	0.0%	0.0%	0.40%	0.13%	0.25%	0.20%	0.10%	0.0%	0.14%	0.0%	0.44%	0.30%	0.0%	2.02%	0.98%	0.90%	0.0%	0.0%	0.0%	0.36%	0.62%	1.02%	1.41%	0.54%	0.0%	0.79%	0.4%	0.34%	1.03%	0.0%	0.0%	0.0%	0.0%	3.57%					
39	"22. ""Развитие предпринимательства"""	75	2	0	3	3	4	4	0	3	1	1	3	0	7	3	3	2	3	3	2	0	2	0	3	1	4	2	1	1	1	3	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	1	0	0	0	0	0	2					
		0.22%	0.15%	0.0%	0.22%	0.23%	0.36%	0.29%	0.0%	0.22%	0.10%	0.11%	0.31%	0.0%	0.56%	0.28%	0.33%	0.26%	0.26%	0.30%	0.32%	0.0%	0.22%	0.0%	0.60%	0.13%	0.51%	0.41%	0.10%	0.11%	0.14%	0.31%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.8%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	3.57%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4676	166	125	216	173	167	167	112	203	178	145	116	139	119	125	94	121	210	116	100	78	71	15	63	117	112	57	105	125	88	163	190	26	29	25	22	20	65	16	77	37	24	30	30	31	32	34	72	41	32	24	15	4	9	5					
		13.92%	12.75%	14.01%	16.53%	13.62%	15.22%	12.16%	11.86%	15.16%	17.87%	16.43%	12.14%	11.12%	9.62%	12.05%	10.60%	16.02%	18.78%	11.80%	16.07%	10.83%	8.13%	11.02%	12.67%	15.6%	14.32%	11.72%	10.73%	14.02%	12.39%	16.87%	16.91%	7.83%	17.46%	16.89%	21.56%	18.18%	21.17%	11.34%	26.92%	13.50%	15.09%	15.30%	21.27%	16.84%	17.11%	13.49%	14.4%	13.94%	16.58%	10.57%	16.85%	12.12%	15.51%	8.92%					
																																																													
41	Против всех	2125	96	43	51	77	71	81	72	106	69	63	74	91	99	78	53	38	67	85	32	36	62	8	33	53	42	26	66	39	37	70	64	9	7	4	17	9	13	6	19	7	13	5	8	10	13	8	39	10	6	14	12	2	4	8					
		6.32%	7.37%	4.82%	3.90%	6.06%	6.47%	5.89%	7.62%	7.91%	6.92%	7.14%	7.74%	7.28%	8.00%	7.52%	5.98%	5.03%	5.99%	8.64%	5.14%	5.0%	7.10%	5.88%	6.63%	7.06%	5.37%	5.34%	6.74%	4.37%	5.21%	7.24%	5.69%	2.71%	4.21%	2.70%	16.66%	8.18%	4.23%	4.25%	6.64%	2.55%	8.17%	2.55%	5.67%	5.43%	6.95%	3.17%	7.8%	3.40%	3.10%	6.16%	13.48%	6.06%	6.89%	14.28%					
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
