Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Район Новогиреево																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №3091					
		0.07%	0.07%	0.0%	0.06%	0.28%	0.06%	0.07%	0.21%	0.0%	0.07%	0.18%	0.07%	0.07%	0.08%	0.0%	0.0%	0.0%	0.0%	0.15%	0.06%	0.24%	0.06%	0.06%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2068	88	81	104	83	76	81	76	78	76	93	75	90	67	59	100	75	91	113	100	95	83	101	83	76	24					
		6.08%	6.63%	5.91%	6.54%	5.83%	5.02%	5.70%	5.53%	5.06%	5.73%	5.70%	5.41%	7.03%	5.41%	4.87%	6.32%	6.04%	7.10%	8.92%	6.87%	7.63%	5.60%	6.73%	5.63%	5.82%	4.59%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	285	22	15	17	12	15	10	7	11	7	20	8	9	8	9	14	7	11	12	8	10	10	12	9	19	3					
		0.83%	1.65%	1.09%	1.07%	0.84%	0.99%	0.70%	0.50%	0.71%	0.52%	1.22%	0.57%	0.70%	0.64%	0.74%	0.88%	0.56%	0.85%	0.94%	0.55%	0.80%	0.67%	0.80%	0.61%	1.45%	0.57%					
37	"20. ""Политическая партия ""Единая Россия"""	11823	510	531	517	468	578	499	427	542	500	550	491	428	463	409	466	432	428	462	500	392	498	594	460	488	190					
		34.80%	38.46%	38.78%	32.55%	32.88%	38.25%	35.14%	31.07%	35.17%	37.70%	33.72%	35.47%	33.43%	37.42%	33.77%	29.45%	34.81%	33.41%	36.49%	34.38%	31.48%	33.64%	39.62%	31.25%	37.39%	36.39%					
38	"21. ""Российская Конституционно-демократическая партия"""	58	0	1	0	1	0	5	1	0	11	2	7	3	3	1	3	4	2	2	1	1	3	5	0	2	0					
		0.17%	0.0%	0.07%	0.0%	0.07%	0.0%	0.35%	0.07%	0.0%	0.82%	0.12%	0.50%	0.23%	0.24%	0.08%	0.18%	0.32%	0.15%	0.15%	0.06%	0.08%	0.20%	0.33%	0.0%	0.15%	0.0%					
39	"22. ""Развитие предпринимательства"""	99	4	4	7	7	6	6	8	0	4	2	3	1	4	6	12	5	3	2	1	2	4	1	3	3	1					
		0.29%	0.30%	0.29%	0.44%	0.49%	0.39%	0.42%	0.58%	0.0%	0.30%	0.12%	0.21%	0.07%	0.32%	0.49%	0.75%	0.40%	0.23%	0.15%	0.06%	0.16%	0.27%	0.06%	0.20%	0.22%	0.19%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2779	96	112	146	122	126	99	106	112	93	123	92	99	100	78	121	97	114	100	116	101	145	125	151	146	59					
		8.18%	7.23%	8.18%	9.19%	8.57%	8.33%	6.97%	7.71%	7.26%	7.01%	7.54%	6.64%	7.73%	8.08%	6.44%	7.64%	7.81%	8.89%	7.89%	7.97%	8.11%	9.79%	8.33%	10.25%	11.18%	11.30%					
																																
41	Против всех	2030	80	77	97	85	88	79	88	89	69	121	83	99	83	84	101	45	86	64	74	67	87	74	85	70	55					
		5.97%	6.03%	5.62%	6.10%	5.97%	5.82%	5.56%	6.40%	5.77%	5.20%	7.41%	5.99%	7.73%	6.70%	6.93%	6.38%	3.62%	6.71%	5.05%	5.08%	5.38%	5.87%	4.93%	5.77%	5.36%	10.53%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
