Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																				
Дата голосования: 04.12.2011																																																				
																																																				
Наименование Избирательной комиссии:    Тбилисская																																																				
																																																				
Сводная таблица результатов выборов																																																				
																																																				
		Сумма	УИК №4801	УИК №4802	УИК №4803	УИК №4804	УИК №4805	УИК №4806	УИК №4807	УИК №4808	УИК №4809	УИК №4810	УИК №4811	УИК №4812	УИК №4813	УИК №4814	УИК №4815	УИК №4816	УИК №4817	УИК №4818	УИК №4819	УИК №4820	УИК №4821	УИК №4822	УИК №4823	УИК №4824	УИК №4825	УИК №4826	УИК №4827	УИК №4828	УИК №4829	УИК №4830	УИК №4831	УИК №4832	УИК №4833	УИК №4834	УИК №4835	УИК №4836	УИК №4837	УИК №4838	УИК №4839	УИК №4840	УИК №4841	УИК №4842	УИК №4843	УИК №4844	УИК №4845					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	168	16	8	7	6	8	6	10	5	14	15	7	14	2	11	0	0	0	2	0	0	0	1	3	3	4	1	2	0	1	3	0	3	2	2	0	0	0	7	2	0	1	0	0	0	2					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2274	163	27	127	105	33	71	132	50	222	49	50	153	30	95	4	8	17	98	14	13	9	19	45	62	102	10	86	7	24	47	6	88	41	51	2	17	7	38	0	22	48	26	21	22	13					
		7.46%	10.56%	2.75%	11.25%	8.94%	3.26%	11.77%	10.11%	4.69%	8.83%	3.62%	5.68%	8.94%	14.22%	7.39%	4.40%	8.00%	8.90%	13.01%	7.33%	11.30%	15.25%	11.31%	6.59%	7.36%	8.82%	2.48%	6.61%	5.88%	6.70%	8.72%	6.82%	6.07%	6.40%	11.67%	1.54%	8.63%	5.69%	3.13%	0.00%	6.23%	6.87%	7.69%	6.00%	11.46%	7.60%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2644	167	36	146	8	37	108	169	41	227	38	59	180	23	117	6	7	13	97	26	13	4	22	53	104	114	51	68	11	38	40	5	98	51	59	8	20	17	108	30	29	81	39	27	17	32					
		8.67%	10.82%	3.66%	12.93%	0.68%	3.65%	17.91%	12.94%	3.84%	9.03%	2.80%	6.70%	10.51%	10.90%	9.11%	6.59%	7.00%	6.81%	12.88%	13.61%	11.30%	6.78%	13.10%	7.76%	12.35%	9.86%	12.62%	5.23%	9.24%	10.61%	7.42%	5.68%	6.76%	7.96%	13.50%	6.15%	10.15%	13.82%	8.88%	11.90%	8.22%	11.59%	11.54%	7.71%	8.85%	18.71%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	245	25	6	11	2	13	11	12	10	18	9	5	17	2	9	0	1	1	8	1	4	1	2	3	2	9	3	2	1	5	5	0	10	0	4	3	2	0	14	2	2	6	1	2	1	0					
		0.80%	1.62%	0.61%	0.97%	0.17%	1.28%	1.82%	0.92%	0.94%	0.72%	0.66%	0.57%	0.99%	0.95%	0.70%	0.00%	1.00%	0.52%	1.06%	0.52%	3.48%	1.69%	1.19%	0.44%	0.24%	0.78%	0.74%	0.15%	0.84%	1.40%	0.93%	0.00%	0.69%	0.00%	0.92%	2.31%	1.02%	0.00%	1.15%	0.79%	0.57%	0.86%	0.30%	0.57%	0.52%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4696	276	186	217	162	53	163	248	196	415	130	170	309	37	100	9	11	23	152	22	18	16	16	100	160	156	41	216	11	49	107	7	192	83	78	8	20	13	187	40	73	111	32	33	25	25					
		15.41%	17.89%	18.92%	19.22%	13.80%	5.23%	27.03%	18.99%	18.37%	16.50%	9.59%	19.32%	18.05%	17.54%	7.78%	9.89%	11.00%	12.04%	20.19%	11.52%	15.65%	27.12%	9.52%	14.64%	19.00%	13.49%	10.15%	16.60%	9.24%	13.69%	19.85%	7.95%	13.25%	12.95%	17.85%	6.15%	10.15%	10.57%	15.38%	15.87%	20.68%	15.88%	9.47%	9.43%	13.02%	14.62%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	349	24	11	21	3	17	8	24	6	44	6	9	10	1	9	3	0	1	31	0	0	1	0	7	5	15	3	21	2	4	5	1	10	3	6	0	2	1	14	1	3	5	2	4	3	3					
		1.14%	1.56%	1.12%	1.86%	0.26%	1.68%	1.33%	1.84%	0.56%	1.75%	0.44%	1.02%	0.58%	0.47%	0.70%	3.30%	0.00%	0.52%	4.12%	0.00%	0.00%	1.69%	0.00%	1.02%	0.59%	1.30%	0.74%	1.61%	1.68%	1.12%	0.93%	1.14%	0.69%	0.47%	1.37%	0.00%	1.02%	0.81%	1.15%	0.40%	0.85%	0.72%	0.59%	1.14%	1.56%	1.75%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	19864	870	708	588	882	839	229	700	747	1561	1108	578	1019	113	942	69	71	132	359	128	66	28	106	467	501	743	289	889	85	229	325	69	1031	455	235	109	136	83	836	178	223	442	238	241	123	94					
		65.17%	56.38%	72.02%	52.08%	75.13%	82.82%	37.98%	53.60%	70.01%	62.07%	81.77%	65.68%	59.52%	53.55%	73.31%	75.82%	71.00%	69.11%	47.68%	67.02%	57.39%	47.46%	63.10%	68.37%	59.50%	64.27%	71.53%	68.33%	71.43%	63.97%	60.30%	78.41%	71.15%	70.98%	53.78%	83.85%	69.04%	67.48%	68.75%	70.63%	63.17%	63.23%	70.41%	68.86%	64.06%	54.97%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	119	9	7	6	3	11	2	2	3	8	7	4	7	2	2	0	1	2	2	0	0	0	3	1	2	4	2	4	0	3	1	0	4	1	0	0	0	0	6	1	1	2	0	4	0	2					
		0.39%	0.58%	0.71%	0.53%	0.26%	1.09%	0.33%	0.15%	0.28%	0.32%	0.52%	0.45%	0.41%	0.95%	0.16%	0.00%	1.00%	1.05%	0.27%	0.00%	0.00%	0.00%	1.79%	0.15%	0.24%	0.35%	0.50%	0.31%	0.00%	0.84%	0.19%	0.00%	0.28%	0.16%	0.00%	0.00%	0.00%	0.00%	0.49%	0.40%	0.28%	0.29%	0.00%	1.14%	0.00%	1.17%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
