Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Осташковская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	332	40	19	21	9	16	26	33	32	30	30	0	3	0	1	14	10	4	9	1	12	2	0	3	6	1	5	3	2	0					
		3.23%	3.81%	3.63%	5.69%	2.51%	3.16%	2.83%	3.45%	3.72%	3.65%	3.75%	0.00%	1.84%	0.00%	0.44%	3.77%	4.00%	2.72%	10.34%	1.28%	6.06%	1.27%	0.00%	2.04%	3.70%	2.17%	1.68%	2.50%	3.13%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3323	271	171	101	111	158	264	286	222	229	213	88	63	63	70	126	90	68	47	40	79	69	90	65	79	21	126	56	43	14					
		32.28%	25.81%	32.70%	27.37%	30.92%	31.16%	28.76%	29.92%	25.81%	27.89%	26.63%	33.33%	38.65%	45.32%	30.97%	33.96%	36.00%	46.26%	54.02%	51.28%	39.90%	43.67%	59.21%	44.22%	48.77%	45.65%	42.28%	46.67%	67.19%	23.33%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	52	8	3	2	1	0	6	5	3	4	3	1	0	0	1	2	2	0	1	1	4	1	0	0	2	0	1	1	0	0					
		0.51%	0.76%	0.57%	0.54%	0.28%	0.00%	0.65%	0.52%	0.35%	0.49%	0.38%	0.38%	0.00%	0.00%	0.44%	0.54%	0.80%	0.00%	1.15%	1.28%	2.02%	0.63%	0.00%	0.00%	1.23%	0.00%	0.34%	0.83%	0.00%	0.00%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
