Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Хвалынская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №1652	УИК №1653	УИК №1654	УИК №1655	УИК №1656	УИК №1657	УИК №1658	УИК №1659	УИК №1660	УИК №1661	УИК №1662	УИК №1663	УИК №1664	УИК №1665	УИК №1666	УИК №1667	УИК №1668	УИК №1669	УИК №1670	УИК №1671	УИК №1672	УИК №1673	УИК №1674					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	320	12	2	1	0	1	19	30	2	6	4	6	7	5	2	6	9	0	87	3	12	16	78	12					
		1.75%	0.66%	0.62%	0.21%	0.00%	0.05%	3.53%	4.83%	1.11%	1.25%	1.08%	1.72%	0.88%	2.28%	1.12%	1.54%	2.60%	0.00%	7.77%	0.20%	0.92%	1.34%	6.31%	1.01%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	372	14	13	1	0	7	28	57	1	5	6	6	6	6	3	6	7	0	66	7	8	50	57	18					
		2.03%	0.77%	4.04%	0.21%	0.00%	0.38%	5.20%	9.18%	0.56%	1.04%	1.62%	1.72%	0.75%	2.74%	1.68%	1.54%	2.02%	0.00%	5.89%	0.47%	0.61%	4.18%	4.61%	1.51%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	39	5	1	1	0	0	1	1	0	1	1	0	2	1	0	0	1	0	5	4	4	1	7	3					
		0.21%	0.28%	0.31%	0.21%	0.00%	0.00%	0.19%	0.16%	0.00%	0.21%	0.27%	0.00%	0.25%	0.46%	0.00%	0.00%	0.29%	0.00%	0.45%	0.27%	0.31%	0.08%	0.57%	0.25%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1072	26	4	2	3	46	21	51	2	55	8	5	5	8	2	4	7	168	112	130	94	97	131	91					
		5.85%	1.43%	1.24%	0.43%	1.28%	2.52%	3.90%	8.21%	1.11%	11.48%	2.16%	1.43%	0.63%	3.65%	1.12%	1.03%	2.02%	10.02%	10.00%	8.80%	7.21%	8.11%	10.59%	7.64%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	73	5	0	0	0	2	1	1	0	2	1	1	2	1	0	0	1	0	15	2	10	2	21	6					
		0.40%	0.28%	0.00%	0.00%	0.00%	0.11%	0.19%	0.16%	0.00%	0.42%	0.27%	0.29%	0.25%	0.46%	0.00%	0.00%	0.29%	0.00%	1.34%	0.14%	0.77%	0.17%	1.70%	0.50%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	16379	1747	302	461	230	1772	464	473	175	408	350	329	775	198	171	374	319	1509	829	1330	1165	1017	923	1058					
		89.33%	96.31%	93.79%	98.93%	98.29%	96.88%	86.25%	76.17%	97.22%	85.18%	94.34%	94.27%	97.12%	90.41%	95.53%	95.90%	92.20%	89.98%	74.02%	90.05%	89.41%	85.03%	74.62%	88.83%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	20	3	0	0	0	0	1	0	0	0	1	2	1	0	0	0	2	0	1	0	2	2	5	0					
		0.11%	0.17%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.27%	0.57%	0.13%	0.00%	0.00%	0.00%	0.58%	0.00%	0.09%	0.00%	0.15%	0.17%	0.40%	0.00%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
