Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																								
Дата голосования: 02.12.2007																																																								
																																																								
Наименование Избирательной комиссии:    Сосновская																																																								
																																																								
Сводная таблица результатов выборов																																																								
																																																								
		Сумма	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	445	35	55	20	35	10	3	19	15	10	2	9	3	7	10	3	10	5	10	9	3	10	2	4	3	10	12	4	5	3	2	2	20	2	2	2	4	6	2	2	10	2	3	3	8	8	3	3	5	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	322	28	27	20	27	7	0	19	13	6	0	9	3	5	8	0	5	2	10	9	0	10	2	1	3	4	11	2	3	3	0	0	15	0	0	2	4	5	1	2	9	0	1	3	8	4	0	3	2	26					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	89	6	3	7	3	2	1	1	5	1	0	7	2	1	0	2	2	3	3	1	1	5	0	4	6	3	1	2	0	1	0	4	1	0	0	0	0	0	0	0	0	1	1	1	2	1	1	0	1	3					
14	Число погашенных неиспользованных открепительных удостоверений	123	7	28	0	8	3	3	0	2	4	2	0	0	2	2	3	5	3	0	0	3	0	0	3	0	6	1	2	2	0	2	2	5	2	2	0	0	1	1	0	1	2	2	0	0	4	3	0	3	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																								
18	1.Политическая партия «Аграрная партия России»	525	36	49	38	44	11	7	2	8	27	0	7	5	1	15	10	11	11	15	13	3	12	2	4	9	5	38	4	6	2	5	3	21	3	1	0	2	0	2	6	18	1	9	9	4	12	6	5	11	12					
		2.88%	3.46%	4.73%	3.63%	3.95%	2.46%	2.19%	1.43%	1.60%	7.89%	0.00%	1.74%	1.51%	0.65%	5.30%	5.21%	2.21%	2.47%	2.47%	7.14%	1.97%	2.47%	1.15%	1.54%	2.81%	1.20%	4.80%	2.50%	3.17%	0.99%	3.73%	1.91%	3.80%	1.80%	0.59%	0.00%	1.41%	0.00%	0.87%	2.39%	2.60%	0.89%	3.78%	3.06%	0.87%	4.36%	2.58%	1.95%	3.49%	1.53%					
19	2.Всероссийская политическая партия «Гражданская Сила»	44	7	7	7	3	1	3	0	2	0	0	0	0	0	0	0	3	1	2	0	0	0	0	2	0	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
		0.24%	0.67%	0.68%	0.67%	0.27%	0.22%	0.94%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.60%	0.22%	0.33%	0.00%	0.00%	0.00%	0.00%	0.77%	0.00%	0.24%	0.25%	0.00%	0.53%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	16	1	0	2	1	1	1	0	1	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0					
		0.09%	0.10%	0.00%	0.19%	0.09%	0.22%	0.31%	0.00%	0.20%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.80%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3095	175	152	215	230	80	43	25	77	24	7	65	71	9	66	38	89	92	94	30	31	138	41	44	72	67	72	36	42	55	20	38	97	22	26	17	26	45	12	33	90	4	42	47	46	55	40	68	52	135					
		16.98%	16.83%	14.69%	20.53%	20.63%	17.86%	13.48%	17.86%	15.37%	7.02%	6.60%	16.13%	21.45%	5.81%	23.32%	19.79%	17.87%	20.67%	15.49%	16.48%	20.39%	28.40%	23.56%	16.99%	22.50%	16.11%	9.10%	22.50%	22.22%	27.23%	14.93%	24.20%	17.54%	13.17%	15.38%	14.41%	18.31%	14.56%	5.24%	13.15%	12.99%	3.57%	17.65%	15.99%	10.00%	20.00%	17.17%	26.46%	16.51%	17.24%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	48	4	3	10	6	2	1	0	2	2	0	1	1	0	2	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	3	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	2	0					
		0.26%	0.38%	0.29%	0.96%	0.54%	0.45%	0.31%	0.00%	0.40%	0.58%	0.00%	0.25%	0.30%	0.00%	0.71%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	1.27%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.68%	0.00%	0.00%	0.43%	0.00%	0.63%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	21	0	2	3	5	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0					
		0.12%	0.00%	0.19%	0.29%	0.45%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.66%	0.21%	0.57%	0.00%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.75%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.14%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1086	75	67	61	93	25	14	10	44	28	4	18	10	35	14	8	25	23	35	10	12	28	13	22	35	22	38	6	5	6	15	11	33	3	3	7	4	13	24	26	34	8	9	19	15	6	14	7	28	21					
		5.96%	7.21%	6.47%	5.83%	8.34%	5.58%	4.39%	7.14%	8.78%	8.19%	3.77%	4.47%	3.02%	22.58%	4.95%	4.17%	5.02%	5.17%	5.77%	5.49%	7.89%	5.76%	7.47%	8.49%	10.94%	5.29%	4.80%	3.75%	2.65%	2.97%	11.19%	7.01%	5.97%	1.80%	1.78%	5.93%	2.82%	4.21%	10.48%	10.36%	4.91%	7.14%	3.78%	6.46%	3.26%	2.18%	6.01%	2.72%	8.89%	2.68%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	886	70	80	76	102	23	9	2	27	6	0	10	9	8	8	10	25	35	8	5	2	21	6	17	22	14	28	5	3	12	5	2	42	5	3	7	2	16	5	7	27	1	20	7	14	7	3	21	12	37					
		4.86%	6.73%	7.73%	7.26%	9.15%	5.13%	2.82%	1.43%	5.39%	1.75%	0.00%	2.48%	2.72%	5.16%	2.83%	5.21%	5.02%	7.87%	1.32%	2.75%	1.32%	4.32%	3.45%	6.56%	6.88%	3.37%	3.54%	3.13%	1.59%	5.94%	3.73%	1.27%	7.59%	2.99%	1.78%	5.93%	1.41%	5.18%	2.18%	2.79%	3.90%	0.89%	8.40%	2.38%	3.04%	2.55%	1.29%	8.17%	3.81%	4.73%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	103	9	4	10	8	4	4	2	3	0	0	1	0	1	2	3	4	2	2	3	1	1	2	3	2	1	2	1	1	0	1	4	3	1	2	0	0	2	1	0	2	0	2	1	2	1	0	1	2	2					
		0.57%	0.87%	0.39%	0.96%	0.72%	0.89%	1.25%	1.43%	0.60%	0.00%	0.00%	0.25%	0.00%	0.65%	0.71%	1.56%	0.80%	0.45%	0.33%	1.65%	0.66%	0.21%	1.15%	1.16%	0.63%	0.24%	0.25%	0.63%	0.53%	0.00%	0.75%	2.55%	0.54%	0.60%	1.18%	0.00%	0.00%	0.65%	0.44%	0.00%	0.29%	0.00%	0.84%	0.34%	0.43%	0.36%	0.00%	0.39%	0.63%	0.26%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12161	645	659	608	608	294	211	97	327	251	95	292	233	99	167	117	330	278	449	117	102	281	106	162	178	304	610	106	131	122	87	94	347	131	133	86	108	233	184	173	511	97	150	207	372	191	167	153	196	562					
		66.72%	62.02%	63.67%	58.07%	54.53%	65.63%	66.14%	69.29%	65.27%	73.39%	89.62%	72.46%	70.39%	63.87%	59.01%	60.94%	66.27%	62.47%	73.97%	64.29%	67.11%	57.82%	60.92%	62.55%	55.63%	73.08%	77.12%	66.25%	69.31%	60.40%	64.93%	59.87%	62.75%	78.44%	78.70%	72.88%	76.06%	75.40%	80.35%	68.92%	73.74%	86.61%	63.03%	70.41%	80.87%	69.45%	71.67%	59.53%	62.22%	71.78%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	87	6	8	9	9	4	3	0	2	2	0	3	1	2	6	2	2	2	1	1	0	2	0	1	0	0	0	0	0	0	0	3	2	2	0	1	0	0	1	2	4	0	1	0	1	0	0	1	1	2					
		0.48%	0.58%	0.77%	0.86%	0.81%	0.89%	0.94%	0.00%	0.40%	0.58%	0.00%	0.74%	0.30%	1.29%	2.12%	1.04%	0.40%	0.45%	0.16%	0.55%	0.00%	0.41%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.91%	0.36%	1.20%	0.00%	0.85%	0.00%	0.00%	0.44%	0.80%	0.58%	0.00%	0.42%	0.00%	0.22%	0.00%	0.00%	0.39%	0.32%	0.26%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
