Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Бежаницкая																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317					
14	Число погашенных открепительных удостоверений	173	34	10	5	5	3	5	4	0	6	6	6	5	6	5	5	5	5	5	5	5	6	6	6	5	4	13	3					
15	Число открепительных удостоверений выданных ТИК	3	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	"1. ""ЕДИНЕНИЕ"""	230	42	10	11	0	5	7	1	22	11	6	2	14	18	6	2	4	5	0	0	19	3	3	5	1	5	24	4					
		2.79%	2.63%	3.40%	1.77%	0.0%	1.93%	2.35%	0.75%	4.27%	5.36%	2.24%	0.94%	3.21%	4.43%	2.09%	0.66%	1.92%	8.47%	0.0%	0.0%	16.66%	1.73%	3.15%	1.90%	1.04%	1.45%	4.61%	1.83%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	230	103	8	13	0	6	4	2	11	2	6	3	8	7	1	20	3	0	3	2	1	2	1	10	3	2	8	1					
		2.79%	6.45%	2.72%	2.09%	0.0%	2.31%	1.34%	1.50%	2.13%	0.97%	2.24%	1.41%	1.83%	1.72%	0.34%	6.66%	1.44%	0.0%	3.40%	2.10%	0.87%	1.15%	1.05%	3.81%	3.12%	0.58%	1.53%	0.45%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	205	24	5	16	2	6	11	3	11	9	7	3	19	12	5	3	2	1	0	2	7	8	6	2	3	13	24	1					
		2.49%	1.50%	1.70%	2.57%	1.50%	2.31%	3.70%	2.25%	2.13%	4.39%	2.62%	1.41%	4.35%	2.95%	1.74%	1.0%	0.96%	1.69%	0.0%	2.10%	6.14%	4.62%	6.31%	0.76%	3.12%	3.79%	4.61%	0.45%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	114	21	8	6	1	5	4	1	7	2	2	5	8	6	3	3	1	1	0	2	0	3	5	3	2	4	8	3					
		1.38%	1.31%	2.72%	0.96%	0.75%	1.93%	1.34%	0.75%	1.35%	0.97%	0.74%	2.35%	1.83%	1.47%	1.04%	1.0%	0.48%	1.69%	0.0%	2.10%	0.0%	1.73%	5.26%	1.14%	2.08%	1.16%	1.53%	1.37%					
22	"5. ""За Русь Святую"""	66	10	1	11	1	2	7	0	5	4	1	1	5	4	1	1	0	1	0	0	1	1	0	0	2	3	4	0					
		0.80%	0.62%	0.34%	1.77%	0.75%	0.77%	2.35%	0.0%	0.97%	1.95%	0.37%	0.47%	1.14%	0.98%	0.34%	0.33%	0.0%	1.69%	0.0%	0.0%	0.87%	0.57%	0.0%	0.0%	2.08%	0.87%	0.76%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	13	4	1	1	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	1	1	0	0	0	1	0	0					
		0.15%	0.25%	0.34%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.24%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.87%	0.57%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	50	13	3	0	1	1	0	0	3	2	2	0	0	1	0	3	1	0	0	3	0	4	0	0	0	3	8	2					
		0.60%	0.81%	1.02%	0.0%	0.75%	0.38%	0.0%	0.0%	0.58%	0.97%	0.74%	0.0%	0.0%	0.24%	0.0%	1.0%	0.48%	0.0%	0.0%	3.15%	0.0%	2.31%	0.0%	0.0%	0.0%	0.87%	1.53%	0.91%					
25	"8. ""Народно-республиканская партия России"""	17	3	0	3	1	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	3	1	0					
		0.20%	0.18%	0.0%	0.48%	0.75%	0.38%	0.67%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.87%	0.19%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	11	4	1	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.13%	0.25%	0.34%	0.16%	0.75%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.24%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%					
27	"10. ""Аграрная партия России"""	553	57	8	17	7	19	14	15	15	48	12	12	37	68	16	13	31	1	43	2	4	19	0	21	35	6	13	20					
		6.71%	3.57%	2.72%	2.73%	5.26%	7.33%	4.71%	11.27%	2.91%	23.41%	4.49%	5.66%	8.48%	16.74%	5.59%	4.33%	14.90%	1.69%	48.86%	2.10%	3.50%	10.98%	0.0%	8.01%	36.45%	1.74%	2.5%	9.17%					
28	"11. ""Истинные патриоты России"""	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0					
		0.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	1.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	65	8	7	2	0	3	0	0	5	1	3	1	2	2	1	2	1	1	0	0	9	5	4	0	0	4	3	1					
		0.78%	0.50%	2.38%	0.32%	0.0%	1.15%	0.0%	0.0%	0.97%	0.48%	1.12%	0.47%	0.45%	0.49%	0.34%	0.66%	0.48%	1.69%	0.0%	0.0%	7.89%	2.89%	4.21%	0.0%	0.0%	1.16%	0.57%	0.45%					
30	"13. ""Демократическая партия России"""	23	3	1	0	1	0	1	0	1	1	1	1	4	2	0	2	0	0	0	0	0	0	0	1	0	3	1	0					
		0.27%	0.18%	0.34%	0.0%	0.75%	0.0%	0.33%	0.0%	0.19%	0.48%	0.37%	0.47%	0.91%	0.49%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.87%	0.19%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	30	6	1	2	1	1	1	0	1	1	0	2	2	2	0	1	1	1	0	0	1	0	0	4	0	0	2	0					
		0.36%	0.37%	0.34%	0.32%	0.75%	0.38%	0.33%	0.0%	0.19%	0.48%	0.0%	0.94%	0.45%	0.49%	0.0%	0.33%	0.48%	1.69%	0.0%	0.0%	0.87%	0.0%	0.0%	1.52%	0.0%	0.0%	0.38%	0.0%					
32	"15. ""Партия СЛОН"""	14	1	1	1	0	1	0	1	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1					
		0.17%	0.06%	0.34%	0.16%	0.0%	0.38%	0.0%	0.75%	0.38%	0.0%	0.0%	0.0%	0.45%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.14%	0.0%	0.0%	0.0%	0.45%					
33	"16. ""Родина"" (народно-патриотический союз)"""	471	131	12	46	8	11	13	10	19	8	7	13	22	19	8	16	10	6	5	6	3	10	14	12	3	26	28	5					
		5.72%	8.21%	4.08%	7.40%	6.01%	4.24%	4.37%	7.51%	3.68%	3.90%	2.62%	6.13%	5.04%	4.67%	2.79%	5.33%	4.80%	10.16%	5.68%	6.31%	2.63%	5.78%	14.73%	4.58%	3.12%	7.58%	5.38%	2.29%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	42	6	0	6	0	0	1	0	5	1	1	0	0	0	4	3	1	1	0	0	2	2	0	2	1	0	4	2					
		0.51%	0.37%	0.0%	0.96%	0.0%	0.0%	0.33%	0.0%	0.97%	0.48%	0.37%	0.0%	0.0%	0.0%	1.39%	1.0%	0.48%	1.69%	0.0%	0.0%	1.75%	1.15%	0.0%	0.76%	1.04%	0.0%	0.76%	0.91%					
35	"18. ""ЛДПР"""	860	167	40	66	28	19	20	4	50	9	41	29	55	38	34	23	13	7	9	14	12	8	9	43	6	46	51	19					
		10.44%	10.47%	13.60%	10.62%	21.05%	7.33%	6.73%	3.00%	9.70%	4.39%	15.35%	13.67%	12.61%	9.35%	11.88%	7.66%	6.25%	11.86%	10.22%	14.73%	10.52%	4.62%	9.47%	16.41%	6.25%	13.41%	9.80%	8.71%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	347	90	19	20	0	8	9	5	31	4	8	3	17	12	6	18	11	2	3	10	5	9	2	10	0	16	24	5					
		4.21%	5.64%	6.46%	3.22%	0.0%	3.08%	3.03%	3.75%	6.01%	1.95%	2.99%	1.41%	3.89%	2.95%	2.09%	6.0%	5.28%	3.38%	3.40%	10.52%	4.38%	5.20%	2.10%	3.81%	0.0%	4.66%	4.61%	2.29%					
37	"20. ""Политическая партия ""Единая Россия"""	3434	636	108	215	58	143	145	79	221	85	124	88	159	150	171	146	87	12	19	43	40	68	33	104	26	154	218	102					
		41.72%	39.87%	36.73%	34.62%	43.60%	55.21%	48.82%	59.39%	42.91%	41.46%	46.44%	41.50%	36.46%	36.94%	59.79%	48.66%	41.82%	20.33%	21.59%	45.26%	35.08%	39.30%	34.73%	39.69%	27.08%	44.89%	41.92%	46.78%					
38	"21. ""Российская Конституционно-демократическая партия"""	24	4	2	3	0	0	0	0	0	1	0	1	2	0	0	0	2	0	0	0	0	1	1	0	0	1	4	2					
		0.29%	0.25%	0.68%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.47%	0.45%	0.0%	0.0%	0.0%	0.96%	0.0%	0.0%	0.0%	0.0%	0.57%	1.05%	0.0%	0.0%	0.29%	0.76%	0.91%					
39	"22. ""Развитие предпринимательства"""	17	3	3	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	2	0	0	0	0	3	2					
		0.20%	0.18%	1.02%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.22%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	1.15%	0.0%	0.0%	0.0%	0.0%	0.57%	0.91%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1053	185	37	155	21	14	41	10	84	6	24	35	55	34	26	33	31	15	3	11	9	20	16	27	8	44	67	42					
		12.79%	11.59%	12.58%	24.95%	15.78%	5.40%	13.80%	7.51%	16.31%	2.92%	8.98%	16.50%	12.61%	8.37%	9.09%	11.0%	14.90%	25.42%	3.40%	11.57%	7.89%	11.56%	16.84%	10.30%	8.33%	12.82%	12.88%	19.26%					
																																		
41	Против всех	222	54	8	11	2	12	8	2	14	5	20	6	13	14	1	7	4	4	1	0	0	3	0	9	6	3	11	4					
		2.69%	3.38%	2.72%	1.77%	1.50%	4.63%	2.69%	1.50%	2.71%	2.43%	7.49%	2.83%	2.98%	3.44%	0.34%	2.33%	1.92%	6.77%	1.13%	0.0%	0.0%	1.73%	0.0%	3.43%	6.25%	0.87%	2.11%	1.83%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
