Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
Наименование Избирательной комиссии:    Территориальная избирательная комиссия №8																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №1358	УИК №1359	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388					
		26.91%	26.93%	29.40%	38.78%	33.58%	31.82%	79.07%	28.32%	20.70%	30.49%	38.20%	25.40%	23.02%	24.44%	25.11%	21.86%	28.06%	25.41%	26.29%	58.22%	25.02%	26.29%	23.77%	21.99%	21.76%	22.78%	34.65%	23.39%	20.66%	12.51%	9.31%	42.24%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	302	9	21	6	12	3	6	5	6	4	3	8	8	8	5	10	13	11	9	19	10	12	8	4	14	10	11	16	11	21	17	2					
		0.94%	1.16%	1.21%	0.89%	1.11%	0.32%	2.33%	0.58%	0.47%	0.49%	0.31%	0.81%	0.70%	0.71%	0.57%	1.01%	1.07%	1.29%	0.83%	3.25%	0.66%	0.80%	0.63%	0.32%	1.43%	0.99%	0.67%	1.22%	1.57%	1.78%	1.67%	0.41%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
