Выборы Президента Российской Федерации																																																											
																																																											
Наименование Избирательной комиссии:    Кущевская																																																											
																																																											
Итоги голосования 																																																											
																																																											
		Сумма	УИК №2801	УИК №2802	УИК №2803	УИК №2804	УИК №2805	УИК №2806	УИК №2807	УИК №2808	УИК №2809	УИК №2810	УИК №2811	УИК №2812	УИК №2813	УИК №2814	УИК №2815	УИК №2816	УИК №2817	УИК №2818	УИК №2819	УИК №2820	УИК №2821	УИК №2822	УИК №2823	УИК №2824	УИК №2825	УИК №2826	УИК №2827	УИК №2828	УИК №2829	УИК №2830	УИК №2831	УИК №2832	УИК №2833	УИК №2834	УИК №2835	УИК №2836	УИК №2837	УИК №2838	УИК №2839	УИК №2840	УИК №2841	УИК №2842	УИК №2843	УИК №2844	УИК №2845	УИК №2846	УИК №2847	УИК №2848	УИК №2849	УИК №2850	УИК №2851	УИК №2852					
		0.66%	0.58%	0.95%	0.75%	0.64%	0.54%	0.38%	0.61%	0.00%	0.33%	0.54%	0.14%	0.51%	0.53%	0.53%	0.56%	0.30%	0.81%	0.49%	0.00%	0.57%	1.18%	0.35%	0.55%	0.71%	1.13%	0.00%	1.01%	0.71%	0.80%	1.59%	3.15%	0.91%	0.00%	1.06%	0.00%	1.93%	1.69%	2.26%	1.13%	0.16%	0.55%	0.71%	0.00%	4.29%	0.90%	1.81%	0.83%	0.60%	2.20%	0.40%	0.31%	1.02%					
21	. Путин Владимир Владимирович	20434	735	930	852	926	853	952	396	83	211	933	299	344	433	1073	144	406	1100	632	166	473	130	245	368	759	256	51	27	299	96	89	78	63	83	235	232	93	83	101	129	332	722	1160	95	166	157	111	59	197	82	1179	579	237					
		58.67%	61.10%	63.31%	58.44%	59.70%	58.03%	60.64%	60.64%	49.11%	68.95%	72.61%	40.41%	44.05%	57.35%	56.47%	80.00%	61.33%	63.92%	61.96%	81.77%	67.38%	50.98%	43.36%	50.48%	54.06%	48.12%	53.12%	27.27%	53.20%	76.80%	47.09%	61.42%	57.27%	52.87%	49.89%	61.87%	44.93%	46.89%	57.06%	48.50%	52.12%	56.85%	63.63%	58.64%	59.29%	70.72%	66.87%	48.76%	59.16%	45.05%	66.87%	60.38%	48.57%					
22	. Хакамада Ирина Муцуовна	772	36	40	31	28	30	35	19	14	2	42	9	23	17	20	1	7	31	18	7	6	9	9	22	34	13	3	0	5	5	9	3	1	2	6	14	6	4	4	5	17	39	52	3	27	2	2	0	4	7	25	13	11					
		2.22%	2.99%	2.72%	2.13%	1.81%	2.04%	2.23%	2.91%	8.28%	0.65%	3.27%	1.22%	2.94%	2.25%	1.05%	0.56%	1.06%	1.80%	1.76%	3.45%	0.85%	3.53%	1.59%	3.02%	2.42%	2.44%	3.12%	0.00%	0.89%	4.00%	4.76%	2.36%	0.91%	1.27%	1.27%	3.73%	2.90%	2.26%	2.26%	1.88%	2.67%	3.07%	2.85%	1.85%	9.64%	0.90%	1.20%	0.00%	1.20%	3.85%	1.42%	1.36%	2.25%					
23	. Харитонов Николай Михайлович	10263	316	358	399	419	444	407	165	59	76	161	362	347	233	648	28	198	390	266	13	185	100	276	254	461	213	41	68	203	12	67	31	30	51	176	104	86	83	46	105	241	355	441	49	52	42	37	59	113	69	437	294	193					
		29.47%	26.27%	24.37%	27.37%	27.01%	30.20%	25.92%	25.27%	34.91%	24.84%	12.53%	48.92%	44.43%	30.86%	34.11%	15.56%	29.91%	22.66%	26.08%	6.40%	26.35%	39.22%	48.85%	34.84%	32.83%	40.04%	42.71%	68.69%	36.12%	9.60%	35.45%	24.41%	27.27%	32.48%	37.37%	27.73%	41.55%	46.89%	25.99%	39.47%	37.83%	27.95%	24.19%	30.25%	18.57%	18.92%	22.29%	48.76%	33.93%	37.91%	24.79%	30.66%	39.55%					
																																																											
24	Против всех	1001	41	45	62	49	46	82	16	10	2	68	9	16	23	58	3	13	42	29	5	9	3	16	19	47	8	0	1	20	0	8	7	4	4	15	7	1	1	5	9	14	59	50	3	8	4	2	0	3	4	26	9	16					
		2.87%	3.41%	3.06%	4.25%	3.16%	3.13%	5.22%	2.45%	5.92%	0.65%	5.29%	1.22%	2.05%	3.05%	3.05%	1.67%	1.96%	2.44%	2.84%	2.46%	1.28%	1.18%	2.83%	2.61%	3.35%	1.50%	0.00%	1.01%	3.56%	0.00%	4.23%	5.51%	3.64%	2.55%	3.18%	1.87%	0.48%	0.56%	2.82%	3.38%	2.20%	4.65%	2.74%	1.85%	2.86%	1.80%	1.20%	0.00%	0.90%	2.20%	1.47%	0.94%	3.28%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
