Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Куменская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668					
		0.26%	0.00%	0.00%	0.00%	0.31%	0.47%	0.00%	0.35%	0.23%	0.00%	0.35%	0.00%	0.48%	0.36%	0.00%	0.13%	0.00%	0.55%	0.42%	0.42%	0.00%	0.45%	0.21%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1409	32	20	30	19	21	99	37	45	31	119	14	38	43	34	72	48	149	136	130	26	127	99	40					
		11.08%	8.79%	6.23%	11.28%	5.83%	9.91%	9.27%	12.98%	10.34%	11.07%	10.27%	8.48%	9.11%	15.58%	12.59%	9.39%	11.46%	13.69%	14.17%	11.02%	13.13%	14.30%	10.31%	9.69%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	856	24	9	10	12	10	46	10	26	8	41	13	21	15	10	60	26	98	75	118	10	98	95	21					
		6.73%	6.59%	2.80%	3.76%	3.68%	4.72%	4.31%	3.51%	5.98%	2.86%	3.54%	7.88%	5.04%	5.43%	3.70%	7.82%	6.21%	9.01%	7.81%	10.00%	5.05%	11.04%	9.90%	5.08%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	89	0	2	1	1	0	7	1	3	1	7	0	4	0	2	7	1	8	10	11	1	8	10	4					
		0.70%	0.00%	0.62%	0.38%	0.31%	0.00%	0.66%	0.35%	0.69%	0.36%	0.60%	0.00%	0.96%	0.00%	0.74%	0.91%	0.24%	0.74%	1.04%	0.93%	0.51%	0.90%	1.04%	0.97%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7450	213	234	200	202	111	799	202	263	200	703	80	268	172	177	428	243	558	478	559	125	445	504	286					
		58.58%	58.52%	72.90%	75.19%	61.96%	52.36%	74.81%	70.88%	60.46%	71.43%	60.66%	48.48%	64.27%	62.32%	65.56%	55.80%	57.99%	51.29%	49.79%	47.37%	63.13%	50.11%	52.50%	69.25%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	75	3	0	1	1	0	0	0	1	0	3	0	4	2	0	4	1	11	7	13	0	8	13	3					
		0.59%	0.82%	0.00%	0.38%	0.31%	0.00%	0.00%	0.00%	0.23%	0.00%	0.26%	0.00%	0.96%	0.72%	0.00%	0.52%	0.24%	1.01%	0.73%	1.10%	0.00%	0.90%	1.35%	0.73%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
