Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Удорская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356					
		0.37%	0.34%	0.00%	0.21%	0.00%	0.00%	0.88%	0.00%	0.00%	1.12%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.52%	0.68%	0.54%	0.00%	0.35%	0.00%	0.00%	0.92%	0.00%	0.22%	0.00%	0.25%					
20	3.Политическая партия «Демократическая партия России»	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	1	0	2	1	1					
		0.10%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.10%	0.00%	0.00%	0.17%	0.00%	0.00%	0.13%	0.00%	0.43%	0.46%	0.25%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1091	46	13	227	9	4	10	19	15	43	17	17	36	16	7	10	180	90	15	8	79	5	17	57	5	70	19	57					
		10.72%	15.81%	6.37%	16.01%	5.33%	2.67%	4.39%	6.67%	17.05%	16.10%	8.90%	19.77%	10.53%	8.47%	7.87%	5.59%	13.33%	8.79%	8.15%	11.59%	6.89%	4.13%	9.19%	7.46%	7.58%	15.05%	8.68%	14.14%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	61	1	0	12	1	1	0	2	1	2	0	0	5	0	0	0	5	5	2	0	12	0	2	8	0	2	0	0					
		0.60%	0.34%	0.00%	0.85%	0.59%	0.67%	0.00%	0.70%	1.14%	0.75%	0.00%	0.00%	1.46%	0.00%	0.00%	0.00%	0.37%	0.49%	1.09%	0.00%	1.05%	0.00%	1.08%	1.05%	0.00%	0.43%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	22	0	0	3	0	0	0	1	0	0	1	0	0	1	0	0	6	2	2	0	4	0	0	0	0	1	0	1					
		0.22%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.52%	0.00%	0.00%	0.53%	0.00%	0.00%	0.44%	0.20%	1.09%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.25%					
24	7.Политическая партия «Либерально-демократическая партия России»	1489	54	23	225	25	13	29	51	12	39	29	13	37	30	10	11	218	129	23	10	205	17	33	137	15	51	14	36					
		14.64%	18.56%	11.27%	15.87%	14.79%	8.67%	12.72%	17.89%	13.64%	14.61%	15.18%	15.12%	10.82%	15.87%	11.24%	6.15%	16.15%	12.60%	12.50%	14.49%	17.87%	14.05%	17.84%	17.93%	22.73%	10.97%	6.39%	8.93%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	834	9	26	131	8	7	5	18	4	23	10	13	41	23	8	12	133	85	11	8	82	15	16	84	3	33	11	15					
		8.20%	3.09%	12.75%	9.24%	4.73%	4.67%	2.19%	6.32%	4.55%	8.61%	5.24%	15.12%	11.99%	12.17%	8.99%	6.70%	9.85%	8.30%	5.98%	11.59%	7.15%	12.40%	8.65%	10.99%	4.55%	7.10%	5.02%	3.72%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	59	1	6	9	0	1	0	2	1	3	0	1	1	0	3	1	11	6	0	0	3	0	1	4	0	4	1	0					
		0.58%	0.34%	2.94%	0.63%	0.00%	0.67%	0.00%	0.70%	1.14%	1.12%	0.00%	1.16%	0.29%	0.00%	3.37%	0.56%	0.81%	0.59%	0.00%	0.00%	0.26%	0.00%	0.54%	0.52%	0.00%	0.86%	0.46%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6044	157	129	710	108	121	153	181	52	146	125	40	182	106	53	139	716	650	121	42	708	82	101	437	43	295	165	282					
		59.41%	53.95%	63.24%	50.07%	63.91%	80.67%	67.11%	63.51%	59.09%	54.68%	65.45%	46.51%	53.22%	56.08%	59.55%	77.65%	53.04%	63.48%	65.76%	60.87%	61.73%	67.77%	54.59%	57.20%	65.15%	63.44%	75.34%	69.98%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	52	0	2	11	0	0	2	2	0	2	0	0	1	0	0	1	9	6	1	0	7	0	1	3	0	0	1	3					
		0.51%	0.00%	0.98%	0.78%	0.00%	0.00%	0.88%	0.70%	0.00%	0.75%	0.00%	0.00%	0.29%	0.00%	0.00%	0.56%	0.67%	0.59%	0.54%	0.00%	0.61%	0.00%	0.54%	0.39%	0.00%	0.00%	0.46%	0.74%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
