Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Михайловская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588					
		0.93%	0.80%	0.95%	0.99%	0.71%	0.88%	2.36%	0.71%	1.29%	0.00%	0.18%	1.56%	0.77%	0.62%	0.00%	1.08%	1.08%	0.86%	0.32%	0.47%	0.70%	1.08%	1.15%	2.00%	0.99%	1.20%	1.56%	2.62%	1.14%	2.99%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1984	225	117	175	126	86	39	26	20	8	70	4	34	34	11	113	173	173	65	93	42	19	31	21	168	34	10	37	14	16					
		16.73%	22.41%	22.16%	21.58%	22.22%	18.86%	18.40%	18.57%	12.90%	7.84%	12.73%	6.25%	13.08%	10.59%	9.91%	13.50%	15.61%	18.52%	10.50%	22.04%	9.84%	10.27%	11.83%	14.00%	18.63%	13.65%	15.63%	13.86%	15.91%	23.88%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	162	21	7	20	7	3	4	0	2	1	2	0	3	2	1	15	17	14	9	6	1	1	2	1	12	3	1	3	4	0					
		1.37%	2.09%	1.33%	2.47%	1.23%	0.66%	1.89%	0.00%	1.29%	0.98%	0.36%	0.00%	1.15%	0.62%	0.90%	1.79%	1.53%	1.50%	1.45%	1.42%	0.23%	0.54%	0.76%	0.67%	1.33%	1.20%	1.56%	1.12%	4.55%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5001	364	189	307	206	200	98	68	79	60	275	42	142	154	57	374	404	308	326	166	182	103	124	63	360	125	29	120	44	32					
		42.16%	36.25%	35.80%	37.85%	36.33%	43.86%	46.23%	48.57%	50.97%	58.82%	50.00%	65.63%	54.62%	47.98%	51.35%	44.68%	36.46%	32.98%	52.67%	39.34%	42.62%	55.68%	47.33%	42.00%	39.91%	50.20%	45.31%	44.94%	50.00%	47.76%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	51	4	2	7	1	4	0	1	2	0	3	0	0	0	0	9	4	3	3	1	2	2	1	0	2	0	0	0	0	0					
		0.43%	0.40%	0.38%	0.86%	0.18%	0.88%	0.00%	0.71%	1.29%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	1.08%	0.36%	0.32%	0.48%	0.24%	0.47%	1.08%	0.38%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
