Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Ялуторовская городская																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092					
		1.77%	1.82%	1.74%	0.93%	1.60%	3.23%	2.34%	2.99%	2.02%	1.22%	2.16%	1.90%	0.57%	0.90%	1.23%	1.86%	1.15%	0.92%	2.00%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	251	24	25	4	12	6	27	18	11	10	19	10	3	25	5	9	20	11	12					
		1.72%	2.08%	2.07%	0.62%	1.75%	1.29%	2.10%	1.41%	1.71%	1.74%	1.87%	1.58%	0.86%	2.05%	1.03%	1.19%	1.91%	2.04%	2.00%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	306	25	29	17	24	4	38	35	13	14	13	17	5	14	2	23	18	6	9					
		2.10%	2.17%	2.40%	2.63%	3.50%	0.86%	2.96%	2.75%	2.02%	2.44%	1.28%	2.70%	1.43%	1.15%	0.41%	3.05%	1.72%	1.11%	1.50%					
22	"5. ""За Русь Святую"""	51	8	6	1	0	2	3	5	2	4	2	2	0	2	3	3	5	2	1					
		0.35%	0.69%	0.49%	0.15%	0.0%	0.43%	0.23%	0.39%	0.31%	0.69%	0.19%	0.31%	0.0%	0.16%	0.61%	0.39%	0.47%	0.37%	0.16%					
23	"6. ""Объединенная Российская партия ""Русь"""	34	3	3	0	0	3	0	2	0	2	0	2	1	1	6	1	2	4	4					
		0.23%	0.26%	0.24%	0.0%	0.0%	0.64%	0.0%	0.15%	0.0%	0.34%	0.0%	0.31%	0.28%	0.08%	1.23%	0.13%	0.19%	0.74%	0.66%					
24	"7. ""Новый курс - Автомобильная Россия"""	58	2	14	4	2	2	9	5	0	1	1	4	2	6	2	0	1	2	1					
		0.39%	0.17%	1.16%	0.62%	0.29%	0.43%	0.70%	0.39%	0.0%	0.17%	0.09%	0.63%	0.57%	0.49%	0.41%	0.0%	0.09%	0.37%	0.16%					
25	"8. ""Народно-республиканская партия России"""	11	1	1	0	1	0	0	0	0	0	3	0	1	1	0	1	0	0	2					
		0.07%	0.08%	0.08%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.28%	0.08%	0.0%	0.13%	0.0%	0.0%	0.33%					
26	"9. ""Российская экологическая партия ""Зеленые"""	30	3	2	0	0	0	3	3	2	1	0	0	0	4	3	1	2	1	5					
		0.20%	0.26%	0.16%	0.0%	0.0%	0.0%	0.23%	0.23%	0.31%	0.17%	0.0%	0.0%	0.0%	0.32%	0.61%	0.13%	0.19%	0.18%	0.83%					
27	"10. ""Аграрная партия России"""	381	28	29	19	13	18	46	33	14	19	17	15	6	41	7	17	31	15	13					
		2.62%	2.43%	2.40%	2.95%	1.90%	3.88%	3.59%	2.60%	2.18%	3.32%	1.67%	2.38%	1.72%	3.37%	1.44%	2.26%	2.97%	2.78%	2.17%					
28	"11. ""Истинные патриоты России"""	24	0	0	0	2	5	1	0	0	2	0	2	0	5	1	0	4	1	1					
		0.16%	0.0%	0.0%	0.0%	0.29%	1.07%	0.07%	0.0%	0.0%	0.34%	0.0%	0.31%	0.0%	0.41%	0.20%	0.0%	0.38%	0.18%	0.16%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	360	30	25	24	16	12	22	39	11	15	34	18	7	29	9	17	24	16	12					
		2.47%	2.60%	2.07%	3.72%	2.33%	2.59%	1.71%	3.07%	1.71%	2.62%	3.35%	2.86%	2.01%	2.38%	1.85%	2.26%	2.30%	2.96%	2.00%					
30	"13. ""Демократическая партия России"""	23	2	1	0	5	1	2	1	1	0	0	0	1	2	0	1	3	0	3					
		0.15%	0.17%	0.08%	0.0%	0.73%	0.21%	0.15%	0.07%	0.15%	0.0%	0.0%	0.0%	0.28%	0.16%	0.0%	0.13%	0.28%	0.0%	0.50%					
31	"14. ""Великая Россия - Евразийский Союз"""	28	2	0	1	1	1	3	2	1	0	5	3	2	2	1	1	0	1	2					
		0.19%	0.17%	0.0%	0.15%	0.14%	0.21%	0.23%	0.15%	0.15%	0.0%	0.49%	0.47%	0.57%	0.16%	0.20%	0.13%	0.0%	0.18%	0.33%					
32	"15. ""Партия СЛОН"""	12	1	0	0	0	2	0	1	1	0	0	1	0	0	2	3	0	0	1					
		0.08%	0.08%	0.0%	0.0%	0.0%	0.43%	0.0%	0.07%	0.15%	0.0%	0.0%	0.15%	0.0%	0.0%	0.41%	0.39%	0.0%	0.0%	0.16%					
33	"16. ""Родина"" (народно-патриотический союз)"""	849	51	66	38	29	23	114	90	32	35	73	31	23	75	20	45	54	24	26					
		5.84%	4.42%	5.47%	5.90%	4.23%	4.96%	8.89%	7.09%	4.98%	6.11%	7.19%	4.92%	6.60%	6.16%	4.13%	5.98%	5.18%	4.45%	4.34%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	27	4	2	1	1	0	1	1	4	2	1	0	0	0	1	4	3	2	0					
		0.18%	0.34%	0.16%	0.15%	0.14%	0.0%	0.07%	0.07%	0.62%	0.34%	0.09%	0.0%	0.0%	0.0%	0.20%	0.53%	0.28%	0.37%	0.0%					
35	"18. ""ЛДПР"""	2407	170	190	115	113	87	200	178	96	105	200	104	64	142	87	138	200	97	121					
		16.55%	14.75%	15.75%	17.85%	16.52%	18.79%	15.61%	14.02%	14.95%	18.35%	19.72%	16.53%	18.39%	11.67%	17.97%	18.35%	19.19%	17.99%	20.20%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	164	4	13	9	4	4	18	10	4	5	14	10	6	19	13	19	8	4	0					
		1.12%	0.34%	1.07%	1.39%	0.58%	0.86%	1.40%	0.78%	0.62%	0.87%	1.38%	1.58%	1.72%	1.56%	2.68%	2.52%	0.76%	0.74%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	7116	599	615	298	345	212	586	630	337	278	471	300	171	593	234	355	515	271	306					
		48.95%	51.99%	50.99%	46.27%	50.43%	45.78%	45.74%	49.64%	52.49%	48.60%	46.44%	47.69%	49.13%	48.76%	48.34%	47.20%	49.42%	50.27%	51.08%					
38	"21. ""Российская Конституционно-демократическая партия"""	25	3	2	0	2	1	2	0	2	2	2	0	1	2	2	0	3	0	1					
		0.17%	0.26%	0.16%	0.0%	0.29%	0.21%	0.15%	0.0%	0.31%	0.34%	0.19%	0.0%	0.28%	0.16%	0.41%	0.0%	0.28%	0.0%	0.16%					
39	"22. ""Развитие предпринимательства"""	25	0	1	1	1	2	1	4	3	0	2	3	2	3	0	0	1	1	0					
		0.17%	0.0%	0.08%	0.15%	0.14%	0.43%	0.07%	0.31%	0.46%	0.0%	0.19%	0.47%	0.57%	0.24%	0.0%	0.0%	0.09%	0.18%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1268	113	107	74	69	36	106	115	58	49	85	55	27	98	51	59	89	37	40					
		8.72%	9.80%	8.87%	11.49%	10.08%	7.77%	8.27%	9.06%	9.03%	8.56%	8.38%	8.74%	7.75%	8.05%	10.53%	7.84%	8.54%	6.86%	6.67%					
																									
41	Против всех	426	32	37	17	14	11	43	38	24	15	27	23	10	41	13	24	22	21	14					
		2.93%	2.77%	3.06%	2.63%	2.04%	2.37%	3.35%	2.99%	3.73%	2.62%	2.66%	3.65%	2.87%	3.37%	2.68%	3.19%	2.11%	3.89%	2.33%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
