7	Число избирательных бюллетеней в переносных ящиках для голосования	2929	36	34	30	34	39	40	51	48	43	58	53	36	33	34	36	57	54	23	28	24	33	43	39	59	54	26	42	34	55	69	38	27	30	34	15	133	110	43	48	37	40	40	27	41	44	82	36	25	31	36	24	58	47	48	25	5	34	38	47	21	24	37	16	2	65	60	108	28	80									
8	Число бюллетеней в стационарных ящиках для голосования	80963	870	750	817	595	1566	1266	1001	1384	1477	1426	1010	1225	1466	1059	1129	1957	1810	1515	1174	1144	827	960	1044	1141	943	1117	1401	1200	1189	1139	1299	1071	1088	1552	167	90	200	1094	1335	1076	1227	1094	1377	1316	1126	1367	1624	1070	838	1110	1162	1157	1453	1460	1332	1088	1017	1268	1070	1292	1138	1521	1396	1019	1443	1361	1183	1502	1378									
9	Число недействительных избирательных бюллетеней	1186	16	14	13	8	16	16	9	19	18	19	11	24	21	10	17	30	14	14	16	16	5	9	14	18	8	16	18	29	21	18	11	15	16	16	7	2	7	13	23	14	14	17	19	28	11	27	27	10	20	15	21	18	23	25	35	10	22	13	14	15	23	18	29	17	25	24	24	11	30									
10	Число действительных избирательных бюллетеней	82706	890	770	834	621	1589	1290	1043	1413	1502	1465	1052	1237	1478	1083	1148	1984	1850	1524	1186	1152	855	994	1069	1182	989	1127	1425	1205	1223	1190	1326	1083	1102	1570	175	221	303	1124	1360	1099	1253	1117	1385	1329	1159	1422	1633	1085	849	1131	1165	1197	1477	1483	1322	1083	1029	1293	1103	1298	1139	1540	1383	1004	1483	1397	1267	1519	1428									
11	Число полученных открепительных  удостоверений	1669	21	19	16	12	22	23	16	33	33	31	10	25	19	22	22	70	37	33	25	17	15	13	22	25	23	51	24	28	26	21	23	18	25	40	0	0	0	21	18	35	15	35	17	27	18	32	28	23	15	26	28	23	28	25	31	30	15	32	22	23	17	16	20	50	25	33	30	23	28									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1647	20	18	16	12	22	23	16	32	33	31	10	24	19	21	22	70	37	33	25	17	14	13	22	25	23	48	24	28	26	21	22	17	24	40	0	0	0	21	18	35	15	35	17	26	17	32	26	22	15	26	28	22	28	25	31	29	14	31	22	23	17	16	20	50	25	33	30	23	27									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1065	14	5	10	6	12	28	14	8	18	22	17	15	8	6	8	29	25	24	11	14	12	14	13	10	7	9	17	15	14	30	18	19	11	12	1	4	78	26	20	12	19	12	9	11	15	15	14	15	9	16	9	10	16	12	16	18	11	12	6	16	12	41	11	23	19	14	17	21	10									
14	Число неиспользованных открепительных удостоверений	22	1	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	2	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1									
15	Число открепительных удостоверений, выданных избирателям ТИК	61	0	1	0	0	1	1	0	3	0	1	0	0	1	1	0	7	1	3	1	0	1	1	0	1	0	1	0	2	1	1	0	1	0	1	0	0	0	0	0	2	2	2	1	0	4	0	2	0	0	0	0	2	2	1	2	1	0	1	0	2	2	0	0	0	0	1	2	0	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																
19	Жириновский Владимир Вольфович	6212	49	40	48	49	89	83	63	102	103	80	48	82	101	73	83	210	125	85	81	92	75	71	77	90	80	95	118	115	76	69	96	77	114	115	24	22	19	89	118	114	80	82	118	97	64	96	101	87	40	97	90	91	108	113	103	91	109	91	89	98	79	123	121	102	119	119	98	154	112									
		7.40%	5.41%	5.10%	5.67%	7.79%	5.55%	6.36%	5.99%	7.12%	6.78%	5.39%	4.52%	6.50%	6.74%	6.68%	7.12%	10.43%	6.71%	5.53%	6.74%	7.88%	8.72%	7.08%	7.11%	7.50%	8.02%	8.31%	8.18%	9.32%	6.11%	5.71%	7.18%	7.01%	10.20%	7.25%	13.19%	9.87%	6.13%	7.83%	8.53%	10.24%	6.31%	7.23%	8.40%	7.15%	5.47%	6.63%	6.08%	7.95%	4.60%	8.46%	7.59%	7.49%	7.20%	7.49%	7.59%	8.33%	10.37%	6.97%	7.97%	7.46%	6.80%	7.89%	8.57%	9.99%	7.89%	8.37%	7.59%	10.07%	7.68%									
20	Зюганов Геннадий Андреевич	20326	208	203	251	159	392	360	304	356	315	341	314	298	373	299	326	353	468	351	312	277	240	249	258	263	259	266	380	280	291	302	353	270	242	395	18	32	56	271	360	257	295	266	331	326	317	356	407	221	207	252	284	298	386	391	312	271	242	288	285	334	311	383	361	157	381	358	315	351	338									
		24.23%	22.96%	25.89%	29.63%	25.28%	24.42%	27.57%	28.90%	24.86%	20.72%	22.98%	29.54%	23.63%	24.88%	27.36%	27.98%	17.53%	25.11%	22.82%	25.96%	23.72%	27.91%	24.83%	23.82%	21.92%	25.98%	23.27%	26.33%	22.69%	23.39%	25.00%	26.40%	24.59%	21.65%	24.91%	9.89%	14.35%	18.06%	23.83%	26.03%	23.09%	23.28%	23.46%	23.58%	24.02%	27.09%	24.57%	24.52%	20.18%	23.82%	21.99%	23.95%	24.53%	25.73%	25.93%	22.99%	24.79%	23.03%	22.05%	25.51%	25.44%	26.76%	24.58%	25.57%	15.38%	25.27%	25.19%	24.40%	22.94%	23.18%									
21	Миронов Сергей Михайлович	4232	39	38	43	39	77	56	38	77	75	67	58	68	76	64	54	86	98	84	39	68	27	43	68	65	54	74	73	78	79	57	81	59	67	80	5	14	16	52	57	58	62	62	65	64	74	67	92	62	42	66	71	70	79	75	61	76	63	77	55	70	53	78	62	44	56	59	45	74	57									
		5.04%	4.30%	4.85%	5.08%	6.20%	4.80%	4.29%	3.61%	5.38%	4.93%	4.51%	5.46%	5.39%	5.07%	5.86%	4.64%	4.27%	5.26%	5.46%	3.24%	5.82%	3.14%	4.29%	6.28%	5.42%	5.42%	6.47%	5.06%	6.32%	6.35%	4.72%	6.06%	5.37%	5.99%	5.04%	2.75%	6.28%	5.16%	4.57%	4.12%	5.21%	4.89%	5.47%	4.63%	4.72%	6.32%	4.62%	5.54%	5.66%	4.83%	5.76%	5.99%	5.76%	5.27%	4.97%	4.50%	6.95%	5.99%	5.90%	4.92%	5.33%	4.56%	5.01%	4.39%	4.31%	3.71%	4.15%	3.49%	4.84%	3.91%									
22	Прохоров Михаил Дмитриевич	7116	85	78	88	54	172	154	98	153	210	230	133	138	167	93	104	185	198	185	104	85	62	67	108	85	62	87	111	76	96	105	120	78	91	154	12	17	15	79	96	53	93	86	111	104	71	117	153	122	73	90	104	96	82	117	99	81	70	93	84	100	86	84	98	153	113	88	58	91	111									
		8.48%	9.38%	9.95%	10.39%	8.59%	10.72%	11.79%	9.32%	10.68%	13.82%	15.50%	12.51%	10.94%	11.14%	8.51%	8.93%	9.19%	10.62%	12.03%	8.65%	7.28%	7.21%	6.68%	9.97%	7.08%	6.22%	7.61%	7.69%	6.16%	7.72%	8.69%	8.98%	7.10%	8.14%	9.71%	6.59%	7.62%	4.84%	6.95%	6.94%	4.76%	7.34%	7.58%	7.91%	7.66%	6.07%	8.07%	9.22%	11.14%	8.40%	7.85%	8.77%	7.90%	5.47%	7.76%	7.30%	7.41%	6.66%	7.12%	7.52%	7.62%	7.40%	5.39%	6.94%	14.99%	7.49%	6.19%	4.49%	5.95%	7.61%									
23	Путин Владимир Владимирович	44820	509	411	404	320	859	637	540	725	799	747	499	651	761	554	581	1150	961	819	650	630	451	564	558	679	534	605	743	656	681	657	676	599	588	826	116	136	197	633	729	617	723	621	760	738	633	786	880	593	487	626	616	642	822	787	747	564	545	744	590	696	610	872	741	548	814	773	751	849	810									
		53.43%	56.18%	52.42%	47.70%	50.87%	53.52%	48.77%	51.33%	50.63%	52.57%	50.34%	46.94%	51.63%	50.77%	50.69%	49.87%	57.10%	51.56%	53.25%	54.08%	53.94%	52.44%	56.23%	51.52%	56.58%	53.56%	52.93%	51.49%	53.16%	54.74%	54.39%	50.56%	54.55%	52.59%	52.08%	63.74%	60.99%	63.55%	55.67%	52.71%	55.44%	57.06%	54.76%	54.13%	54.38%	54.10%	54.24%	53.01%	54.16%	56.04%	54.62%	51.94%	52.84%	54.80%	52.19%	55.05%	51.60%	51.86%	56.97%	52.82%	53.01%	52.50%	55.97%	52.48%	53.67%	53.98%	54.40%	58.17%	55.49%	55.56%									
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
