Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
Наименование Избирательной комиссии:    Селенгинская																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	149	10	9	9	9	3	11	15	5	1	5	0	3	0	1	0	1	10	0	0	2	0	13	0	1	8	0	12	0	3	2	8	0	3	4	0	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	104	8	2	6	3	3	6	8	6	1	1	3	1	4	0	2	0	2	2	2	3	1	2	1	1	4	0	6	5	1	3	2	5	3	2	1	3	1					
14	Число погашенных открепительных удостоверений	348	44	28	13	11	17	11	11	15	17	25	10	22	15	5	3	2	5	3	3	8	7	0	3	5	0	6	0	6	3	8	2	6	3	10	6	9	6					
15	Число открепительных удостоверений выданных ТИК	3	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	"1. ""ЕДИНЕНИЕ"""	394	13	7	15	19	16	7	17	2	16	29	0	25	0	0	11	0	16	4	9	16	5	26	3	4	23	2	19	13	1	17	5	5	10	15	5	15	4					
		2.09%	0.84%	0.82%	1.44%	2.24%	1.62%	0.91%	1.15%	0.37%	1.91%	1.97%	0.0%	2.68%	0.0%	0.0%	3.48%	0.0%	1.69%	3.70%	7.89%	1.76%	5.05%	9.28%	3.15%	4.87%	4.86%	2.85%	1.70%	8.22%	0.85%	2.78%	3.84%	6.57%	3.31%	3.16%	2.89%	4.15%	2.45%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1005	123	84	75	71	59	69	104	39	47	30	5	39	2	4	11	1	35	4	3	19	3	22	6	3	18	4	18	6	3	20	7	6	6	24	9	15	11					
		5.34%	7.99%	9.84%	7.23%	8.39%	5.99%	9.04%	7.04%	7.34%	5.62%	2.04%	6.09%	4.18%	1.49%	5.40%	3.48%	1.07%	3.69%	3.70%	2.63%	2.10%	3.03%	7.85%	6.31%	3.65%	3.80%	5.71%	1.61%	3.79%	2.56%	3.27%	5.38%	7.89%	1.98%	5.06%	5.20%	4.15%	6.74%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	552	57	25	38	26	36	20	43	16	30	7	4	37	4	9	8	0	30	1	2	26	1	8	3	0	20	3	28	1	3	16	5	1	7	15	8	8	6					
		2.93%	3.70%	2.93%	3.66%	3.07%	3.65%	2.62%	2.91%	3.01%	3.58%	0.47%	4.87%	3.96%	2.98%	12.16%	2.53%	0.0%	3.17%	0.92%	1.75%	2.87%	1.01%	2.85%	3.15%	0.0%	4.22%	4.28%	2.51%	0.63%	2.56%	2.61%	3.84%	1.31%	2.31%	3.16%	4.62%	2.21%	3.68%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	483	67	35	66	23	27	40	53	15	16	13	2	30	2	0	7	2	9	0	0	13	1	4	0	2	3	1	19	2	1	4	3	1	2	9	2	9	0					
		2.56%	4.35%	4.10%	6.37%	2.71%	2.74%	5.24%	3.59%	2.82%	1.91%	0.88%	2.43%	3.21%	1.49%	0.0%	2.21%	2.15%	0.95%	0.0%	0.0%	1.43%	1.01%	1.42%	0.0%	2.43%	0.63%	1.42%	1.70%	1.26%	0.85%	0.65%	2.30%	1.31%	0.66%	1.89%	1.15%	2.49%	0.0%					
22	"5. ""За Русь Святую"""	62	9	3	2	1	3	1	3	1	4	5	0	3	0	0	1	1	4	1	2	2	0	0	0	0	1	0	3	0	0	2	2	0	2	3	2	0	1					
		0.32%	0.58%	0.35%	0.19%	0.11%	0.30%	0.13%	0.20%	0.18%	0.47%	0.34%	0.0%	0.32%	0.0%	0.0%	0.31%	1.07%	0.42%	0.92%	1.75%	0.22%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.26%	0.0%	0.0%	0.32%	1.53%	0.0%	0.66%	0.63%	1.15%	0.0%	0.61%					
23	"6. ""Объединенная Российская партия ""Русь"""	54	2	0	6	0	5	4	4	2	2	3	0	5	0	1	2	2	2	0	0	3	0	0	1	0	1	0	0	0	0	3	2	0	0	4	0	0	0					
		0.28%	0.13%	0.0%	0.57%	0.0%	0.50%	0.52%	0.27%	0.37%	0.23%	0.20%	0.0%	0.53%	0.0%	1.35%	0.63%	2.15%	0.21%	0.0%	0.0%	0.33%	0.0%	0.0%	1.05%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.49%	1.53%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	90	15	3	7	2	0	4	4	6	9	4	0	7	0	0	1	1	1	0	0	5	0	0	0	2	2	0	4	1	1	4	0	0	5	1	0	1	0					
		0.47%	0.97%	0.35%	0.67%	0.23%	0.0%	0.52%	0.27%	1.12%	1.07%	0.27%	0.0%	0.75%	0.0%	0.0%	0.31%	1.07%	0.10%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	2.43%	0.42%	0.0%	0.35%	0.63%	0.85%	0.65%	0.0%	0.0%	1.65%	0.21%	0.0%	0.27%	0.0%					
25	"8. ""Народно-республиканская партия России"""	35	2	1	0	1	1	1	5	0	1	1	0	1	0	0	0	0	0	0	1	5	0	2	2	0	0	0	0	2	2	2	1	0	0	1	1	1	1					
		0.18%	0.13%	0.11%	0.0%	0.11%	0.10%	0.13%	0.33%	0.0%	0.11%	0.06%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.87%	0.55%	0.0%	0.71%	2.10%	0.0%	0.0%	0.0%	0.0%	1.26%	1.70%	0.32%	0.76%	0.0%	0.0%	0.21%	0.57%	0.27%	0.61%					
26	"9. ""Российская экологическая партия ""Зеленые"""	51	1	4	3	4	2	5	3	1	1	6	0	2	0	0	0	0	3	0	0	4	1	0	0	0	0	0	5	0	0	0	0	0	0	2	3	1	0					
		0.27%	0.06%	0.46%	0.28%	0.47%	0.20%	0.65%	0.20%	0.18%	0.11%	0.40%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.44%	1.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	1.73%	0.27%	0.0%					
27	"10. ""Аграрная партия России"""	1556	59	33	59	32	34	43	61	23	22	9	6	155	15	3	7	0	86	6	32	135	28	35	2	20	149	30	39	19	41	147	3	25	34	32	21	88	23					
		8.27%	3.83%	3.86%	5.69%	3.78%	3.45%	5.63%	4.13%	4.33%	2.63%	0.61%	7.31%	16.63%	11.19%	4.05%	2.21%	0.0%	9.09%	5.55%	28.07%	14.93%	28.28%	12.49%	2.10%	24.39%	31.50%	42.85%	3.50%	12.02%	35.04%	24.05%	2.30%	32.89%	11.25%	6.75%	12.13%	24.37%	14.11%					
28	"11. ""Истинные патриоты России"""	25	1	1	0	0	2	0	1	1	1	0	1	0	0	0	1	0	3	0	0	1	1	1	0	0	3	0	4	1	0	0	0	0	0	0	0	1	1					
		0.13%	0.06%	0.11%	0.0%	0.0%	0.20%	0.0%	0.06%	0.18%	0.11%	0.0%	1.21%	0.0%	0.0%	0.0%	0.31%	0.0%	0.31%	0.0%	0.0%	0.11%	1.01%	0.35%	0.0%	0.0%	0.63%	0.0%	0.35%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.61%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	329	22	24	26	17	14	14	26	3	15	14	0	16	0	0	6	17	35	1	3	9	0	4	1	0	4	1	14	2	0	8	2	1	1	22	1	4	2					
		1.74%	1.43%	2.81%	2.50%	2.00%	1.42%	1.83%	1.76%	0.56%	1.79%	0.95%	0.0%	1.71%	0.0%	0.0%	1.89%	18.27%	3.69%	0.92%	2.63%	0.99%	0.0%	1.42%	1.05%	0.0%	0.84%	1.42%	1.25%	1.26%	0.0%	1.30%	1.53%	1.31%	0.33%	4.64%	0.57%	1.10%	1.22%					
30	"13. ""Демократическая партия России"""	71	4	7	8	4	2	1	8	2	3	2	0	3	0	0	2	0	2	1	0	2	1	0	1	0	1	1	5	0	0	3	0	0	1	6	0	1	0					
		0.37%	0.26%	0.82%	0.77%	0.47%	0.20%	0.13%	0.54%	0.37%	0.35%	0.13%	0.0%	0.32%	0.0%	0.0%	0.63%	0.0%	0.21%	0.92%	0.0%	0.22%	1.01%	0.0%	1.05%	0.0%	0.21%	1.42%	0.44%	0.0%	0.0%	0.49%	0.0%	0.0%	0.33%	1.26%	0.0%	0.27%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	67	1	2	1	9	2	3	6	2	1	2	0	6	2	0	1	0	3	0	1	3	1	1	2	1	4	1	7	0	0	0	0	0	0	0	4	1	0					
		0.35%	0.06%	0.23%	0.09%	1.06%	0.20%	0.39%	0.40%	0.37%	0.11%	0.13%	0.0%	0.64%	1.49%	0.0%	0.31%	0.0%	0.31%	0.0%	0.87%	0.33%	1.01%	0.35%	2.10%	1.21%	0.84%	1.42%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.31%	0.27%	0.0%					
32	"15. ""Партия СЛОН"""	33	2	2	2	1	1	0	1	2	0	5	0	2	0	0	2	0	1	2	1	1	0	0	0	0	0	0	4	0	0	0	1	0	0	2	1	0	0					
		0.17%	0.13%	0.23%	0.19%	0.11%	0.10%	0.0%	0.06%	0.37%	0.0%	0.34%	0.0%	0.21%	0.0%	0.0%	0.63%	0.0%	0.10%	1.85%	0.87%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.42%	0.57%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1096	144	55	110	54	75	54	108	29	101	42	2	56	11	4	7	0	33	8	3	44	3	4	3	0	13	3	60	11	5	11	6	0	11	9	12	1	4					
		5.82%	9.36%	6.44%	10.61%	6.38%	7.62%	7.07%	7.31%	5.46%	12.08%	2.85%	2.43%	6.00%	8.20%	5.40%	2.21%	0.0%	3.48%	7.40%	2.63%	4.86%	3.03%	1.42%	3.15%	0.0%	2.74%	4.28%	5.39%	6.96%	4.27%	1.80%	4.61%	0.0%	3.64%	1.89%	6.93%	0.27%	2.45%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	55	0	2	1	2	5	2	7	1	2	3	0	1	0	1	3	0	4	0	0	0	0	0	1	2	3	1	3	1	0	3	1	0	2	0	0	1	3					
		0.29%	0.0%	0.23%	0.09%	0.23%	0.50%	0.26%	0.47%	0.18%	0.23%	0.20%	0.0%	0.10%	0.0%	1.35%	0.94%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	1.05%	2.43%	0.63%	1.42%	0.26%	0.63%	0.0%	0.49%	0.76%	0.0%	0.66%	0.0%	0.0%	0.27%	1.84%					
35	"18. ""ЛДПР"""	2064	183	111	129	138	142	109	177	70	113	211	16	46	13	6	36	24	62	8	3	119	8	10	4	0	15	5	213	3	3	18	4	3	21	10	19	7	5					
		10.97%	11.89%	13.01%	12.45%	16.31%	14.43%	14.28%	11.99%	13.18%	13.51%	14.35%	19.51%	4.93%	9.70%	8.10%	11.39%	25.80%	6.55%	7.40%	2.63%	13.16%	8.08%	3.57%	4.21%	0.0%	3.17%	7.14%	19.13%	1.89%	2.56%	2.94%	3.07%	3.94%	6.95%	2.10%	10.98%	1.93%	3.06%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	858	37	35	35	22	43	25	80	23	52	89	1	40	9	0	21	18	66	5	0	42	2	11	4	3	20	0	35	21	1	17	5	0	20	47	18	9	2					
		4.56%	2.40%	4.10%	3.37%	2.60%	4.36%	3.27%	5.42%	4.33%	6.22%	6.05%	1.21%	4.29%	6.71%	0.0%	6.64%	19.35%	6.97%	4.62%	0.0%	4.64%	2.02%	3.92%	4.21%	3.65%	4.22%	0.0%	3.14%	13.29%	0.85%	2.78%	3.84%	0.0%	6.62%	9.91%	10.40%	2.49%	1.22%					
37	"20. ""Политическая партия ""Единая Россия"""	6484	463	272	256	236	295	230	543	196	223	872	29	232	26	24	127	12	419	34	33	293	27	110	52	37	136	15	362	61	32	253	41	24	142	133	29	126	89					
		34.46%	30.10%	31.88%	24.71%	27.89%	29.97%	30.14%	36.78%	36.91%	26.67%	59.31%	35.36%	24.89%	19.40%	32.43%	40.18%	12.90%	44.29%	31.48%	28.94%	32.41%	27.27%	39.28%	54.73%	45.12%	28.75%	21.42%	32.52%	38.60%	27.35%	41.40%	31.53%	31.57%	47.01%	28.05%	16.76%	34.90%	54.60%					
38	"21. ""Российская Конституционно-демократическая партия"""	42	2	1	0	1	3	1	1	1	3	7	0	2	0	1	0	0	1	0	1	1	2	3	1	0	0	0	2	0	0	1	0	0	4	0	0	3	0					
		0.22%	0.13%	0.11%	0.0%	0.11%	0.30%	0.13%	0.06%	0.18%	0.35%	0.47%	0.0%	0.21%	0.0%	1.35%	0.0%	0.0%	0.10%	0.0%	0.87%	0.11%	2.02%	1.07%	1.05%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.16%	0.0%	0.0%	1.32%	0.0%	0.0%	0.83%	0.0%					
39	"22. ""Развитие предпринимательства"""	38	5	3	4	2	1	0	4	2	1	2	0	2	0	0	0	0	2	1	0	1	0	0	0	0	1	0	2	1	0	0	1	0	2	1	0	0	0					
		0.20%	0.32%	0.35%	0.38%	0.23%	0.10%	0.0%	0.27%	0.37%	0.11%	0.13%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.21%	0.92%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.17%	0.63%	0.0%	0.0%	0.76%	0.0%	0.66%	0.21%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2305	242	97	151	134	166	86	156	49	135	43	7	138	36	7	38	10	107	16	15	100	6	32	5	5	28	1	206	4	8	51	30	4	25	96	25	37	9					
		12.25%	15.73%	11.37%	14.57%	15.83%	16.86%	11.27%	10.56%	9.22%	16.14%	2.92%	8.53%	14.80%	26.86%	9.45%	12.02%	10.75%	11.31%	14.81%	13.15%	11.06%	6.06%	11.42%	5.26%	6.09%	5.91%	1.42%	18.50%	2.53%	6.83%	8.34%	23.07%	5.26%	8.27%	20.25%	14.45%	10.24%	5.52%					
																																												
41	Против всех	533	39	36	31	26	25	27	40	29	19	61	4	27	6	10	9	3	3	2	3	17	3	4	0	3	3	0	40	3	4	11	6	0	5	14	11	9	0					
		2.83%	2.53%	4.22%	2.99%	3.07%	2.54%	3.53%	2.71%	5.46%	2.27%	4.14%	4.87%	2.89%	4.47%	13.51%	2.84%	3.22%	0.31%	1.85%	2.63%	1.88%	3.03%	1.42%	0.0%	3.65%	0.63%	0.0%	3.59%	1.89%	3.41%	1.80%	4.61%	0.0%	1.65%	2.95%	6.35%	2.49%	0.0%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
