Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Топчихинская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580	УИК №1581	УИК №1582	УИК №1583	УИК №1584	УИК №1585	УИК №1586	УИК №1587	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594					
		0.14%	0.14%	0.10%	0.00%	0.14%	0.00%	0.38%	0.00%	0.00%	0.16%	0.57%	0.00%	0.00%	0.88%	0.00%	0.00%	0.24%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.84%	0.00%	0.00%	0.27%	0.15%	0.00%	0.33%	0.68%	0.27%					
24	7.Политическая партия «Либерально-демократическая партия России»	1412	154	81	128	252	40	60	20	6	41	17	35	29	7	28	9	77	11	19	43	24	39	6	12	14	28	33	75	11	30	27	56					
		10.12%	10.64%	8.06%	10.88%	17.17%	9.17%	11.32%	9.17%	5.31%	6.46%	9.66%	8.35%	10.74%	6.14%	6.70%	12.68%	9.05%	7.80%	6.33%	10.09%	13.48%	8.04%	4.11%	10.08%	7.82%	8.67%	9.04%	11.26%	14.29%	9.84%	18.24%	7.48%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	984	141	112	98	94	12	46	9	8	41	9	17	12	6	49	2	63	6	13	27	12	15	7	5	13	11	34	63	12	7	8	32					
		7.05%	9.74%	11.14%	8.33%	6.40%	2.75%	8.68%	4.13%	7.08%	6.46%	5.11%	4.06%	4.44%	5.26%	11.72%	2.82%	7.40%	4.26%	4.33%	6.34%	6.74%	3.09%	4.79%	4.20%	7.26%	3.41%	9.32%	9.46%	15.58%	2.30%	5.41%	4.27%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	86	5	4	11	13	2	3	0	1	2	1	3	1	1	4	0	4	1	5	1	1	3	1	3	1	4	1	4	2	1	0	3					
		0.62%	0.35%	0.40%	0.93%	0.89%	0.46%	0.57%	0.00%	0.88%	0.31%	0.57%	0.72%	0.37%	0.88%	0.96%	0.00%	0.47%	0.71%	1.67%	0.23%	0.56%	0.62%	0.68%	2.52%	0.56%	1.24%	0.27%	0.60%	2.60%	0.33%	0.00%	0.40%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8794	896	615	688	918	337	240	140	72	425	130	273	176	80	220	46	516	91	230	272	95	328	124	91	132	197	176	412	46	204	83	541					
		63.02%	61.92%	61.19%	58.45%	62.53%	77.29%	45.28%	64.22%	63.72%	66.93%	73.86%	65.16%	65.19%	70.18%	52.63%	64.79%	60.63%	64.54%	76.67%	63.85%	53.37%	67.63%	84.93%	76.47%	73.74%	60.99%	48.22%	61.86%	59.74%	66.89%	56.08%	72.23%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	73	7	7	15	2	0	3	2	0	3	0	3	0	0	1	0	9	0	0	4	0	5	2	1	2	1	2	2	0	0	1	1					
		0.52%	0.48%	0.70%	1.27%	0.14%	0.00%	0.57%	0.92%	0.00%	0.47%	0.00%	0.72%	0.00%	0.00%	0.24%	0.00%	1.06%	0.00%	0.00%	0.94%	0.00%	1.03%	1.37%	0.84%	1.12%	0.31%	0.55%	0.30%	0.00%	0.00%	0.68%	0.13%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
