Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Волгодонская районная																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №2508	УИК №2509					
		0.23%	0.0%	0.16%	0.22%	0.21%	0.0%	0.55%	0.26%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.85%	0.50%	0.0%	0.14%	0.48%	0.38%	0.17%	0.0%	0.14%	0.38%	0.36%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	34	4	0	1	3	1	0	0	0	2	0	0	0	0	0	1	0	0	4	1	2	4	0	4	0	1	3	3					
		0.25%	1.04%	0.0%	0.22%	0.63%	0.42%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.85%	0.0%	0.0%	0.59%	0.24%	0.38%	0.70%	0.0%	0.59%	0.0%	0.12%	0.26%	0.39%					
32	"15. ""Партия СЛОН"""	16	0	1	0	1	1	1	0	0	2	0	1	0	0	0	1	0	0	0	1	1	2	1	0	0	2	1	0					
		0.12%	0.0%	0.16%	0.0%	0.21%	0.42%	0.09%	0.0%	0.0%	0.16%	0.0%	0.37%	0.0%	0.0%	0.0%	0.85%	0.0%	0.0%	0.0%	0.24%	0.19%	0.35%	0.36%	0.0%	0.0%	0.24%	0.08%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	618	17	25	24	3	12	32	28	15	73	1	4	9	34	5	2	24	22	29	6	15	13	12	37	19	73	62	22					
		4.63%	4.42%	4.07%	5.28%	0.63%	5.15%	2.97%	7.40%	4.50%	6.07%	0.5%	1.48%	5.62%	12.87%	6.32%	1.70%	4.05%	5.11%	4.32%	1.44%	2.86%	2.29%	4.37%	5.52%	7.30%	8.86%	5.57%	2.90%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	42	2	0	1	4	2	1	1	3	4	0	0	0	0	0	2	4	0	6	1	3	4	0	3	0	0	1	0					
		0.31%	0.52%	0.0%	0.22%	0.84%	0.85%	0.09%	0.26%	0.90%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	1.70%	0.67%	0.0%	0.89%	0.24%	0.57%	0.70%	0.0%	0.44%	0.0%	0.0%	0.08%	0.0%					
35	"18. ""ЛДПР"""	1718	67	79	54	32	36	101	54	39	190	13	23	32	55	24	4	7	54	71	37	78	92	37	104	47	119	176	93					
		12.88%	17.44%	12.88%	11.89%	6.79%	15.45%	9.37%	14.28%	11.71%	15.80%	6.5%	8.55%	20.0%	20.83%	30.37%	3.41%	1.18%	12.55%	10.58%	8.93%	14.88%	16.22%	13.50%	15.52%	18.07%	14.45%	15.82%	12.26%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	174	8	3	5	6	2	18	13	4	9	2	0	3	4	0	3	18	6	11	8	6	6	1	8	5	15	1	9					
		1.30%	2.08%	0.48%	1.10%	1.27%	0.85%	1.67%	3.43%	1.20%	0.74%	1.0%	0.0%	1.87%	1.51%	0.0%	2.56%	3.04%	1.39%	1.63%	1.93%	1.14%	1.05%	0.36%	1.19%	1.92%	1.82%	0.08%	1.18%					
37	"20. ""Политическая партия ""Единая Россия"""	7103	193	355	233	318	101	667	167	199	604	156	196	56	60	28	58	378	221	352	228	275	227	174	343	87	323	616	488					
		53.28%	50.26%	57.91%	51.32%	67.51%	43.34%	61.93%	44.17%	59.75%	50.24%	78.0%	72.86%	35.0%	22.72%	35.44%	49.57%	63.85%	51.39%	52.45%	55.07%	52.48%	40.03%	63.50%	51.19%	33.46%	39.24%	55.39%	64.37%					
38	"21. ""Российская Конституционно-демократическая партия"""	43	1	0	2	2	0	4	1	1	5	1	0	0	0	0	1	1	5	1	2	0	5	1	4	0	1	2	3					
		0.32%	0.26%	0.0%	0.44%	0.42%	0.0%	0.37%	0.26%	0.30%	0.41%	0.5%	0.0%	0.0%	0.0%	0.0%	0.85%	0.16%	1.16%	0.14%	0.48%	0.0%	0.88%	0.36%	0.59%	0.0%	0.12%	0.17%	0.39%					
39	"22. ""Развитие предпринимательства"""	30	0	1	1	0	1	1	1	0	1	0	2	1	0	0	1	0	0	3	2	0	0	0	4	1	4	3	3					
		0.22%	0.0%	0.16%	0.22%	0.0%	0.42%	0.09%	0.26%	0.0%	0.08%	0.0%	0.74%	0.62%	0.0%	0.0%	0.85%	0.0%	0.0%	0.44%	0.48%	0.0%	0.0%	0.0%	0.59%	0.38%	0.48%	0.26%	0.39%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1565	31	52	55	40	40	98	54	40	149	6	25	30	40	7	25	66	43	82	56	51	101	18	66	47	117	151	75					
		11.74%	8.07%	8.48%	12.11%	8.49%	17.16%	9.09%	14.28%	12.01%	12.39%	3.0%	9.29%	18.75%	15.15%	8.86%	21.36%	11.14%	10.0%	12.22%	13.52%	9.73%	17.81%	6.56%	9.85%	18.07%	14.21%	13.57%	9.89%					
																																		
41	Против всех	394	11	20	13	15	5	15	9	7	32	2	5	12	20	3	3	11	16	24	9	15	14	0	44	13	40	20	16					
		2.95%	2.86%	3.26%	2.86%	3.18%	2.14%	1.39%	2.38%	2.10%	2.66%	1.0%	1.85%	7.5%	7.57%	3.79%	2.56%	1.85%	3.72%	3.57%	2.17%	2.86%	2.46%	0.0%	6.56%	5.0%	4.86%	1.79%	2.11%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
