Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																						
Дата голосования: 02.12.2007																																																						
																																																						
Наименование Избирательной комиссии:    Лаишевская																																																						
																																																						
Сводная таблица результатов выборов																																																						
																																																						
		Сумма	УИК №1753	УИК №1754	УИК №1755	УИК №1756	УИК №1757	УИК №1758	УИК №1759	УИК №1760	УИК №1761	УИК №1762	УИК №1763	УИК №1764	УИК №1765	УИК №1766	УИК №1767	УИК №1768	УИК №1769	УИК №1770	УИК №1771	УИК №1772	УИК №1773	УИК №1774	УИК №1775	УИК №1776	УИК №1777	УИК №1778	УИК №1779	УИК №1780	УИК №1781	УИК №1782	УИК №1783	УИК №1784	УИК №1785	УИК №1786	УИК №1787	УИК №1788	УИК №1789	УИК №1790	УИК №1791	УИК №1792	УИК №1793	УИК №1794	УИК №1795	УИК №1796	УИК №1797	УИК №1798	УИК №1799					
		0.10%	0.46%	0.00%	0.00%	0.10%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.89%	0.00%	0.00%	0.28%	0.00%	0.00%	0.55%	0.07%	0.00%	0.16%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	467	12	0	3	44	42	14	5	14	9	20	3	3	3	3	1	0	0	0	1	3	1	0	7	2	1	10	2	3	22	48	21	19	16	27	2	13	0	6	0	66	0	0	2	1	0	0	18					
		1.88%	1.39%	0.00%	3.16%	4.29%	4.87%	0.88%	0.50%	1.80%	1.62%	1.81%	1.26%	0.64%	1.01%	0.49%	0.67%	0.00%	0.00%	0.00%	0.17%	0.80%	0.64%	0.00%	0.95%	0.36%	0.60%	2.38%	0.60%	0.74%	3.67%	4.55%	2.91%	2.12%	1.78%	1.97%	1.30%	2.04%	0.00%	1.17%	0.00%	5.03%	0.00%	0.00%	0.37%	0.65%	0.00%	0.00%	3.66%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	183	0	0	0	0	6	3	2	6	6	0	2	4	1	0	0	0	2	2	1	0	1	0	3	2	1	1	1	2	10	44	6	5	0	8	0	0	0	0	0	54	0	0	0	0	0	0	10					
		0.74%	0.00%	0.00%	0.00%	0.00%	0.70%	0.19%	0.20%	0.77%	1.08%	0.00%	0.84%	0.85%	0.34%	0.00%	0.00%	0.00%	0.63%	0.65%	0.17%	0.00%	0.64%	0.00%	0.41%	0.36%	0.60%	0.24%	0.30%	0.49%	1.67%	4.17%	0.83%	0.56%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	4.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.03%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	93	9	0	0	4	0	8	1	0	1	4	0	2	1	1	0	0	0	0	0	0	1	0	2	0	0	0	1	0	0	3	3	0	17	20	0	2	0	3	0	9	0	0	0	0	0	0	1					
		0.37%	1.04%	0.00%	0.00%	0.39%	0.00%	0.50%	0.10%	0.00%	0.18%	0.36%	0.00%	0.43%	0.34%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%	0.00%	0.27%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.28%	0.42%	0.00%	1.89%	1.46%	0.00%	0.31%	0.00%	0.59%	0.00%	0.69%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	22486	776	51	85	937	694	1261	956	705	458	1041	230	453	253	592	143	536	314	302	565	361	150	118	702	546	164	400	323	400	540	871	666	806	818	1094	150	592	110	471	102	1044	93	64	536	152	173	283	405					
		90.42%	90.02%	98.08%	89.47%	91.41%	80.51%	79.16%	95.98%	90.62%	82.52%	94.46%	96.64%	96.38%	84.90%	97.21%	95.97%	10.00%	98.74%	98.05%	98.78%	96.27%	95.54%	10.00%	95.64%	98.20%	98.20%	95.01%	96.13%	98.04%	90.15%	82.48%	92.24%	90.06%	90.79%	79.97%	97.40%	92.94%	10.00%	91.99%	10.00%	79.63%	92.08%	10.00%	98.71%	98.06%	10.00%	10.00%	82.32%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	117	3	0	0	4	1	4	0	3	1	1	0	1	3	1	0	0	0	0	0	0	1	0	6	0	0	0	0	0	4	18	8	4	5	32	0	1	0	4	0	10	0	0	0	0	0	0	2					
		0.47%	0.35%	0.00%	0.00%	0.39%	0.12%	0.25%	0.00%	0.39%	0.18%	0.09%	0.00%	0.21%	1.01%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%	0.00%	0.82%	0.00%	0.00%	0.00%	0.00%	0.00%	0.67%	1.70%	1.11%	0.45%	0.55%	2.34%	0.00%	0.16%	0.00%	0.78%	0.00%	0.76%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
