Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Зеленчукская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130					
		0.24%	0.70%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.00%	0.25%	1.08%	0.63%	0.00%	0.31%	0.00%	0.00%	0.30%	0.00%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.70%	0.00%	3.48%	0.22%	2.31%	0.09%	0.62%	0.00%	0.50%	0.00%	0.89%	0.38%					
19	2.Всероссийская политическая партия «Гражданская Сила»	38	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	3	0	2	1	12	0	0	0	0	0	13	3					
		0.10%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.99%	0.22%	4.62%	0.00%	0.00%	0.00%	0.00%	0.00%	1.28%	0.14%					
20	3.Политическая партия «Демократическая партия России»	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	2	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.38%	0.00%	0.09%	0.00%	0.00%	0.00%	0.20%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2789	84	122	105	105	102	222	224	106	135	3	60	195	179	43	57	17	30	62	66	40	47	11	55	80	58	24	175	17	55	13	65	40	16	40	28	35	55	18					
		7.47%	8.45%	7.80%	7.00%	5.25%	4.55%	12.44%	21.71%	8.33%	7.53%	6.52%	14.96%	13.14%	22.54%	4.30%	5.96%	4.96%	2.62%	6.28%	5.92%	4.08%	4.13%	6.83%	7.01%	6.67%	6.61%	7.19%	24.44%	6.94%	27.36%	2.88%	25.00%	3.48%	1.41%	3.05%	6.95%	9.04%	5.41%	0.85%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	8	6					
		0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.79%	0.28%					
23	6.Политическая партия «Партия социальной справедливости»	37	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	12	0	0	0	2	0	2	3					
		0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.94%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.66%	4.62%	0.00%	0.00%	0.00%	0.50%	0.00%	0.20%	0.14%					
24	7.Политическая партия «Либерально-демократическая партия России»	710	14	4	106	15	11	21	2	1	21	0	1	7	23	3	19	1	18	27	27	37	11	0	9	0	0	0	28	0	8	6	5	1	0	3	0	2	167	112					
		1.90%	1.41%	0.26%	7.07%	0.75%	0.49%	1.18%	0.19%	0.08%	1.17%	0.00%	0.25%	0.47%	2.90%	0.30%	1.99%	0.29%	1.57%	2.74%	2.42%	3.78%	0.97%	0.00%	1.15%	0.00%	0.00%	0.00%	3.91%	0.00%	3.98%	1.33%	1.92%	0.09%	0.00%	0.23%	0.00%	0.52%	16.44%	5.29%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	190	6	0	0	0	0	0	0	0	6	0	0	9	13	0	7	2	4	14	11	7	10	0	10	0	0	0	9	0	10	1	13	2	0	0	5	0	46	5					
		0.51%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.61%	1.64%	0.00%	0.73%	0.58%	0.35%	1.42%	0.99%	0.71%	0.88%	0.00%	1.27%	0.00%	0.00%	0.00%	1.26%	0.00%	4.98%	0.22%	5.00%	0.17%	0.00%	0.00%	1.24%	0.00%	4.53%	0.24%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	96	0	0	0	0	0	0	0	0	0	0	0	25	3	0	1	1	4	1	0	2	0	0	0	0	0	0	4	0	0	2	0	16	12	6	2	0	7	10					
		0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.68%	0.38%	0.00%	0.10%	0.29%	0.35%	0.10%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.00%	0.44%	0.00%	1.39%	1.06%	0.46%	0.50%	0.00%	0.69%	0.47%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	33176	881	1438	1289	1880	2130	1542	806	1166	1626	43	336	1218	564	952	867	322	1054	874	996	883	1070	150	711	1120	819	308	484	228	113	424	121	1085	1096	1264	363	350	679	1924					
		88.89%	88.63%	91.94%	85.93%	94.00%	94.96%	86.39%	78.10%	91.59%	90.74%	93.48%	83.79%	82.08%	71.03%	95.20%	90.69%	93.88%	91.97%	88.55%	89.33%	90.10%	94.02%	93.17%	90.57%	93.33%	93.39%	92.22%	67.60%	93.06%	56.22%	93.81%	46.54%	94.35%	96.82%	96.27%	90.07%	90.44%	66.83%	90.84%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	47	0	0	0	0	0	0	0	0	1	0	3	0	2	0	1	0	3	3	0	0	0	0	0	0	0	0	4	0	0	1	18	3	0	0	1	0	7	0					
		0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.00%	0.75%	0.00%	0.25%	0.00%	0.10%	0.00%	0.26%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.00%	0.22%	6.92%	0.26%	0.00%	0.00%	0.25%	0.00%	0.69%	0.00%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
