Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Зеленчукская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129					
		0.92%	0.34%	0.10%	0.07%	0.07%	0.05%	0.04%	2.94%	0.11%	0.08%	0.06%	0.00%	0.00%	0.13%	0.24%	0.41%	0.48%	0.00%	0.17%	0.96%	0.11%	0.10%	0.08%	0.65%	0.13%	0.08%	0.12%	0.61%	2.10%	0.36%	0.36%	0.23%	4.53%	0.08%	0.66%	0.07%	1.06%	3.69%	19.77%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	93	2	1	3	3	4	5	6	2	2	3	0	0	3	1	1	2	1	2	4	1	2	2	1	1	2	2	0	10	0	0	0	6	1	5	3	1	1	10					
		0.26%	0.67%	0.10%	0.20%	0.20%	0.21%	0.22%	0.36%	0.22%	0.17%	0.18%	0.00%	0.00%	0.20%	0.12%	0.10%	0.19%	0.27%	0.17%	0.38%	0.11%	0.20%	0.17%	0.65%	0.13%	0.17%	0.24%	0.00%	1.05%	0.00%	0.00%	0.00%	2.47%	0.08%	0.41%	0.22%	0.26%	0.06%	1.46%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5913	98	141	290	201	466	320	179	120	210	290	0	42	231	121	148	160	51	251	193	201	170	170	22	109	173	122	14	333	26	56	60	84	187	201	287	55	8	123					
		16.28%	32.89%	14.46%	19.41%	13.35%	24.03%	14.12%	10.74%	13.02%	17.49%	17.33%	0.00%	10.50%	15.08%	14.79%	15.12%	15.30%	13.56%	21.51%	18.54%	22.33%	17.40%	14.29%	14.29%	14.59%	14.66%	14.51%	4.29%	34.94%	9.29%	20.07%	13.73%	34.57%	14.52%	16.52%	21.51%	14.55%	0.51%	18.01%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	107	1	1	1	1	1	2	9	1	1	1	0	0	1	1	1	5	0	1	2	1	1	0	1	1	1	1	0	8	0	1	0	47	4	2	1	2	2	4					
		0.29%	0.34%	0.10%	0.07%	0.07%	0.05%	0.09%	0.54%	0.11%	0.08%	0.06%	0.00%	0.00%	0.07%	0.12%	0.10%	0.48%	0.00%	0.09%	0.19%	0.11%	0.10%	0.00%	0.65%	0.13%	0.08%	0.12%	0.00%	0.84%	0.00%	0.36%	0.00%	19.34%	0.31%	0.16%	0.07%	0.53%	0.13%	0.59%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	29511	192	826	1195	1295	1458	1932	1359	795	982	1373	44	340	1290	690	822	860	320	906	823	692	799	1010	127	632	1000	712	310	561	251	217	375	54	1089	993	1037	312	1491	347					
		81.25%	64.43%	84.72%	79.99%	85.99%	75.19%	85.22%	81.52%	86.23%	81.77%	82.07%	100.00%	85.00%	84.20%	84.35%	83.96%	82.22%	85.11%	77.63%	79.06%	76.89%	81.78%	84.87%	82.47%	84.61%	84.75%	84.66%	95.09%	58.87%	89.64%	77.78%	85.81%	22.22%	84.55%	81.59%	77.74%	82.54%	94.97%	50.81%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	47	1	0	0	1	1	1	2	1	2	1	0	0	0	1	1	2	0	1	0	1	1	0	1	1	1	1	0	6	0	1	1	4	2	3	2	1	1	5					
		0.13%	0.34%	0.00%	0.00%	0.07%	0.05%	0.04%	0.12%	0.11%	0.17%	0.06%	0.00%	0.00%	0.00%	0.12%	0.10%	0.19%	0.00%	0.09%	0.00%	0.11%	0.10%	0.00%	0.65%	0.13%	0.08%	0.12%	0.00%	0.63%	0.00%	0.36%	0.23%	1.65%	0.16%	0.25%	0.15%	0.26%	0.06%	0.73%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
