Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
Наименование Избирательной комиссии:    Пригородная																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693					
		68.31%	75.93%	66.51%	70.73%	69.92%	73.70%	90.80%	58.89%	74.83%	71.48%	87.01%	84.21%	70.59%	82.42%	83.54%	62.85%	61.11%	60.58%	73.02%	77.92%	78.25%	83.10%	70.11%	73.17%	81.29%	73.43%	76.69%	62.51%	60.29%	77.16%	55.79%	72.41%	78.91%	61.79%	67.46%	70.76%	75.64%	68.67%	68.68%	64.94%	69.01%	73.39%	68.11%	66.67%	56.33%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	102	0	4	4	1	4	1	3	3	11	0	3	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	10	14	1	1	0	0	3	16	3	1	2	2	0	4	0	1	1	5					
		0.49%	0.00%	0.37%	0.45%	0.81%	0.84%	1.15%	0.35%	0.42%	0.96%	0.00%	1.58%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.35%	0.23%	0.00%	0.00%	0.48%	0.00%	1.14%	0.93%	0.62%	1.05%	0.00%	0.00%	0.55%	0.95%	1.27%	0.16%	0.32%	0.32%	0.00%	0.48%	0.00%	0.54%	0.21%	0.37%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
