Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Пригородная 																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №680	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №688	УИК №689	УИК №692	УИК №693					
		20.76%	21.22%	20.73%	16.67%	14.96%	2.70%	21.85%	25.21%	11.24%	13.33%	17.05%	15.66%	4.65%	18.75%	22.01%	29.41%	14.00%	15.94%	15.76%	11.43%	20.76%	19.33%	22.98%	14.80%	22.56%	27.64%	22.86%	14.08%	13.95%	19.15%	19.64%	14.81%	24.47%	26.17%	14.86%	15.97%	14.18%	25.53%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2893	187	163	18	49	9	110	175	10	25	51	23	11	48	53	10	7	47	38	104	154	22	28	24	181	237	15	17	23	99	230	37	92	78	53	141	94	230					
		20.36%	22.42%	22.83%	21.43%	12.86%	12.16%	23.11%	18.08%	11.24%	18.52%	23.50%	27.71%	25.58%	23.08%	20.46%	11.76%	14.00%	17.03%	23.03%	27.01%	20.90%	18.49%	17.39%	12.24%	24.17%	20.34%	10.71%	23.94%	26.74%	21.06%	19.64%	22.84%	17.59%	15.82%	23.87%	21.86%	24.23%	19.44%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	118	5	7	1	2	0	3	12	2	1	2	1	1	1	6	0	2	1	0	3	5	0	0	2	2	7	0	1	1	7	13	1	3	5	3	4	6	8					
		0.83%	0.60%	0.98%	1.19%	0.52%	0.00%	0.63%	1.24%	2.25%	0.74%	0.92%	1.20%	2.33%	0.48%	2.32%	0.00%	4.00%	0.36%	0.00%	0.78%	0.68%	0.00%	0.00%	1.02%	0.27%	0.60%	0.00%	1.41%	1.16%	1.49%	1.11%	0.62%	0.57%	1.01%	1.35%	0.62%	1.55%	0.68%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1858	91	64	14	43	6	43	112	10	9	24	3	0	39	31	5	2	17	13	47	109	11	23	23	110	209	20	19	13	107	171	20	51	45	31	99	54	170					
		13.08%	10.91%	8.96%	16.67%	11.29%	8.11%	9.03%	11.57%	11.24%	6.67%	11.06%	3.61%	0.00%	18.75%	11.97%	5.88%	4.00%	6.16%	7.88%	12.21%	14.79%	9.24%	14.29%	11.73%	14.69%	17.94%	14.29%	26.76%	15.12%	22.77%	14.60%	12.35%	9.75%	9.13%	13.96%	15.35%	13.92%	14.37%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	226	12	7	1	6	3	9	28	2	4	2	0	0	1	5	2	0	1	4	2	15	2	1	0	7	23	4	2	3	10	16	4	4	5	5	15	4	17					
		1.59%	1.44%	0.98%	1.19%	1.57%	4.05%	1.89%	2.89%	2.25%	2.96%	0.92%	0.00%	0.00%	0.48%	1.93%	2.35%	0.00%	0.36%	2.42%	0.52%	2.04%	1.68%	0.62%	0.00%	0.93%	1.97%	2.86%	2.82%	3.49%	2.13%	1.37%	2.47%	0.76%	1.01%	2.25%	2.33%	1.03%	1.44%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5494	312	283	30	216	52	181	334	50	73	92	42	28	69	96	43	32	160	75	165	265	55	64	115	250	306	53	18	33	141	469	55	225	210	95	267	151	389					
		38.67%	37.41%	39.64%	35.71%	56.69%	70.27%	38.03%	34.50%	56.18%	54.07%	42.40%	50.60%	65.12%	33.17%	37.07%	50.59%	64.00%	57.97%	45.45%	42.86%	35.96%	46.22%	39.75%	58.67%	33.38%	26.27%	37.86%	25.35%	38.37%	30.00%	40.05%	33.95%	43.02%	42.60%	42.79%	41.40%	38.92%	32.88%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	320	27	19	2	5	1	16	31	1	0	0	0	0	4	1	0	0	1	0	8	11	1	6	0	18	33	15	2	0	8	17	15	10	6	2	8	13	39					
		2.25%	3.24%	2.66%	2.38%	1.31%	1.35%	3.36%	3.20%	1.12%	0.00%	0.00%	0.00%	0.00%	1.92%	0.39%	0.00%	0.00%	0.36%	0.00%	2.08%	1.49%	0.84%	3.73%	0.00%	2.40%	2.83%	10.71%	2.82%	0.00%	1.70%	1.45%	9.26%	1.91%	1.22%	0.90%	1.24%	3.35%	3.30%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
