Выборы Президента Российской Федерации																																		
																																		
Наименование Избирательной комиссии:    Кавалеровская   																																		
																																		
Итоги голосования 																																		
																																		
		Сумма	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №1310	УИК №1311	УИК №1312					
11	Число полученных открепительных  удостоверений	459	28	8	5	10	15	10	27	10	15	15	25	10	25	21	19	30	33	14	15	5	20	19	26	15	24	15	0					
12	Число выданных открепительных удостоверений	403	28	5	5	7	10	9	27	10	11	11	20	6	22	20	17	25	31	14	12	5	16	17	25	15	22	13	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	220	5	5	5	5	7	7	3	7	5	6	10	9	20	10	18	10	8	23	8	6	10	6	7	5	3	3	9					
14	Число неиспользованных открепительных удостоверений	56	0	3	0	3	5	1	0	0	4	4	5	4	3	1	2	5	2	0	3	0	4	2	1	0	2	2	0					
15	"Число открепительных удостоверений, выданных в ТИК"	34	1	0	0	2	0	1	3	1	2	0	4	0	2	0	2	0	2	2	2	1	4	0	0	1	1	3	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																		
18	. Глазьев Сергей Юрьевич	2099	13	6	12	6	14	51	68	32	27	102	133	105	120	134	125	132	132	136	88	104	146	71	76	62	64	134	6					
		14.33%	3.86%	3.66%	8.63%	2.80%	8.24%	9.44%	10.13%	8.96%	10.93%	15.62%	18.12%	16.25%	15.27%	18.21%	17.48%	16.14%	17.74%	17.82%	13.25%	16.59%	19.34%	12.28%	11.95%	10.69%	10.17%	20.65%	6.06%					
19	. Малышкин Олег Александрович	579	6	10	6	7	10	27	13	12	9	35	37	36	23	21	27	26	31	19	39	25	17	23	15	32	38	29	6					
		3.95%	1.78%	6.10%	4.32%	3.27%	5.88%	5.00%	1.94%	3.36%	3.64%	5.36%	5.04%	5.57%	2.93%	2.85%	3.78%	3.18%	4.17%	2.49%	5.87%	3.99%	2.25%	3.98%	2.36%	5.52%	6.04%	4.47%	6.06%					
20	. Миронов Сергей Михайлович	162	6	0	1	0	3	7	5	3	2	11	7	7	9	5	8	10	6	4	5	8	10	2	5	16	7	13	2					
		1.11%	1.78%	0.00%	0.72%	0.00%	1.76%	1.30%	0.75%	0.84%	0.81%	1.68%	0.95%	1.08%	1.15%	0.68%	1.12%	1.22%	0.81%	0.52%	0.75%	1.28%	1.32%	0.35%	0.79%	2.76%	1.11%	2.00%	2.02%					
21	. Путин Владимир Владимирович	6684	210	84	81	153	91	259	378	204	145	277	273	271	332	302	298	359	298	354	298	242	327	296	303	254	288	251	56					
		45.62%	62.31%	51.22%	58.27%	71.50%	53.53%	47.96%	56.33%	57.14%	58.70%	42.42%	37.19%	41.95%	42.24%	41.03%	41.68%	43.89%	40.05%	46.40%	44.88%	38.60%	43.31%	51.21%	47.64%	43.79%	45.79%	38.67%	56.57%					
22	. Хакамада Ирина Муцуовна	602	5	1	2	1	9	17	17	5	4	31	38	28	33	39	37	35	30	47	28	32	30	18	22	28	40	23	2					
		4.11%	1.48%	0.61%	1.44%	0.47%	5.29%	3.15%	2.53%	1.40%	1.62%	4.75%	5.18%	4.33%	4.20%	5.30%	5.17%	4.28%	4.03%	6.16%	4.22%	5.10%	3.97%	3.11%	3.46%	4.83%	6.36%	3.54%	2.02%					
23	. Харитонов Николай Михайлович	3662	80	55	30	40	33	146	154	90	49	165	207	157	202	197	178	176	198	158	178	160	184	134	177	161	167	166	20					
		24.99%	23.74%	33.54%	21.58%	18.69%	19.41%	27.04%	22.95%	25.21%	19.84%	25.27%	28.20%	24.30%	25.70%	26.77%	24.90%	21.52%	26.61%	20.71%	26.81%	25.52%	24.37%	23.18%	27.83%	27.76%	26.55%	25.58%	20.20%					
																																		
24	Против всех	731	13	7	6	4	8	27	34	10	10	25	31	33	59	35	35	79	41	37	23	38	38	29	31	24	20	27	7					
		4.99%	3.86%	4.27%	4.32%	1.87%	4.71%	5.00%	5.07%	2.80%	4.05%	3.83%	4.22%	5.11%	7.51%	4.76%	4.90%	9.66%	5.51%	4.85%	3.46%	6.06%	5.03%	5.02%	4.87%	4.14%	3.18%	4.16%	7.07%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
