Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Куйбышевская городская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	479	19	23	21	17	19	19	19	19	19	19	19	17	31	19	15	23	19	9	19	19	19	19	19	19	19					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	318	8	9	21	14	8	8	11	13	9	11	19	17	25	12	11	19	12	6	16	10	11	12	10	11	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	267	9	40	14	10	5	8	4	7	7	7	18	10	13	7	10	6	8	11	12	7	16	8	1	23	6					
14	Число погашенных неиспользованных открепительных удостоверений	161	11	14	0	3	11	11	8	6	10	8	0	0	6	7	4	4	7	3	3	9	8	7	9	8	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	21	1	0	2	0	1	2	1	1	2	2	1	1	0	0	3	0	1	0	0	0	1	0	2	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	1.Политическая партия «Аграрная партия России»	416	10	17	13	11	15	15	9	14	16	22	16	24	36	12	36	13	20	20	17	7	15	15	16	14	13					
		2.05%	1.49%	1.70%	1.33%	1.48%	1.96%	1.96%	1.21%	1.94%	2.28%	3.40%	1.89%	2.89%	3.35%	1.77%	3.90%	1.54%	2.41%	2.11%	2.16%	0.82%	1.80%	1.62%	2.45%	1.88%	1.59%					
19	2.Всероссийская политическая партия «Гражданская Сила»	154	1	22	4	6	7	3	3	4	3	3	6	6	7	6	11	4	8	8	1	6	11	5	4	11	4					
		0.76%	0.15%	2.20%	0.41%	0.81%	0.91%	0.39%	0.40%	0.55%	0.43%	0.46%	0.71%	0.72%	0.65%	0.89%	1.19%	0.47%	0.97%	0.84%	0.13%	0.71%	1.32%	0.54%	0.61%	1.47%	0.49%					
20	3.Политическая партия «Демократическая партия России»	23	2	5	0	1	0	1	1	1	1	0	0	4	1	0	0	0	0	1	1	1	2	0	0	0	1					
		0.11%	0.30%	0.50%	0.00%	0.13%	0.00%	0.13%	0.13%	0.14%	0.14%	0.00%	0.00%	0.48%	0.09%	0.00%	0.00%	0.00%	0.00%	0.11%	0.13%	0.12%	0.24%	0.00%	0.00%	0.00%	0.12%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3753	99	110	215	118	111	116	101	111	100	125	173	202	216	118	206	168	150	160	160	210	174	217	62	160	171					
		18.46%	14.75%	11.00%	21.96%	15.84%	14.47%	15.14%	13.63%	15.40%	14.22%	19.32%	20.43%	24.31%	20.09%	17.43%	22.32%	19.88%	18.09%	16.84%	20.33%	24.71%	20.84%	23.41%	9.49%	21.45%	20.88%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	145	1	14	9	5	1	12	19	3	2	2	4	5	5	8	6	8	5	4	9	4	1	6	1	3	8					
		0.71%	0.15%	1.40%	0.92%	0.67%	0.13%	1.57%	2.56%	0.42%	0.28%	0.31%	0.47%	0.60%	0.47%	1.18%	0.65%	0.95%	0.60%	0.42%	1.14%	0.47%	0.12%	0.65%	0.15%	0.40%	0.98%					
23	6.Политическая партия «Партия социальной справедливости»	34	0	3	3	1	1	0	0	1	1	0	0	4	4	2	3	1	4	1	1	1	1	1	0	0	1					
		0.17%	0.00%	0.30%	0.31%	0.13%	0.13%	0.00%	0.00%	0.14%	0.14%	0.00%	0.00%	0.48%	0.37%	0.30%	0.33%	0.12%	0.48%	0.11%	0.13%	0.12%	0.12%	0.11%	0.00%	0.00%	0.12%					
24	7.Политическая партия «Либерально-демократическая партия России»	1922	64	221	93	71	61	71	92	75	70	58	78	67	81	67	69	61	74	95	68	64	64	70	86	47	55					
		9.45%	9.54%	22.10%	9.50%	9.53%	7.95%	9.27%	12.42%	10.40%	9.96%	8.96%	9.21%	8.06%	7.53%	9.90%	7.48%	7.22%	8.93%	10.00%	8.64%	7.53%	7.66%	7.55%	13.17%	6.30%	6.72%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1763	47	87	52	82	58	57	56	57	55	48	99	72	111	50	100	82	75	71	86	73	75	79	44	78	69					
		8.67%	7.00%	8.70%	5.31%	11.01%	7.56%	7.44%	7.56%	7.91%	7.82%	7.42%	11.69%	8.66%	10.33%	7.39%	10.83%	9.70%	9.05%	7.47%	10.93%	8.59%	8.98%	8.52%	6.74%	10.46%	8.42%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	144	2	6	9	4	5	10	6	4	2	7	3	7	8	3	6	4	7	14	5	4	6	7	3	8	4					
		0.71%	0.30%	0.60%	0.92%	0.54%	0.65%	1.31%	0.81%	0.55%	0.28%	1.08%	0.35%	0.84%	0.74%	0.44%	0.65%	0.47%	0.84%	1.47%	0.64%	0.47%	0.72%	0.76%	0.46%	1.07%	0.49%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11636	437	492	564	433	496	464	445	443	448	375	455	429	593	399	474	483	470	559	417	464	471	511	426	413	475					
		57.22%	65.13%	49.20%	57.61%	58.12%	64.67%	60.57%	60.05%	61.44%	63.73%	57.96%	53.72%	51.62%	55.16%	58.94%	51.35%	57.16%	56.69%	58.84%	52.99%	54.59%	56.41%	55.12%	65.24%	55.36%	57.99%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	142	2	8	3	8	5	6	5	5	4	3	7	6	2	6	6	14	3	3	11	5	10	5	5	3	7					
		0.70%	0.30%	0.80%	0.31%	1.07%	0.65%	0.78%	0.67%	0.69%	0.57%	0.46%	0.83%	0.72%	0.19%	0.89%	0.65%	1.66%	0.36%	0.32%	1.40%	0.59%	1.20%	0.54%	0.77%	0.40%	0.85%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
