Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Рубцовская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №1347	УИК №1348	УИК №1349	УИК №1350	УИК №1351	УИК №1352	УИК №1353	УИК №1354	УИК №1355	УИК №1356	УИК №1357	УИК №1358	УИК №1359	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1883					
14	Число погашенных неиспользованных открепительных удостоверений	94	4	0	5	0	3	2	9	4	2	7	0	3	8	2	0	3	8	5	0	4	2	3	7	6	3	2	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	1.Политическая партия «Аграрная партия России»	349	0	19	9	14	11	12	23	20	17	24	5	7	14	26	2	23	19	14	13	5	6	8	22	22	8	5	1					
		2.56%	0.00%	1.95%	2.99%	2.87%	3.86%	3.57%	1.45%	2.32%	4.91%	3.90%	1.06%	2.22%	2.31%	3.97%	0.81%	5.10%	2.60%	2.35%	2.14%	2.03%	2.24%	4.10%	3.50%	3.83%	1.98%	1.58%	0.48%					
19	2.Всероссийская политическая партия «Гражданская Сила»	36	0	2	1	0	1	4	3	2	3	4	1	0	0	1	1	4	1	1	2	0	1	0	0	2	1	1	0					
		0.26%	0.00%	0.21%	0.33%	0.00%	0.35%	1.19%	0.19%	0.23%	0.87%	0.65%	0.21%	0.00%	0.00%	0.15%	0.41%	0.89%	0.14%	0.17%	0.33%	0.00%	0.37%	0.00%	0.00%	0.35%	0.25%	0.32%	0.00%					
20	3.Политическая партия «Демократическая партия России»	12	1	0	0	0	0	0	2	0	2	0	0	0	2	0	0	1	0	0	0	2	0	0	0	0	1	1	0					
		0.09%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.58%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.81%	0.00%	0.00%	0.00%	0.00%	0.25%	0.32%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1857	45	139	40	60	57	65	286	127	89	113	64	33	78	68	21	51	51	66	111	32	25	33	72	92	15	11	13					
		13.63%	14.38%	14.27%	13.29%	12.30%	20.00%	19.35%	18.08%	14.73%	25.72%	18.37%	13.56%	10.48%	12.87%	10.38%	8.54%	11.31%	6.99%	11.07%	18.29%	13.01%	9.33%	16.92%	11.45%	16.00%	3.70%	3.48%	6.19%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	29	0	0	0	0	0	0	2	3	2	1	1	0	0	2	2	1	2	0	0	0	8	0	2	2	1	0	0					
		0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.35%	0.58%	0.16%	0.21%	0.00%	0.00%	0.31%	0.81%	0.22%	0.27%	0.00%	0.00%	0.00%	2.99%	0.00%	0.32%	0.35%	0.25%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	7	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	1					
		0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.17%	0.15%	0.00%	0.00%	0.14%	0.17%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%					
24	7.Политическая партия «Либерально-демократическая партия России»	1386	49	104	35	34	22	41	115	69	28	49	47	37	50	68	38	35	149	62	40	37	42	31	50	55	37	46	16					
		10.17%	15.65%	10.68%	11.63%	6.97%	7.72%	12.20%	7.27%	8.00%	8.09%	7.97%	9.96%	11.75%	8.25%	10.38%	15.45%	7.76%	20.41%	10.40%	6.59%	15.04%	15.67%	15.90%	7.95%	9.57%	9.14%	14.56%	7.62%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	743	12	45	9	12	4	18	116	62	30	41	35	11	33	49	20	11	35	46	33	16	9	11	23	27	19	6	10					
		5.45%	3.83%	4.62%	2.99%	2.46%	1.40%	5.36%	7.33%	7.19%	8.67%	6.67%	7.42%	3.49%	5.45%	7.48%	8.13%	2.44%	4.79%	7.72%	5.44%	6.50%	3.36%	5.64%	3.66%	4.70%	4.69%	1.90%	4.76%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	59	4	0	2	3	1	0	4	6	2	1	2	2	4	3	0	3	1	1	2	2	5	2	0	1	3	2	3					
		0.43%	1.28%	0.00%	0.66%	0.61%	0.35%	0.00%	0.25%	0.70%	0.58%	0.16%	0.42%	0.63%	0.66%	0.46%	0.00%	0.67%	0.14%	0.17%	0.33%	0.81%	1.87%	1.03%	0.00%	0.17%	0.74%	0.63%	1.43%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8972	201	651	203	357	184	192	1004	567	169	377	303	220	418	435	156	314	464	400	401	150	167	107	453	368	308	238	165					
		65.85%	64.22%	66.84%	67.44%	73.16%	64.56%	57.14%	63.46%	65.78%	48.84%	61.30%	64.19%	69.84%	68.98%	66.41%	63.41%	69.62%	63.56%	67.11%	66.06%	60.98%	62.31%	54.87%	72.02%	64.00%	76.05%	75.32%	78.57%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	66	1	10	0	3	1	1	10	4	2	1	1	2	0	1	2	4	3	2	2	1	2	3	4	5	0	0	1					
		0.48%	0.32%	1.03%	0.00%	0.61%	0.35%	0.30%	0.63%	0.46%	0.58%	0.16%	0.21%	0.63%	0.00%	0.15%	0.81%	0.89%	0.41%	0.34%	0.33%	0.41%	0.75%	1.54%	0.64%	0.87%	0.00%	0.00%	0.48%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
