Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Советская районная																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1581	80	80	112	55	55	50	100	85	50	145	40	25	80	50	70	60	60	104	30	40	40	40	70	60					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1498	76	67	112	41	43	48	100	85	50	142	40	25	80	50	70	56	41	104	30	40	28	40	70	60					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	473	46	58	45	30	31	17	8	13	14	3	6	4	14	13	16	16	12	20	8	6	14	13	39	27					
14	Число погашенных неиспользованных открепительных удостоверений	83	4	13	0	14	12	2	0	0	0	3	0	0	0	0	0	4	19	0	0	0	12	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	16	1	4	2	2	3	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1452	122	186	191	100	74	61	78	53	21	52	32	18	40	46	32	34	54	68	12	11	22	21	100	24					
		8.49%	9.28%	10.65%	10.33%	12.36%	9.64%	9.21%	7.25%	7.69%	4.38%	5.10%	6.46%	6.43%	8.15%	6.38%	6.82%	8.21%	7.19%	8.41%	4.44%	6.01%	6.81%	7.53%	12.33%	5.96%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2049	181	206	280	121	132	106	61	74	39	81	31	25	58	60	56	48	74	108	20	29	50	35	139	35					
		11.98%	13.77%	11.80%	15.14%	14.96%	17.19%	16.01%	5.67%	10.74%	8.14%	7.95%	6.26%	8.93%	11.81%	8.32%	11.94%	11.59%	9.85%	13.35%	7.41%	15.85%	15.48%	12.54%	17.14%	8.68%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	99	8	10	17	3	5	3	3	4	0	4	2	2	1	4	2	3	2	11	1	2	2	2	7	1					
		0.58%	0.61%	0.57%	0.92%	0.37%	0.65%	0.45%	0.28%	0.58%	0.00%	0.39%	0.40%	0.71%	0.20%	0.55%	0.43%	0.72%	0.27%	1.36%	0.37%	1.09%	0.62%	0.72%	0.86%	0.25%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3839	339	580	491	254	230	143	137	119	78	221	59	60	87	75	85	118	145	201	22	42	66	47	166	74					
		22.44%	25.80%	33.22%	26.55%	31.40%	29.95%	21.60%	12.73%	17.27%	16.28%	21.69%	11.92%	21.43%	17.72%	10.40%	18.12%	28.50%	19.31%	24.85%	8.15%	22.95%	20.43%	16.85%	20.47%	18.36%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	164	20	17	27	9	6	7	8	2	1	10	1	1	3	5	2	5	7	17	0	4	1	1	8	2					
		0.96%	1.52%	0.97%	1.46%	1.11%	0.78%	1.06%	0.74%	0.29%	0.21%	0.98%	0.20%	0.36%	0.61%	0.69%	0.43%	1.21%	0.93%	2.10%	0.00%	2.19%	0.31%	0.36%	0.99%	0.50%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9225	623	699	803	312	303	336	780	430	338	639	366	169	289	527	282	202	467	374	215	93	174	172	368	264					
		53.92%	47.41%	40.03%	43.43%	38.57%	39.45%	50.76%	72.49%	62.41%	70.56%	62.71%	73.94%	60.36%	58.86%	73.09%	60.13%	48.79%	62.18%	46.23%	79.63%	50.82%	53.87%	61.65%	45.38%	65.51%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	76	4	8	12	3	2	4	5	2	0	2	0	2	5	0	2	2	0	6	0	1	6	0	10	0					
		0.44%	0.30%	0.46%	0.65%	0.37%	0.26%	0.60%	0.46%	0.29%	0.00%	0.20%	0.00%	0.71%	1.02%	0.00%	0.43%	0.48%	0.00%	0.74%	0.00%	0.55%	1.86%	0.00%	1.23%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
