Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Советская районная																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563					
		1.86%	0.38%	0.76%	0.56%	1.34%	1.53%	0.52%	5.86%	1.58%	0.80%	2.45%	4.80%	1.26%	0.34%	0.59%	2.87%	0.84%	1.38%	2.49%	1.73%	0.98%	1.08%	6.80%	2.37%	1.32%	2.79%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	57	3	6	2	3	2	0	8	0	1	2	0	3	2	0	6	1	1	2	4	1	1	4	2	0	3					
		0.30%	0.23%	0.38%	0.11%	0.20%	0.19%	0.00%	0.73%	0.00%	0.80%	0.18%	0.00%	0.42%	0.34%	0.00%	1.08%	0.21%	0.11%	0.42%	0.38%	0.49%	0.36%	0.41%	0.43%	0.00%	0.93%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	16153	1117	1447	1599	1284	786	661	870	552	101	938	186	651	543	465	458	425	725	417	898	175	224	700	373	312	246					
		84.90%	85.20%	91.99%	90.08%	86.35%	75.07%	86.29%	79.60%	87.20%	80.80%	85.20%	74.40%	91.18%	91.26%	90.99%	82.23%	88.91%	83.33%	86.69%	86.43%	85.37%	80.29%	72.16%	80.39%	82.32%	76.16%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	49	3	13	1	7	6	1	2	0	1	2	0	0	0	1	4	0	1	1	1	1	1	0	2	0	1					
		0.26%	0.23%	0.83%	0.06%	0.47%	0.57%	0.13%	0.18%	0.00%	0.80%	0.18%	0.00%	0.00%	0.00%	0.20%	0.72%	0.00%	0.11%	0.21%	0.10%	0.49%	0.36%	0.00%	0.43%	0.00%	0.31%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
