Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Чугуевская																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176	УИК №1177	УИК №1178					
		1.96%	1.13%	1.68%	3.96%	2.4%	1.62%	3.05%	0.23%	1.77%	1.29%	1.35%	2.01%	2.03%	2.72%	3.52%	1.92%	2.38%	2.63%	1.89%	2.67%	1.85%	0.21%	1.40%	2.06%	0.0%	2.70%	2.40%	0.90%	0.30%	3.57%	3.11%	1.35%	2.91%	2.41%	2.31%	2.85%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	293	1	0	0	18	2	21	5	2	8	11	6	16	24	4	30	38	7	3	7	2	8	7	0	1	3	1	1	14	1	26	7	0	5	2	12					
		2.52%	0.56%	0.0%	0.0%	7.2%	1.62%	4.01%	1.19%	1.18%	2.58%	2.98%	2.41%	2.32%	5.03%	1.56%	2.41%	4.31%	1.67%	1.42%	3.74%	0.61%	1.70%	1.40%	0.0%	1.16%	2.02%	0.60%	0.45%	2.15%	0.89%	5.05%	9.45%	0.0%	1.09%	1.15%	4.89%					
22	"5. ""За Русь Святую"""	90	1	4	0	1	0	4	5	3	0	2	1	10	3	1	8	7	4	0	0	0	1	0	1	2	0	0	0	6	0	1	1	0	12	0	12					
		0.77%	0.56%	3.36%	0.0%	0.4%	0.0%	0.76%	1.19%	1.77%	0.0%	0.54%	0.40%	1.45%	0.62%	0.39%	0.64%	0.79%	0.95%	0.0%	0.0%	0.0%	0.21%	0.0%	1.03%	2.32%	0.0%	0.0%	0.0%	0.92%	0.0%	0.19%	1.35%	0.0%	2.63%	0.0%	4.89%					
23	"6. ""Объединенная Российская партия ""Русь"""	28	1	0	0	0	0	2	0	0	0	0	0	2	2	1	3	1	1	0	0	1	0	2	0	0	1	3	0	1	1	0	2	0	2	1	1					
		0.24%	0.56%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.41%	0.39%	0.24%	0.11%	0.23%	0.0%	0.0%	0.30%	0.0%	0.40%	0.0%	0.0%	0.67%	1.80%	0.0%	0.15%	0.89%	0.0%	2.70%	0.0%	0.43%	0.57%	0.40%					
24	"7. ""Новый курс - Автомобильная Россия"""	103	1	0	1	0	1	2	4	1	9	5	3	6	15	4	22	6	3	1	4	2	0	2	0	0	0	0	0	7	0	0	0	2	0	0	2					
		0.88%	0.56%	0.0%	0.99%	0.0%	0.81%	0.38%	0.95%	0.59%	2.90%	1.35%	1.20%	0.87%	3.14%	1.56%	1.76%	0.68%	0.71%	0.47%	2.13%	0.61%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	1.07%	0.0%	0.0%	0.0%	0.97%	0.0%	0.0%	0.81%					
25	"8. ""Народно-республиканская партия России"""	9	0	0	0	1	2	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0					
		0.07%	0.0%	0.0%	0.0%	0.4%	1.62%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	26	0	0	0	4	0	2	0	0	0	1	3	0	0	2	2	2	2	0	0	0	1	2	0	0	0	0	1	0	0	1	0	2	1	0	0					
		0.22%	0.0%	0.0%	0.0%	1.6%	0.0%	0.38%	0.0%	0.0%	0.0%	0.27%	1.20%	0.0%	0.0%	0.78%	0.16%	0.22%	0.47%	0.0%	0.0%	0.0%	0.21%	0.40%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.19%	0.0%	0.97%	0.21%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	340	2	2	0	19	1	25	13	7	1	8	11	16	18	12	21	22	10	11	3	6	14	11	7	2	1	1	3	8	0	26	2	14	34	2	7					
		2.92%	1.13%	1.68%	0.0%	7.6%	0.81%	4.78%	3.10%	4.14%	0.32%	2.16%	4.43%	2.32%	3.77%	4.70%	1.68%	2.5%	2.39%	5.21%	1.60%	1.85%	2.97%	2.20%	7.21%	2.32%	0.67%	0.60%	1.36%	1.23%	0.0%	5.05%	2.70%	6.79%	7.47%	1.15%	2.85%					
28	"11. ""Истинные патриоты России"""	33	0	0	0	0	0	1	0	0	0	0	0	0	2	0	23	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	2	0	0					
		0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	1.84%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.58%	0.0%	0.0%	0.43%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	62	3	0	0	2	1	8	3	0	5	4	2	4	1	1	2	1	1	0	3	0	0	6	0	1	0	0	1	0	1	0	0	6	3	3	0					
		0.53%	1.70%	0.0%	0.0%	0.8%	0.81%	1.52%	0.71%	0.0%	1.61%	1.08%	0.80%	0.58%	0.20%	0.39%	0.16%	0.11%	0.23%	0.0%	1.60%	0.0%	0.0%	1.20%	0.0%	1.16%	0.0%	0.0%	0.45%	0.0%	0.89%	0.0%	0.0%	2.91%	0.65%	1.73%	0.0%					
30	"13. ""Демократическая партия России"""	42	2	0	0	0	0	0	0	2	0	5	1	1	2	3	7	3	2	0	0	1	0	0	1	0	0	0	0	3	0	4	1	2	2	0	0					
		0.36%	1.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.18%	0.0%	1.35%	0.40%	0.14%	0.41%	1.17%	0.56%	0.34%	0.47%	0.0%	0.0%	0.30%	0.0%	0.0%	1.03%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.77%	1.35%	0.97%	0.43%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	0	0	0	0	0	0	1	0	0	0	2	1	1	1	2	2	0	0	0	1	0	1	0	0	1	0	1	1	0	0	0	0	2	0	0					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.80%	0.14%	0.20%	0.39%	0.16%	0.22%	0.0%	0.0%	0.0%	0.30%	0.0%	0.20%	0.0%	0.0%	0.67%	0.0%	0.45%	0.15%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	10	0	1	0	1	0	0	0	0	0	0	0	1	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0					
		0.08%	0.0%	0.84%	0.0%	0.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.20%	0.0%	0.16%	0.11%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	458	4	5	3	22	0	21	11	6	7	12	12	46	19	8	54	44	18	7	6	13	8	9	0	3	5	4	12	11	1	48	5	3	11	13	7					
		3.94%	2.27%	4.20%	2.97%	8.8%	0.0%	4.01%	2.62%	3.55%	2.25%	3.25%	4.83%	6.68%	3.98%	3.13%	4.34%	5.0%	4.30%	3.31%	3.20%	4.02%	1.70%	1.80%	0.0%	3.48%	3.37%	2.40%	5.45%	1.69%	0.89%	9.33%	6.75%	1.45%	2.41%	7.51%	2.85%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	35	0	0	3	2	0	1	2	0	1	0	2	1	0	2	6	1	0	1	1	2	2	0	0	3	0	0	0	3	0	0	0	1	1	0	0					
		0.30%	0.0%	0.0%	2.97%	0.8%	0.0%	0.19%	0.47%	0.0%	0.32%	0.0%	0.80%	0.14%	0.0%	0.78%	0.48%	0.11%	0.0%	0.47%	0.53%	0.61%	0.42%	0.0%	0.0%	3.48%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.48%	0.21%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2316	38	13	13	66	13	92	83	33	74	71	55	122	97	51	402	213	95	22	38	70	52	104	24	18	34	20	17	102	14	96	11	45	54	37	27					
		19.95%	21.59%	10.92%	12.87%	26.4%	10.56%	17.59%	19.80%	19.52%	23.87%	19.24%	22.17%	17.73%	20.33%	19.99%	32.31%	24.20%	22.72%	10.42%	20.32%	21.67%	11.06%	20.84%	24.74%	20.93%	22.97%	12.04%	7.72%	15.69%	12.49%	18.67%	14.86%	21.84%	11.86%	21.38%	11.02%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	228	1	4	1	5	3	13	13	1	7	6	6	17	11	1	14	32	5	0	5	3	5	6	2	1	1	5	2	11	1	15	2	4	18	3	4					
		1.96%	0.56%	3.36%	0.99%	2.0%	2.43%	2.48%	3.10%	0.59%	2.25%	1.62%	2.41%	2.47%	2.30%	0.39%	1.12%	3.63%	1.19%	0.0%	2.67%	0.92%	1.06%	1.20%	2.06%	1.16%	0.67%	3.01%	0.90%	1.69%	0.89%	2.91%	2.70%	1.94%	3.95%	1.73%	1.63%					
37	"20. ""Политическая партия ""Единая Россия"""	4769	82	63	55	57	73	229	222	80	146	169	89	248	145	93	347	273	150	139	92	156	248	226	50	31	69	72	84	340	80	148	34	89	221	59	110					
		41.09%	46.59%	52.94%	54.45%	22.8%	59.34%	43.78%	52.98%	47.33%	47.09%	45.79%	35.88%	36.04%	30.39%	36.47%	27.89%	31.02%	35.88%	65.87%	49.19%	48.29%	52.76%	45.29%	51.54%	36.04%	46.62%	43.37%	38.18%	52.30%	71.42%	28.79%	45.94%	43.20%	48.57%	34.10%	44.89%					
38	"21. ""Российская Конституционно-демократическая партия"""	33	5	0	1	0	0	2	1	1	0	0	0	1	1	0	3	0	1	0	0	0	6	5	0	0	0	0	1	2	0	1	0	0	2	0	0					
		0.28%	2.84%	0.0%	0.99%	0.0%	0.0%	0.38%	0.23%	0.59%	0.0%	0.0%	0.0%	0.14%	0.20%	0.0%	0.24%	0.0%	0.23%	0.0%	0.0%	0.0%	1.27%	1.00%	0.0%	0.0%	0.0%	0.0%	0.45%	0.30%	0.0%	0.19%	0.0%	0.0%	0.43%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	30	2	0	1	0	0	0	0	0	0	0	1	1	1	1	5	3	1	0	1	4	1	0	1	0	1	0	1	0	0	0	0	1	0	2	2					
		0.25%	1.13%	0.0%	0.99%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.14%	0.20%	0.39%	0.40%	0.34%	0.23%	0.0%	0.53%	1.23%	0.21%	0.0%	1.03%	0.0%	0.67%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	1.15%	0.81%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1653	16	12	6	20	5	55	44	15	27	56	31	148	88	43	143	139	92	7	12	48	102	82	5	22	17	52	73	96	7	81	7	8	43	26	25					
		14.24%	9.09%	10.08%	5.94%	8.0%	4.06%	10.51%	10.50%	8.87%	8.70%	15.17%	12.5%	21.51%	18.44%	16.86%	11.49%	15.79%	22.00%	3.31%	6.41%	14.86%	21.70%	16.43%	5.15%	25.58%	11.48%	31.32%	33.18%	14.76%	6.24%	15.75%	9.45%	3.88%	9.45%	15.02%	10.20%					
																																										
41	Против всех	339	3	1	3	5	18	14	4	10	9	10	8	11	9	12	62	26	1	9	5	4	17	12	1	0	7	1	8	22	2	12	1	7	7	8	10					
		2.92%	1.70%	0.84%	2.97%	2.0%	14.63%	2.67%	0.95%	5.91%	2.90%	2.71%	3.22%	1.59%	1.88%	4.70%	4.98%	2.95%	0.23%	4.26%	2.67%	1.23%	3.61%	2.40%	1.03%	0.0%	4.72%	0.60%	3.63%	3.38%	1.78%	2.33%	1.35%	3.39%	1.53%	4.62%	4.08%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
