Выборы Президента Российской Федерации																																			
																																			
Наименование Избирательной комиссии:    Колпнянская																																			
																																			
Итоги голосования 																																			
																																			
		Сумма	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349					
21	. Путин Владимир Владимирович	9178	577	660	416	432	510	535	233	189	272	114	243	256	97	419	473	395	241	375	300	441	265	236	210	195	483	177	205	229					
		68.20%	61.45%	59.25%	62.09%	60.25%	60.86%	54.76%	74.20%	80.08%	49.54%	57.29%	73.41%	66.15%	75.78%	68.35%	75.20%	77.15%	80.87%	72.12%	98.36%	81.22%	65.43%	89.39%	66.88%	80.25%	85.64%	77.29%	71.93%	68.56%					
22	. Хакамада Ирина Муцуовна	208	16	20	12	19	23	20	5	4	10	5	6	3	0	8	7	10	3	5	0	6	9	0	3	5	0	0	5	4					
		1.55%	1.70%	1.80%	1.79%	2.65%	2.74%	2.05%	1.59%	1.69%	1.82%	2.51%	1.81%	0.78%	0.00%	1.31%	1.11%	1.95%	1.01%	0.96%	0.00%	1.10%	2.22%	0.00%	0.96%	2.06%	0.00%	0.00%	1.75%	1.20%					
23	. Харитонов Николай Михайлович	2750	250	290	178	160	208	299	42	27	209	65	48	92	21	134	61	73	33	80	4	58	75	23	84	28	56	35	55	62					
		20.44%	26.62%	26.03%	26.57%	22.32%	24.82%	30.60%	13.38%	11.44%	38.07%	32.66%	14.50%	23.77%	16.41%	21.86%	9.70%	14.26%	11.07%	15.38%	1.31%	10.68%	18.52%	8.71%	26.75%	11.52%	9.93%	15.28%	19.30%	18.56%					
																																			
24	Против всех	316	21	39	15	26	22	39	4	5	16	8	7	11	10	11	9	14	0	5	0	14	7	0	5	6	4	3	5	10					
		2.35%	2.24%	3.50%	2.24%	3.63%	2.63%	3.99%	1.27%	2.12%	2.91%	4.02%	2.11%	2.84%	7.81%	1.79%	1.43%	2.73%	0.00%	0.96%	0.00%	2.58%	1.73%	0.00%	1.59%	2.47%	0.71%	1.31%	1.75%	2.99%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
