Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																											
Дата голосования: 07.12.2003 0:00:00																																																											
																																																											
Наименование Избирательной комиссии:    Далматовская																																																											
																																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																											
																																																											
		Сумма	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	567	9	13	8	28	14	4	47	26	29	26	7	36	9	0	0	0	3	2	0	6	3	22	6	5	6	20	15	3	19	16	0	2	7	3	14	6	6	10	1	8	5	7	3	4	42	13	7	3	14	21	3	6					
		3.59%	1.97%	3.58%	4.39%	4.48%	2.49%	2.05%	4.51%	3.84%	4.89%	2.66%	4.14%	8.78%	1.85%	0.0%	0.0%	0.0%	2.67%	1.96%	0.0%	4.68%	2.65%	3.92%	6.97%	8.33%	2.66%	7.32%	4.96%	5.45%	12.33%	5.42%	0.0%	1.36%	2.28%	2.06%	7.14%	1.94%	2.77%	2.54%	0.68%	2.70%	2.31%	3.05%	4.0%	2.5%	4.85%	3.04%	2.90%	1.92%	4.92%	2.83%	1.21%	1.25%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	301	11	4	2	15	20	4	38	28	16	22	3	4	11	2	0	0	2	1	1	2	2	5	0	0	1	2	7	0	4	3	0	1	7	2	3	4	1	11	1	6	3	2	1	3	5	10	4	0	3	10	3	11					
		1.90%	2.41%	1.10%	1.09%	2.40%	3.56%	2.05%	3.64%	4.13%	2.69%	2.25%	1.77%	0.97%	2.26%	2.10%	0.0%	0.0%	1.78%	0.98%	0.8%	1.56%	1.76%	0.89%	0.0%	0.0%	0.44%	0.73%	2.31%	0.0%	2.59%	1.01%	0.0%	0.68%	2.28%	1.37%	1.53%	1.29%	0.46%	2.79%	0.68%	2.02%	1.38%	0.87%	1.33%	1.87%	0.57%	2.34%	1.65%	0.0%	1.05%	1.35%	1.21%	2.29%					
22	"5. ""За Русь Святую"""	52	2	2	3	0	0	1	4	1	3	4	0	2	3	0	0	0	0	0	0	0	0	3	0	0	0	1	2	0	1	0	0	1	1	0	3	0	1	0	0	1	1	0	0	0	5	2	0	0	0	1	1	3					
		0.32%	0.43%	0.55%	1.64%	0.0%	0.0%	0.51%	0.38%	0.14%	0.50%	0.41%	0.0%	0.48%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.36%	0.66%	0.0%	0.64%	0.0%	0.0%	0.68%	0.32%	0.0%	1.53%	0.0%	0.46%	0.0%	0.0%	0.33%	0.46%	0.0%	0.0%	0.0%	0.57%	0.46%	0.0%	0.0%	0.0%	0.13%	0.40%	0.62%					
23	"6. ""Объединенная Российская партия ""Русь"""	43	1	0	0	3	1	1	6	3	2	1	0	2	1	0	0	0	1	0	1	1	0	1	0	0	1	2	1	0	0	1	0	1	2	0	0	0	1	1	0	1	0	0	0	0	1	0	0	1	0	3	0	2					
		0.27%	0.21%	0.0%	0.0%	0.48%	0.17%	0.51%	0.57%	0.44%	0.33%	0.10%	0.0%	0.48%	0.20%	0.0%	0.0%	0.0%	0.89%	0.0%	0.8%	0.78%	0.0%	0.17%	0.0%	0.0%	0.44%	0.73%	0.33%	0.0%	0.0%	0.33%	0.0%	0.68%	0.65%	0.0%	0.0%	0.0%	0.46%	0.25%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.64%	0.0%	0.40%	0.0%	0.41%					
24	"7. ""Новый курс - Автомобильная Россия"""	69	2	1	1	2	3	1	4	3	2	2	2	1	8	0	0	0	1	1	0	0	0	1	6	0	0	0	1	0	0	2	0	0	3	0	1	0	0	2	0	0	0	1	0	0	5	2	1	1	1	4	1	3					
		0.43%	0.43%	0.27%	0.54%	0.32%	0.53%	0.51%	0.38%	0.44%	0.33%	0.20%	1.18%	0.24%	1.64%	0.0%	0.0%	0.0%	0.89%	0.98%	0.0%	0.0%	0.0%	0.17%	6.97%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.67%	0.0%	0.0%	0.98%	0.0%	0.51%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.57%	0.46%	0.41%	0.64%	0.35%	0.54%	0.40%	0.62%					
25	"8. ""Народно-республиканская партия России"""	14	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	2	0	0					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.10%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.81%	0.64%	0.0%	0.0%	0.0%	0.32%	1.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.35%	0.27%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	21	0	0	1	0	1	0	2	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	1	1	0	0	1	0	0	0	2	0	2	1					
		0.13%	0.0%	0.0%	0.54%	0.0%	0.17%	0.0%	0.19%	0.14%	0.0%	0.10%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.51%	0.32%	0.46%	0.0%	0.0%	0.0%	0.46%	0.43%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.70%	0.0%	0.80%	0.20%					
27	"10. ""Аграрная партия России"""	1228	14	17	6	27	24	6	53	28	30	51	7	14	33	0	1	2	11	20	16	6	3	30	7	13	18	41	37	2	16	46	15	15	40	11	16	8	22	74	16	22	10	42	13	11	69	52	18	22	64	68	11	30					
		7.78%	3.07%	4.68%	3.29%	4.32%	4.27%	3.07%	5.08%	4.13%	5.05%	5.23%	4.14%	3.41%	6.79%	0.0%	33.33%	6.06%	9.82%	19.60%	12.8%	4.68%	2.65%	5.34%	8.13%	21.66%	8.0%	15.01%	12.25%	3.63%	10.38%	15.59%	30.0%	10.27%	13.07%	7.58%	8.16%	2.58%	10.18%	18.82%	11.03%	7.43%	4.62%	18.34%	17.33%	6.87%	7.97%	12.17%	7.46%	14.10%	22.53%	9.18%	4.45%	6.26%					
28	"11. ""Истинные патриоты России"""	20	0	1	0	3	0	0	0	0	0	2	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	1	1	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	1					
		0.12%	0.0%	0.27%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	1.05%	0.0%	3.03%	0.0%	0.0%	0.8%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.73%	0.0%	1.81%	0.0%	0.0%	0.0%	0.68%	0.32%	0.68%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.92%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.20%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	282	8	2	9	18	10	5	15	15	10	21	5	2	4	2	0	1	0	1	1	3	3	3	0	0	0	3	3	0	1	5	0	1	4	4	2	10	7	11	4	13	6	1	3	3	9	3	4	2	3	19	17	6					
		1.78%	1.75%	0.55%	4.94%	2.88%	1.78%	2.56%	1.43%	2.21%	1.68%	2.15%	2.95%	0.48%	0.82%	2.10%	0.0%	3.03%	0.0%	0.98%	0.8%	2.34%	2.65%	0.53%	0.0%	0.0%	0.0%	1.09%	0.99%	0.0%	0.64%	1.69%	0.0%	0.68%	1.30%	2.75%	1.02%	3.23%	3.24%	2.79%	2.75%	4.39%	2.77%	0.43%	4.0%	1.87%	1.04%	0.70%	1.65%	1.28%	1.05%	2.56%	6.88%	1.25%					
30	"13. ""Демократическая партия России"""	37	0	0	0	2	2	0	2	1	2	2	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	1	2	0	0	1	0	2	2	0	1	1	0	0	0	1	0	0	0	0	3	1	2	0	1	1	1	2					
		0.23%	0.0%	0.0%	0.0%	0.32%	0.35%	0.0%	0.19%	0.14%	0.33%	0.20%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.88%	0.0%	0.0%	0.0%	0.0%	0.36%	0.66%	0.0%	0.0%	0.33%	0.0%	1.36%	0.65%	0.0%	0.51%	0.32%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.34%	0.23%	0.82%	0.0%	0.35%	0.13%	0.40%	0.41%					
31	"14. ""Великая Россия - Евразийский Союз"""	30	1	0	1	0	1	0	1	1	0	1	1	2	0	1	0	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	2	1	0	0	2	0	0	0	1	0	0	0	1	1	1	0	0	3	1	2					
		0.19%	0.21%	0.0%	0.54%	0.0%	0.17%	0.0%	0.09%	0.14%	0.0%	0.10%	0.59%	0.48%	0.0%	1.05%	0.0%	0.0%	0.0%	0.98%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.65%	0.68%	0.0%	0.0%	0.92%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.11%	0.23%	0.41%	0.0%	0.0%	0.40%	0.40%	0.41%					
32	"15. ""Партия СЛОН"""	17	0	0	0	1	0	0	1	0	0	0	0	2	2	0	0	0	1	0	1	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0					
		0.10%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.48%	0.41%	0.0%	0.0%	0.0%	0.89%	0.0%	0.8%	0.0%	0.0%	0.0%	0.0%	0.0%	0.88%	0.36%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.11%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	661	16	17	6	33	37	16	58	37	37	59	6	6	19	4	0	0	1	4	5	5	3	30	2	0	12	10	9	2	4	10	2	4	8	1	6	12	7	17	4	5	1	7	3	5	38	11	8	6	21	25	6	16					
		4.19%	3.50%	4.68%	3.29%	5.28%	6.59%	8.20%	5.56%	5.46%	6.23%	6.05%	3.55%	1.46%	3.90%	4.21%	0.0%	0.0%	0.89%	3.92%	4.0%	3.90%	2.65%	5.34%	2.32%	0.0%	5.33%	3.66%	2.98%	3.63%	2.59%	3.38%	4.0%	2.73%	2.61%	0.68%	3.06%	3.88%	3.24%	4.32%	2.75%	1.68%	0.46%	3.05%	4.0%	3.12%	4.39%	2.57%	3.31%	3.84%	7.39%	3.37%	2.42%	3.34%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	59	1	1	0	1	2	0	4	1	0	0	0	2	0	1	0	0	0	1	1	0	1	2	0	0	1	3	3	0	2	3	0	0	1	0	3	1	0	1	1	2	1	2	0	1	4	3	2	2	0	4	1	0					
		0.37%	0.21%	0.27%	0.0%	0.16%	0.35%	0.0%	0.38%	0.14%	0.0%	0.0%	0.0%	0.48%	0.0%	1.05%	0.0%	0.0%	0.0%	0.98%	0.8%	0.0%	0.88%	0.35%	0.0%	0.0%	0.44%	1.09%	0.99%	0.0%	1.29%	1.01%	0.0%	0.0%	0.32%	0.0%	1.53%	0.32%	0.0%	0.25%	0.68%	0.67%	0.46%	0.87%	0.0%	0.62%	0.46%	0.70%	0.82%	1.28%	0.0%	0.54%	0.40%	0.0%					
35	"18. ""ЛДПР"""	3233	119	78	41	114	117	43	213	170	116	253	42	23	146	24	1	11	16	16	41	18	47	141	18	1	39	28	35	13	30	47	8	40	70	33	41	65	46	61	45	55	40	45	11	37	151	87	64	19	41	145	41	87					
		20.49%	26.09%	21.48%	22.52%	18.26%	20.85%	22.05%	20.44%	25.11%	19.56%	25.97%	24.85%	5.60%	30.04%	25.26%	33.33%	33.33%	14.28%	15.68%	32.8%	14.06%	41.59%	25.13%	20.93%	1.66%	17.33%	10.25%	11.58%	23.63%	19.48%	15.93%	16.0%	27.39%	22.87%	22.75%	20.91%	21.03%	21.29%	15.52%	31.03%	18.58%	18.51%	19.65%	14.66%	23.12%	17.45%	20.37%	26.55%	12.17%	14.43%	19.59%	16.59%	18.16%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	356	18	5	3	13	9	9	28	19	19	22	2	5	10	0	0	1	1	2	2	7	3	17	0	2	4	5	3	1	0	6	2	4	8	3	4	11	2	8	0	6	7	1	6	2	21	10	7	3	2	15	2	16					
		2.25%	3.94%	1.37%	1.64%	2.08%	1.60%	4.61%	2.68%	2.80%	3.20%	2.25%	1.18%	1.21%	2.05%	0.0%	0.0%	3.03%	0.89%	1.96%	1.6%	5.46%	2.65%	3.03%	0.0%	3.33%	1.77%	1.83%	0.99%	1.81%	0.0%	2.03%	4.0%	2.73%	2.61%	2.06%	2.04%	3.55%	0.92%	2.03%	0.0%	2.02%	3.24%	0.43%	8.0%	1.25%	2.42%	2.34%	2.90%	1.92%	0.70%	2.02%	0.80%	3.34%					
37	"20. ""Политическая партия ""Единая Россия"""	5316	167	156	66	213	182	57	304	201	183	341	66	160	141	42	1	12	34	38	40	52	29	180	40	1	105	72	109	30	43	93	13	52	73	58	60	120	83	116	53	94	66	49	19	40	286	121	88	70	69	286	98	244					
		33.69%	36.62%	42.97%	36.26%	34.13%	32.44%	29.23%	29.17%	29.68%	30.86%	35.01%	39.05%	39.02%	29.01%	44.21%	33.33%	36.36%	30.35%	37.25%	32.0%	40.62%	25.66%	32.08%	46.51%	1.66%	46.66%	26.37%	36.09%	54.54%	27.92%	31.52%	26.0%	35.61%	23.85%	40.0%	30.61%	38.83%	38.42%	29.51%	36.55%	31.75%	30.55%	21.39%	25.33%	25.0%	33.06%	28.33%	36.51%	44.87%	24.29%	38.64%	39.67%	50.93%					
38	"21. ""Российская Конституционно-демократическая партия"""	37	2	0	0	0	1	0	1	2	1	0	2	2	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	0	1	2	0	1	0	1	0	0	2	2	1	0	0	1	0	2	2	0	0	1	1	3	2	0					
		0.23%	0.43%	0.0%	0.0%	0.0%	0.17%	0.0%	0.09%	0.29%	0.16%	0.0%	1.18%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.8%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.64%	0.67%	0.0%	0.68%	0.0%	0.68%	0.0%	0.0%	0.92%	0.50%	0.68%	0.0%	0.0%	0.43%	0.0%	1.25%	0.23%	0.0%	0.0%	0.64%	0.35%	0.40%	0.80%	0.0%					
39	"22. ""Развитие предпринимательства"""	42	2	0	1	3	0	0	0	3	1	3	1	0	3	1	0	0	0	0	0	0	0	5	0	0	2	0	1	0	0	2	0	0	0	0	2	1	1	0	0	0	0	0	0	1	2	2	0	0	0	2	1	2					
		0.26%	0.43%	0.0%	0.54%	0.48%	0.0%	0.0%	0.0%	0.44%	0.16%	0.30%	0.59%	0.0%	0.61%	1.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.89%	0.0%	0.0%	0.88%	0.0%	0.33%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	1.02%	0.32%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.23%	0.46%	0.0%	0.0%	0.0%	0.27%	0.40%	0.41%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2355	54	36	22	112	91	39	199	99	97	106	17	108	72	11	0	4	31	10	6	19	12	87	3	34	14	58	54	2	16	43	5	14	54	13	23	53	24	60	5	55	62	49	11	37	136	75	18	18	44	86	34	23					
		14.92%	11.84%	9.91%	12.08%	17.94%	16.22%	20.0%	19.09%	14.62%	16.35%	10.88%	10.05%	26.34%	14.81%	11.57%	0.0%	12.12%	27.67%	9.80%	4.8%	14.84%	10.61%	15.50%	3.48%	56.66%	6.22%	21.24%	17.88%	3.63%	10.38%	14.57%	10.0%	9.58%	17.64%	8.96%	11.73%	17.15%	11.11%	15.26%	3.44%	18.58%	28.70%	21.39%	14.66%	23.12%	15.72%	17.56%	7.46%	11.53%	15.49%	11.62%	13.76%	4.80%					
																																																											
41	Против всех	609	16	20	10	24	30	7	37	18	22	32	3	34	10	0	0	0	9	3	4	7	4	16	4	4	10	7	10	0	12	6	4	3	11	3	6	8	3	13	8	15	6	16	3	8	45	22	8	3	8	24	18	15					
		3.86%	3.50%	5.50%	5.49%	3.84%	5.34%	3.58%	3.55%	2.65%	3.70%	3.28%	1.77%	8.29%	2.05%	0.0%	0.0%	0.0%	8.03%	2.94%	3.2%	5.46%	3.53%	2.85%	4.65%	6.66%	4.44%	2.56%	3.31%	0.0%	7.79%	2.03%	8.0%	2.05%	3.59%	2.06%	3.06%	2.58%	1.38%	3.30%	5.51%	5.06%	2.77%	6.98%	4.0%	5.0%	5.20%	5.15%	3.31%	1.92%	2.81%	3.24%	7.28%	3.13%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
