Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
Наименование Избирательной комиссии:    Корсаковская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №741	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	118	4	2	4	5	3	3	2	7	2	12	2	3	6	8	2	1	5	1	5	25	2	3	5	4	1	1	0	0	0	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	90	0	2	0	2	5	2	3	3	2	1	3	3	4	4	7	7	5	3	3	3	2	6	5	4	7	4	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
18	1.Политическая партия «Аграрная партия России»	201	1	1	11	0	0	3	7	6	9	0	0	2	7	3	11	8	24	6	15	11	12	20	12	11	9	10	0	0	1	0	0	1					
		1.13%	0.27%	0.61%	1.53%	0.00%	0.00%	0.74%	2.45%	0.95%	1.28%	0.00%	0.00%	0.64%	0.84%	0.91%	1.71%	1.24%	1.69%	0.69%	1.15%	1.44%	0.95%	1.82%	1.21%	1.12%	0.85%	0.83%	0.00%	0.00%	3.13%	0.00%	0.00%	25.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	179	0	0	7	7	0	1	5	3	3	3	0	2	20	0	9	9	13	6	7	4	16	10	15	7	19	8	0	0	5	0	0	0					
		1.01%	0.00%	0.00%	0.97%	2.87%	0.00%	0.25%	1.75%	0.48%	0.43%	1.20%	0.00%	0.64%	2.40%	0.00%	1.40%	1.39%	0.92%	0.69%	0.54%	0.52%	1.27%	0.91%	1.51%	0.71%	1.79%	0.66%	0.00%	0.00%	15.63%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	22	0	1	0	0	0	0	0	0	1	1	0	0	2	0	1	1	3	1	2	1	1	2	0	2	0	2	1	0	0	0	0	0					
		0.12%	0.00%	0.61%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.40%	0.00%	0.00%	0.24%	0.00%	0.16%	0.15%	0.21%	0.12%	0.15%	0.13%	0.08%	0.18%	0.00%	0.20%	0.00%	0.17%	4.76%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2560	49	19	64	20	13	58	23	44	71	26	19	41	99	38	123	99	252	150	246	59	201	193	150	137	157	205	0	0	3	0	0	1					
		14.39%	13.10%	11.52%	8.89%	8.20%	15.85%	14.25%	8.04%	6.98%	10.09%	10.44%	18.10%	13.10%	11.87%	11.52%	19.10%	15.33%	17.75%	17.32%	18.82%	7.70%	15.94%	17.55%	15.11%	13.89%	14.78%	16.99%	0.00%	0.00%	9.38%	0.00%	0.00%	25.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	98	0	0	0	1	1	0	1	4	2	0	0	0	4	6	5	1	9	1	6	4	19	8	1	11	9	4	0	0	1	0	0	0					
		0.55%	0.00%	0.00%	0.00%	0.41%	1.22%	0.00%	0.35%	0.63%	0.28%	0.00%	0.00%	0.00%	0.48%	1.82%	0.78%	0.15%	0.63%	0.12%	0.46%	0.52%	1.51%	0.73%	0.10%	1.12%	0.85%	0.33%	0.00%	0.00%	3.13%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	34	1	0	1	0	2	1	0	2	2	1	0	2	2	0	0	1	2	1	5	0	1	2	2	1	1	4	0	0	0	0	0	0					
		0.19%	0.27%	0.00%	0.14%	0.00%	2.44%	0.25%	0.00%	0.32%	0.28%	0.40%	0.00%	0.64%	0.24%	0.00%	0.00%	0.15%	0.14%	0.12%	0.38%	0.00%	0.08%	0.18%	0.20%	0.10%	0.09%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1949	20	22	94	18	5	28	25	118	110	39	9	43	94	51	65	77	133	90	122	80	144	123	94	107	107	121	3	3	3	1	0	0					
		10.96%	5.35%	13.33%	13.06%	7.38%	6.10%	6.88%	8.74%	18.73%	15.63%	15.66%	8.57%	13.74%	11.27%	15.45%	10.09%	11.92%	9.37%	10.39%	9.33%	10.44%	11.42%	11.18%	9.47%	10.85%	10.08%	10.03%	14.29%	25.00%	9.38%	12.50%	0.00%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1114	16	8	54	8	3	20	10	26	35	16	5	19	36	14	50	45	108	50	93	30	97	72	73	68	69	83	1	0	5	0	0	0					
		6.26%	4.28%	4.85%	7.50%	3.28%	3.66%	4.91%	3.50%	4.13%	4.97%	6.43%	4.76%	6.07%	4.32%	4.24%	7.76%	6.97%	7.61%	5.77%	7.12%	3.92%	7.69%	6.55%	7.35%	6.90%	6.50%	6.88%	4.76%	0.00%	15.63%	0.00%	0.00%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	195	1	0	3	3	2	1	2	7	7	2	0	3	7	5	7	6	19	11	21	4	18	16	6	16	15	12	0	0	0	1	0	0					
		1.10%	0.27%	0.00%	0.42%	1.23%	2.44%	0.25%	0.70%	1.11%	0.99%	0.80%	0.00%	0.96%	0.84%	1.52%	1.09%	0.93%	1.34%	1.27%	1.61%	0.52%	1.43%	1.45%	0.60%	1.62%	1.41%	0.99%	0.00%	0.00%	0.00%	12.50%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10984	278	113	477	182	55	293	208	408	444	159	71	194	547	205	351	384	817	535	742	562	707	620	615	598	637	728	16	9	13	6	8	2					
		61.76%	74.33%	68.48%	66.25%	74.59%	67.07%	71.99%	72.73%	64.76%	63.07%	63.86%	67.62%	61.98%	65.59%	62.12%	54.50%	59.44%	57.54%	61.78%	56.77%	73.37%	56.07%	56.36%	61.93%	60.65%	59.98%	60.36%	76.19%	75.00%	40.63%	75.00%	10.00%	50.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	249	3	1	1	4	0	0	5	6	7	1	0	3	7	4	13	9	24	8	24	7	24	19	16	19	28	15	0	0	1	0	0	0					
		1.40%	0.80%	0.61%	0.14%	1.64%	0.00%	0.00%	1.75%	0.95%	0.99%	0.40%	0.00%	0.96%	0.84%	1.21%	2.02%	1.39%	1.69%	0.92%	1.84%	0.91%	1.90%	1.73%	1.61%	1.93%	2.64%	1.24%	0.00%	0.00%	3.13%	0.00%	0.00%	0.00%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
