Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																	
Дата голосования: 04.12.2011																																																	
																																																	
Наименование Избирательной комиссии:    Корсаковская 																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №741	УИК №742	УИК №743	УИК №744	УИК №746	УИК №747	УИК №748	УИК №749	УИК №751	УИК №752	УИК №753	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2541	31	14	107	46	9	46	32	138	98	40	14	30	122	37	131	74	178	142	172	134	164	140	149	154	93	171	4	0	5	7	3	3	4	5	11	5	2	2	0	9	8	7					
		15.93%	9.94%	12.73%	18.87%	19.66%	12.16%	12.57%	13.91%	25.46%	19.07%	21.98%	16.28%	11.49%	16.40%	14.62%	19.91%	13.58%	12.18%	17.19%	15.18%	18.23%	14.81%	14.74%	16.48%	14.34%	12.43%	15.60%	66.67%	0.00%	23.81%	35.00%	42.86%	15.00%	30.77%	22.73%	47.83%	22.73%	22.22%	33.33%	0.00%	32.14%	53.33%	53.85%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	147	2	2	7	0	0	5	3	7	3	4	1	2	10	0	2	8	14	11	10	6	10	7	11	3	8	6	0	1	0	1	0	1	0	0	0	0	0	0	0	0	2	0					
		0.92%	0.64%	1.82%	1.23%	0.00%	0.00%	1.37%	1.30%	1.29%	0.58%	2.20%	1.16%	0.77%	1.34%	0.00%	0.30%	1.47%	0.96%	1.33%	0.88%	0.82%	0.90%	0.74%	1.22%	0.28%	1.07%	0.55%	0.00%	16.67%	0.00%	5.00%	0.00%	5.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	13.33%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3626	46	46	105	47	22	100	47	119	120	39	17	60	142	42	151	141	406	181	275	100	236	216	224	269	181	255	2	2	4	1	1	2	5	1	3	3	1	0	0	12	1	1					
		22.73%	14.74%	41.82%	18.52%	20.09%	29.73%	27.32%	20.43%	21.96%	23.35%	21.43%	19.77%	22.99%	19.09%	16.60%	22.95%	25.87%	27.77%	21.91%	24.27%	13.61%	21.32%	22.74%	24.78%	25.05%	24.20%	23.27%	33.33%	33.33%	19.05%	5.00%	14.29%	10.00%	38.46%	4.55%	13.04%	13.64%	11.11%	0.00%	0.00%	42.86%	6.67%	7.69%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	496	1	2	9	1	2	3	3	7	16	2	6	5	19	9	31	19	43	34	39	16	60	32	30	26	41	27	0	0	1	2	0	1	1	0	2	1	0	0	2	2	0	1					
		3.11%	0.32%	1.82%	1.59%	0.43%	2.70%	0.82%	1.30%	1.29%	3.11%	1.10%	6.98%	1.92%	2.55%	3.56%	4.71%	3.49%	2.94%	4.12%	3.44%	2.18%	5.42%	3.37%	3.32%	2.42%	5.48%	2.46%	0.00%	0.00%	4.76%	10.00%	0.00%	5.00%	7.69%	0.00%	8.70%	4.55%	0.00%	0.00%	33.33%	7.14%	0.00%	7.69%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6785	197	34	228	116	40	169	123	225	176	73	36	123	329	148	269	217	587	334	447	397	451	387	361	484	312	454	0	1	6	5	2	9	2	9	5	8	6	4	3	2	2	4					
		42.54%	63.14%	30.91%	40.21%	49.57%	54.05%	46.17%	53.48%	41.51%	34.24%	40.11%	41.86%	47.13%	44.22%	58.50%	40.88%	39.82%	40.15%	40.44%	39.45%	54.01%	40.74%	40.74%	39.93%	45.07%	41.71%	41.42%	0.00%	16.67%	28.57%	25.00%	28.57%	45.00%	15.38%	40.91%	21.74%	36.36%	66.67%	66.67%	50.00%	7.14%	13.33%	30.77%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	117	2	0	2	2	0	3	1	1	4	0	1	1	7	0	4	2	12	8	11	1	10	3	7	13	7	10	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0					
		0.73%	0.64%	0.00%	0.35%	0.85%	0.00%	0.82%	0.43%	0.18%	0.78%	0.00%	1.16%	0.38%	0.94%	0.00%	0.61%	0.37%	0.82%	0.97%	0.97%	0.14%	0.90%	0.32%	0.77%	1.21%	0.94%	0.91%	0.00%	0.00%	0.00%	5.00%	0.00%	5.00%	0.00%	4.55%	0.00%	0.00%	0.00%	0.00%	16.67%	0.00%	6.67%	0.00%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
