Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Ярковская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	477	3	7	8	26	9	5	19	4	9	3	8	10	9	3	8	8	13	18	5	5	11	10	43	7	25	14	14	5	32	37	34	43	22					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	384	0	7	3	26	9	3	19	4	9	0	8	10	7	0	0	2	0	18	0	0	11	2	43	4	25	14	6	0	32	37	34	42	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	99	0	0	4	7	2	6	4	1	2	0	4	5	1	2	2	0	0	4	0	0	0	1	7	0	4	5	0	1	9	11	4	9	4					
14	Число погашенных неиспользованных открепительных удостоверений	93	3	0	5	0	0	2	0	0	0	3	0	0	2	3	8	6	13	0	5	5	0	8	0	3	0	0	8	5	0	0	0	1	13					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	13	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	4	0	1	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	1.Политическая партия «Аграрная партия России»	168	2	4	1	2	1	2	1	4	7	1	2	2	8	5	7	4	2	3	4	3	1	11	6	5	9	6	6	1	7	9	13	16	13					
		1.14%	1.64%	1.63%	0.86%	0.61%	0.69%	0.38%	0.29%	2.29%	2.00%	0.69%	0.63%	0.83%	3.19%	0.89%	2.27%	1.20%	0.39%	0.76%	2.20%	1.66%	0.24%	3.56%	0.63%	1.91%	0.90%	1.60%	1.07%	0.46%	0.56%	0.77%	2.08%	1.78%	1.47%					
19	2.Всероссийская политическая партия «Гражданская Сила»	42	0	0	0	1	0	2	0	0	1	0	0	1	3	2	3	1	0	1	0	0	0	1	2	1	3	0	0	0	5	1	6	7	1					
		0.29%	0.00%	0.00%	0.00%	0.31%	0.00%	0.38%	0.00%	0.00%	0.29%	0.00%	0.00%	0.42%	1.20%	0.36%	0.97%	0.30%	0.00%	0.25%	0.00%	0.00%	0.00%	0.32%	0.21%	0.38%	0.30%	0.00%	0.00%	0.00%	0.40%	0.09%	0.96%	0.78%	0.11%					
20	3.Политическая партия «Демократическая партия России»	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	2	0					
		0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.08%	0.09%	0.00%	0.22%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	699	2	21	3	15	3	15	13	8	16	5	9	20	10	20	24	11	25	15	22	25	45	35	20	4	71	8	19	1	74	39	41	26	34					
		4.76%	1.64%	8.57%	2.59%	4.60%	2.07%	2.87%	3.78%	4.57%	4.57%	3.47%	2.83%	8.33%	3.98%	3.58%	7.77%	3.31%	4.90%	3.81%	12.09%	13.81%	10.79%	11.33%	2.09%	1.53%	7.14%	2.13%	3.37%	0.46%	5.92%	3.34%	6.56%	2.90%	3.85%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	29	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	1	0	0	0	1	0	3	0	1	0	4	7	3	2	3					
		0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%	0.80%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.10%	0.00%	0.30%	0.00%	0.18%	0.00%	0.32%	0.60%	0.48%	0.22%	0.34%					
23	6.Политическая партия «Партия социальной справедливости»	24	1	1	0	0	0	0	1	0	0	1	3	1	1	0	0	2	1	0	0	2	0	0	1	0	1	0	0	0	1	3	2	0	2					
		0.16%	0.82%	0.41%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.69%	0.94%	0.42%	0.40%	0.00%	0.00%	0.60%	0.20%	0.00%	0.00%	1.10%	0.00%	0.00%	0.10%	0.00%	0.10%	0.00%	0.00%	0.00%	0.08%	0.26%	0.32%	0.00%	0.23%					
24	7.Политическая партия «Либерально-демократическая партия России»	581	2	23	3	8	6	17	13	0	14	10	5	31	8	4	13	7	1	12	5	3	8	12	34	9	68	9	15	14	66	67	11	25	58					
		3.96%	1.64%	9.39%	2.59%	2.45%	4.14%	3.26%	3.78%	0.00%	4.00%	6.94%	1.57%	12.92%	3.19%	0.72%	4.21%	2.11%	0.20%	3.05%	2.75%	1.66%	1.92%	3.88%	3.56%	3.44%	6.83%	2.39%	2.66%	6.48%	5.28%	5.74%	1.76%	2.78%	6.57%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	316	2	6	3	2	3	5	19	1	9	1	5	31	10	15	11	4	8	5	5	3	0	9	24	2	11	10	6	4	10	10	38	23	21					
		2.15%	1.64%	2.45%	2.59%	0.61%	2.07%	0.96%	5.52%	0.57%	2.57%	0.69%	1.57%	12.92%	3.98%	2.68%	3.56%	1.20%	1.57%	1.27%	2.75%	1.66%	0.00%	2.91%	2.51%	0.76%	1.11%	2.66%	1.07%	1.85%	0.80%	0.86%	6.08%	2.56%	2.38%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	79	0	1	0	2	2	3	2	1	1	1	1	6	1	0	2	2	4	2	1	2	2	3	2	2	6	0	2	2	12	3	3	6	2					
		0.54%	0.00%	0.41%	0.00%	0.61%	1.38%	0.57%	0.58%	0.57%	0.29%	0.69%	0.31%	2.50%	0.40%	0.00%	0.65%	0.60%	0.78%	0.51%	0.55%	1.10%	0.48%	0.97%	0.21%	0.76%	0.60%	0.00%	0.36%	0.93%	0.96%	0.26%	0.48%	0.67%	0.23%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12460	110	183	106	294	130	476	284	160	302	124	289	136	202	508	238	267	466	352	141	140	357	230	850	231	818	343	487	193	1058	1010	501	733	741					
		84.86%	90.16%	74.69%	91.38%	90.18%	89.66%	91.19%	82.56%	91.43%	86.29%	86.11%	90.88%	56.67%	80.48%	90.88%	77.02%	80.42%	91.37%	89.34%	77.47%	77.35%	85.61%	74.43%	89.01%	88.17%	82.21%	91.22%	86.50%	89.35%	84.57%	86.47%	80.16%	81.63%	83.92%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	55	0	2	0	0	0	2	2	0	0	0	2	1	0	4	1	0	1	0	3	0	0	4	3	0	4	0	0	0	5	9	1	8	3					
		0.37%	0.00%	0.82%	0.00%	0.00%	0.00%	0.38%	0.58%	0.00%	0.00%	0.00%	0.63%	0.42%	0.00%	0.72%	0.32%	0.00%	0.20%	0.00%	1.65%	0.00%	0.00%	1.29%	0.31%	0.00%	0.40%	0.00%	0.00%	0.00%	0.40%	0.77%	0.16%	0.89%	0.34%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
