Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Матвеевская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	23	0	0	0	0	2	0	0	1	7	8	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	25	1	0	1	0	0	0	0	0	5	4	1	0	0	1	1	0	1	1	1	3	0	1	1	0	0	1	1	1	0					
14	Число погашенных открепительных удостоверений	75	3	1	3	3	1	3	3	2	0	5	2	2	3	3	3	3	3	2	2	3	3	3	3	3	2	3	2	3	3					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	"1. ""ЕДИНЕНИЕ"""	98	3	1	1	1	5	2	1	6	4	6	8	7	6	4	0	2	1	4	2	15	5	2	1	0	1	1	4	1	4					
		1.38%	1.18%	0.56%	0.50%	0.94%	1.25%	2.0%	1.40%	2.37%	0.62%	0.90%	1.98%	3.58%	2.02%	2.10%	0.0%	0.91%	0.66%	1.11%	0.59%	2.73%	2.20%	1.68%	0.76%	0.0%	1.03%	0.71%	1.83%	0.44%	3.14%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	57	0	2	0	0	5	1	0	0	18	15	4	1	3	0	1	0	0	1	3	2	0	0	1	0	0	0	0	0	0					
		0.80%	0.0%	1.12%	0.0%	0.0%	1.25%	1.0%	0.0%	0.0%	2.79%	2.25%	0.99%	0.51%	1.01%	0.0%	1.21%	0.0%	0.0%	0.27%	0.89%	0.36%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	142	4	4	2	3	5	1	1	4	4	15	8	4	2	1	6	2	3	9	8	12	13	2	0	5	5	0	4	13	2					
		2.00%	1.58%	2.25%	1.01%	2.83%	1.25%	1.0%	1.40%	1.58%	0.62%	2.25%	1.98%	2.05%	0.67%	0.52%	7.31%	0.91%	1.98%	2.50%	2.38%	2.18%	5.72%	1.68%	0.0%	3.44%	5.15%	0.0%	1.83%	5.72%	1.57%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	68	0	2	0	3	3	0	0	2	18	7	6	1	0	1	0	0	0	2	6	3	2	0	3	1	1	1	2	2	2					
		0.96%	0.0%	1.12%	0.0%	2.83%	0.75%	0.0%	0.0%	0.79%	2.79%	1.05%	1.48%	0.51%	0.0%	0.52%	0.0%	0.0%	0.0%	0.55%	1.78%	0.54%	0.88%	0.0%	2.29%	0.68%	1.03%	0.71%	0.91%	0.88%	1.57%					
22	"5. ""За Русь Святую"""	31	0	0	0	0	1	0	0	3	1	5	0	1	0	2	5	0	1	0	2	1	0	0	3	0	1	1	2	2	0					
		0.43%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	1.18%	0.15%	0.75%	0.0%	0.51%	0.0%	1.05%	6.09%	0.0%	0.66%	0.0%	0.59%	0.18%	0.0%	0.0%	2.29%	0.0%	1.03%	0.71%	0.91%	0.88%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	15	0	2	0	0	1	0	1	2	1	1	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0					
		0.21%	0.0%	1.12%	0.0%	0.0%	0.25%	0.0%	1.40%	0.79%	0.15%	0.15%	0.24%	0.0%	0.33%	0.0%	1.21%	0.0%	0.0%	0.27%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.44%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	30	0	0	1	0	3	1	0	0	1	4	2	0	0	1	0	1	2	1	2	7	0	0	0	0	0	4	0	0	0					
		0.42%	0.0%	0.0%	0.50%	0.0%	0.75%	1.0%	0.0%	0.0%	0.15%	0.60%	0.49%	0.0%	0.0%	0.52%	0.0%	0.45%	1.32%	0.27%	0.59%	1.27%	0.0%	0.0%	0.0%	0.0%	0.0%	2.87%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	12	0	0	0	0	1	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0					
		0.16%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.15%	0.15%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	5.04%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	10	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	2	0	0	1	0	0	0	0	1	0	0					
		0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.39%	0.15%	0.15%	0.24%	0.0%	0.0%	0.0%	0.0%	0.45%	0.66%	0.0%	0.59%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1660	69	57	141	37	120	21	29	55	85	101	153	22	60	73	20	57	36	99	54	66	25	15	27	27	9	17	62	80	43					
		23.45%	27.27%	32.20%	71.21%	34.90%	30.15%	21.0%	40.84%	21.73%	13.17%	15.16%	37.96%	11.28%	20.20%	38.42%	24.39%	26.14%	23.84%	27.57%	16.07%	12.02%	11.01%	12.60%	20.61%	18.62%	9.27%	12.23%	28.44%	35.24%	33.85%					
28	"11. ""Истинные патриоты России"""	15	0	1	0	1	3	0	0	0	1	1	3	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.21%	0.0%	0.56%	0.0%	0.94%	0.75%	0.0%	0.0%	0.0%	0.15%	0.15%	0.74%	0.0%	1.34%	0.0%	1.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	52	2	0	0	0	0	0	0	0	3	3	1	4	0	0	2	2	2	1	8	0	8	1	0	0	1	4	0	10	0					
		0.73%	0.79%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.45%	0.24%	2.05%	0.0%	0.0%	2.43%	0.91%	1.32%	0.27%	2.38%	0.0%	3.52%	0.84%	0.0%	0.0%	1.03%	2.87%	0.0%	4.40%	0.0%					
30	"13. ""Демократическая партия России"""	11	2	1	0	0	1	0	0	1	3	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0					
		0.15%	0.79%	0.56%	0.0%	0.0%	0.25%	0.0%	0.0%	0.39%	0.46%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	16	0	0	1	0	0	0	0	0	4	3	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	3	0	1	0					
		0.22%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.45%	0.0%	1.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	2.15%	0.0%	0.44%	0.0%					
32	"15. ""Партия СЛОН"""	6	0	0	1	0	1	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.08%	0.0%	0.0%	0.50%	0.0%	0.25%	0.0%	0.0%	0.39%	0.0%	0.15%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	276	3	4	4	2	12	1	1	25	33	28	16	9	3	7	2	14	2	10	27	18	7	6	9	4	0	1	9	12	7					
		3.89%	1.18%	2.25%	2.02%	1.88%	3.01%	1.0%	1.40%	9.88%	5.11%	4.20%	3.97%	4.61%	1.01%	3.68%	2.43%	6.42%	1.32%	2.78%	8.03%	3.27%	3.08%	5.04%	6.87%	2.75%	0.0%	0.71%	4.12%	5.28%	5.51%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	26	1	0	0	1	4	0	0	0	0	2	1	0	0	0	0	3	4	0	0	2	1	0	0	3	1	0	1	1	1					
		0.36%	0.39%	0.0%	0.0%	0.94%	1.00%	0.0%	0.0%	0.0%	0.0%	0.30%	0.24%	0.0%	0.0%	0.0%	0.0%	1.37%	2.64%	0.0%	0.0%	0.36%	0.44%	0.0%	0.0%	2.06%	1.03%	0.0%	0.45%	0.44%	0.78%					
35	"18. ""ЛДПР"""	1017	24	10	12	22	57	20	14	22	113	121	25	28	45	21	9	33	18	21	66	121	39	13	30	36	5	10	50	20	12					
		14.37%	9.48%	5.64%	6.06%	20.75%	14.32%	20.0%	19.71%	8.69%	17.51%	18.16%	6.20%	14.35%	15.15%	11.05%	10.97%	15.13%	11.92%	5.84%	19.64%	22.04%	17.18%	10.92%	22.90%	24.82%	5.15%	7.19%	22.93%	8.81%	9.44%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	128	4	1	0	5	12	0	0	2	16	9	6	7	4	1	3	4	1	6	8	7	4	2	2	4	2	5	9	1	3					
		1.80%	1.58%	0.56%	0.0%	4.71%	3.01%	0.0%	0.0%	0.79%	2.48%	1.35%	1.48%	3.58%	1.34%	0.52%	3.65%	1.83%	0.66%	1.67%	2.38%	1.27%	1.76%	1.68%	1.52%	2.75%	2.06%	3.59%	4.12%	0.44%	2.36%					
37	"20. ""Политическая партия ""Единая Россия"""	1490	29	28	21	8	90	37	16	56	170	188	85	60	51	42	14	57	52	47	35	129	49	35	16	37	48	12	34	33	11					
		21.05%	11.46%	15.81%	10.60%	7.54%	22.61%	37.0%	22.53%	22.13%	26.35%	28.22%	21.09%	30.76%	17.17%	22.10%	17.07%	26.14%	34.43%	13.09%	10.41%	23.49%	21.58%	29.41%	12.21%	25.51%	49.48%	8.63%	15.59%	14.53%	8.66%					
38	"21. ""Российская Конституционно-демократическая партия"""	13	0	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	1	0					
		0.18%	0.0%	2.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.44%	0.0%					
39	"22. ""Развитие предпринимательства"""	16	0	0	0	0	2	2	0	0	0	3	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	1	3	1					
		0.22%	0.0%	0.0%	0.0%	0.0%	0.50%	2.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	1.21%	0.0%	0.66%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	1.03%	0.0%	0.45%	1.32%	0.78%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1579	104	49	7	19	64	8	6	61	143	121	68	42	106	32	11	34	18	137	80	139	61	27	34	19	17	72	28	37	35					
		22.31%	41.10%	27.68%	3.53%	17.92%	16.08%	8.0%	8.45%	24.11%	22.17%	18.16%	16.87%	21.53%	35.69%	16.84%	13.41%	15.59%	11.92%	38.16%	23.80%	25.31%	26.87%	22.68%	25.95%	13.10%	17.52%	51.79%	12.84%	16.29%	27.55%					
																																				
41	Против всех	174	5	2	7	3	6	4	0	7	18	20	8	1	2	3	4	4	4	6	18	14	3	9	2	6	3	6	4	2	3					
		2.45%	1.97%	1.12%	3.53%	2.83%	1.50%	4.0%	0.0%	2.76%	2.79%	3.00%	1.98%	0.51%	0.67%	1.57%	4.87%	1.83%	2.64%	1.67%	5.35%	2.55%	1.32%	7.56%	1.52%	4.13%	3.09%	4.31%	1.83%	0.88%	2.36%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
