Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Медногорская городская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743					
		0.21%	0.0%	0.28%	0.08%	0.41%	0.20%	0.10%	0.08%	0.11%	0.27%	0.0%	0.21%	0.0%	0.36%	0.55%	0.48%	0.22%	0.36%	0.61%	0.0%	0.59%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	129	7	17	5	6	1	6	13	5	4	9	9	8	5	6	10	3	4	6	1	0	2	2					
		0.84%	0.61%	1.62%	0.43%	0.62%	0.20%	0.60%	1.06%	0.57%	0.54%	1.06%	0.94%	1.60%	0.90%	1.11%	1.21%	0.68%	0.48%	1.23%	0.48%	0.0%	1.38%	1.55%					
30	"13. ""Демократическая партия России"""	49	5	3	0	1	2	9	4	2	6	3	6	0	0	0	4	1	1	0	1	0	0	1					
		0.32%	0.43%	0.28%	0.0%	0.10%	0.40%	0.91%	0.32%	0.23%	0.81%	0.35%	0.63%	0.0%	0.0%	0.0%	0.48%	0.22%	0.12%	0.0%	0.48%	0.0%	0.0%	0.77%					
31	"14. ""Великая Россия - Евразийский Союз"""	24	5	3	0	0	1	3	0	0	2	0	4	0	1	0	2	0	2	1	0	0	0	0					
		0.15%	0.43%	0.28%	0.0%	0.0%	0.20%	0.30%	0.0%	0.0%	0.27%	0.0%	0.42%	0.0%	0.18%	0.0%	0.24%	0.0%	0.24%	0.20%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	14	2	2	0	1	1	0	0	1	0	2	1	0	1	0	0	1	0	1	0	1	0	0					
		0.09%	0.17%	0.19%	0.0%	0.10%	0.20%	0.0%	0.0%	0.11%	0.0%	0.23%	0.10%	0.0%	0.18%	0.0%	0.0%	0.22%	0.0%	0.20%	0.0%	0.59%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	761	41	58	49	44	29	68	78	49	38	53	63	32	27	18	43	17	32	8	9	3	0	2					
		5.00%	3.60%	5.54%	4.28%	4.59%	5.91%	6.87%	6.37%	5.67%	5.14%	6.25%	6.62%	6.42%	4.89%	3.35%	5.23%	3.89%	3.86%	1.64%	4.32%	1.78%	0.0%	1.55%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	25	1	0	2	1	0	2	0	2	0	6	0	1	0	0	2	2	2	3	1	0	0	0					
		0.16%	0.08%	0.0%	0.17%	0.10%	0.0%	0.20%	0.0%	0.23%	0.0%	0.70%	0.0%	0.20%	0.0%	0.0%	0.24%	0.45%	0.24%	0.61%	0.48%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2230	172	157	161	108	57	132	192	159	127	130	194	79	76	83	89	80	137	54	14	3	3	23					
		14.67%	15.11%	15.00%	14.07%	11.27%	11.63%	13.34%	15.69%	18.40%	17.18%	15.33%	20.39%	15.86%	13.76%	15.48%	10.82%	18.34%	16.52%	11.13%	6.73%	1.78%	2.08%	17.82%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	332	32	16	41	23	4	33	28	24	12	8	21	9	9	8	19	8	22	9	0	1	4	1					
		2.18%	2.81%	1.52%	3.58%	2.40%	0.81%	3.33%	2.28%	2.77%	1.62%	0.94%	2.20%	1.80%	1.63%	1.49%	2.31%	1.83%	2.65%	1.85%	0.0%	0.59%	2.77%	0.77%					
37	"20. ""Политическая партия ""Единая Россия"""	3633	281	248	268	204	164	245	326	227	167	192	227	128	127	136	146	105	203	93	53	34	23	36					
		23.90%	24.69%	23.70%	23.42%	21.29%	33.46%	24.77%	26.65%	26.27%	22.59%	22.64%	23.86%	25.70%	23.00%	25.37%	17.76%	24.08%	24.48%	19.17%	25.48%	20.23%	15.97%	27.90%					
38	"21. ""Российская Конституционно-демократическая партия"""	49	4	4	3	7	0	6	4	6	0	1	2	4	0	1	2	1	2	0	0	0	0	2					
		0.32%	0.35%	0.38%	0.26%	0.73%	0.0%	0.60%	0.32%	0.69%	0.0%	0.11%	0.21%	0.80%	0.0%	0.18%	0.24%	0.22%	0.24%	0.0%	0.0%	0.0%	0.0%	1.55%					
39	"22. ""Развитие предпринимательства"""	57	6	2	9	4	1	7	4	1	5	4	3	1	1	2	1	2	1	0	2	0	0	1					
		0.37%	0.52%	0.19%	0.78%	0.41%	0.20%	0.70%	0.32%	0.11%	0.67%	0.47%	0.31%	0.20%	0.18%	0.37%	0.12%	0.45%	0.12%	0.0%	0.96%	0.0%	0.0%	0.77%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4447	333	298	329	346	126	284	314	226	215	249	206	156	181	175	321	133	256	141	66	49	30	13					
		29.26%	29.26%	28.48%	28.75%	36.11%	25.71%	28.71%	25.67%	26.15%	29.09%	29.36%	21.66%	31.32%	32.78%	32.64%	39.05%	30.50%	30.88%	29.07%	31.73%	29.16%	20.83%	10.07%					
																													
41	Против всех	509	51	52	46	22	10	27	32	22	38	30	36	12	11	14	27	13	27	25	6	6	2	0					
		3.34%	4.48%	4.97%	4.02%	2.29%	2.04%	2.73%	2.61%	2.54%	5.14%	3.53%	3.78%	2.40%	1.99%	2.61%	3.28%	2.98%	3.25%	5.15%	2.88%	3.57%	1.38%	0.0%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
