Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Веденская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60					
20	3.Политическая партия «Демократическая партия России»	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	32	3	1	0	0	1	1	3	1	1	3	0	0	0	0	1	1	3	2	2	4	2	0	1	2	0	0	0					
		0.22%	0.17%	0.19%	0.00%	0.00%	0.06%	0.20%	0.72%	0.18%	0.25%	1.33%	0.00%	0.00%	0.00%	0.00%	0.34%	0.68%	0.24%	0.18%	0.17%	0.25%	0.56%	0.00%	0.25%	0.27%	0.00%	0.00%	0.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.06%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	20	7	0	0	0	1	1	0	1	1	1	0	0	0	2	0	0	1	1	1	2	0	0	1	0	0	0	0					
		0.13%	0.39%	0.00%	0.00%	0.00%	0.06%	0.20%	0.00%	0.18%	0.25%	0.44%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.08%	0.09%	0.08%	0.12%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	16	2	1	1	0	1	0	3	0	0	0	0	1	0	0	0	0	2	1	1	0	1	0	0	1	0	0	1					
		0.11%	0.11%	0.19%	0.55%	0.00%	0.06%	0.00%	0.72%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.16%	0.09%	0.08%	0.00%	0.28%	0.00%	0.00%	0.14%	0.00%	0.00%	1.27%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	8	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	1	0	0	0	1	0	0	0					
		0.05%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.51%	0.00%	0.34%	0.00%	0.08%	0.09%	0.00%	0.06%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14720	1761	510	180	154	1689	484	412	560	401	221	155	347	197	340	296	145	1218	1096	1177	1596	357	160	391	730	29	36	78					
		99.10%	97.02%	99.42%	99.45%	10.00%	99.65%	99.18%	98.33%	99.64%	99.26%	97.79%	10.00%	99.71%	99.49%	99.42%	99.33%	99.32%	99.19%	99.46%	99.66%	99.50%	99.17%	10.00%	99.24%	99.18%	10.00%	10.00%	98.73%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	16	7	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	2	0	0	0					
		0.11%	0.39%	0.00%	0.00%	0.00%	0.06%	0.20%	0.24%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.06%	0.00%	0.00%	0.25%	0.27%	0.00%	0.00%	0.00%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
