Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																							
Дата голосования: 02.12.2007																							
																							
"Наименование Избирательной комиссии:    г. Грозный, Ленинская"																							
																							
Сводная таблица результатов выборов																							
																							
		Сумма	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	21880	1104	1888	1147	1135	2123	1089	1033	1139	2411	1874	1481	1055	1049	1825	1277	250					
		99.10%	99.10%	99.53%	97.29%	98.87%	99.39%	98.55%	99.04%	98.87%	99.06%	99.21%	99.20%	99.15%	99.81%	99.24%	99.45%	10.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	8	0	0	0	0	0	0	0	0	3	0	0	2	1	0	2	0					
		0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.19%	0.10%	0.00%	0.16%	0.00%					
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
