Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
"Наименование Избирательной комиссии:    Архангельск, Исакогорская"																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23					
		1.14%	0.97%	1.34%	0.47%	0.81%	1.34%	2.52%	0.91%	1.68%	0.92%	0.41%	0.71%	1.15%	1.22%	0.0%	4.76%	0.0%	0.0%	1.07%	0.31%	1.26%	1.49%	1.02%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	402	8	12	15	29	28	21	48	27	9	15	29	27	26	0	0	1	0	28	8	27	28	16	0					
		2.90%	2.59%	2.69%	1.76%	2.63%	4.19%	2.65%	3.37%	2.84%	2.08%	3.13%	4.17%	3.46%	2.65%	0.0%	0.0%	3.57%	0.0%	4.28%	2.54%	2.43%	2.46%	2.72%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	642	15	17	42	55	30	37	67	44	17	28	24	29	50	1	0	2	1	27	10	59	61	22	4					
		4.64%	4.87%	3.82%	4.93%	5.0%	4.49%	4.67%	4.71%	4.64%	3.93%	5.84%	3.45%	3.72%	5.11%	2.77%	0.0%	7.14%	4.34%	4.13%	3.18%	5.31%	5.36%	3.74%	17.39%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	586	15	14	53	62	31	29	71	36	4	31	23	40	35	1	0	2	1	18	11	43	38	28	0					
		4.23%	4.87%	3.14%	6.22%	5.63%	4.64%	3.66%	4.99%	3.79%	0.92%	6.47%	3.30%	5.13%	3.57%	2.77%	0.0%	7.14%	4.34%	2.75%	3.50%	3.87%	3.34%	4.76%	0.0%					
22	"5. ""За Русь Святую"""	46	0	1	1	8	4	0	2	5	1	3	2	2	2	0	0	0	1	3	1	4	4	1	1					
		0.33%	0.0%	0.22%	0.11%	0.72%	0.59%	0.0%	0.14%	0.52%	0.23%	0.62%	0.28%	0.25%	0.20%	0.0%	0.0%	0.0%	4.34%	0.45%	0.31%	0.36%	0.35%	0.17%	4.34%					
23	"6. ""Объединенная Российская партия ""Русь"""	29	1	1	1	0	0	3	1	4	0	1	1	1	4	0	0	0	0	3	1	4	2	0	1					
		0.20%	0.32%	0.22%	0.11%	0.0%	0.0%	0.37%	0.07%	0.42%	0.0%	0.20%	0.14%	0.12%	0.40%	0.0%	0.0%	0.0%	0.0%	0.45%	0.31%	0.36%	0.17%	0.0%	4.34%					
24	"7. ""Новый курс - Автомобильная Россия"""	149	3	7	18	12	11	8	14	13	3	2	15	4	7	0	0	0	0	5	2	13	5	7	0					
		1.07%	0.97%	1.57%	2.11%	1.09%	1.64%	1.01%	0.98%	1.37%	0.69%	0.41%	2.15%	0.51%	0.71%	0.0%	0.0%	0.0%	0.0%	0.76%	0.63%	1.17%	0.44%	1.19%	0.0%					
25	"8. ""Народно-республиканская партия России"""	13	0	0	0	1	0	1	0	0	0	0	1	0	3	0	0	0	0	0	0	1	5	0	1					
		0.09%	0.0%	0.0%	0.0%	0.09%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.44%	0.0%	4.34%					
26	"9. ""Российская экологическая партия ""Зеленые"""	65	0	1	4	5	3	5	7	3	0	2	4	2	6	0	0	1	0	7	0	8	6	1	0					
		0.46%	0.0%	0.22%	0.47%	0.45%	0.44%	0.63%	0.49%	0.31%	0.0%	0.41%	0.57%	0.25%	0.61%	0.0%	0.0%	3.57%	0.0%	1.07%	0.0%	0.72%	0.52%	0.17%	0.0%					
27	"10. ""Аграрная партия России"""	423	7	7	22	30	16	27	68	39	8	21	16	23	35	2	0	0	2	15	8	25	39	10	3					
		3.05%	2.27%	1.57%	2.58%	2.72%	2.39%	3.40%	4.78%	4.11%	1.85%	4.38%	2.30%	2.95%	3.57%	5.55%	0.0%	0.0%	8.69%	2.29%	2.54%	2.25%	3.43%	1.70%	13.04%					
28	"11. ""Истинные патриоты России"""	13	0	2	0	0	0	1	2	0	1	0	2	0	0	0	0	0	0	0	0	0	2	3	0					
		0.09%	0.0%	0.44%	0.0%	0.0%	0.0%	0.12%	0.14%	0.0%	0.23%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.51%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	273	8	9	13	26	10	13	24	19	14	10	18	11	18	0	1	0	0	10	11	19	24	15	0					
		1.97%	2.59%	2.02%	1.52%	2.36%	1.49%	1.64%	1.68%	2.00%	3.24%	2.08%	2.58%	1.41%	1.84%	0.0%	4.76%	0.0%	0.0%	1.53%	3.50%	1.71%	2.11%	2.55%	0.0%					
30	"13. ""Демократическая партия России"""	32	1	0	2	0	1	1	4	2	1	3	2	2	0	0	0	0	0	1	0	5	5	2	0					
		0.23%	0.32%	0.0%	0.23%	0.0%	0.14%	0.12%	0.28%	0.21%	0.23%	0.62%	0.28%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.45%	0.44%	0.34%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	35	0	0	1	1	2	4	8	2	1	0	1	0	1	0	0	0	0	1	0	4	4	4	1					
		0.25%	0.0%	0.0%	0.11%	0.09%	0.29%	0.50%	0.56%	0.21%	0.23%	0.0%	0.14%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.36%	0.35%	0.68%	4.34%					
32	"15. ""Партия СЛОН"""	18	1	1	1	0	2	0	1	0	2	0	1	1	0	0	0	1	0	1	1	3	0	2	0					
		0.13%	0.32%	0.22%	0.11%	0.0%	0.29%	0.0%	0.07%	0.0%	0.46%	0.0%	0.14%	0.12%	0.0%	0.0%	0.0%	3.57%	0.0%	0.15%	0.31%	0.27%	0.0%	0.34%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1071	19	24	78	109	67	37	111	57	28	35	60	47	93	6	0	1	1	59	13	91	102	33	0					
		7.74%	6.16%	5.39%	9.16%	9.90%	10.02%	4.67%	7.80%	6.01%	6.48%	7.30%	8.63%	6.03%	9.50%	16.66%	0.0%	3.57%	4.34%	9.03%	4.14%	8.19%	8.97%	5.61%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	33	2	0	2	2	3	1	1	4	1	0	0	1	2	0	0	0	0	2	2	2	6	2	0					
		0.23%	0.64%	0.0%	0.23%	0.18%	0.44%	0.12%	0.07%	0.42%	0.23%	0.0%	0.0%	0.12%	0.20%	0.0%	0.0%	0.0%	0.0%	0.30%	0.63%	0.18%	0.52%	0.34%	0.0%					
35	"18. ""ЛДПР"""	2120	33	84	132	188	107	146	195	153	73	65	106	114	137	5	1	0	3	82	60	192	135	108	1					
		15.32%	10.71%	18.87%	15.51%	17.09%	16.01%	18.43%	13.71%	16.13%	16.89%	13.56%	15.25%	14.63%	14.00%	13.88%	4.76%	0.0%	13.04%	12.55%	19.10%	17.28%	11.88%	18.36%	4.34%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	301	3	13	19	14	10	16	38	19	13	11	14	23	17	2	0	2	0	11	12	24	23	16	1					
		2.17%	0.97%	2.92%	2.23%	1.27%	1.49%	2.02%	2.67%	2.00%	3.00%	2.29%	2.01%	2.95%	1.73%	5.55%	0.0%	7.14%	0.0%	1.68%	3.82%	2.16%	2.02%	2.72%	4.34%					
37	"20. ""Политическая партия ""Единая Россия"""	5409	142	174	345	392	246	321	589	349	186	183	279	332	400	13	18	12	13	263	114	407	413	211	7					
		39.11%	46.10%	39.10%	40.54%	35.63%	36.82%	40.53%	41.42%	36.81%	43.05%	38.20%	40.14%	42.61%	40.89%	36.11%	85.71%	42.85%	56.52%	40.27%	36.30%	36.63%	36.35%	35.88%	30.43%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	1	3	0	3	1	1	1	3	0	1	0	2	0	0	0	0	0	0	2	2	6	1	0					
		0.19%	0.32%	0.67%	0.0%	0.27%	0.14%	0.12%	0.07%	0.31%	0.0%	0.20%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.18%	0.52%	0.17%	0.0%					
39	"22. ""Развитие предпринимательства"""	30	2	0	1	1	0	3	3	1	1	2	0	0	4	0	0	0	0	2	0	4	4	2	0					
		0.21%	0.64%	0.0%	0.11%	0.09%	0.0%	0.37%	0.21%	0.10%	0.23%	0.41%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.36%	0.35%	0.34%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	829	13	24	29	56	31	37	62	57	34	27	42	46	58	0	0	4	0	48	28	75	108	49	1					
		5.99%	4.22%	5.39%	3.40%	5.09%	4.64%	4.67%	4.36%	6.01%	7.87%	5.63%	6.04%	5.90%	5.93%	0.0%	0.0%	14.28%	0.0%	7.35%	8.91%	6.75%	9.50%	8.33%	4.34%					
																														
41	Против всех	921	27	39	64	72	48	42	76	70	26	31	46	51	59	6	0	2	1	47	23	69	81	39	2					
		6.65%	8.76%	8.76%	7.52%	6.54%	7.18%	5.30%	5.34%	7.38%	6.01%	6.47%	6.61%	6.54%	6.03%	16.66%	0.0%	7.14%	4.34%	7.19%	7.32%	6.21%	7.13%	6.63%	8.69%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
