Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Территориальная избирательная комиссия Тимского района																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №1057	УИК №1058	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	894	140	127	40	8	10	77	13	12	22	37	9	35	14	59	13	22	9	18	27	29	33	25	66	26	13	10					
		12.66%	15.38%	14.50%	14.13%	3.94%	4.12%	24.37%	7.98%	13.95%	14.57%	10.48%	5.52%	11.18%	10.37%	14.11%	14.77%	13.92%	10.00%	7.03%	9.38%	15.18%	18.23%	15.34%	15.38%	13.54%	10.83%	3.40%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	14	4	3	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	1	0	0	1					
		0.20%	0.44%	0.34%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.35%	0.00%	0.55%	0.00%	0.23%	0.00%	0.00%	0.34%					
23	6.Политическая партия «Партия социальной справедливости»	10	0	3	0	0	0	0	0	1	0	0	0	2	0	2	0	0	0	0	1	0	0	0	0	0	0	1					
		0.14%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	1.16%	0.00%	0.00%	0.00%	0.64%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%					
24	7.Политическая партия «Либерально-демократическая партия России»	518	78	77	19	5	14	28	23	4	7	16	8	15	6	25	6	18	3	14	25	20	21	9	38	11	15	13					
		7.33%	8.57%	8.79%	6.71%	2.46%	5.76%	8.86%	14.11%	4.65%	4.64%	4.53%	4.91%	4.79%	4.44%	5.98%	6.82%	11.39%	3.33%	5.47%	8.68%	10.47%	11.60%	5.52%	8.86%	5.73%	12.50%	4.42%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	891	126	131	26	15	6	54	23	8	19	64	20	37	12	25	4	14	5	26	63	8	21	11	86	27	9	51					
		12.62%	13.85%	14.95%	9.19%	7.39%	2.47%	17.09%	14.11%	9.30%	12.58%	18.13%	12.27%	11.82%	8.89%	5.98%	4.55%	8.86%	5.56%	10.16%	21.88%	4.19%	11.60%	6.75%	20.05%	14.06%	7.50%	17.35%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	52	7	6	0	2	0	4	1	0	1	5	0	1	2	1	0	0	2	0	3	3	3	5	3	1	0	2					
		0.74%	0.77%	0.68%	0.00%	0.99%	0.00%	1.27%	0.61%	0.00%	0.66%	1.42%	0.00%	0.32%	1.48%	0.24%	0.00%	0.00%	2.22%	0.00%	1.04%	1.57%	1.66%	3.07%	0.70%	0.52%	0.00%	0.68%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4471	528	503	184	164	209	144	95	57	93	224	120	213	100	298	64	96	67	185	160	124	95	108	224	124	79	213					
		63.30%	58.02%	57.42%	65.02%	80.79%	86.01%	45.57%	58.28%	66.28%	61.59%	63.46%	73.62%	68.05%	74.07%	71.29%	72.73%	60.76%	74.44%	72.27%	55.56%	64.92%	52.49%	66.26%	52.21%	64.58%	65.83%	72.45%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	21	5	2	0	1	0	1	0	1	2	0	2	1	0	1	0	0	0	1	0	0	2	0	0	0	1	1					
		0.30%	0.55%	0.23%	0.00%	0.49%	0.00%	0.32%	0.00%	1.16%	1.32%	0.00%	1.23%	0.32%	0.00%	0.24%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	1.10%	0.00%	0.00%	0.00%	0.83%	0.34%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
