Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Енисейская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176	УИК №1177	УИК №1178	УИК №1179	УИК №1180	УИК №1181	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	382	20	20	10	10	5	10	10	10	20	10	5	10	50	40	5	32	5	5	5	5	25	5	5	5	0	10	5	0	5	5	0	20	0	10	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	153	11	7	6	8	2	0	1	8	9	5	0	2	6	14	0	29	2	0	0	2	25	3	1	2	0	0	0	0	1	0	0	5	0	4	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	133	3	3	8	1	5	1	3	2	8	9	1	6	6	26	0	11	6	0	6	3	8	2	3	2	2	0	2	0	2	0	0	2	1	1	0	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	229	9	13	4	2	3	10	9	2	11	5	5	8	44	26	5	3	3	5	5	3	0	2	4	3	0	10	5	0	4	5	0	15	0	6	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	18	3	1	0	1	0	0	1	0	2	2	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	1.Политическая партия «Аграрная партия России»	261	23	27	8	6	1	9	3	3	14	10	0	7	9	11	0	12	6	6	7	9	8	13	2	16	0	9	11	1	2	6	0	15	1	2	0	4	0	0					
		2.03%	1.99%	2.18%	2.31%	1.86%	0.57%	1.70%	1.41%	1.17%	2.24%	1.49%	0.00%	1.43%	1.72%	1.45%	0.00%	1.36%	2.65%	5.83%	4.17%	4.95%	1.35%	5.60%	2.02%	10.39%	0.00%	1.86%	8.53%	2.17%	1.46%	5.77%	0.00%	1.93%	0.40%	0.52%	0.00%	8.16%	0.00%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	62	11	8	1	0	0	1	2	1	3	2	1	1	0	8	1	10	0	0	1	0	2	1	0	0	0	0	1	0	0	0	0	4	3	0	0	0	0	0					
		0.48%	0.95%	0.65%	0.29%	0.00%	0.00%	0.19%	0.94%	0.39%	0.48%	0.30%	0.76%	0.20%	0.00%	1.05%	1.09%	1.13%	0.00%	0.00%	0.60%	0.00%	0.34%	0.43%	0.00%	0.00%	0.00%	0.00%	0.78%	0.00%	0.00%	0.00%	0.00%	0.51%	1.20%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	13	1	3	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0					
		0.10%	0.09%	0.24%	0.00%	0.00%	0.00%	0.19%	0.00%	0.39%	0.16%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	3.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.99%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1729	194	202	33	14	9	73	46	56	69	63	13	77	67	93	22	193	41	18	36	24	67	64	22	13	8	66	15	5	7	1	0	86	6	20	1	0	1	4					
		13.44%	16.83%	16.33%	9.51%	4.33%	5.11%	13.80%	21.60%	21.79%	11.02%	9.38%	9.92%	15.68%	12.79%	12.25%	23.91%	21.81%	18.14%	17.48%	21.43%	13.19%	11.32%	27.59%	22.22%	8.44%	10.81%	13.61%	11.63%	10.87%	5.11%	0.96%	0.00%	11.04%	2.39%	5.22%	2.08%	0.00%	0.99%	10.26%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	193	25	23	3	0	0	4	20	5	11	11	0	10	10	12	1	16	8	2	8	13	5	3	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0					
		1.50%	2.17%	1.86%	0.86%	0.00%	0.00%	0.76%	9.39%	1.95%	1.76%	1.64%	0.00%	2.04%	1.91%	1.58%	1.09%	1.81%	3.54%	1.94%	4.76%	7.14%	0.84%	1.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.73%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	16	4	5	0	0	0	0	0	1	1	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
		0.12%	0.35%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.16%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1297	109	111	35	17	16	46	22	25	59	89	13	55	55	93	9	104	25	8	14	9	59	17	5	9	7	37	12	4	20	7	3	96	38	42	14	4	3	6					
		10.09%	9.45%	8.97%	10.09%	5.26%	9.09%	8.70%	10.33%	9.73%	9.42%	13.24%	9.92%	11.20%	10.50%	12.25%	9.78%	11.75%	11.06%	7.77%	8.33%	4.95%	9.97%	7.33%	5.05%	5.84%	9.46%	7.63%	9.30%	8.70%	14.60%	6.73%	4.69%	12.32%	15.14%	10.97%	29.17%	8.16%	2.97%	15.38%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	723	74	80	10	16	4	16	20	20	51	36	6	25	29	43	6	79	3	5	10	13	24	7	4	9	0	16	13	2	4	3	0	56	17	17	0	3	2	0					
		5.62%	6.42%	6.47%	2.88%	4.95%	2.27%	3.02%	9.39%	7.78%	8.15%	5.36%	4.58%	5.09%	5.53%	5.67%	6.52%	8.93%	1.33%	4.85%	5.95%	7.14%	4.05%	3.02%	4.04%	5.84%	0.00%	3.30%	10.08%	4.35%	2.92%	2.88%	0.00%	7.19%	6.77%	4.44%	0.00%	6.12%	1.98%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	89	8	10	1	3	1	4	1	0	4	4	1	1	5	8	1	4	1	0	0	4	2	3	0	1	0	3	0	0	0	6	0	9	0	2	0	0	2	0					
		0.69%	0.69%	0.81%	0.29%	0.93%	0.57%	0.76%	0.47%	0.00%	0.64%	0.60%	0.76%	0.20%	0.95%	1.05%	1.09%	0.45%	0.44%	0.00%	0.00%	2.20%	0.34%	1.29%	0.00%	0.65%	0.00%	0.62%	0.00%	0.00%	0.00%	5.77%	0.00%	1.16%	0.00%	0.52%	0.00%	0.00%	1.98%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8249	683	737	249	266	143	369	93	140	402	447	95	309	340	472	51	442	136	62	88	107	412	115	64	102	58	350	74	33	103	79	59	499	180	298	33	38	92	29					
		64.14%	59.24%	59.58%	71.76%	82.35%	81.25%	69.75%	43.66%	54.47%	64.22%	66.52%	72.52%	62.93%	64.89%	62.19%	55.43%	49.94%	60.18%	60.19%	52.38%	58.79%	69.59%	49.57%	64.65%	66.23%	78.38%	72.16%	57.36%	71.74%	75.18%	75.96%	92.19%	64.06%	71.71%	77.81%	68.75%	77.55%	91.09%	74.36%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	76	4	11	1	1	2	2	1	2	2	3	1	4	3	11	0	12	5	1	1	0	2	0	0	0	0	2	1	0	0	0	0	3	1	0	0	0	0	0					
		0.59%	0.35%	0.89%	0.29%	0.31%	1.14%	0.38%	0.47%	0.78%	0.32%	0.45%	0.76%	0.81%	0.57%	1.45%	0.00%	1.36%	2.21%	0.97%	0.60%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.41%	0.78%	0.00%	0.00%	0.00%	0.00%	0.39%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
