Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																									
Дата голосования: 07.12.2003 0:00:00																																																									
																																																									
Наименование Избирательной комиссии:    Павлово-Посадская																																																									
																																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																									
																																																									
		Сумма	УИК №2028	УИК №2029	УИК №2030	УИК №2031	УИК №2032	УИК №2033	УИК №2034	УИК №2035	УИК №2036	УИК №2037	УИК №2038	УИК №2039	УИК №2040	УИК №2041	УИК №2042	УИК №2043	УИК №2044	УИК №2045	УИК №2046	УИК №2047	УИК №2048	УИК №2049	УИК №2050	УИК №2051	УИК №2052	УИК №2053	УИК №2054	УИК №2055	УИК №2056	УИК №2057	УИК №2058	УИК №2059	УИК №2060	УИК №2061	УИК №2062	УИК №2063	УИК №2064	УИК №2065	УИК №2066	УИК №2067	УИК №2068	УИК №2069	УИК №2070	УИК №2071	УИК №2072	УИК №2073	УИК №2074	УИК №2075	УИК №2076	УИК №2077					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1035	28	44	24	13	17	24	32	23	52	35	34	30	20	34	24	30	19	35	26	21	41	43	22	37	12	27	34	18	24	16	12	12	41	18	9	3	1	4	12	2	13	7	25	3	3	2	19	3	2	5					
		3.11%	4.14%	3.52%	2.59%	4.54%	3.41%	4.44%	3.44%	3.33%	4.30%	4.19%	3.60%	5.0%	3.92%	4.42%	3.55%	3.43%	2.85%	2.93%	2.65%	2.91%	3.72%	3.66%	2.19%	3.91%	1.88%	3.32%	4.22%	2.73%	3.08%	3.07%	3.03%	2.72%	3.29%	2.29%	2.48%	4.10%	1.20%	2.16%	3.14%	0.96%	1.75%	5.88%	1.57%	0.90%	0.75%	1.00%	2.27%	1.32%	1.06%	1.90%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1099	36	31	28	4	16	26	26	31	36	25	29	20	12	28	16	35	27	39	25	41	33	26	36	28	22	31	35	19	33	24	12	21	23	35	8	1	4	19	18	9	27	6	34	18	3	5	17	5	5	11					
		3.30%	5.32%	2.48%	3.02%	1.39%	3.21%	4.81%	2.79%	4.49%	2.97%	2.99%	3.07%	3.33%	2.35%	3.64%	2.37%	4.00%	4.06%	3.26%	2.55%	5.68%	2.99%	2.21%	3.58%	2.96%	3.45%	3.81%	4.35%	2.88%	4.23%	4.60%	3.03%	4.76%	1.84%	4.45%	2.20%	1.36%	4.81%	10.27%	4.72%	4.32%	3.63%	5.04%	2.14%	5.40%	0.75%	2.51%	2.03%	2.20%	2.67%	4.19%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1405	38	56	34	15	19	29	46	46	83	57	46	29	25	23	21	33	31	49	48	43	55	48	48	45	21	33	34	33	27	24	11	11	53	24	6	4	2	3	9	10	20	4	44	11	7	6	26	7	1	7					
		4.22%	5.62%	4.48%	3.67%	5.24%	3.81%	5.37%	4.94%	6.66%	6.86%	6.82%	4.87%	4.83%	4.91%	2.99%	3.11%	3.78%	4.66%	4.10%	4.90%	5.96%	4.99%	4.09%	4.78%	4.76%	3.29%	4.05%	4.22%	5.00%	3.46%	4.60%	2.78%	2.49%	4.26%	3.05%	1.65%	5.47%	2.40%	1.62%	2.36%	4.80%	2.69%	3.36%	2.77%	3.30%	1.77%	3.01%	3.11%	3.08%	0.53%	2.67%					
22	"5. ""За Русь Святую"""	263	4	11	5	0	3	2	3	10	8	1	7	6	2	12	9	9	5	11	9	6	5	6	8	7	4	4	4	8	4	5	2	3	5	4	4	3	2	4	6	2	7	6	6	4	4	4	8	4	2	5					
		0.79%	0.59%	0.88%	0.53%	0.0%	0.60%	0.37%	0.32%	1.44%	0.66%	0.11%	0.74%	1.0%	0.39%	1.56%	1.33%	1.03%	0.75%	0.92%	0.91%	0.83%	0.45%	0.51%	0.79%	0.74%	0.62%	0.49%	0.49%	1.21%	0.51%	0.95%	0.50%	0.68%	0.40%	0.50%	1.10%	4.10%	2.40%	2.16%	1.57%	0.96%	0.94%	5.04%	0.37%	1.20%	1.01%	2.01%	0.95%	1.76%	1.06%	1.90%					
23	"6. ""Объединенная Российская партия ""Русь"""	96	2	3	8	1	3	2	0	3	5	2	0	3	3	3	3	0	0	3	3	1	2	2	2	1	1	3	2	2	1	0	0	0	5	2	1	1	0	2	5	2	0	0	10	0	1	0	2	0	0	1					
		0.28%	0.29%	0.24%	0.86%	0.34%	0.60%	0.37%	0.0%	0.43%	0.41%	0.23%	0.0%	0.5%	0.58%	0.39%	0.44%	0.0%	0.0%	0.25%	0.30%	0.13%	0.18%	0.17%	0.19%	0.10%	0.15%	0.36%	0.24%	0.30%	0.12%	0.0%	0.0%	0.0%	0.40%	0.25%	0.27%	1.36%	0.0%	1.08%	1.31%	0.96%	0.0%	0.0%	0.62%	0.0%	0.25%	0.0%	0.23%	0.0%	0.0%	0.38%					
24	"7. ""Новый курс - Автомобильная Россия"""	308	8	9	8	6	5	4	6	6	10	4	8	3	4	9	6	18	10	18	3	8	10	12	9	7	3	4	4	6	6	4	4	8	12	8	0	0	0	0	7	0	9	0	27	1	3	0	4	1	3	3					
		0.92%	1.18%	0.72%	0.86%	2.09%	1.00%	0.74%	0.64%	0.86%	0.82%	0.47%	0.84%	0.5%	0.78%	1.17%	0.88%	2.06%	1.50%	1.50%	0.30%	1.10%	0.90%	1.02%	0.89%	0.74%	0.47%	0.49%	0.49%	0.91%	0.77%	0.76%	1.01%	1.81%	0.96%	1.01%	0.0%	0.0%	0.0%	0.0%	1.83%	0.0%	1.21%	0.0%	1.70%	0.30%	0.75%	0.0%	0.47%	0.44%	1.60%	1.14%					
25	"8. ""Народно-республиканская партия России"""	37	0	1	0	0	1	0	2	2	1	0	0	0	1	0	3	1	0	2	2	1	0	0	5	1	1	1	0	0	1	1	0	1	2	0	0	0	1	1	0	1	0	0	0	0	0	1	2	1	0	0					
		0.11%	0.0%	0.08%	0.0%	0.0%	0.20%	0.0%	0.21%	0.28%	0.08%	0.0%	0.0%	0.0%	0.19%	0.0%	0.44%	0.11%	0.0%	0.16%	0.20%	0.13%	0.0%	0.0%	0.49%	0.10%	0.15%	0.12%	0.0%	0.0%	0.12%	0.19%	0.0%	0.22%	0.16%	0.0%	0.0%	0.0%	1.20%	0.54%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.23%	0.44%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	148	2	6	3	0	1	4	4	2	4	4	5	1	3	2	3	4	6	6	10	0	6	7	5	7	3	6	2	5	7	4	0	2	7	3	1	0	0	1	3	1	2	0	3	0	2	0	1	0	0	0					
		0.44%	0.29%	0.48%	0.32%	0.0%	0.20%	0.74%	0.43%	0.28%	0.33%	0.47%	0.52%	0.16%	0.58%	0.26%	0.44%	0.45%	0.90%	0.50%	1.02%	0.0%	0.54%	0.59%	0.49%	0.74%	0.47%	0.73%	0.24%	0.75%	0.89%	0.76%	0.0%	0.45%	0.56%	0.38%	0.27%	0.0%	0.0%	0.54%	0.78%	0.48%	0.26%	0.0%	0.18%	0.0%	0.50%	0.0%	0.11%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	804	17	44	29	11	8	11	21	10	28	11	21	14	11	16	19	18	12	24	0	18	33	20	24	25	10	18	27	18	15	19	16	13	29	14	12	3	3	9	6	8	33	2	25	9	16	10	24	5	8	7					
		2.41%	2.51%	3.52%	3.13%	3.84%	1.60%	2.03%	2.25%	1.44%	2.31%	1.31%	2.22%	2.33%	2.16%	2.08%	2.81%	2.06%	1.80%	2.01%	0.0%	2.49%	2.99%	1.70%	2.39%	2.64%	1.56%	2.21%	3.35%	2.73%	1.92%	3.64%	4.05%	2.94%	2.33%	1.78%	3.31%	4.10%	3.61%	4.86%	1.57%	3.84%	4.44%	1.68%	1.57%	2.70%	4.05%	5.02%	2.87%	2.20%	4.27%	2.67%					
28	"11. ""Истинные патриоты России"""	28	0	3	0	0	2	0	0	0	2	1	0	1	0	0	0	1	2	0	0	0	1	1	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	2	1	0	1	1	0	0					
		0.08%	0.0%	0.24%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.16%	0.11%	0.0%	0.16%	0.0%	0.0%	0.0%	0.11%	0.30%	0.0%	0.0%	0.0%	0.09%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.91%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.06%	0.60%	0.25%	0.0%	0.11%	0.44%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	438	12	17	8	3	6	16	6	8	22	12	4	14	6	15	9	7	4	20	1	7	9	11	10	14	4	11	12	7	8	9	2	2	26	15	6	0	3	5	4	1	20	1	33	1	3	4	11	5	2	2					
		1.31%	1.77%	1.36%	0.86%	1.04%	1.20%	2.96%	0.64%	1.15%	1.81%	1.43%	0.42%	2.33%	1.17%	1.95%	1.33%	0.80%	0.60%	1.67%	0.10%	0.97%	0.81%	0.93%	0.99%	1.48%	0.62%	1.35%	1.49%	1.06%	1.02%	1.72%	0.50%	0.45%	2.09%	1.91%	1.65%	0.0%	3.61%	2.70%	1.04%	0.48%	2.69%	0.84%	2.07%	0.30%	0.75%	2.01%	1.31%	2.20%	1.06%	0.76%					
30	"13. ""Демократическая партия России"""	73	1	2	1	0	6	2	1	2	3	0	2	0	2	2	0	1	2	5	0	2	1	1	1	1	3	1	4	0	1	1	0	1	2	4	0	0	0	1	0	3	2	0	5	3	1	0	1	1	0	1					
		0.21%	0.14%	0.16%	0.10%	0.0%	1.20%	0.37%	0.10%	0.28%	0.24%	0.0%	0.21%	0.0%	0.39%	0.26%	0.0%	0.11%	0.30%	0.41%	0.0%	0.27%	0.09%	0.08%	0.09%	0.10%	0.47%	0.12%	0.49%	0.0%	0.12%	0.19%	0.0%	0.22%	0.16%	0.50%	0.0%	0.0%	0.0%	0.54%	0.0%	1.44%	0.26%	0.0%	0.31%	0.90%	0.25%	0.0%	0.11%	0.44%	0.0%	0.38%					
31	"14. ""Великая Россия - Евразийский Союз"""	73	2	0	2	1	0	0	5	3	5	0	1	1	0	1	2	1	1	0	2	0	4	4	2	3	0	1	2	3	3	3	1	0	0	1	0	1	1	1	1	3	1	0	2	3	1	1	1	1	0	2					
		0.21%	0.29%	0.0%	0.21%	0.34%	0.0%	0.0%	0.53%	0.43%	0.41%	0.0%	0.10%	0.16%	0.0%	0.13%	0.29%	0.11%	0.15%	0.0%	0.20%	0.0%	0.36%	0.34%	0.19%	0.31%	0.0%	0.12%	0.24%	0.45%	0.38%	0.57%	0.25%	0.0%	0.0%	0.12%	0.0%	1.36%	1.20%	0.54%	0.26%	1.44%	0.13%	0.0%	0.12%	0.90%	0.25%	0.50%	0.11%	0.44%	0.0%	0.76%					
32	"15. ""Партия СЛОН"""	53	1	1	0	1	1	0	0	0	3	1	0	0	3	1	5	0	2	3	2	1	5	3	1	1	1	0	1	1	1	2	0	0	5	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0					
		0.15%	0.14%	0.08%	0.0%	0.34%	0.20%	0.0%	0.0%	0.0%	0.24%	0.11%	0.0%	0.0%	0.58%	0.13%	0.74%	0.0%	0.30%	0.25%	0.20%	0.13%	0.45%	0.25%	0.09%	0.10%	0.15%	0.0%	0.12%	0.15%	0.12%	0.38%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	1.08%	0.0%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4964	103	163	172	50	90	86	177	119	223	136	120	98	75	88	115	144	107	215	176	111	196	202	150	124	99	120	102	96	117	92	62	63	154	93	46	7	9	18	59	26	130	27	121	32	48	17	98	37	23	28					
		14.93%	15.23%	13.05%	18.57%	17.48%	18.07%	15.92%	19.03%	17.24%	18.44%	16.28%	12.71%	16.33%	14.73%	11.44%	17.03%	16.49%	16.09%	18.02%	17.97%	15.39%	17.80%	17.22%	14.95%	13.13%	15.54%	14.76%	12.68%	14.56%	15.01%	17.65%	15.69%	14.28%	12.37%	11.84%	12.70%	9.58%	10.84%	9.72%	15.48%	12.5%	17.52%	22.68%	7.61%	9.60%	12.15%	8.54%	11.72%	16.29%	12.29%	10.68%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	118	5	1	3	1	4	1	2	1	4	1	5	1	0	2	0	0	1	1	5	1	3	2	0	1	2	4	2	1	0	0	30	1	6	5	0	0	0	1	1	1	3	2	7	0	1	0	2	2	1	1					
		0.35%	0.73%	0.08%	0.32%	0.34%	0.80%	0.18%	0.21%	0.14%	0.33%	0.11%	0.52%	0.16%	0.0%	0.26%	0.0%	0.0%	0.15%	0.08%	0.51%	0.13%	0.27%	0.17%	0.0%	0.10%	0.31%	0.49%	0.24%	0.15%	0.0%	0.0%	7.59%	0.22%	0.48%	0.63%	0.0%	0.0%	0.0%	0.54%	0.26%	0.48%	0.40%	1.68%	0.44%	0.0%	0.25%	0.0%	0.23%	0.88%	0.53%	0.38%					
35	"18. ""ЛДПР"""	3231	69	153	87	34	51	52	89	61	96	94	106	57	54	100	79	80	90	130	101	55	109	109	76	90	62	69	85	65	70	41	8	43	134	89	32	5	8	16	20	21	75	8	127	31	41	15	85	20	23	16					
		9.71%	10.20%	12.24%	9.39%	11.88%	10.24%	9.62%	9.56%	8.84%	7.94%	11.25%	11.22%	9.5%	10.60%	13.00%	11.70%	9.16%	13.53%	10.89%	10.31%	7.62%	9.90%	9.29%	7.57%	9.53%	9.73%	8.48%	10.57%	9.86%	8.98%	7.86%	2.02%	9.75%	10.77%	11.33%	8.83%	6.84%	9.63%	8.64%	5.24%	10.09%	10.10%	6.72%	7.99%	9.30%	10.37%	7.53%	10.16%	8.81%	12.29%	6.10%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	843	6	24	16	9	15	10	12	19	21	28	20	12	13	16	19	14	19	23	30	11	15	11	20	12	9	19	17	14	16	16	148	7	47	26	10	11	0	5	11	10	22	1	23	3	4	2	13	6	3	5					
		2.53%	0.88%	1.92%	1.72%	3.14%	3.01%	1.85%	1.29%	2.75%	1.73%	3.35%	2.11%	2.0%	2.55%	2.08%	2.81%	1.60%	2.85%	1.92%	3.06%	1.52%	1.36%	0.93%	1.99%	1.27%	1.41%	2.33%	2.11%	2.12%	2.05%	3.07%	37.46%	1.58%	3.77%	3.31%	2.76%	15.06%	0.0%	2.70%	2.88%	4.80%	2.96%	0.84%	1.44%	0.90%	1.01%	1.00%	1.55%	2.64%	1.60%	1.90%					
37	"20. ""Политическая партия ""Единая Россия"""	11422	193	419	304	88	171	168	333	211	376	239	308	213	166	272	217	301	184	358	302	248	363	443	331	348	265	311	282	234	297	157	1	171	416	251	139	23	28	59	143	69	226	28	782	137	177	89	332	85	61	103					
		34.35%	28.55%	33.54%	32.82%	30.76%	34.33%	31.11%	35.80%	30.57%	31.10%	28.62%	32.62%	35.5%	32.61%	35.37%	32.14%	34.47%	27.66%	30.00%	30.84%	34.39%	32.97%	37.76%	33.00%	36.86%	41.60%	38.25%	35.07%	35.50%	38.12%	30.13%	0.25%	38.77%	33.44%	31.97%	38.39%	31.50%	33.73%	31.89%	37.53%	33.17%	30.45%	23.52%	49.24%	41.14%	44.81%	44.72%	39.71%	37.44%	32.62%	39.31%					
38	"21. ""Российская Конституционно-демократическая партия"""	74	1	2	0	0	0	0	1	0	0	2	2	0	1	3	1	0	1	3	0	0	3	3	0	4	22	2	0	1	2	3	1	0	1	0	0	0	0	1	0	2	2	0	1	2	2	1	0	0	2	2					
		0.22%	0.14%	0.16%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.23%	0.21%	0.0%	0.19%	0.39%	0.14%	0.0%	0.15%	0.25%	0.0%	0.0%	0.27%	0.25%	0.0%	0.42%	3.45%	0.24%	0.0%	0.15%	0.25%	0.57%	0.25%	0.0%	0.08%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.96%	0.26%	0.0%	0.06%	0.60%	0.50%	0.50%	0.0%	0.0%	1.06%	0.76%					
39	"22. ""Развитие предпринимательства"""	82	4	3	3	0	3	2	3	0	2	2	3	0	1	1	1	1	2	1	2	0	5	6	1	1	1	0	3	3	3	2	1	0	6	1	1	0	0	1	0	0	1	0	0	5	2	0	4	0	0	1					
		0.24%	0.59%	0.24%	0.32%	0.0%	0.60%	0.37%	0.32%	0.0%	0.16%	0.23%	0.31%	0.0%	0.19%	0.13%	0.14%	0.11%	0.30%	0.08%	0.20%	0.0%	0.45%	0.51%	0.09%	0.10%	0.15%	0.0%	0.37%	0.45%	0.38%	0.38%	0.25%	0.0%	0.48%	0.12%	0.27%	0.0%	0.0%	0.54%	0.0%	0.0%	0.13%	0.0%	0.0%	1.50%	0.50%	0.0%	0.47%	0.0%	0.0%	0.38%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3238	76	152	133	28	41	54	80	52	132	96	102	42	49	59	41	90	77	122	106	81	96	101	148	95	45	59	81	61	60	55	37	47	143	69	34	2	9	16	39	9	53	13	115	30	34	12	78	23	30	31					
		9.73%	11.24%	12.16%	14.36%	9.79%	8.23%	10.0%	8.60%	7.53%	10.91%	11.49%	10.80%	7.0%	9.62%	7.67%	6.07%	10.30%	11.57%	10.22%	10.82%	11.23%	8.71%	8.61%	14.75%	10.06%	7.06%	7.25%	10.07%	9.25%	7.70%	10.55%	9.36%	10.65%	11.49%	8.78%	9.39%	2.73%	10.84%	8.64%	10.23%	4.32%	7.14%	10.92%	7.24%	9.00%	8.60%	6.03%	9.33%	10.13%	16.04%	11.83%					
																																																									
41	Против всех	2304	53	74	43	10	22	33	64	51	67	62	83	44	38	44	59	70	45	91	93	44	72	83	70	66	39	48	56	37	61	34	23	24	89	80	30	2	7	10	20	14	69	8	119	18	23	15	65	12	4	16					
		6.93%	7.84%	5.92%	4.64%	3.49%	4.41%	6.11%	6.88%	7.39%	5.54%	7.42%	8.79%	7.33%	7.46%	5.72%	8.74%	8.01%	6.76%	7.62%	9.49%	6.10%	6.53%	7.07%	6.97%	6.99%	6.12%	5.90%	6.96%	5.61%	7.83%	6.52%	5.82%	5.44%	7.15%	10.19%	8.28%	2.73%	8.43%	5.40%	5.24%	6.73%	9.29%	6.72%	7.49%	5.40%	5.82%	7.53%	7.77%	5.28%	2.13%	6.10%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
